day	Anno	celltype	UMAP_1	UMAP_2	Cdx2	Dnd1	Dppa3	Gsc	Hhex	Ifitm3	Lhx1	Mesp1	Msx1	Msx2	Otx2	Sox17	Sp5	T
E7	E7_Primitive_Streak	Primitive_Streak	-4.15	2.85	0	0	0	0	0	0	0	0	2.1	0	2.1	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.08	1.83	0	0	0	0	0	2.5	0	0	0	0	1.9	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.65	-4.03	0	0	0	2.2	0	2.2	0	0	2.2	0	0	0	3.2	3.2
E7	E7_Primitive_Streak	Primitive_Streak	-2.55	-1.75	0	0	0	2.8	0	0	0	0	0	0	0	0	3.5	4.2
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.73	-0.39	0	1.3	0	3.9	2.2	0	3.5	0	3	0	2.9	3.7	3	2.9
E7	E7_Primitive_Streak	Primitive_Streak	-1.89	3.94	0	0	0	0	0	0	0	0	1.8	0	0	0	1.8	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.03	-0.04	0	0	0	3.4	2.8	0	4	0	2.3	1.4	3	4.3	3.2	3.3
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3	-0.6	0	0	2.6	3.6	2.8	0	3.6	0	3	0	3	2.2	3.5	2.8
E7	E7_Primitive_Streak	Primitive_Streak	-5.56	2.37	0	0	0	0	0	2.1	0	0	2.1	0	2.8	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.37	-0.53	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.53	3.18	0	0	0	2.6	0	0	0	0	0	0	3.6	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.39	1.5	0	0	0	2.6	0	2	0	1.4	2	2	2	0	2	1.4
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.04	-0.51	0	0	0	3.9	3.5	0	2.2	0	0	0	2.2	2.2	3.8	2.9
E7	E7_Primitive_Streak	Primitive_Streak	-2.3	2.29	0	0	0	0	0	0	0	0	2	2	0	0	2.6	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.31	-1.33	0	0	0	3.7	0	2.2	3.2	0	0	0	3.2	0	2.8	2.8
E7	E7_Primitive_Streak	Primitive_Streak	-5.54	1.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.27	0.43	0	0	0	1.7	0	0	0	1.7	2.3	0	0	0	3.7	1.7
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.65	-0.88	0	0	0	3.5	0	2.4	4.3	0	3.5	0	4	3.5	3.1	4
E7	E7_Primitive_Streak	Primitive_Streak	-1.37	0.92	0	1.6	0	0	0	0	0	0	0	0	2.1	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	9.23	-2.78	0	0	0	0	0	0	2.1	2.1	0	0	0	4.7	2.1	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.38	2.04	0	0	0	0	0	1.6	0	0	0	0	2.2	0	2.6	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.55	1.37	0	0	0	0	0	0	0	0	1.9	0	1.9	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.67	0.21	0	2.1	0	0	0	0	0	0	2.7	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.37	1.33	0	0	0	0	0	1.7	0	0	0	0	0	0	2.9	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.16	1.71	0	0	0	2.8	1.4	0	3.2	0	0	0	2	3.6	3.2	1.4
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.98	3.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.52	-1.04	0	0	0	0	0	0	0	0	0	0	0	0	2	0
E7	E7_Primitive_Streak	Primitive_Streak	2.27	3.89	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.49	-2.1	0	0	0	1.8	0	1.8	0	0	0	0	0	0	2.8	2.4
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.81	-0.94	0	0	0	4.6	2.1	0	3.1	0	2.7	0	3.9	5.5	4.6	3.4
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	8.11	-2.48	0	0	0	0	2.6	0	3.4	0	3.6	0	2.9	4.8	3.8	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.51	-1.61	0	0	0	0	0	0	0	0	0	2.1	2.1	0	3.1	3.3
E7	E7_Primitive_Streak	Primitive_Streak	2.65	2.9	0	0	1.7	2.7	1.7	1.7	0	0	2.3	0	2.3	0	2.9	1.7
E7	E7_Primitive_Streak	Primitive_Streak	-6.19	-0.27	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-2	-1.58	0	0	0	0	0	0	2.8	0	0	0	2.8	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	1.86	3.72	0	0	0	0	0	0	0	0	1.8	0	2.4	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.81	2.67	0	2.1	0	2.8	0	2.1	2.1	0	0	0	0	0	2.1	2.8
E7	E7_Primitive_Streak	Primitive_Streak	-2.56	2.62	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	0.71	-0.77	0	0	0	2.1	0	2.1	3.1	4.2	0	0	1.5	0	3.5	3.6
E7	E7_Primitive_Streak	Primitive_Streak	-5.24	2.27	0	0	0	0	0	0	0	0	1.9	0	0	0	2.8	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.72	-0.72	0	0	0	0	0	0	0	0	0	0	1.8	0	0	1.8
E7	E7_PGC	PGC	-0.67	-3.95	1.8	0	1.8	0	0	1.8	0	0	2.8	2.8	0	0	0	3.8
E7	E7_Primitive_Streak	Primitive_Streak	-2.25	-3.83	2.6	0	0	0	0	0	0	2	2	3	0	0	2	4.1
E7	E7_Primitive_Streak	Primitive_Streak	-5.84	-0.46	0	0	0	0	0	1.9	0	0	0	0	1.9	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.36	3.59	0	0	0	1.6	0	2.2	0	0	0	0	2.2	0	0	1.6
E7	E7_Primitive_Streak	Primitive_Streak	-5.9	-1.18	0	1.8	0	0	0	2.4	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	1.77	-0.57	0	0	0	2.9	0	0	1.9	4.1	1.9	0	0	2.5	3.5	4.5
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.46	-2.92	0	0	0	3.7	2.7	0	3.2	0	1.8	1.8	1.8	5.2	2.7	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.95	2.91	0	0	0	0	0	0	0	0	0	0	2	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.57	0.18	0	0	0	3.8	3.8	2.3	4.2	0	0	0	3.2	3	3.4	3.7
E7	E7_Primitive_Streak	Primitive_Streak	-3.56	-1.68	0	0	2.3	0	0	0	0	0	0	0	2.3	0	2.9	3.3
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.23	-2.23	0	0	0	2.8	2.5	0	4.1	0	0	0	3.9	5	2.8	1.8
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.87	3.64	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	1.67	3.29	0	0	0	2.4	0	0	0	0	0	0	2.4	0	3.2	2.1
E7	E7_Primitive_Streak	Primitive_Streak	-1.4	1.84	0	0	0	2.7	0	2.1	0	0	2.1	0	2.1	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.64	-1.16	0	0	0	0	0	0	0	0	0	1.9	1.9	0	3.4	2.5
E7	E7_Primitive_Streak	Primitive_Streak	-4.8	-1.82	0	0	0	0	0	0	0	0	0	0	0	0	0	2
E7	E7_Primitive_Streak	Primitive_Streak	0.55	-1.75	0	1.4	0	1.9	0	2.6	1.4	4.5	0	1.4	1.4	0	3.5	3.5
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.44	-1.71	0	0	0	3.5	1.8	0	4.5	0	2.7	0	3.9	4.9	2.7	2.4
E7	E7_PGC	PGC	-0.07	-6.13	2.8	2.1	0	1.5	0	3.3	0	3.1	2.5	2.1	1.5	1.5	0	3.8
E7	E7_Primitive_Streak	Primitive_Streak	-4.48	0.15	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.51	2.65	0	0	0	0	0	0	0	0	0	0	2.2	0	0	1.6
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.25	-1.22	0	0	0	3.8	3.4	0	4.2	0	0	0	2.4	3.8	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.41	2.43	0	0	0	2	0	0	0	2	0	0	3.3	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.31	-0.73	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.79	3.32	0	0	0	0	0	2.5	0	0	0	0	0	0	2.5	3.5
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.78	0.33	0	0	0	3	2.7	1.8	3.9	0	0	0	4	4.8	3.7	3
E7	E7_Primitive_Streak	Primitive_Streak	-3	-0.73	0	0	0	2.9	0	1.9	0	0	0	0	2.5	0	0	1.9
E7	E7_Primitive_Streak	Primitive_Streak	0.13	3.49	0	0	0	0	0	0	0	0	0	1.5	2.5	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.67	2.1	0	0	0	0	0	2.3	0	0	0	0	0	2.3	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.14	1.47	0	0	0	0	0	0	0	0	0	0	3.2	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.6	0.73	0	0	0	0	0	2.3	0	0	1.7	0	1.7	0	0	2.7
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.5	1.66	0	0	0	0	3	0	2.7	0	2	0	2.7	0	4.1	3.7
E7	E7_PGC	PGC	-0.76	-6.18	4.4	2.8	0	0	0	3.5	0	4.3	3.2	3.2	0	0	0	3.7
E7	E7_Primitive_Streak	Primitive_Streak	-5.08	-1.54	0	0	0	0	0	1.9	0	0	0	0	1.9	0	2.5	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.24	-2	0	0	0	3.7	0	0	2.6	0	0	0	2.6	0	3.7	3.3
E7	E7_Primitive_Streak	Primitive_Streak	-5.18	-1.6	0	1.8	0	1.8	1.8	0	0	0	1.8	0	1.8	0	1.8	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.89	-0.75	0	1.7	0	0	0	2.3	0	0	0	0	0	0	0	1.7
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	-2.2	2.03	0	1.7	0	2.7	0	0	2.7	0	0	0	2.3	0	2.3	2.3
E7	E7_Primitive_Streak	Primitive_Streak	-3.12	0.22	0	0	0	0	0	0	0	0	2.6	0	2	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.02	1.43	0	0	0	0	0	0	2.4	0	0	0	3	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	8.84	-2.09	0	0	0	1.6	2.1	0	3.3	1.6	3	2.1	0	4	2.1	1.6
E7	E7_Primitive_Streak	Primitive_Streak	-5.69	1.99	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9
E7	E7_Primitive_Streak	Primitive_Streak	-5.47	2.52	0	0	0	0	0	0	0	0	0	0	1.8	0	2.4	0
E7	E7_Primitive_Streak	Primitive_Streak	2.24	2.98	0	0	0	0	0	0	0	0	1.8	0	1.8	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.03	-0.53	0	0	0	3	2	0	4	3	0	0	2.6	0	3.8	2
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.9	-1.42	0	0	0	3.5	0	2	4.5	3.3	0	0	2	0	2.6	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.23	-1.76	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.34	-2.2	0	0	0	4.3	3.4	0	3.1	0	2.1	0	2.7	4.8	3.9	0
E7	E7_Primitive_Streak	Primitive_Streak	-6.13	1.71	0	1.7	0	0	0	0	0	0	0	0	1.7	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.74	1.42	0	0	0	0	0	1.7	0	1.7	2.3	0	1.7	0	1.7	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.76	1.38	0	0	0	2	0	2.6	0	0	0	0	0	0	0	2.6
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.94	-0.63	0	0	0	2.7	2.1	2.7	3.3	0	0	0	3.7	4	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.26	-3.27	0	0	0	3.4	1.9	0	3.7	0	0	0	2.5	4.5	2.9	0
E7	E7_Primitive_Streak	Primitive_Streak	0.64	2.92	0	0	0	0	0	0	0	0	0	0	2	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.99	-1.55	0	0	0	4.1	1.7	0	3.5	0	3.5	0	3.4	4.8	3.2	2.3
E7	E7_PGC	PGC	-1.24	-5.03	3.4	0	0	0	0	4.1	0	0	2.1	2.1	0	0	0	4.2
E7	E7_Primitive_Streak	Primitive_Streak	-3.35	-0.26	0	1.8	0	1.8	0	1.8	0	0	0	1.8	0	0	3.3	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	9.11	-2.04	0	1.6	0	2.1	3	2.1	3.6	0	1.6	0	0	5.6	3.6	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.52	0.6	0	0	0	2.6	3.5	0	4.2	0	2	0	3.7	0	3.3	4.1
E7	E7_Primitive_Streak	Primitive_Streak	-1.32	4.33	0	1.7	0	0	0	1.7	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.8	0.65	0	0	0	0	0	2.9	0	0	0	2.9	0	0	1.9	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.97	-0.12	0	1.9	0	0	0	1.9	0	0	0	0	2.6	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.95	-0.6	0	0	0	0	0	0	0	0	0	0	2.4	0	2.4	2.4
E7	E7_Primitive_Streak	Primitive_Streak	1.16	0.02	0	0	0	1.7	0	0	0	0	0	0	0	0	3.3	3.4
E7	E7_Primitive_Streak	Primitive_Streak	-0.85	-1.65	2.3	0	0	0	0	2.3	0	0	2.3	2.7	0	0	2.9	2.9
E7	E7_Primitive_Streak	Primitive_Streak	-1.39	0.39	0	0	0	0	0	2.8	0	0	2.4	1.8	0	0	3.4	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.59	1.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.9	3.22	0	0	0	0	0	2.2	0	0	0	0	3.9	0	0	0
E7	E7_PGC	PGC	-1.43	-5.96	4	3.7	2.7	0	0	4.5	0	0	0	0	0	0	0	4.4
E7	E7_Primitive_Streak	Primitive_Streak	2.19	-1.29	0	0	0	3.9	0	0	3.4	0	4	0	2.9	0	3.6	2.5
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.71	-2.13	0	0	0	2.5	1.8	1.8	3.1	0	0	0	2.5	3.3	4.2	3.1
E7	E7_Primitive_Streak	Primitive_Streak	0.36	-0.68	0	0	0	2.4	0	2.4	2.4	3.9	0	2.4	0	0	3	3.7
E7	E7_Primitive_Streak	Primitive_Streak	-5.07	2.76	0	0	0	0	1.9	0	0	0	0	0	2.5	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.12	-0.62	2.3	1.7	0	0	0	1.7	0	0	3.4	3.2	1.7	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.33	-1.7	0	0	0	3.8	3.4	0	3.1	0	0	0	3.4	4.5	3.7	2.4
E7	E7_Primitive_Streak	Primitive_Streak	-3.63	0.83	0	0	0	2.5	0	1.8	0	0	0	0	1.8	0	0	2.8
E7	E7_Primitive_Streak	Primitive_Streak	-1.64	3.55	0	2.5	0	0	0	1.9	0	0	0	0	1.9	0	0	1.9
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.14	-1.33	0	0	0	2.8	2.8	3.9	2.8	0	0	0	2.8	0	4.2	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.67	-1.99	0	0	0	3	0	2	0	0	0	0	2	0	4	3
E7	E7_Primitive_Streak	Primitive_Streak	2.36	0.49	0	0	0	3.8	2.5	0	2.5	0	0	0	2.5	0	3.6	3.6
E7	E7_Primitive_Streak	Primitive_Streak	-3.23	1.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.08	-1.91	0	2.7	0	1.7	0	0	0	1.7	1.7	0	0	0	0	1.7
E7	E7_Primitive_Streak	Primitive_Streak	1.08	-2.45	0	0	0	2.9	0	2.6	1.9	0	0	0	2.6	0	0	2.9
E7	E7_Primitive_Streak	Primitive_Streak	-1.08	-2.01	0	2	0	3	0	2	2.7	0	2	0	0	0	2	3
E7	E7_Primitive_Streak	Primitive_Streak	0.66	4.15	0	1.8	0	0	0	0	0	0	0	0	1.8	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.4	-0.48	0	0	0	4.1	2.5	0	3.2	0	2.5	0	3.6	2.5	4.3	3.6
E7	E7_Primitive_Streak	Primitive_Streak	-6.7	-0.73	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.21	-1.28	0	0	0	4.1	3.3	0	4.4	0	0	0	3.5	0	0	2
E7	E7_PGC	PGC	-1.18	-4.31	1.9	1.9	0	0	0	3.4	0	1.9	0	3.9	0	0	0	4.2
E7	E7_Primitive_Streak	Primitive_Streak	-2.05	-3.21	2.8	0	1.8	0	0	2.8	0	3.3	2.8	3.7	1.8	0	3	3.7
E7	E7_Primitive_Streak	Primitive_Streak	-4.86	-0.06	0	3.9	0	0	0	2.9	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.51	0.84	0	1.9	0	0	0	0	0	0	0	0	2.5	0	0	0
E7	E7_PGC	PGC	-0.39	-4.49	0	0	0	0	0	3.8	0	0	2.1	0	0	0	0	3.9
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.46	-2	0	0	0	3.3	3.3	0	2.6	0	2	0	2.6	5	4.2	2
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.63	-2.04	0	0	0	3.4	1.8	0	3.4	0	3	0	1.8	1.8	3.8	2.4
E7	E7_Primitive_Streak	Primitive_Streak	-3.11	3.87	0	2.3	0	1.7	0	1.7	0	0	0	0	1.7	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	0.23	2.53	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.45	-2.9	0	1.9	0	3.9	0	2.5	4.1	0	3.6	0	2.5	4.6	2.9	2.9
E7	E7_Primitive_Streak	Primitive_Streak	-4.41	-0.96	0	0	0	0	0	2	0	0	0	0	3	0	2	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.48	-1.36	0	0	0	2.9	3.2	0	3.8	1.9	0	0	2.9	4.2	2.9	2.7
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	8.01	-3.48	0	0	0	0	0	0	2.6	0	3.2	0	2.6	5.1	3.6	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.06	-1.19	0	1.7	0	2.9	3.1	1.7	3.5	0	0	0	3.1	5.3	4.1	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.65	0.57	0	0	0	1.8	0	1.8	0	0	3.3	1.8	2.4	0	3.8	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.48	0.14	1.8	0	0	0	0	0	0	0	2.8	1.8	2.4	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.71	4.26	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	1.57	0.18	0	0	0	3.1	0	0	0	2.3	1.7	0	2.7	0	4.1	2.3
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	9.06	-2.89	0	0	0	2.8	0	0	2.4	0	4.3	1.8	1.8	4.7	3.5	0
E7	E7_Primitive_Streak	Primitive_Streak	2.41	3.1	0	0	0	0	0	0	0	0	0	1.8	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.33	3.13	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6
E7	E7_Primitive_Streak	Primitive_Streak	-6.16	2.16	0	0	0	0	2.3	1.7	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.89	-2.52	0	0	0	2.6	2	0	2	0	3	0	2	4.2	2.6	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.23	-0.65	0	0	0	0	0	0	0	0	0	0	2.6	0	4.3	3.6
E7	E7_Primitive_Streak	Primitive_Streak	0.41	3.59	0	0	0	0	0	0	0	0	0	0	3	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.45	-0.58	0	0	0	3.6	0	0	3.6	0	0	0	2.8	0	1.8	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.18	-3.46	3.1	0	0	0	0	1.9	0	0	3.1	2.9	0	0	2.5	1.9
E7	E7_Primitive_Streak	Primitive_Streak	-5.68	2.07	0	1.9	0	0	0	1.9	1.9	0	0	0	1.9	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.06	0.6	1.9	0	0	0	0	0	0	0	0	1.9	2.5	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	0.57	-0.47	2.2	0	0	0	0	0	0	3.5	0	0	0	0	2.8	2.8
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.09	-1.35	0	0	0	0	2.9	0	2.9	0	2.9	0	3.6	0	3.6	2.9
E7	E7_Primitive_Streak	Primitive_Streak	-2.79	-1.56	0	0	0	0	0	0	0	0	2	0	0	0	3.8	3.2
E7	E7_Primitive_Streak	Primitive_Streak	-3.63	3.21	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.37	-0.94	0	0	0	3.2	2.2	0	3.2	0	2.2	0	3.2	3.4	4.3	2.2
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	2.86	-1.56	0	0	0	2.8	0	0	2.8	0	0	0	3.4	0	3.4	2.8
E7	E7_Primitive_Streak	Primitive_Streak	-0.76	1.22	0	2.3	0	0	0	0	0	0	1.7	0	1.7	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-6.14	-0.67	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-6.03	-0.78	0	2.4	0	1.5	0	0	0	0	0	0	1.5	0	0	2.1
E7	E7_Primitive_Streak	Primitive_Streak	2.41	2.03	0	0	0	3	0	1.8	0	0	1.8	0	0	0	1.8	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.49	-1.36	0	0	0	2.7	0	2.1	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.75	-1.26	0	0	0	0	0	0	0	0	0	0	3.1	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.01	2.84	0	1.7	0	1.7	0	2.3	0	0	0	0	2.3	0	0	1.7
E7	E7_Primitive_Streak	Primitive_Streak	-5.78	-0.58	0	2.6	0	2.6	0	0	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	2.82	1.93	0	1.8	0	0	0	0	1.8	0	1.8	0	3.5	0	3.7	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.87	1.98	0	0	0	0	0	0	0	0	0	0	2	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.05	-3.07	0	0	0	2.4	2.4	0	3.4	0	0	0	2.4	5.4	2.4	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.22	-1.38	0	0	0	3	0	0	0	0	0	0	0	0	2.3	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.37	-1.15	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5
E7	E7_Primitive_Streak	Primitive_Streak	-2.23	2.48	2.9	3.1	1.9	0	0	3.9	0	0	1.9	1.9	0	0	1.9	3.4
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.4	1.52	0	2.2	0	2.8	3.2	0	0	0	2.2	0	3.2	0	3.5	3.7
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.04	-1.47	0	0	0	3.7	0	0	3.7	0	2.4	0	2.4	0	4.2	3.7
E7	E7_Primitive_Streak	Primitive_Streak	-4.07	-0.86	0	0	0	2.5	0	0	0	0	1.9	0	2.5	0	1.9	0
E7	E7_Primitive_Streak	Primitive_Streak	0.1	0.33	0	0	0	0	0	0	0	0	0	0	3.1	0	3.4	2.1
E7	E7_Primitive_Streak	Primitive_Streak	-0.09	3.51	0	1.5	0	2	0	0	0	0	0	0	2.7	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-6.48	0.62	2.5	0	0	1.9	0	1.9	0	0	0	0	2.9	0	2.5	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.96	-0.97	0	1.8	0	3.1	2.4	0	3.8	0	3.5	0	1.8	5	3.6	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.04	0.08	0	0	0	0	0	1.8	0	0	0	2.7	3.2	0	3.5	2.4
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.94	-0.3	1.8	0	0	3.3	2.4	2.4	3.8	2.4	0	0	3	0	4.1	4
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	1.59	2.34	0	0	0	2.2	0	1.3	0	0	0	0	1.9	0	0	1.3
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	8.77	-2.18	0	0	0	2.1	3.6	0	3.4	0	0	0	3.1	4.4	0	0
E7	E7_Primitive_Streak	Primitive_Streak	1.55	-1.15	0	0	0	3.7	0	1.9	0	1.9	0	0	2.5	0	4	2.5
E7	E7_Primitive_Streak	Primitive_Streak	-4.03	0.18	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.28	-1.91	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	8.19	-3.3	0	0	0	3.5	2.6	0	2	0	0	0	2	3.7	3	0
E7	E7_Primitive_Streak	Primitive_Streak	0.52	0.65	0	0	0	2.5	0	1.9	0	0	0	0	3.2	0	0	2.5
E7	E7_Primitive_Streak	Primitive_Streak	-0.25	2.19	0	0	0	0	0	0	0	0	0	0	3	0	0	0
