day	Anno	celltype	UMAP_1	UMAP_2	Car10	Hivep3	Jazf1	Ntng1	Pou6f2	Tshz2	Zfp804b
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.15	0.79	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.73	-5.15	0	0	3.8	4.9	0	4.9	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.99	-2.06	0	0	0	5.9	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.93	0.22	0	0	4.7	0	4.7	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.48	1.26	6.2	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.11	6.24	0	0	0	0	0	0	4.8
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.15	1.41	0	0	0	0	0	6	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.64	-4.2	4.5	0	4.5	5.9	4.5	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	6.38	-2.11	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.41	-2.8	0	0	0	0	0	6.1	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.35	1.43	0	0	0	0	0	4.5	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.58	2.65	0	0	4.9	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.53	-0.86	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.7	1.17	0	0	0	0	6.1	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.61	0.25	0	0	4.7	0	0	4.7	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.79	3.4	0	0	0	0	0	4.7	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.9	-3.69	3.5	0	3.5	0	5.4	5.4	4.2
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.39	4.99	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.23	-0.56	0	5.4	0	5.4	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.24	-1.31	0	0	0	0	0	5.7	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.56	-1.09	0	0	4.8	0	0	4.8	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.67	0.53	0	0	0	0	0	4.1	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.52	2.26	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.78	3.67	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.36	1.53	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.01	-1.34	0	0	0	4.9	0	5.2	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.48	2.15	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.09	3.05	0	0	0	0	0	0	4.2
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.42	-0.11	0	0	0	0	0	4.6	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	7.41	2.29	0	0	4.1	4.1	0	4.1	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.62	5.84	0	0	0	0	0	4.2	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.69	0.2	5.2	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.34	1.86	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.66	-1.97	4.5	0	4.5	0	0	5.2	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.94	-0.61	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.19	2.47	0	0	0	0	5.8	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.21	5.04	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.18	-3.79	0	4.5	4.5	0	0	3.8	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.7	-2.32	0	0	4.8	0	4.1	4.8	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.17	-3.31	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.37	-4.92	0	0	4.4	0	0	5.8	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.23	1.84	0	0	0	4.4	5.1	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.98	3.76	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.67	-4.03	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	6.07	-2.57	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.19	-0.79	4.6	4.6	5.3	5.7	0	5.3	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.7	-4.97	0	0	6.2	0	0	4.8	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.49	-6.31	0	4.3	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	6.68	-1.71	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.09	-2.79	0	0	0	0	0	5.5	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.26	1.01	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.91	-1.24	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.02	4.54	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.8	6.56	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.15	-2.2	6.4	3.6	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.62	5.94	0	0	4.8	5.5	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.49	2.84	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.81	-1.69	0	0	4.4	0	4.4	6	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.43	6.49	0	0	0	0	0	5.4	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.52	-1.56	5.9	0	4.1	5.5	0	6.2	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.88	-3.69	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1	1.33	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.95	-2.22	0	0	0	5.2	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.7	4.13	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.46	1.23	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.34	5.23	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.03	0.41	0	0	0	6.3	0	5.6	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.21	-1.54	5.3	0	4.6	0	0	5.3	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.38	-3.59	0	4.9	0	0	0	6.9	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.51	0.66	0	0	0	0	0	5.6	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.56	0.63	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.71	-4.85	0	0	4.9	3.8	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.06	1.52	0	0	0	0	0	5.6	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.28	-4.95	0	0	0	4.9	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.27	0.03	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.71	3.24	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.5	2.37	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.75	-1.81	0	0	5	5.4	5	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.86	-1.47	0	0	4.6	0	0	4.6	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.96	-2.79	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.51	1.12	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.08	-5.64	0	0	0	0	0	5.2	5.9
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.47	0.6	4.2	3.5	4.6	0	4.6	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.2	2.99	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.86	-5.57	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.54	0.66	0	0	4.1	0	4.1	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.45	-2.03	0	0	0	5.9	0	5.2	5.9
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.55	6.44	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.61	3.35	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.38	-1.73	4.9	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.9	1.15	0	0	4.9	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.9	-2.1	5.4	4.3	0	0	5.7	5.9	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.81	5.75	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.7	4.07	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.48	-3.13	0	0	4.7	5.5	4.3	3.6	6.8
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.44	-5.09	5.1	0	0	0	0	5.1	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.7	0.68	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.99	-5.66	0	0	3.6	3.6	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.27	-2.95	0	5.8	0	0	0	6.2	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.43	4.47	0	0	0	4.4	0	4.4	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.63	-1.87	0	0	0	0	0	5.2	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.19	0.94	0	0	4.2	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.77	5.35	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.99	-2.16	0	0	0	0	0	5.6	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.49	2.55	0	0	0	0	0	4.6	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.95	-0.83	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.9	-6.71	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.29	-0.71	0	0	0	0	0	5.1	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.08	6.35	0	0	0	0	0	4.4	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	6.64	-2.2	0	0	0	5.6	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.33	2.33	0	0	0	0	0	0	4.3
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3	-2.75	0	0	0	0	0	0	4.9
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.64	5.79	0	0	4.8	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.26	3.77	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.42	-0.75	0	0	4	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.91	0.64	6.3	4.4	5.1	0	0	5.1	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.62	0.13	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.5	3.04	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.16	4.35	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.56	4.76	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.01	3.03	0	4.7	5.4	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.98	2.96	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.07	-1.34	5.5	0	4.8	0	0	4.8	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.37	-3.74	0	0	0	0	0	5.7	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.85	-6.17	0	0	5.7	0	0	6	5
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.19	0.52	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.85	4.55	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.18	-5.75	4.8	0	0	0	0	6.2	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.35	3.54	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.67	-2.69	5.6	0	4	0	4	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.84	3.43	0	4.9	4.9	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.25	1.49	0	0	0	5.1	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.86	5.33	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.82	5.14	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.78	4.71	0	0	0	0	0	4.4	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.89	3.3	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.24	3.94	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	7	1.93	4.9	0	5.5	6.2	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.53	5.68	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.41	-4.37	4.9	0	0	5.6	0	0	4.9
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.72	2.79	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.56	-3.82	0	0	5.4	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.77	-0.02	0	0	0	4.5	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.96	3.85	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.64	5.47	0	0	0	0	0	5.8	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.44	0.83	0	0	0	0	0	5.2	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.32	-2.16	0	0	0	5.6	0	4.2	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.91	5.43	0	0	0	0	0	4.5	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	6.4	-2.48	0	0	0	4.8	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.88	-1.22	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.75	-0.7	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.39	5.85	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.51	1.72	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.03	1.53	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.79	2.23	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.56	4.46	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.95	-0.18	0	0	4.9	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-6.23	0.51	6.2	0	0	0	0	4.8	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.92	-3.34	0	0	0	6	4.2	4.9	4.2
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.35	6.34	3.9	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.03	1.37	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.41	-1.96	0	0	0	6.4	6.2	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.24	0.28	0	0	0	0	0	5.5	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.22	-5.92	0	0	4.5	0	0	4.5	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.82	-4.19	0	0	3.9	0	3.9	3.9	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.25	-2.55	0	5.2	0	5.2	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.68	3.75	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	3.95	-0.1	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.12	3.79	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.15	-3.22	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.48	-5.75	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.4	-3.55	0	0	0	0	4.7	5.8	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.6	5.13	0	0	4.4	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.99	-0.26	0	4.5	0	0	0	4.5	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.88	-5.2	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.45	3.92	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.85	-0.87	4.6	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	4.81	-5.49	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.2	-1.59	5.4	0	0	0	0	5.4	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.76	1.63	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.79	3.78	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.46	1.52	0	0	0	0	0	4.4	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.58	-3.52	0	0	0	0	0	5.9	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.7	-5.48	0	0	4.7	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.28	-4.6	4	4	4.7	5.8	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.97	3.64	0	0	0	0	0	5.1	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.76	-3.66	4.7	0	0	4.7	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.94	4.67	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.03	3.71	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.34	1.97	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.21	1.61	0	0	4.1	0	5.2	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.59	5.78	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.01	-0.37	6	0	4.1	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.73	5.66	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.94	-0.68	3.9	0	0	3.9	0	6.5	3.9
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.61	0.72	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.1	-2.63	0	0	0	6	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.98	2.21	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.78	3	0	0	0	5	0	6.1	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.8	6.02	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.4	-4.15	0	0	4.3	0	0	4.3	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.54	3.43	0	0	0	0	0	4.1	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.08	-5.53	0	0	0	5.1	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.04	-5.7	0	0	3.8	4.5	0	3.8	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.41	2.47	4.7	0	0	0	0	4.7	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.87	1.89	0	0	4.7	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-3.19	3.44	0	0	0	0	5.2	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.21	6.76	0	0	4.3	0	0	4.3	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	6.56	-2.06	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.25	5.18	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	7.13	2.4	0	0	4.3	0	4.3	5.9	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.13	3.92	0	0	0	0	0	5.8	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.4	5.47	0	0	4.7	0	0	4.7	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.99	0.95	0	0	3.6	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-4.07	3.2	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	2.15	3.78	0	0	0	0	5.1	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.26	5.45	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-2.08	-3.11	0	0	0	4.1	0	5.7	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.57	-2.49	4.7	0	0	0	4.7	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.36	4.14	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.9	3.38	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	0.4	-1.11	0	0	4.8	6.1	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-5.33	-0.44	4.8	0	4.2	0	0	4.8	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	1.93	0.77	0	0	0	0	4.3	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	5.78	4.87	0	3.9	4.5	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-0.42	5.13	0	0	0	0	0	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.95	-5.53	0	0	0	0	5	0	0
E11.5	E115_Postmitotic_premature_neurons	Postmitotic_premature_neurons	-1.3	-5.67	0	0	0	0	0	4.5	0
