day	Anno	celltype	UMAP_1	UMAP_2	marker:T	marker:Noto	up:Foxj1	up:T	up:Noto	up:Jund	up:Mterf4	up:Meox1	up:Rfx3	up:Ebf1	up:Rfx2	up:Dmrtb1	down:Sox17	down:Gsc	down:Lhx1	down:Gata6	down:Otx2	down:Pa2g4	down:Hhex	down:Zfp706
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.7	-3.26	2	0	0	2	0	2	0	0	0	0	0	0	0	3.3	3.3	2	2.6	4.2	0	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-3.12	3.58	0	0	0	0	0	2	0	0	0	0	0	0	4.8	3	0	2.6	3	3.7	0	4
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.69	2.82	0	0	0	0	0	3.1	0	0	0	0	0	0	5.2	2.1	2.7	2.7	0	0	2.7	2.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.12	-5.52	2.2	0	0	2.2	0	2.2	2.2	0	0	0	0	0	0	3.2	2.8	0	0	3.9	0	3.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-6.46	-0.23	0	0	0	0	0	3.6	0	0	0	0	0	0	2.6	0	3.4	1.9	3.4	3.2	2.6	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.82	1.58	3.1	0	0	3.1	0	3.1	0	0	0	0	0	0	4.3	4.4	2.7	3.1	3.6	4.2	3.3	4.1
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.65	1.16	2.2	0	0	2.2	0	3.3	0	0	0	0	0	0	4.5	2.9	2.9	0	0	3.5	0	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.87	-1.17	2.4	0	0	2.4	0	2.4	2.4	0	0	0	0	0	3.4	3.7	3.4	3.1	3.7	3.7	0	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.49	-1.8	0	2.1	0	0	2.1	2.1	0	0	0	0	0	0	3.4	2.1	3.4	2.1	3.1	3.9	2.1	3.9
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.06	2.3	0	0	0	0	0	2.2	0	0	0	0	0	0	4	3.5	2.2	0	0	3.2	0	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.91	1.15	2	0	0	2	0	2.7	0	0	0	0	0	0	4.7	3.5	4.5	0	3	3.5	3.7	3.7
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.39	-1.08	0	0	0	0	0	2.2	0	0	0	0	0	0	5.3	2.2	4.1	0	2.2	3.5	3.2	4.1
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.4	3.6	0	0	0	0	0	3	0	0	0	0	0	0	3.5	0	2.6	2	2.6	4.3	2	4.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.78	1.54	0	0	0	0	0	3.8	0	0	0	0	0	0	4.7	2.9	3.6	2.3	2.9	3.8	2.3	4.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.02	-5.46	0	0	0	0	0	0	1.7	0	0	0	0	0	3.1	2.7	2.7	0	1.7	4.1	2.7	3.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.54	-2.76	3.1	0	0	3.1	0	2.7	2.1	0	0	0	0	0	2.7	3.1	3.7	2.7	3.1	3.6	0	4.2
E7.25	E725_Notochord	Notochord	3.76	4.11	4.4	0	3.8	4.4	0	0	2.3	0	2.3	0	0	0	0	3.4	2.3	2.3	2.3	3	3.4	3.6
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-0.95	-2.4	2.6	0	0	2.6	0	2	2	0	0	0	0	0	0	3	3	2.6	2	3.7	0	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.09	-3.2	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	4.2	0	0	3.5	0	2.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-3.09	-5.12	0	0	0	0	0	3.2	1.7	0	0	0	0	0	0	3.2	2.7	0	1.7	4.2	2.3	2.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.27	-5	0	0	0	0	0	2.8	0	0	0	0	0	0	2.8	0	2.2	0	0	3.4	2.8	4.2
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.58	0.25	2.3	0	0	2.3	0	0	2.3	0	0	0	0	0	5.2	3.9	4.6	0	3.7	4	3.9	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.91	-2.6	1.8	0	1.8	1.8	0	2.4	0	0	0	0	0	0	0	3.1	0	0	1.8	3.3	2.4	3.1
E7.25	E725_Notochord	Notochord	4.54	4.55	4	3.2	4.5	4	3.2	0	3.6	3.2	0	0	2.5	0	0	2.5	0	0	0	3.2	2.5	3.6
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.2	3.82	0	0	0	0	0	2.8	2.2	0	0	0	0	2.2	4.6	0	2.2	0	2.2	4.2	3.2	3.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.42	2.74	3.4	2.3	0	3.4	2.3	0	0	0	0	0	0	0	0	2.3	3.9	2.3	3.7	3.7	3.7	4
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-1.82	-2.38	2.4	0	0	2.4	0	2.4	0	0	0	0	0	0	2.4	3.7	4.8	3	3.4	3.7	0	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.8	0.19	2	0	3	2	0	2.6	0	0	0	0	0	0	0	2.6	2	0	2.6	3.8	0	4.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.83	1.24	0	0	3.3	0	0	2.3	0	0	0	0	0	0	0	2.3	2.3	0	0	4	0	3.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.91	-1.83	2.4	0	0	2.4	0	0	0	0	0	0	0	0	0	2.4	2.4	0	2.8	4.2	1.8	3.6
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.48	0.83	0	0	0	0	0	0	0	0	0	0	0	0	4.3	2.2	2.9	2.2	0	2.9	2.9	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.81	-3.35	3.6	0	0	3.6	0	1.5	0	0	0	1.5	0	0	0	2.5	3.5	1.5	2.9	4.8	2.1	3.5
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.85	2.96	2.6	0	0	2.6	0	3.3	0	0	0	0	0	0	4.8	2	2	2	0	3.7	0	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.26	0.81	2.2	0	0	2.2	0	2.8	2.2	0	0	0	0	0	4.6	3.5	3.5	0	2.2	3.5	3.5	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.07	-6.29	0	0	0	0	0	2.1	2.1	0	0	0	0	0	0	0	0	0	2.7	3.6	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-4.75	1.71	0	0	0	0	0	0	0	0	0	0	0	0	4.7	2.2	2.8	2.8	0	4	2.2	4.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.31	-4.06	2.3	0	0	2.3	0	0	0	0	0	0	0	0	0	2.3	0	0	2.3	3.6	0	3.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.81	1.31	4	2.1	2.1	4	2.1	2.8	0	0	0	0	0	0	0	3.2	2.1	0	0	3.4	0	2.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.79	2.29	0	0	0	0	0	3.3	0	0	0	0	0	0	4.7	0	3.9	0	2.7	3.5	3.5	4.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.84	-0.01	2.7	2	0	2.7	2	0	0	0	0	0	0	0	2	3.5	2	2	2.7	4.2	2	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.33	2.22	4.3	0	2.9	4.3	0	2.9	0	0	0	0	0	0	0	3.6	3.8	0	2.9	3.3	4.2	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.65	-1.22	3	0	0	3	0	3	0	0	0	0	0	0	0	3.7	3.3	0	3.3	4.5	0	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.04	0.89	0	3.3	4	0	3.3	2.7	0	0	0	0	0	0	0	2.7	2.7	0	3.3	3.7	0	2.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.12	1.75	4.1	2.7	3.1	4.1	2.7	2.1	2.1	0	0	0	0	0	0	2.1	2.7	0	2.1	3.6	3.9	3.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.88	-0.2	3.5	0	0	3.5	0	3.5	0	0	0	0	0	0	0	2.9	2.2	0	0	3.9	3.3	4.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.15	1.78	3.1	1.8	0	3.1	1.8	1.8	0	0	0	0	0	0	0	4	4.1	0	4	3.9	3.9	2.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.32	1.47	2.3	0	0	2.3	0	3	0	0	0	0	0	0	3.6	3	3	0	0	3.6	3.9	4
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.8	-0.52	0	0	0	0	0	3.2	0	0	0	0	0	0	4.1	2.6	4.8	0	3.2	3.6	0	4.6
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.19	3.09	0	0	0	0	0	0	0	0	0	0	0	0	4.4	0	3	0	0	4	2.3	4
E7.25	E725_Notochord	Notochord	3.97	4.2	3.6	0	4	3.6	0	3	2.3	0	0	0	0	0	0	3	3.3	0	3	3.3	3	3.8
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.64	4.15	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	2.8	0	2.8	3.7	2.2	2.8
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.02	1.01	0	0	0	0	0	2.9	2.2	0	0	0	0	0	4.2	0	2.2	0	2.2	3.5	0	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.37	-2.62	2.4	0	0	2.4	0	2.9	2	0	0	0	0	0	2.9	3.5	3.4	1.5	2.4	4.2	2.4	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-3.37	1.12	2.2	0	0	2.2	0	0	0	0	0	0	0	0	5.5	4	4.6	2.2	3.9	3.7	0	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.39	-2	3.6	0	1.8	3.6	0	1.8	1.8	0	0	0	0	0	0	2.5	3.1	0	1.8	4.5	1.8	3.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.37	-0.5	1.9	0	0	1.9	0	0	1.9	0	0	0	0	0	2.5	3.9	3.7	3.2	2.9	4	3.2	3.7
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-6.09	0.15	0	0	0	0	0	0	0	0	0	0	0	0	4.5	2.6	2.6	0	0	3.7	0	4.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.8	-2.17	2.3	0	1.7	2.3	0	2.3	2.3	0	1.7	1.7	0	1.7	0	1.7	2.9	0	2.6	4.6	2.3	4.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.9	3.17	3.8	3.4	3.4	3.8	3.4	3	3	0	0	3	0	0	0	0	0	0	0	3.6	0	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.34	1.55	2.6	0	0	2.6	0	2	0	0	0	0	0	0	4.1	3.2	2.6	2	2.6	3.8	3	3.2
E7.25	E725_Notochord	Notochord	6.8	1.86	0	0	3.9	0	0	3.8	0	0	0	0	1.7	0	0	0	0	0	1.7	3.7	0	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.53	1.06	1.9	0	0	1.9	0	3.7	0	0	0	0	0	0	4.4	3.4	2.9	0	3.2	3.9	3.4	4.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.88	-2.17	3.1	0	0	3.1	0	3.1	0	0	0	0	0	0	0	3.1	3.4	2.1	3.4	3.8	2.7	3.8
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.92	0.77	0	0	0	0	0	2.1	2.1	0	0	0	0	0	5.3	2.1	3.6	2.1	3.1	3.9	2.1	3.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.14	-0.98	2.4	0	0	2.4	0	2.7	0	0	0	0	0	0	2.4	3.6	4.4	2.4	2.7	4.2	3.2	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.88	2.9	4	0	2.8	4	0	3.2	2.2	0	0	2.8	0	0	0	2.2	2.2	0	2.2	3.9	2.8	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.44	-1.41	4	0	0	4	0	2	2	0	0	0	0	0	0	3.5	3.8	0	3	4	0	3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.86	0.92	1.9	1.9	1.9	1.9	1.9	2.9	0	0	0	0	0	0	0	2.5	2.5	0	2.9	3.6	0	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.58	-2.99	3.5	0	0	3.5	0	2.3	1.7	1.7	0	0	0	0	1.7	3.8	3.1	1.7	2.7	3.5	0	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.01	-0.25	4.1	1.8	2.4	4.1	1.8	1.8	0	0	1.8	0	0	0	0	3.6	4	0	2.8	3.9	3.8	3.1
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.82	1.62	2	0	0	2	0	0	0	0	0	0	0	0	4.7	2	2	2	2.6	3	2.6	3.5
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.3	0	2.1	0	0	2.1	0	0	0	0	0	0	0	0	5.1	4	3.4	2.8	2.1	3.4	2.1	3.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.61	2.05	0	0	0	0	0	2.3	0	0	0	0	0	0	4.2	0	2.9	3.6	3.3	4	0	3.6
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.35	3.2	0	0	0	0	0	0	0	0	0	0	0	0	3.4	0	0	0	0	3	0	4.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.11	-1.52	3.6	0	2.6	3.6	0	2	0	0	0	0	0	0	0	3	2.6	0	3	3	2	4.4
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.97	2.33	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	3	0	2	3	0	2.6
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.18	-0.41	2.2	0	0	2.2	0	0	0	0	0	0	0	0	4.5	3.2	3.7	3.2	2.8	2.8	0	4.2
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-0.04	1.71	2.6	0	0	2.6	0	0	0	0	2.6	0	0	0	4.2	2.6	0	0	2.6	2.6	3.7	4.2
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.9	2.47	0	0	0	0	0	2.8	0	0	0	0	0	0	4.4	0	3.5	2.8	2.2	4	3.2	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.66	-0.1	1.9	0	0	1.9	0	1.9	0	0	0	0	0	0	4.9	3.9	5	2.9	1.9	4	3.2	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.39	0.46	0	0	0	0	0	2.7	0	0	0	0	0	0	3.4	4	3.9	3.1	2.1	3.6	2.7	3.8
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.82	0.13	0	0	0	0	0	2.2	0	0	0	0	0	0	4.8	2.2	4.6	2.2	2.8	3.9	2.8	2.8
E7.25	E725_Notochord	Notochord	6.12	4.29	4.2	3.4	3.6	4.2	3.4	0	3	2.3	0	0	2.3	0	0	0	0	0	0	3.9	0	3.6
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.07	-1.93	3.2	0	0	3.2	0	2.8	0	0	0	0	0	0	0	3.2	4.2	2.1	2.8	3.4	0	3.2
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.33	3.2	0	0	0	0	0	0	0	0	0	0	0	0	4.4	2.4	0	0	2.4	4.5	3.4	4.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.07	1.86	3.5	0	0	3.5	0	2.6	0	0	2	0	0	0	2	2.6	4.2	0	2	4.1	3	3.6
E7.25	E725_Definitive_endoderm	Definitive_endoderm	3.07	1.55	4.2	0	0	4.2	0	0	0	0	0	0	0	0	0	0	2.3	0	2.3	4.2	0	3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.09	0.19	2.6	0	0	2.6	0	0	0	0	0	0	0	0	3.3	2.6	3.3	2.6	0	3.7	4.2	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.07	-2.79	0	0	0	0	0	3.3	2	0	0	0	0	0	0	4.1	3.9	2	3.3	3.6	2.7	3.6
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.92	2.23	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	2.1	2.1	0	3.9	2.7	4
E7.25	E725_Notochord	Notochord	6.38	2.28	3.8	0	4.6	3.8	0	3.4	2.1	0	0	0	0	0	0	2.1	0	0	0	3.6	0	3.4
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-6.23	2.79	0	0	0	0	0	2.1	0	0	0	0	0	0	4	0	2.1	0	2.1	3.3	0	4.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.8	-0.97	3.5	0	0	3.5	0	3	3.3	0	0	0	0	0	0	3	2.6	0	0	4	0	4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.02	-1.62	2.1	0	0	2.1	0	3.1	2.7	0	0	0	0	0	0	3.6	3.8	0	0	4.1	0	3.1
E7.25	E725_Notochord	Notochord	6.78	3.34	0	0	3.5	0	0	2.8	2.2	0	0	0	2.2	0	0	0	0	0	0	2.8	0	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.79	1.32	2.9	1.9	0	2.9	1.9	2.5	0	0	0	0	0	0	0	3.6	3.4	0	2.9	3.7	3.6	3.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.28	1.69	0	0	0	0	0	2.3	0	0	0	0	0	0	4.9	0	3.6	4	0	3.4	2.3	3.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-4.58	3.4	0	0	0	0	0	0	0	0	0	0	0	0	3	2.3	3	0	2.3	3.4	2.3	3.6
E7.25	E725_Notochord	Notochord	4.63	3.94	4.7	3.3	4.7	4.7	3.3	0	0	0	2.6	0	0	0	0	0	2.6	0	0	4	2	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.44	-1.12	4.2	0	0	4.2	0	2	0	0	0	0	0	0	0	3	3.5	2.6	2	4.3	0	4
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-0.23	-3	2	0	0	2	0	0	0	0	0	0	0	0	0	3.5	4.1	2.6	2	4.2	2.6	3.7
E7.25	E725_Definitive_endoderm	Definitive_endoderm	0.35	2.23	3.6	0	0	3.6	0	3.3	0	0	0	0	0	0	4.1	3.8	4.2	2	3.3	4.2	3.6	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.83	-2.13	0	0	0	0	0	0	2.6	0	0	0	0	0	0	4.2	4	2.6	3	4.6	2.6	3.6
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.37	3.08	0	0	0	0	0	3.9	0	0	0	0	0	0	4.9	0	0	2.5	0	3.2	0	4.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.3	-5.65	0	0	0	0	0	1.6	1.6	0	0	0	0	0	3.2	1.6	3.4	0	0	4.4	1.6	4
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.57	1.83	0	0	0	0	0	2.6	0	0	0	0	0	0	4.4	2	3	2.6	0	3.8	0	4.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-6.26	0.04	0	0	0	0	0	3.3	0	0	0	0	0	0	3.9	2	2	2	2.7	4.5	3	4
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-6.22	2.21	0	0	0	0	0	0	0	0	0	0	0	0	3.4	2.1	2.1	2.1	0	3.4	0	4.3
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.27	-0.2	0	0	0	0	0	0	2.4	0	0	0	0	0	4.2	2.4	4.2	3	2.4	3.7	2.4	3.9
E7.25	E725_Notochord	Notochord	6.01	4.15	3	0	4.6	3	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	3
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.96	3.52	1.7	0	0	1.7	0	1.7	2.7	0	0	0	0	0	4.8	2.3	3.3	0	1.7	4.3	2.7	2.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.23	-5.11	0	0	2.5	0	0	3.2	1.9	0	0	0	0	0	0	1.9	1.9	0	0	3.9	0	3.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.42	2.18	2.1	0	4.3	2.1	0	3.4	2.1	2.1	0	2.7	0	0	0	3.4	0	2.1	0	3.8	0	2.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.02	1.17	0	2	0	0	2	2.7	0	0	0	0	0	0	4.2	4.4	3.9	2	3	4	2.7	4.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.81	-4.25	3.7	0	0	3.7	0	0	1.4	0	0	0	0	0	0	2.6	3.9	2	2.6	4.4	3.3	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.49	-5.22	4.1	0	3	4.1	0	2	0	0	0	0	0	0	0	0	0	0	0	3.9	0	3.8
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.34	1.68	0	0	0	0	0	2.1	0	0	2.1	0	0	0	5.2	3.9	3.6	3.4	2.7	3.1	3.1	4.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.79	2.59	0	0	0	0	0	2.8	0	0	0	0	0	0	4.9	2.8	3.2	2.2	2.2	3.4	0	3.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.49	1.8	0	0	2.7	0	0	2.1	2.1	0	0	0	0	0	0	3.9	3.9	0	4.3	3.8	4.5	3.8
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.3	2.11	0	0	0	0	0	0	0	0	0	0	0	0	4.1	2.8	3.2	2.8	2.2	3.9	0	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.1	-4.46	4.1	2.8	3.6	4.1	2.8	2.8	2.3	1.4	1.4	0	0	0	0	1.4	1.9	0	1.4	4	1.4	2.9
E7.25	E725_Notochord	Notochord	6.19	1.88	1.9	2.9	4	1.9	2.9	2.9	1.9	0	0	0	0	0	0	0	0	0	1.9	3.4	0	2.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.16	-5.21	0	0	0	0	0	3.3	0	0	0	0	0	0	0	3.1	2.8	0	2.4	4.1	0	4.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.83	0.39	3.2	0	0	3.2	0	3.2	0	0	2.6	0	0	0	0	4.3	3.2	3.2	0	2.6	2.6	4.1
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.68	0.37	0	0	0	0	0	3.1	0	0	0	0	0	0	3.5	3.1	2.5	0	2.5	3.8	2.5	4.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.39	-0.45	0	0	0	0	0	3.6	0	0	0	0	0	0	3.8	3.4	3.2	1.9	2.5	4.2	0	3.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.45	1.16	0	0	0	0	0	0	0	0	0	0	0	0	4.6	3.9	4.2	3.3	2.6	4.5	3.3	3.3
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.58	-1.45	2.8	0	0	2.8	0	2.8	0	0	0	0	0	0	3.8	2.8	4	2.1	0	3.1	3.4	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.74	-4.41	3.6	0	0	3.6	0	3.8	0	0	0	0	0	0	0	0	0	0	3.2	2.9	0	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.06	0.09	3.2	0	0	3.2	0	3.9	0	0	0	0	0	0	2.2	3.9	4.8	2.2	2.2	4.4	3.9	4.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.7	0.2	3.3	0	0	3.3	0	2	0	0	0	0	0	0	4.9	4.1	4.5	3	3.3	3.3	3.5	3
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.95	-0.67	2.4	0	0	2.4	0	3	0	0	0	0	0	0	3.9	3.7	4.1	0	3.9	3	3	4.1
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.31	0.31	2	0	0	2	0	0	2	0	0	0	0	0	5.1	2	3.5	2	0	3.7	3.3	4.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.4	-0.29	1.9	0	0	1.9	0	1.9	1.9	0	0	0	0	0	4.7	3.8	4	2.5	2.5	4	3.7	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.44	-5.31	1.8	1.8	0	1.8	1.8	2.4	0	0	0	0	0	0	0	2.4	3.3	0	1.8	3.6	2.8	3.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.42	-2.31	3.1	0	2.7	3.1	0	2.3	2.3	0	0	0	0	0	0	2.7	0	0	2.3	4.1	2.7	3.8
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.01	1.98	0	0	0	0	0	3.1	0	0	0	0	0	0	4.5	0	3.1	0	0	2.4	0	4.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.62	-0.6	0	0	2.6	0	0	0	0	0	0	0	0	0	0	3.2	3.9	0	0	4.5	2.6	2.6
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.44	0.17	0	0	0	0	0	2.4	0	0	0	0	0	0	4.9	3	4.2	2.4	3	4.1	3	4.5
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-1.9	-6.04	0	0	0	0	0	0	0	0	0	0	0	0	3.7	0	2	2	2.7	3.5	2.7	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.52	-1.41	3	0	2.4	3	0	1.8	1.8	0	0	0	0	0	0	1.8	1.8	0	2.4	3.7	2.4	3.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	6.02	3.63	2.6	1.9	2.9	2.6	1.9	3.4	0	0	0	0	0	0	0	0	1.9	0	0	3.8	0	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.55	2.25	0	0	0	0	0	2.2	2.2	0	0	0	0	0	4.6	0	3.5	0	0	4.4	2.9	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.7	0.92	2.1	0	3.1	2.1	0	3.4	2.1	0	0	2.1	0	0	0	3.6	2.1	0	3.1	3.8	2.1	4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.5	0.65	4.2	0	0	4.2	0	0	0	0	0	0	0	0	4.5	3.5	4.2	2.2	3.5	3.2	2.8	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.43	-4.86	2	3.3	3	2	3.3	3.5	2	2	0	0	0	0	0	0	0	0	0	3.8	0	3.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.8	0.53	2.5	0	0	2.5	0	1.9	1.9	0	0	0	0	0	4.3	4	3.9	0	3.2	4.2	4.2	3.4
