day	Anno	celltype	UMAP_1	UMAP_2	marker:Tnnt2	marker:Myl4	marker:Myl7	up:Bcl11a	up:Nfib	up:Nfia	up:Mecom	up:Tox	up:Foxp2	up:Sox5	up:Npas3	up:Nr3c1	up:Gli3	down:Nr6a1	down:Arid3b	down:Gata4	down:Lin28b	down:Lef1	down:Mef2c
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-6.72	-0.61	3.3	0	0	4.7	5.5	5.2	4	0	5.9	3.3	3.3	0	3.3	4	0	5.1	0	0	3.3
E10.5	E105_Cardiomyocytes	Cardiomyocytes	6.3	-1.15	0	0	0	0	6.4	3.8	0	0	0	0	0	0	0	0	0	4.5	0	0	5.2
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-2.97	3.43	0	0	0	0	5.7	0	4.8	0	0	3.8	3.8	3.8	4.8	5.4	0	5.1	0	5.1	3.8
E10.5	E105_Cardiomyocytes	Cardiomyocytes	5.82	-0.7	4.1	4.8	4.1	0	0	0	0	0	0	0	0	4.1	0	0	0	4.1	5.2	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-1.75	1.64	4.1	0	5.7	0	4.7	0	6.2	0	4.1	0	5.8	0	4.7	5.8	0	0	4.1	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-1.12	6.69	0	0	0	4.8	5.5	4.8	6.5	0	5.6	0	3.4	0	0	3.4	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-2.85	-3.91	4.8	4.8	0	0	5.7	5.5	0	5.9	4.1	4.8	0	0	0	0	0	4.8	0	0	5.2
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-1.13	0.76	4.6	5.2	6.6	0	3.9	3.9	5.2	0	3.9	0	0	0	0	0	0	0	4.6	4.6	5
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-3.01	-4.04	4.4	3.5	4.8	2.8	4.2	5.5	0	5.5	3.9	3.9	3.9	4.2	3.5	4.4	3.9	5.2	2.8	0	3.5
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-4.89	1.19	0	0	0	3.7	6.2	4.4	4.8	0	6.3	5.3	0	3.7	3.7	0	0	0	0	0	3.7
E10.5	E105_Cardiomyocytes	Cardiomyocytes	7.27	-1.64	5.9	5.9	4.2	0	4.6	4.6	0	0	0	0	0	0	0	0	0	5.1	4.2	0	5.3
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-3.46	3.96	0	0	3.1	3.7	5.7	0	5.5	0	5.7	4.8	4.1	0	4.4	0	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	0.61	6.13	0	0	0	4.7	0	5.4	7.4	0	0	0	0	0	0	0	4.7	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	7.12	-1.53	0	5.2	0	4.3	5.2	4.3	0	0	0	0	0	0	0	0	0	4.7	3.6	3.6	5.2
E10.5	E105_Cardiomyocytes	Cardiomyocytes	7.12	0.45	4.2	3.8	0	4.4	5	4.2	4.2	3.8	0	0	0	0	0	3.1	3.1	4.4	4.4	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-0.65	2.85	4.3	4.3	5.9	4.3	0	0	0	0	0	0	0	0	0	4.3	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-6.06	-1.25	0	4.3	0	5	4.3	5.9	0	0	6.1	5.7	0	0	0	0	0	6.1	0	0	4.3
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-2.75	2.9	0	0	0	0	0	0	5.7	4.8	4.1	0	0	0	4.1	0	4.1	0	5.5	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-0.67	6.56	0	0	0	0	4.3	5	6.5	5.9	6.4	0	0	0	5	0	0	0	5	0	5.4
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-4.48	0.79	0	0	0	3.7	5.2	5.2	4.8	0	5.3	4.1	4.4	0	3.1	3.7	0	4.1	3.7	0	3.1
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-5.91	-5.56	4.3	0	0	0	5.7	5.9	0	0	0	0	0	0	0	4.3	0	5	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-6.37	0.01	0	0	0	0	0	4.2	0	0	6.4	0	0	0	0	5.3	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-5.93	0.33	0	0	0	3.8	5.8	4.9	5.2	0	5.8	0	3.8	0	4.5	0	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-3.25	2.56	4.2	0	0	0	4.2	0	6.1	0	4.9	5.3	4.2	0	0	0	4.2	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	5.81	-0.84	0	5.2	0	0	4.8	0	0	0	0	0	0	0	0	5.2	0	5.2	0	0	4.1
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-5.18	1.03	0	0	0	0	4.9	0	0	0	6.3	5.8	0	0	0	4.9	0	4.2	0	0	4.9
E10.5	E105_Cardiomyocytes	Cardiomyocytes	5.7	-1.14	0	0	0	0	5.4	0	0	0	0	0	4	4	0	0	0	0	4	4	4.7
E10.5	E105_Cardiomyocytes	Cardiomyocytes	3.26	-2.63	4.8	3.5	5.1	0	3.5	3.5	0	0	0	0	0	0	0	0	3.5	3.5	0	0	3.5
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-3.12	2.78	0	0	0	0	3.7	5.1	5.7	5.1	3.7	4.8	5.5	0	0	4.4	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-1.15	-0.73	4.6	3.5	0	3.5	5.2	3.9	6.2	0	3.5	0	0	0	3.9	4.8	4.4	3.9	0	2.9	4.9
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-2.52	2.7	4.2	0	0	0	5.3	4.2	0	0	0	0	0	0	4.2	0	0	0	4.9	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	0.85	-3.71	4.8	4.8	4.9	0	3.2	4.9	0	0	4.5	4.3	3.2	0	0	3.9	0	3.9	0	0	3.9
E10.5	E105_Cardiomyocytes	Cardiomyocytes	1.59	5.49	0	0	0	0	6.4	4.6	6.4	4.6	5.3	0	0	0	0	0	0	5.3	0	0	4.6
E10.5	E105_Cardiomyocytes	Cardiomyocytes	3.66	0.21	5.5	0	0	0	4.8	0	0	0	0	0	0	0	0	0	0	4.8	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-0.75	6.72	0	0	0	4.5	6.3	0	6.7	5.2	4.5	5.9	5.2	0	4.5	0	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-1.4	-2.41	3.4	4.1	4.1	0	5.3	0	0	0	4.1	4.8	4.1	0	0	4.8	0	5.2	0	5	3.4
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-1.59	-3.42	4.9	4.5	5.7	3.6	4.7	4.9	0	0	4.3	3	0	0	0	0	4	3	0	0	4.3
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-1.31	1.84	0	0	0	0	0	5.2	0	0	0	0	4.6	0	0	4.6	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-3.54	3.61	3.7	0	0	3.7	4.1	4.1	4.6	0	5.8	4.9	3	0	0	4.1	0	3	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-1.1	3.48	4.3	0	0	3.7	3.7	4.7	0	0	0	0	0	0	0	0	0	0	3.7	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	3.41	-3.2	4.8	4.1	4.1	0	4.1	5.4	0	0	3.5	4.1	0	0	0	5.1	0	5.1	0	0	3.5
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-1.94	1.14	0	0	0	0	5.4	0	0	0	0	4.3	4.3	0	0	5	0	0	0	0	4.3
E10.5	E105_Cardiomyocytes	Cardiomyocytes	1.89	-2.94	4.9	5.2	0	0	5.2	0	0	0	3.8	0	3.8	0	0	0	0	5.4	4.5	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	2.79	4.61	0	5.5	4.4	0	5.8	0	6	0	0	0	0	0	0	0	0	0	0	0	4.4
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-3.86	-2.79	5.3	0	0	0	5.3	0	0	0	5.3	5.3	0	0	0	0	0	5.3	0	0	5.9
E10.5	E105_Cardiomyocytes	Cardiomyocytes	3.45	-3.45	5.5	4.1	4.1	0	4.8	4.8	4.1	0	0	4.8	0	0	0	0	0	4.1	0	4.8	5.5
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-6.27	0.4	0	0	0	0	6	4.7	4.7	0	4.7	5.3	0	0	0	0	0	4.7	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-1.42	2.35	0	4.9	4.9	0	0	4.9	0	0	0	5.6	0	0	0	4.9	0	0	0	0	4.9
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-5.59	0.35	0	0	0	0	5.3	6	0	4.6	5.3	5.3	4.6	0	0	4.6	0	0	0	0	4.6
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-1.83	0.3	0	0	0	3.8	4.4	3.8	4.8	0	3.8	5.5	5.4	0	0	3.8	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	0.61	3.08	0	0	0	5.5	0	0	6.2	0	0	0	0	0	0	6.2	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-2.31	-5.52	0	0	0	0	4.9	0	0	0	5.7	5.2	3.8	4.5	3.8	3.8	0	4.9	0	0	4.9
E10.5	E105_Cardiomyocytes	Cardiomyocytes	6.65	-0.17	3.5	0	0	3.5	4.2	4.2	0	5.1	0	0	3.5	0	3.5	4.2	4.9	0	0	0	3.5
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-4.86	-2.18	0	0	0	5	5	6.6	0	0	6.1	5.7	0	0	0	0	0	0	0	0	5
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-4.44	-2.6	0	0	0	0	0	5	0	5	5	0	5.6	0	0	5.6	0	0	0	0	5
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-5.12	0.98	0	0	0	0	6.2	5.3	3.9	0	5.3	0	0	3.9	3.9	0	0	0	3.9	0	3.9
E10.5	E105_Cardiomyocytes	Cardiomyocytes	6.32	-1.39	4.5	3.8	0	0	5.6	4.9	4.5	0	0	0	0	0	0	0	0	4.9	0	0	4.9
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-3.47	-3.09	4.5	4.5	3.8	0	4.5	5.1	0	0	3.8	0	0	0	0	4.9	3.8	4.5	0	0	3.8
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-0.05	2.94	0	0	0	0	6.1	0	0	0	5.4	0	0	0	0	5.4	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	2.85	-1.97	6	5.1	3.7	0	3.7	5.1	0	0	0	0	0	0	0	0	0	3.7	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	1.9	-2.49	5.6	4.9	0	4.3	4.9	4.3	0	0	0	0	0	4.3	0	0	0	4.3	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-3.55	3.27	0	5.5	5.5	0	0	0	0	4.8	0	4.8	0	0	4.8	0	0	0	0	4.1	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	2.03	6.69	3.9	0	0	0	5.3	4.6	6.3	0	6	0	0	0	3.9	3.9	0	5.3	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	1.07	1.2	0	5.1	5.1	0	0	0	0	0	0	0	0	0	0	5.8	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	1.27	1.59	0	5.1	0	0	0	5.1	0	0	0	0	0	0	5.1	0	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-6.64	-0.01	0	0	0	3.9	6	4.6	0	0	6.3	0	3.9	0	5.3	0	0	5.5	5.5	3.9	5
E10.5	E105_Cardiomyocytes	Cardiomyocytes	4.99	0	3.5	3.5	0	0	5.5	3.5	0	0	3.5	0	0	0	0	0	0	6	3.5	3.5	3.5
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-6.9	-0.27	0	0	0	0	6.8	6.2	0	0	5.5	3.9	5	0	3.9	0	0	5	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	3.31	5.3	4.8	3.7	0	0	5.1	3.7	5.3	0	0	0	0	0	5.1	4.4	0	4.4	0	0	5.3
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-5.16	0.25	0	0	0	3.8	6.2	3.8	3.8	0	5.2	0	0	0	0	4.5	0	4.5	0	3.8	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-4.49	-2.61	5.3	3.9	0	3.9	6.2	5.3	0	0	4.6	5.3	0	0	3.9	0	0	3.9	0	0	3.9
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-5.71	0.66	0	0	0	4.6	5.7	3.9	0	0	6	0	5	0	4.6	3.9	0	5	0	3.9	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-4.98	-2.34	4.1	4.1	0	0	5.1	6.7	0	0	4.1	5.8	5.4	0	0	0	0	4.7	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	2.04	1.86	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	5.5	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	4.87	-1.85	0	0	0	0	0	4.8	0	0	0	0	0	0	0	0	0	0	0	0	5.5
E10.5	E105_Cardiomyocytes	Cardiomyocytes	6.52	-0.44	4.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0	0	5.4
E10.5	E105_Cardiomyocytes	Cardiomyocytes	4.56	-0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	3.48	-0.24	5.7	5	5	0	6.4	5	0	0	0	0	0	0	0	0	0	0	0	5	5
E10.5	E105_Cardiomyocytes	Cardiomyocytes	3.99	-0.18	0	5.2	5.2	0	0	5.2	0	5.9	0	0	0	0	0	5.2	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-0.29	7.21	0	0	0	0	5.9	4.8	7.2	5.2	5.9	4.1	4.8	0	4.1	0	0	0	0	4.8	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-7.12	-0.29	0	0	0	5	0	5.7	0	0	6.6	0	5	0	4.3	0	0	5.4	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-1.94	1.44	0	3.9	3.9	0	0	0	0	5	3.9	0	5.3	0	0	4.6	0	0	5	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	2.61	5.9	4.3	5	3.9	3.2	4.3	3.9	6.3	3.2	3.2	0	3.2	4.6	3.2	0	0	3.9	0	0	3.9
E10.5	E105_Cardiomyocytes	Cardiomyocytes	4.23	-4.2	3	3.7	0	3	3.7	4.8	3	0	3.7	0	0	0	0	4.6	0	4.4	4.1	0	3
E10.5	E105_Cardiomyocytes	Cardiomyocytes	3.55	4.96	3.7	3.7	0	0	5.5	0	0	0	0	0	0	0	4.8	4.4	3.7	4.4	0	0	5.6
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-1.31	2.28	3.8	0	4.5	3.8	4.9	0	5.2	0	0	4.9	0	3.8	0	0	0	0	0	0	3.8
E10.5	E105_Cardiomyocytes	Cardiomyocytes	7.2	-1.62	4.4	4.8	0	3.7	4.8	5.1	0	0	0	0	0	0	3.7	0	0	0	0	0	4.4
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-3.72	4.29	0	0	0	0	5	0	0	4.3	4.3	0	0	0	4.3	4.3	0	5.6	0	4.3	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-1.25	2.61	3.9	3.3	3.3	0	3.9	0	0	0	0	0	0	3.9	4.3	0	3.9	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-4.36	0.5	4.1	3.5	4.1	0	0	5	4.8	4.5	5	4.8	3.5	0	3.5	4.1	4.1	0	0	3.5	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	0.42	-3.04	3.9	5.2	3.9	0	4.5	3.9	0	0	0	0	0	0	0	3.9	0	4.5	0	3.9	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	1.42	7	0	0	0	0	6	4.9	0	5.2	5.6	0	0	0	0	0	0	3.8	0	0	6.2
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-4.34	-2.41	5.6	4.9	0	0	5.6	5.6	0	0	0	4.5	3.9	0	0	0	0	4.9	0	0	4.5
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-3.16	1.49	0	0	0	0	5.4	4.2	0	0	0	0	0	0	0	0	0	5.1	4.2	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	2.41	6.36	4	4	5.3	0	5.1	0	6.5	4	4	0	0	4.7	5.1	0	0	4.7	0	0	4.7
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-6.28	-0.16	4.2	0	3.9	3.5	5.2	5.5	0	3.5	5	5.4	0	0	0	3.5	2.8	5.3	0	3.5	4.4
E10.5	E105_Cardiomyocytes	Cardiomyocytes	1.54	-1.82	0	4.7	5.4	0	0	5.4	0	0	5.4	0	4.7	0	0	0	0	6.3	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	6.47	-2.01	4.6	3.1	0	0	4.4	4.4	0	3.1	0	0	0	3.7	0	0	0	4.6	0	0	3.1
E10.5	E105_Cardiomyocytes	Cardiomyocytes	1.05	7.16	4.3	0	0	0	5	4.3	6.9	4.3	5.7	0	4.3	0	4.3	0	0	5.9	0	0	6.2
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-1.43	-4.69	5.3	6	7	0	0	0	0	0	0	5.3	0	0	0	5.3	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-3.29	3.1	4.7	0	3.4	0	0	0	6	4	0	4	3.4	0	3.4	0	0	4	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-2.47	2.54	4.1	4.1	5.2	0	5.5	0	0	0	0	4.8	0	0	0	0	0	4.1	0	4.1	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-3.78	-4.46	4.3	4	3.6	0	4.5	4.7	0	0	4.9	5.4	3.6	4	0	3.6	0	5.1	0	0	4
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-7.25	-1.07	0	0	0	0	0	4.5	0	0	0	0	4.5	0	4.5	0	0	6.1	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-1.72	-3.83	4.8	4.8	5.3	3.7	5.3	4.4	0	0	5.3	5.1	0	0	3.7	0	0	6.3	0	0	4.4
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-0.37	5.41	0	0	0	0	4.3	4.7	5.8	0	3.6	3.6	3.6	0	5.4	5.4	0	4.3	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	2.62	5.76	4.2	0	0	0	6.5	0	4.9	0	0	5.3	4.9	4.2	0	4.2	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-4.59	-2.59	0	0	0	0	4.1	4.1	0	0	4.7	6.2	0	0	0	0	0	4.1	0	0	4.1
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-0.98	3.12	0	0	0	0	0	0	0	0	5.1	0	0	0	0	0	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-3.09	-3.78	0	0	4.5	0	0	4.5	0	0	0	5.2	4.5	0	0	0	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-3.64	-2.6	0	0	0	0	5.5	0	0	0	5.9	0	0	0	0	0	0	6.6	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-6.18	-2.37	0	4.3	0	0	0	5.9	0	0	6.1	4.3	5	0	0	0	0	5.9	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-3.37	4.78	3.9	0	0	0	0	0	4.6	0	0	0	0	0	0	4.6	0	4.6	0	0	3.9
E10.5	E105_Cardiomyocytes	Cardiomyocytes	1.39	-0.04	5.7	4.7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-5.75	-0.31	5.2	0	0	0	5.2	4.5	0	0	5.6	5.6	0	0	0	0	0	6.2	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-5.72	0.54	0	0	0	3.5	5.8	5.7	0	0	5.3	4.6	0	0	4.2	5.4	0	5.9	0	3.5	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-7.1	-1.11	0	0	0	0	5.5	6.4	0	3.8	3.1	3.1	5.1	0	4.9	0	0	5	3.1	0	3.1
E10.5	E105_Cardiomyocytes	Cardiomyocytes	2.13	-2.9	5.4	5.2	6.2	3.2	3.2	3.8	0	0	0	4.9	0	0	0	3.8	3.2	4.2	0	3.2	3.2
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-0.84	6.93	0	0	0	0	5.5	0	7	4.7	5.1	3.4	4.7	3.4	4	4	0	0	0	0	4
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-3.81	-4.89	4.1	4.1	0	0	4.5	5.8	0	0	4.7	4.1	0	4.1	3.4	0	4.1	5.3	0	0	4.5
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-5.04	0.68	0	0	3.4	0	5.8	4.1	3.4	0	5.4	0	0	0	4.8	0	0	4.1	0	0	4.1
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-2.78	-3.3	6	0	0	0	4.9	4.9	0	0	4.9	5.6	0	0	0	0	0	6	0	4.9	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	2.23	-3.18	5.6	0	5.6	0	5.6	0	0	0	0	5.6	0	0	0	0	0	4.9	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	0.12	6.63	0	0	0	0	4.9	5.4	6.8	4.5	4.9	0	5.2	0	3.8	0	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	2.65	5.63	4.7	5.1	0	0	4	0	5.1	0	0	0	4	0	4	4	0	0	0	0	5.8
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-5.15	-2.52	3.9	3.2	0	0	4.3	6.3	0	0	5	5.5	0	0	3.2	5.1	0	5.1	0	0	3.9
E10.5	E105_Cardiomyocytes	Cardiomyocytes	4.09	-4.02	4.2	4.2	0	0	4.6	3.5	4.6	0	4.6	3.5	3.5	0	3.5	4.2	4.2	4.2	0	0	4.2
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-5.13	0.07	0	0	0	3.3	5.5	0	0	0	4.9	6.1	4	0	4.4	3.3	0	5.1	4.9	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-3.05	-3.04	0	0	0	5.3	0	5.7	0	0	4.6	5.3	0	0	0	0	0	6.6	0	0	4.6
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-1.99	1.27	0	0	0	0	0	0	3.8	0	4.5	0	3.8	0	0	0	0	5.1	0	3.8	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-4.78	0.51	0	0	0	0	3.7	4.4	0	0	5.1	3.7	5.3	0	0	0	0	5.8	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	3.98	-2.24	4.7	4.5	4	0	5	0	0	3.6	0	0	0	0	0	3	3	3	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	4.97	0.53	5	4.4	6	0	0	4.4	5	0	0	0	4.4	5	0	0	0	0	5	4.4	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-5.42	-2.5	4.4	0	0	0	0	5.1	0	0	4.4	0	0	0	0	0	0	0	0	0	5.1
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-4.55	1.68	3.6	0	0	0	3.6	4.3	0	0	0	5	3.6	0	0	0	0	4.7	0	0	3.6
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-2.26	-5.58	0	0	0	0	0	0	5.1	0	5.8	0	0	0	0	0	0	0	5.1	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-4.72	0	0	0	0	3.5	4.2	0	0	0	6.2	0	3.5	0	3.5	5.1	0	5.1	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-3.68	-1.25	3.5	3.5	0	0	4.2	0	4.6	0	7	0	3.5	0	0	0	0	3.5	0	3.5	6.1
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-5.84	-1.67	4.1	0	0	3.4	4.1	6.3	0	0	6.4	4.5	3.4	0	3.4	0	0	5.3	0	0	5.5
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-4.93	-3.45	2.9	2.9	3.6	2.9	4.2	6.2	0	0	2.9	2.9	3.6	0	0	0	0	5.7	2.9	0	4.2
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-7.23	-1.44	0	0	0	3.7	6.6	6.2	0	0	5.5	0	0	0	4.8	4.4	0	5.6	0	0	3.7
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-2.14	2.59	0	0	0	0	4.4	0	3.7	0	4.4	0	0	0	3.7	0	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	0.57	6.63	5.5	0	0	0	5.5	4.8	7.2	0	4.8	4.8	0	0	0	0	5.5	0	0	0	4.8
E10.5	E105_Cardiomyocytes	Cardiomyocytes	0.89	6.48	0	0	0	0	4.8	4.2	7	4.2	6.2	4.8	0	0	0	0	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-2.77	-4.12	5.3	4.6	4.6	0	0	4.6	0	0	4.6	0	4.6	0	0	0	0	5.3	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-3.49	-4.25	4.2	4.2	4.9	0	4.2	4.9	0	0	0	0	0	0	0	4.9	0	5.8	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-6.85	-0.76	0	0	0	3.6	6.1	6.6	0	0	5.3	0	0	0	3.6	4.2	0	4.2	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-4.31	-2.67	4.2	4.9	0	3.5	5.3	4.9	0	0	4.9	4.9	0	0	3.5	3.5	0	0	0	3.5	4.2
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-5.21	0.64	3.5	0	0	3.5	6.7	5.3	0	4.2	4.9	3.5	0	0	4.6	0	0	4.6	3.5	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-4.98	0.84	0	0	0	4.1	6.4	5.2	4.8	0	5.2	6	4.1	0	0	4.1	0	5.2	4.1	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-5.12	-0.32	0	0	0	0	5.5	0	0	0	4.8	0	0	0	0	0	0	5.9	0	0	4.8
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-1.73	5.03	0	3.7	0	0	0	3.7	0	4.8	5.6	0	3.7	0	3.7	0	0	4.4	0	3.7	5.1
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-7.33	-0.81	0	0	0	0	5.7	6	0	0	0	0	3.7	0	3.7	3.7	0	5.2	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-1.87	-4.8	5.1	4	0	0	4.7	4	0	0	4	0	0	0	0	4.7	0	4.7	0	0	4
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-4.69	-2.68	4.7	4.7	0	0	5.4	5.4	0	0	4.7	0	4.7	0	0	0	0	5.8	0	0	5.4
E10.5	E105_Cardiomyocytes	Cardiomyocytes	2.46	5.75	0	0	0	0	0	0	5.6	4.5	6.4	0	0	0	0	0	0	0	0	0	5.2
