day	Anno	celltype	UMAP_1	UMAP_2	Cdx2	Hesx1	Irx3	Meis2	Six3	Sp5
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-6.05	0.44	3.5	0	0	0	0	2.6
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.33	-0.09	2	0	2.7	2	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.35	1.74	0	1.5	2.4	0	0	0
E7.5	E75_Epiblast	Epiblast	1.67	1.49	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	2.72	2.75	0	0	1.7	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-3.16	0.19	0	0	2.7	0	0	0
E7.5	E75_Epiblast	Epiblast	-2.77	1.47	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3.81	1.78	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	4.42	-1.23	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.63	-0.28	0	0	1.9	1.3	0	2.2
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.44	-0.85	3.6	0	1.4	2.9	0	2.6
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.84	-1.99	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	0.8	-1.52	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.94	3.73	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	2.18	-2.89	0	1.8	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.36	1.22	0	0	0	2.1	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.46	-2.76	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.95	-2.91	0	0	4.2	0	0	3
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.07	-3.41	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	-0.06	-1.07	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	0.66	-2.42	0	0	3.2	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.15	0.17	2.9	0	3.3	2.3	0	2.3
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.07	-3.48	0	0	2.9	0	0	0
E7.5	E75_Epiblast	Epiblast	4.27	0.14	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.09	-2.74	0	3.8	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.35	-2.39	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.3	-1.92	0	0	2.6	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.1	-1.89	0	0	2.6	0	3	0
E7.5	E75_Epiblast	Epiblast	4.88	1.4	0	1.9	0	0	0	0
E7.5	E75_Epiblast	Epiblast	0.67	4.02	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	-0.47	3.73	0	0	2.1	0	0	0
E7.5	E75_Epiblast	Epiblast	1.4	-2.21	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.46	-2.41	0	1.9	0	0	0	0
E7.5	E75_Epiblast	Epiblast	4.31	-2.79	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.69	-1.21	0	0	3.9	0	0	0
E7.5	E75_Epiblast	Epiblast	3.3	1.35	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.64	1.99	0	0	1.9	0	0	0
E7.5	E75_Epiblast	Epiblast	1.71	-2.74	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	1.17	-2.18	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.36	-2.38	0	0	2	0	0	2
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.69	-0.02	0	0	2.3	0	0	0
E7.5	E75_Epiblast	Epiblast	-2.76	1.31	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.62	1.22	0	0	2.9	0	0	3.3
E7.5	E75_Epiblast	Epiblast	0.45	-2.59	0	0	1.9	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.66	-2.15	0	0	2.8	0	2.4	0
E7.5	E75_Epiblast	Epiblast	4.87	0.68	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	0.81	-1.92	1.8	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.62	-1.09	2.6	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	1.56	-4.53	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.07	1.37	0	0	2.3	0	2.3	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.43	-0.52	0	0	0	1.8	0	2.4
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.81	-0.57	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.81	-3.59	0	0	2.8	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.68	0.15	0	0	0	0	0	3.4
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.28	0.54	0	0	3.1	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-6.1	0.57	0	0	1.7	0	0	1.7
E7.5	E75_Epiblast	Epiblast	5.05	0.31	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-3.6	-2.83	3	0	2	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.44	0.25	0	0	3.5	0	0	2.8
E7.5	E75_Epiblast	Epiblast	4.57	-0.12	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.95	-2.2	2	0	3	0	0	2.7
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.34	-2.96	0	0	1.9	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.6	-1.8	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.66	1.54	0	2.4	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.44	-0.97	0	0	3.3	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.02	-0.98	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	-0.27	-1.51	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.38	-2.84	0	3.2	0	0	0	0
E7.5	E75_Epiblast	Epiblast	0.09	-3.09	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.02	1.58	0	0	1.9	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.67	-1.59	0	0	2.9	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.56	-0.38	2.4	0	0	0	0	1.8
E7.5	E75_Epiblast	Epiblast	1	-1.92	0	0	2.4	0	0	0
E7.5	E75_Epiblast	Epiblast	4.18	2.81	0	0	2.1	0	0	0
E7.5	E75_Epiblast	Epiblast	3.03	-2.72	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.32	1.46	0	0	2.9	0	0	1.9
E7.5	E75_Epiblast	Epiblast	0.76	3.06	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.71	3.09	0	0	0	1.8	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.75	-1.59	3.6	0	2.1	0	0	3.1
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.31	-0.76	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.68	0.96	0	0	2.9	0	2.3	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.65	-0.81	3.3	0	0	2.8	0	2.4
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.81	-1.32	0	0	2.3	1.7	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-3.97	-1.25	0	0	2.5	0	0	0
E7.5	E75_Epiblast	Epiblast	1.55	-0.21	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3.83	2.3	0	0	0	0	0	2
E7.5	E75_Epiblast	Epiblast	2.33	4.52	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	-0.05	3.69	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	0.62	-0.75	0	1.8	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.34	-3.16	0	0	2.6	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	4.18	-3.19	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.26	-1.7	3.3	0	0	2.5	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.57	-0.65	2.2	0	1.6	1.6	0	2.2
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.84	0.27	0	0	3.3	2.6	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-3.29	-0.45	0	0	2	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-3.97	-2.61	2.8	0	0	2.2	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.93	-3.22	0	0	2.8	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.85	-2.21	0	0	3.2	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-6.12	-0.14	3.9	0	0	0	0	2.2
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.15	0.84	0	0	3	2.6	0	0
E7.5	E75_Epiblast	Epiblast	0.11	3.33	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.15	-3.42	0	4.6	2.7	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.31	0.91	0	0	3.9	2.7	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.45	-1.05	0	2.6	2.6	0	2.6	0
E7.5	E75_Epiblast	Epiblast	-0.28	1	1.8	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	1.98	-5.09	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.08	1.06	2.3	0	2	1.1	0	1.7
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.57	-4.11	0	0	3.1	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.65	-4.04	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.34	-1.74	0	0	2.2	2.2	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.28	-3.04	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.36	1.48	0	0	2.8	0	0	2.2
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.29	-2.5	3	0	0	2	0	3.3
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3.2	2.7	0	2	2	0	0	0
E7.5	E75_Epiblast	Epiblast	1.81	-3.96	2.2	2.2	0	0	0	2.2
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.92	-0.99	2.8	0	0	0	0	3.5
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-6.45	-0.05	3.5	0	0	3.5	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.3	0.24	0	0	2.5	2.5	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.89	1.15	0	0	1.9	0	2.5	0
E7.5	E75_Epiblast	Epiblast	1.49	-4.54	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	2.29	4.23	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.9	-0.9	0	0	2	3.3	0	2.6
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2	-0.15	0	4.1	3	2.6	2.6	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.45	-2.6	0	0	2.9	0	2.3	2.3
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.85	-0.33	1.8	2.8	2.4	0	1.8	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-6.06	-0.09	0	0	2.5	1.9	0	3.1
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.22	0.86	2.6	0	2.3	0	0	1.7
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.14	0.72	0	0	2.9	2.9	2.2	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.37	1.32	0	0	2.5	0	3.1	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.33	-1.08	0	0	2	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-3.71	1.33	0	0	2.3	0	0	0
E7.5	E75_Epiblast	Epiblast	1.59	-4.05	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.71	-2.29	0	0	3.4	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.38	-0.11	0	0	2.2	0	0	0
E7.5	E75_Epiblast	Epiblast	0.79	0.58	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.8	1.47	0	2.4	0	0	0	3.4
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.89	-3.58	0	0	2.7	3.1	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.69	-2.69	0	0	2.2	2.2	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.72	2.82	0	1.8	2.8	1.8	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.19	0.9	1.5	0	2.1	2.9	0	2.1
E7.5	E75_Epiblast	Epiblast	4.22	3.1	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-3.41	-2.01	3	0	0	3	0	2.4
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.1	-1.99	0	0	0	0	0	2.4
E7.5	E75_Epiblast	Epiblast	1.41	4.08	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.09	-1.97	2.6	0	0	3.4	0	2
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.24	-3.81	0	0	2.4	0	0	0
E7.5	E75_Epiblast	Epiblast	1.14	2.84	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.56	0.72	1.9	0	0	3.2	0	2.5
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.29	-3.09	0	0	0	0	0	2.2
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3.3	2.85	0	1.6	1.6	1.6	0	0
E7.5	E75_Epiblast	Epiblast	4.91	-1.55	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.09	0.83	2.2	0	3.2	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3.22	1.68	0	1.4	1.4	0	2.8	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.51	-2.87	0	0	0	2.2	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3	1.02	0	0	2.5	3.5	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.1	-2.59	2.9	0	2.3	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.32	-2.25	0	0	2.3	0	0	0
E7.5	E75_Epiblast	Epiblast	3.21	3.63	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.23	0.66	0	0	3.2	0	0	0
E7.5	E75_Epiblast	Epiblast	1.94	-0.01	0	2.2	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-6.21	-0.85	0	0	2.9	2.9	0	2.9
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.08	-1.9	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.16	-0.57	0	4.2	3.5	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.67	-3.27	0	0	1.9	1.9	0	2.9
E7.5	E75_Epiblast	Epiblast	3.13	-1.93	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-3.97	-1.04	0	0	2.1	0	0	2.7
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.66	-0.4	0	0	2.7	0	0	2.1
E7.5	E75_Epiblast	Epiblast	4.82	0.7	0	0	2.8	0	0	0
E7.5	E75_Epiblast	Epiblast	1.26	2.13	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	-1.54	-1.58	0	0	3	0	0	0
E7.5	E75_Epiblast	Epiblast	-0.31	0.38	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	1.7	-4.07	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3.68	1.85	0	0	2.6	2.6	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.19	-1.71	0	0	2.7	0	0	0
E7.5	E75_Epiblast	Epiblast	1.17	-4.07	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	4.81	2.42	1.9	0	2.3	1.4	0	0
E7.5	E75_Epiblast	Epiblast	1.11	1.25	0	0	0	0	2.1	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.08	-0.08	0	0	2.8	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.74	1.35	0	2.3	2.7	0	1.7	0
E7.5	E75_Epiblast	Epiblast	0.02	-1.57	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	4.53	2.32	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.55	-0.59	0	0	1.8	3.3	1.8	1.8
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.13	-0.17	4.1	0	2.1	2.1	0	2.8
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.64	-0.04	2.9	0	0	0	0	3.5
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.41	-0.69	2.8	0	0	0	0	1.8
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.56	-3.28	2.1	0	0	2.1	0	2.1
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-3.25	-2.5	2.8	0	2.8	2.8	0	2.2
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.22	-2.76	2.2	0	2.2	2.2	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.35	-3.95	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.01	2.34	0	0	3.2	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.31	3.06	2.5	0	0	1.6	0	2.1
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.32	-3.32	0	3.8	2.8	0	2.8	0
E7.5	E75_Epiblast	Epiblast	-1.91	-1.57	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.92	-0.33	1.7	3.1	2.3	2.6	0	2.3
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.72	-0.23	0	0	3.3	0	0	2.2
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.06	-2.93	0	0	3.6	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-2.87	-0.72	0	0	2.9	3.6	0	0
E7.5	E75_Epiblast	Epiblast	1.93	4.16	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	3.11	1.63	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	3.99	2.89	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.94	1.11	0	0	2	3.8	0	2
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.13	-0.65	2.7	0	0	2.7	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.49	-0.12	0	0	1.9	0	0	1.9
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.4	2.05	0	0	1.9	0	0	0
E7.5	E75_Epiblast	Epiblast	2.68	-1.8	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.55	0.69	0	0	3.4	2.3	0	2.3
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.58	1.2	0	2.2	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.21	-0.07	0	0	0	3.2	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.25	-2.47	2.1	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-3.11	-1.99	0	0	2.3	2.3	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	4.8	-0.09	0	0	2.9	1.7	0	2.3
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.7	1.01	0	3.5	0	0	3.1	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-6.2	-0.78	3.2	0	0	0	0	1.9
E7.5	E75_Epiblast	Epiblast	0.56	3.61	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	1.38	-4.81	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	2.46	3.43	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.16	-3.13	0	0	3.4	0	2.1	0
E7.5	E75_Epiblast	Epiblast	2.4	-2.38	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.59	-0.26	2.8	0	2.4	2.8	0	3.3
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.37	-3.88	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-3.05	-2.38	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.76	-1.41	2.7	0	0	2.1	0	2.1
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.37	-3.34	0	0	2.8	2.2	0	1.6
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-6.38	-0.81	3	0	1.8	2.4	0	3.2
E7.5	E75_Epiblast	Epiblast	2.22	4.57	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.55	0.5	2.9	0	2	2	1.5	2.9
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.71	-1.43	3.2	0	0	2.2	0	2.8
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.99	1.48	0	0	3.2	2	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	4.25	3.06	0	0	2.1	0	0	0
E7.5	E75_Epiblast	Epiblast	1.77	-3.61	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-1.46	-0.28	0	0	0	1.9	0	2.9
E7.5	E75_Epiblast	Epiblast	0.53	3.95	0	0	0	0	0	0
E7.5	E75_Epiblast	Epiblast	1.94	-4.67	0	0	0	2.3	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.29	1.85	0	0	2	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-3.2	-0.65	0	0	2.6	2.6	0	0
E7.5	E75_Epiblast	Epiblast	2.41	-4.89	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-3.3	-0.21	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.15	-1.23	2.7	0	0	2.1	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-6.43	0.48	2.1	0	0	2.7	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.45	1.17	0	1.9	1.9	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.76	-2.19	0	0	2.9	2.9	0	1.9
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.41	-1.01	0	0	2.7	3.1	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.64	1.45	0	0	2.9	2.9	0	2.9
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3.36	1.68	0	0	2	2	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.23	2.08	0	0	3.3	0	0	1.8
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-4.19	-2.38	3.4	0	0	2.8	0	4
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.79	-3.58	0	2.4	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.02	1.41	0	3.3	2.3	0	1.7	0
E7.5	E75_Epiblast	Epiblast	2.01	0.11	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.04	-4.07	0	0	2.2	0	0	2.2
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.85	-0.33	0	0	2.8	0	0	0
E7.5	E75_Epiblast	Epiblast	2.01	2.88	0	2.2	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.03	-3.96	0	0	0	0	0	2.4
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.54	-1.08	0	3.1	3.6	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-6.04	0.53	3.2	0	0	2.5	0	2.9
E7.5	E75_Epiblast	Epiblast	1.59	-2.67	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.32	-4.39	0	0	0	2.1	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3.22	1.53	0	1.8	0	0	0	0
E7.5	E75_Epiblast	Epiblast	-0.38	4.78	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	1.82	0.87	0	0	3	2	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-5.27	-0.81	3.3	0	2	3	0	2
E7.5	E75_Epiblast	Epiblast	-0.13	0.97	0	0	0	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	2.36	-3.86	0	2.9	2.2	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-0.3	-3.41	0	4.1	2.2	0	2.2	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	-3.37	-2.51	0	0	2.3	0	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	3.08	1.48	0	1.9	0	1.9	0	0
E7.5	E75_Rostral_neurectoderm	Rostral_neurectoderm	0.46	-1.77	0	3	2	0	0	0
