day	Anno	celltype	UMAP_1	UMAP_2	Alx1	Bmp4	Dll1	Etv2	Foxc2	Foxf1	Fzd4	Gata4	Hand1	Hes7	Hoxa1	Hoxb1	Irx1	Irx5	Isl1	Meis2	Meox1	Msx1	Msx2	Mycn	Pax3	Tbx1	Tbx6	Tcf15	Tcf21
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.75	-2.32	0	0	0	0	0	4.3	0	0	4	0	0	0	0	0	0	0	0	2.8	2.8	2.8	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.32	1.2	0	0	1.9	0	0	0	0	0	0	1.9	0	0	0	2.6	0	0	0	0	0	2.9	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.68	0.16	0	0	0	0	0	0	0	2.7	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.22	-0.59	0	0	0	0	0	0	0	1.7	2.3	0	0	0	0	0	0	1.7	0	1.7	2.6	2.6	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.02	-0.56	0	3.5	0	2.5	0	0	0	1.9	3.1	0	0	0	0	0	0	0	0	1.9	3.1	1.9	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.25	0.93	1.8	0	2.4	1.8	2.4	0	0	1.8	0	0	0	0	0	0	0	0	0	0	1.8	2.4	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2	1.39	0	0	0	0	1.9	0	0	2.6	0	0	0	0	0	1.9	0	0	0	0	0	1.9	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.25	2.23	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	2.1	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.43	1.81	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	2.1	0	2.1	0	2.1	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.27	1.01	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2.6	0	0	2.6	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.79	1.72	0	0	2	0	0	0	0	2	0	2	0	2	0	2	0	0	0	0	0	3	0	0	2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.84	-2.23	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.68	-0.45	0	0	0	0	0	0	0	2.5	0	0	0	0	0	2.8	0	1.8	0	2.8	1.8	1.8	0	0	1.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.66	-4.08	0	0	0	0	0	3.4	0	0	4.5	0	0	0	0	0	3	2.4	0	2.4	3.9	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.01	-1.54	0	0	0	0	0	0	0	1.6	0	0	0	0	0	2.6	0	1.6	0	1.6	0	2.2	0	0	1.6	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.74	-1.26	0	2.8	0	4.2	0	3.1	0	1.8	3.5	0	0	0	0	0	0	0	0	3.3	2.5	2.5	1.8	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.91	1.69	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	3.5	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.87	-0.93	0	0	0	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.08	1.04	0	0	2.7	0	0	0	0	2	0	0	0	2.7	0	2.7	0	0	0	0	0	2.7	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.11	-2.2	0	0	0	1.8	0	2.4	0	0	2.4	0	0	1.8	0	0	0	1.8	0	3.3	3.1	1.8	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.01	1.89	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.21	-3.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4	0	2.1	3.2	2.8	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.66	-0.88	0	0	0	0	0	2.1	0	2.8	0	0	0	0	0	0	2.1	2.1	0	0	2.8	3.2	0	0	2.1	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.72	0.79	0	0	0	0	0	0	0	2.7	0	0	0	0	2.7	0	0	0	0	4	0	2.7	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.01	2.81	0	0	2.6	0	0	0	0	0	0	0	0	0	2.9	1.9	0	0	0	0	0	2.9	0	0	1.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.24	-1.5	0	0	0	1.6	1.6	0	0	2.2	0	0	0	0	0	1.6	0	1.6	0	0	0	3.4	0	0	1.6	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.59	2.07	0	0	0	2	2	0	0	0	0	0	0	0	0	2.6	0	0	0	2.6	0	3.3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.29	-1.35	0	2.2	0	3.1	0	3.8	0	0	4.5	0	0	0	0	0	0	0	0	1.7	3.4	1.7	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.27	1.41	0	0	0	0	0	0	0	2.6	0	0	0	0	0	2.2	0	0	0	0	0	3.2	0	0	2.2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.98	-0.63	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.31	-0.88	0	0	0	0	0	3.9	0	2.8	3.3	0	0	2.4	0	0	1.8	0	0	3.3	1.8	2.8	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.91	1.98	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	2.1	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.76	-0.4	0	0	0	0	0	0	0	1.7	0	0	0	1.7	0	1.7	0	1.7	0	0	0	3.7	0	0	0	1.7	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.49	-3.09	0	0	0	0	0	2.9	0	0	3.9	0	0	0	0	0	0	0	0	2.9	3.9	0	0	0	2.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.9	-1.05	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.07	-2.35	0	0	0	3.2	0	0	0	2.4	0	0	0	2.4	0	0	0	1.8	0	0	2.4	3.9	0	0	1.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.51	2.5	2.3	0	2.3	0	2.9	0	0	2.3	0	0	0	0	3.8	2.3	0	2.3	0	0	0	3.3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.17	-2.16	0	0	0	1.8	0	0	0	1.8	0	0	0	0	0	0	0	1.8	0	2.4	0	3.1	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.78	0.18	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.32	1.87	0	0	0	2.3	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.19	-0.91	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	3.6	0	0	1.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.96	-1.1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.27	2.01	0	2.1	0	0	2.1	0	0	2.1	0	0	0	0	2.1	0	0	0	0	0	0	2.7	0	0	0	2.1	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.09	-2.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.85	-3.4	0	0	0	0	0	3.1	0	2.1	3.4	0	0	0	0	0	0	2.1	0	2.8	3.1	2.1	0	0	0	2.1	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.8	-1.06	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	2.2	0	0	2.9	2.9	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.51	-1.03	0	0	0	0	0	0	0	0	2.4	0	0	2.4	0	0	0	0	0	2.4	0	2.4	0	0	0	2.4	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.3	2.28	0	0	0	1.7	0	0	0	1.7	0	0	0	0	1.7	1.7	0	1.7	0	1.7	0	3.3	0	0	0	1.7	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.53	1.64	0	0	0	0	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.4	1.36	0	0	0	1.9	0	0	0	0	0	0	0	0	0	3.4	0	1.9	0	2.5	0	0	0	0	1.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.96	-0.81	0	0	2	0	0	0	0	0	0	0	0	2.6	0	3	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.74	1.69	1.8	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	2.4	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	5.04	0.67	0	0	0	2.5	0	0	0	1.9	1.9	0	0	0	0	0	0	1.9	0	1.9	2.5	1.9	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.42	-0.96	0	0	0	2.2	0	2.2	0	0	2.2	0	0	0	0	0	2.2	0	0	3.2	0	2.8	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.21	0.86	0	0	0	1.9	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.07	-0.9	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	3.5	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.58	-4.03	0	2.2	0	0	0	3.2	0	0	3.5	0	0	2.2	0	0	0	2.2	0	2.2	3.9	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.58	-2.37	0	0	2	0	0	3	0	2.7	4.2	0	0	0	0	0	2	2	0	3.3	2	2	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.29	2.97	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.05	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3.2	0	2	2	3.6	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.14	-1.08	0	0	0	2.6	0	0	0	0	3.7	0	0	0	0	0	0	2.6	0	4.2	3.3	2.6	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-5.35	-1.38	0	0	0	0	0	0	0	0	1.9	0	0	2.5	0	0	0	2.5	0	0	0	2.9	0	0	1.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.19	0.59	0	0	2.1	0	0	0	0	2.1	0	2.1	0	0	0	0	0	0	0	2.1	0	3.4	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.93	-1.11	0	2.3	0	1.7	0	2.7	0	1.7	2.3	0	0	0	0	0	0	0	0	3.7	3.5	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-5.65	-2.46	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	2.1	0	3.1	2.1	3.1	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.43	0.56	0	0	2.4	0	2.4	0	0	2.4	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.15	-2.05	0	1.6	1.6	2.8	0	2.2	0	0	0	0	0	0	0	0	2.2	1.6	0	3.5	3.2	3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.43	-2.31	0	0	0	2	0	2.6	0	0	3.5	0	0	0	2	0	0	2.6	0	3.8	0	2.6	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.87	-1.01	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	0	0	0	2.7	0	0	2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.87	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	2.6	0	2.6	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.35	0.45	0	0	1.9	1.9	1.9	0	0	1.9	0	0	0	0	0	0	0	0	0	2.5	0	3.2	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.38	-1.98	0	0	2.2	2.2	0	2.2	0	0	0	0	0	0	0	0	0	0	0	3.8	3.5	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-5.14	0.42	0	0	1.9	1.9	0	0	0	0	0	1.9	0	0	0	2.5	0	0	0	1.9	0	2.9	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.4	3.49	0	0	2.1	2.1	0	0	0	3.4	0	0	0	0	2.1	2.1	0	0	0	0	0	2.8	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-5.28	-0.37	0	0	0	2.1	0	0	0	2.1	0	0	0	0	0	3.1	0	2.1	0	0	0	2.1	0	0	0	2.1	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.17	3.44	0	0	2.8	0	0	0	0	2.1	0	0	0	0	2.1	0	0	0	0	0	0	2.8	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.61	0.06	0	0	0	2.1	0	0	0	2.1	3.8	0	0	0	0	0	2.1	0	0	3.6	2.1	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.84	-2.16	0	0	0	0	0	0	0	1.8	0	0	0	1.8	0	0	0	0	0	1.8	1.8	2.5	1.8	0	1.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.92	2.68	1.9	0	0	0	1.9	1.9	0	1.9	0	0	0	0	1.9	0	0	0	0	1.9	0	3.2	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.24	2.12	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	1.8	2.4	0	1.8	0	1.8	0	0	1.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.56	0.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3	3.5	3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.53	-1.14	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.33	3.34	0	0	1.9	0	3.3	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.18	1.73	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	3	0	2	0	2	0	0	2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.76	1.24	0	0	2.3	0	3	3	0	3	2.3	0	0	0	0	0	2.3	3	0	2.3	3	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.41	0.77	0	0	0	2	2	2.6	0	0	3	0	0	0	0	0	0	2	0	3.5	2.6	2.6	0	0	0	2	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.41	1.54	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	2.9	0	3.3	0	3.8	0	0	2.2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.36	2.25	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	2.2	2.9	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-5.19	-1.56	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.52	1.67	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.43	0.18	0	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.53	-2.48	0	0	0	0	0	0	0	0	2.8	0	0	2.8	0	0	0	2.1	0	3.1	0	0	0	0	0	2.1	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.14	-0.47	0	0	0	2.3	0	0	0	3	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.85	0.25	0	0	0	2	0	0	0	0	0	0	0	2	0	0	3	2	0	2	0	2.6	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.73	-1.72	0	3.1	0	3.9	0	2.8	0	3.1	1.8	0	0	0	0	0	0	0	0	0	1.8	1.8	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.34	3.9	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.6	-1.66	0	0	0	0	0	2.9	0	0	2.2	0	0	0	0	0	0	0	0	3.5	2.2	2.2	0	0	2.2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.96	-1.64	0	0	0	0	0	2	0	0	2.6	0	0	0	0	0	2	2.6	0	3.2	2	3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.61	-1.83	0	0	2.1	0	0	0	0	0	0	2.1	0	0	2.1	2.1	0	0	0	0	0	3.4	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.58	0.68	0	0	0	2.6	0	0	0	0	3.3	0	0	0	0	2	2	0	0	3.3	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.87	0.07	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	0	2.1	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-5	-2.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.23	-1.76	0	0	0	3	0	1.7	0	1.7	2.7	0	0	0	0	0	0	0	0	2.3	2.3	1.7	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.87	-1.28	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.64	2.82	0	0	0	2.2	0	0	0	2.2	0	0	0	0	0	0	0	2.8	0	0	0	3.2	0	0	0	2.2	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.61	0.98	0	0	0	1.6	0	0	0	2.2	1.6	0	0	1.6	0	2.2	0	1.6	0	2.2	1.6	3.6	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.63	-2.53	0	0	0	4.2	0	3.7	0	0	2.8	0	0	0	0	0	0	2.1	0	2.8	3.2	2.1	0	0	0	2.1	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.82	-2.58	0	0	0	0	0	0	0	2.3	2.3	0	0	2.7	0	0	0	2.3	0	0	2.3	3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.78	-1.47	0	0	0	2.9	0	0	0	0	0	0	0	0	0	2.9	0	0	0	2.9	2.9	2.9	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.79	-4.27	0	1.6	0	0	0	1.6	0	1.6	2.8	0	1.6	1.6	0	0	1.6	1.6	0	2.1	3.5	1.6	0	0	2.5	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.72	-3.85	0	2.2	0	0	0	3.9	0	2.2	3.9	0	0	0	0	0	2.2	2.2	0	3.2	2.8	2.2	0	0	0	2.8	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.18	1.77	0	1.9	0	1.9	0	0	0	0	1.9	0	0	0	0	1.9	0	1.9	0	0	1.9	3.6	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.78	-1.79	0	0	0	2.2	0	0	0	2.2	3.7	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.11	2.35	0	0	0	1.8	0	0	0	0	0	0	0	0	2.4	1.8	0	1.8	0	0	0	3.1	0	0	1.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.65	-2.49	0	0	0	2.6	0	2.6	0	0	2.9	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.43	-0.92	0	0	0	0	0	3.2	0	0	3.5	0	0	0	0	0	0	2.2	0	2.2	2.8	3.2	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.35	-0.18	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	2.2	2.2	2.8	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.37	-1.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1	0	0	0	2.4	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.08	-0.16	0	0	0	2.6	0	0	0	2	3	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.31	-0.02	0	0	0	1.8	0	0	0	2.4	3.2	0	0	0	0	0	0	1.8	0	0	3.4	3	0	0	1.8	1.8	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.12	-2.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	2.5	0	0	0	1.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	4.02	-0.88	0	0	0	2.1	0	2.1	0	3.4	3.1	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	2.1	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.44	2.33	0	0	1.8	0	1.8	0	0	0	0	0	0	0	2.4	2.4	0	2.7	0	0	0	2.4	0	0	1.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.66	-0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	1.9	0	2.5	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.96	-1.94	0	0	0	0	0	2.3	0	3	3	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.27	2.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	1.5	-0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.31	-2.57	0	0	0	2	0	2.6	0	2	3	0	0	2	0	0	0	2	0	2	0	3.3	0	0	2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.19	-0.06	0	0	0	0	2	2.6	0	2	2	0	0	0	0	0	2.6	0	0	0	2	0	0	0	0	2	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.35	-1.3	0	0	0	1.7	0	0	0	1.7	2.7	0	0	0	0	0	0	1.7	0	0	3.3	3	0	0	1.7	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.85	-2.24	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	3.5	0	2.8	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.13	0.94	0	0	0	1.7	0	1.7	0	0	0	0	0	0	0	1.7	0	0	0	0	1.7	2.3	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	3.09	-1.13	0	2.6	0	0	0	3	0	2	3.3	0	0	3	0	0	0	0	0	3	0	3	0	0	2.6	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.24	-1.72	0	0	0	3.1	0	2.2	0	2.2	2.6	0	0	0	0	0	0	0	0	1.7	2.6	0	0	0	2.2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.77	1.19	0	0	2.1	0	0	0	0	0	0	0	0	0	0	2.1	0	2.1	0	0	0	3.1	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.84	-0.93	0	0	0	2.7	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	2	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.82	-2.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	1.9	3.8	0	0	1.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-5.22	1.04	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	2.6	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.31	-3.06	0	0	0	0	0	0	0	2.3	0	0	2.3	2.3	0	0	0	2.3	0	0	0	0	0	0	0	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-5.24	-2.6	0	0	2.2	0	0	0	0	0	1.6	0	1.6	1.6	0	0	0	0	0	3.1	2.6	1.6	0	0	1.6	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.79	0.22	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	1.7	0	0
