day	Anno	celltype	UMAP_1	UMAP_2	marker:Isl1	marker:Tbx1	up:Nkx2-5	up:Nkx2-6	up:Jun	up:Tlx1	up:Maff	up:Mef2c	up:Arid3b	up:Tsc22d1	up:Etv5	up:Sox9	up:Xbp1	up:Irx2	up:Pax6	up:Hey2	down:Lyar	down:Foxf1	down:Mycn	down:Hoxb1	down:Hoxa1	down:Gata6	down:Osr1	down:Alx1	down:Hoxb2	down:Hoxa2	down:Twist1	down:Hoxd1	down:Meox1
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.38	0.2	1.8	0	1.8	0	0	0	0	0	0	2.4	0	0	2.4	0	0	0	3.9	3.3	4	1.8	0	3.3	2.4	2.8	1.8	1.8	0	0	2.4
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	6.5	3.41	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	4.3	2.1	3.4	3.4	3.1	2.7	0	2.7	2.7	2.1	2.1	2.7	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.59	1.95	0	0	3.2	0	0	0	0	3.9	2.2	2.2	0	0	2.2	0	0	0	4.5	0	3.2	0	2.2	2.8	0	0	2.8	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.32	-1.63	0	0	0	0	0	0	0	3	3	3	0	0	3	0	0	0	4	3	3	0	0	3	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.87	-1.65	2.1	0	0	0	2.8	0	0	3.4	0	2.8	0	0	2.8	0	0	0	4.6	0	4	0	0	2.8	0	0	2.1	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	0	0.41	0	0	2.9	0	0	0	0	3.3	2.2	3.3	0	0	0	0	0	0	4.4	3.3	0	0	0	2.2	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	6.41	1.6	0	0	0	0	0	0	0	0	0	3.4	0	0	2.4	0	0	0	4.1	3.4	3	2.4	3.4	2.4	2.4	3	2.4	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.72	2.38	3	0	3	0	0	0	0	0	2.4	2.4	0	0	0	0	0	0	3.9	3	3	0	0	3	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.07	-5.28	2.6	3	0	0	0	0	0	0	2	3	2	0	2.6	0	0	0	4.7	0	0	2	0	0	0	0	0	0	0	0	2
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.55	-4.99	2	3	0	0	2.6	0	0	3	2	2.6	0	0	2.6	2	0	0	4.5	0	3.9	2.6	2	3	0	0	3.2	0	2	0	2
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	6.72	3.11	0	0	0	0	0	0	0	0	0	2.1	2.1	0	0	0	0	0	4.5	3.4	0	2.1	2.1	0	2.1	2.1	2.1	0	2.7	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.47	-1.92	0	0	4.2	0	2.5	0	0	0	0	4	0	0	0	0	0	0	4.2	0	0	0	0	0	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.01	-3.94	2.8	0	2.8	0	0	0	0	3.2	3.2	2.2	0	0	2.2	0	0	0	5.1	0	3.2	0	0	2.2	0	0	2.2	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	2.59	0.42	3.3	0	1.8	0	0	0	0	2.4	1.8	3.5	0	0	2.8	0	0	0	4.1	0	4.2	1.8	3.1	2.8	3.1	0	1.8	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.94	3.08	3	0	3	0	0	0	0	3.7	2.4	3.4	0	0	3.7	0	0	0	4.1	2.4	3	0	0	3	0	0	0	0	0	2.4	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.11	4.37	0	0	0	0	0	0	0	0	2.1	0	0	0	2.1	0	0	0	4.8	2.7	3.1	3.1	2.7	0	2.1	2.7	3.1	0	2.7	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	6.6	3.73	0	0	0	0	0	0	0	0	0	2.9	0	0	2.2	0	0	0	4.2	3.8	2.2	2.9	0	3.6	2.2	2.9	2.2	0	2.9	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.15	4.71	0	0	0	0	0	0	2.3	0	0	2.3	0	0	2.9	0	0	0	4.1	2.3	3.8	2.9	0	0	2.3	0	2.3	0	3.3	2.3	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.75	3.37	2.3	0	2.3	0	0	0	0	3.8	2.3	3.6	0	0	2.9	0	0	0	3.6	0	2.9	0	0	2.3	0	0	2.3	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.64	1.71	2.8	0	2.8	0	2.4	0	0	3.5	3.5	3.6	0	0	3.1	0	0	0	4.2	2.4	4	0	0	3.3	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.79	-0.84	0	0	0	0	0	0	0	3.4	0	2.7	0	0	2.7	0	0	0	3.8	2.7	0	0	0	0	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.66	2.54	3.2	0	2.8	0	0	0	0	3.9	2.2	2.2	0	0	2.2	0	0	0	4.3	0	2.2	0	0	3.5	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.15	4.97	1.7	0	1.7	0	0	0	0	0	0	2.3	1.7	0	0	0	0	0	4.4	2.3	3.3	2.3	2.9	2.6	2.9	1.7	0	0	1.7	1.7	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.26	4.23	3.4	0	3.8	0	1.9	1.9	0	0	1.9	2.9	0	0	1.9	0	0	0	4.5	2.9	3.6	1.9	1.9	1.9	1.9	0	1.9	0	0	1.9	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.3	1.16	0	0	3.9	0	0	0	0	3	0	3	0	0	3	0	0	2.3	3.7	0	2.3	0	0	3.4	0	0	0	0	2.3	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.63	3.8	2.9	0	2.9	0	1.9	0	0	2.9	1.9	2.5	0	0	2.5	0	0	0	4	2.5	3.6	0	0	1.9	0	0	1.9	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.95	-1.52	0	2.3	2.3	0	0	0	0	3	0	3.3	0	0	3	0	0	0	4.2	0	3.3	0	0	3	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.87	-4.67	2.8	2.8	2.8	0	0	0	0	1.8	1.8	3.1	0	0	3.3	1.8	0	0	4.6	2.8	3.4	1.8	0	2.8	0	0	1.8	0	1.8	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.19	-0.75	2.6	0	2	0	0	0	0	2	2.6	3	0	0	2	0	0	0	4	2	3.3	3	0	4.1	2.6	2.6	0	2	2.6	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.07	-4.43	2.6	0	2	0	0	0	0	0	2	3.2	0	0	2	0	0	0	4.3	2	3.2	0	0	0	0	2.6	3	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.36	3.86	2.4	0	0	0	2.4	0	0	0	2.4	4.1	0	0	3.4	0	0	0	3.4	3.4	3.4	0	2.4	0	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.26	-2.71	3.1	0	2.5	0	0	0	0	2.5	0	2.5	0	0	3.8	0	2.5	0	4.5	0	3.5	0	0	0	0	0	2.5	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.04	2.24	3	0	3.6	0	0	0	0	2.3	2.3	3.6	0	0	2.3	2.3	0	0	4.2	0	3.6	2.3	0	3	0	2.3	3.6	0	0	0	2.3
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.39	-2.32	2.6	0	3	0	0	0	0	3.5	2.6	3.3	0	2	2.6	0	0	0	3.8	0	3.3	0	0	0	0	0	2.6	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.62	-1.55	0	0	4.6	0	3.7	0	0	0	0	4.1	0	0	0	0	0	0	3.7	3	4.1	0	0	3.7	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	0.9	-4.41	2.2	2.2	0	0	0	0	0	0	2.8	0	0	0	2.8	0	0	0	4.2	0	3.5	0	0	0	0	0	2.2	0	2.2	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	6.21	-0.32	2.1	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	4.6	2.7	3.7	3.3	2.1	3.3	2.1	0	2.1	0	2.7	0	2.1
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.25	-3.69	3.9	2.8	3.2	0	2.2	0	2.2	2.2	2.8	3.2	0	0	3.5	0	0	0	4	0	2.8	0	2.2	2.8	0	0	3.2	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.32	-3.84	3.3	2	2.6	0	2	0	0	3.3	0	3	0	0	2.6	0	0	0	3.7	0	3.3	2	0	3	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.02	1.09	2.5	0	0	0	0	0	0	0	0	3.1	0	0	1.9	0	0	0	3.7	3.8	3.5	0	2.9	3.3	2.9	2.5	0	0	1.9	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.16	-4.19	2.9	1.9	3.5	0	0	0	1.9	3.1	0	3.1	0	0	2.9	0	0	0	4.4	0	3.3	1.9	1.9	2.9	0	0	1.9	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.83	-3.99	1.9	2.9	0	0	0	0	2.5	0	0	2.9	0	0	2.9	0	0	0	3.9	2.5	3.5	2.5	0	1.9	0	0	1.9	0	3.4	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.99	-4.38	2.5	3.2	3.2	0	0	0	0	3.2	0	2.5	0	0	2.5	0	0	0	4	0	3.2	0	0	0	0	2.5	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-7.36	0	2.1	0	3.6	0	0	0	0	2.7	0	3.1	2.1	0	2.1	0	0	0	4.3	2.1	2.1	0	0	2.1	0	0	2.1	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.55	-4.49	1.9	0	1.9	0	1.9	0	0	3.2	2.5	2.9	0	0	1.9	0	1.9	1.9	4.2	0	3.2	0	1.9	0	0	1.9	3.2	0	2.5	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.72	0.25	3.1	0	3.4	0	2.1	0	2.1	3.6	2.1	2.7	0	0	3.4	0	0	0	4.1	0	0	0	0	2.1	0	2.1	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.97	-1.2	0	0	4.1	0	0	0	0	4.1	3.1	2.4	0	0	2.4	0	0	0	4.1	0	0	0	2.4	0	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	0.79	-3.17	3.3	2	2.6	0	0	0	0	2.6	2.6	3	0	0	2	0	0	0	4.3	3.3	3	0	0	2	0	0	2	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.92	1.15	0	2	0	0	0	0	0	0	2	3.6	0	0	2	0	0	0	4.3	0	4	2.9	3.4	2	2.6	2.6	2	0	3.2	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.7	-4.99	0	2.5	2.5	0	0	0	0	0	0	2.5	0	0	2.5	0	0	0	3.2	2.5	0	3.2	0	0	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.55	-1.37	2.1	2.1	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	4.5	0	2.7	2.1	2.7	2.1	2.1	2.7	3.1	0	0	0	3.1
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-6.11	1.02	2.9	0	3.8	0	0	0	0	3.3	0	3.5	0	0	0	0	0	0	3.5	0	0	0	0	2.9	0	0	2.9	0	2.2	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.71	4.35	2	0	0	0	0	0	0	2	3.1	3.7	0	0	2	0	0	0	4.1	0	3.1	0	0	2	2	0	2.7	0	2.7	2	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.16	1.99	2.6	0	3	0	0	0	0	2	2	3.3	0	0	2	0	0	0	4.4	2.6	3	3	2	3	2	0	3	2.6	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-6.45	-0.13	3.4	0	4.1	0	0	0	0	3.1	2.1	2.7	0	0	3.1	2.1	0	0	4.2	2.1	0	0	2.7	3.8	0	0	2.1	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.97	-0.93	2.2	0	0	0	0	0	0	0	0	3.3	0	0	2.2	0	0	0	4.3	0	2.2	2.9	2.9	0	0	2.2	3.8	2.2	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	2.4	-4.31	2	3.9	2.6	0	0	0	0	2.6	0	0	0	0	2	2	0	0	4.2	0	3.8	2.6	0	2.6	0	0	2	0	2	0	2
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.06	4.88	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	4.3	3	2.7	3	2.7	2	0	0	2.7	2	2	3	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.16	4.73	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	4.4	1.9	2.5	2.5	1.9	2.9	1.9	2.5	1.9	1.9	1.9	3.6	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	0.24	3.18	0	2.3	0	0	0	0	0	0	2.9	2.3	0	0	2.3	0	0	0	3.8	3.6	0	0	0	2.9	0	0	2.3	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.81	-3.14	2.1	2.7	0	0	0	0	0	0	2.1	2.1	0	0	2.1	0	0	0	3.4	2.7	0	0	0	0	2.7	0	2.1	0	3.6	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.15	4.75	0	0	0	0	0	0	0	0	0	3.1	0	0	2.1	0	0	0	4.2	3.1	0	2.7	3.8	0	0	0	2.7	2.1	2.1	2.1	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	6.64	1.67	0	2.2	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	4.2	3.2	3.2	3.2	2.9	2.2	2.9	3.5	3.2	0	2.9	0	2.2
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	6.5	0.46	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	4.7	2.2	2.9	0	2.2	2.2	3.5	2.2	3.2	0	0	0	2.2
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.24	-4.93	0	0	2	0	2	0	0	0	0	3.3	0	0	2.6	0	0	0	4.4	0	3.7	2.6	0	3.3	2.6	2.6	2.6	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	0.43	-2.7	2.2	2.2	2.2	0	0	0	0	0	2.2	3.2	0	0	3.2	0	0	0	4.8	0	2.9	2.2	0	3.2	0	0	3.5	0	0	2.2	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.93	3.72	1.9	1.9	0	0	0	0	0	0	1.9	2.5	0	0	1.9	0	0	0	4.1	3.4	3.2	1.9	2.5	3.4	0	1.9	1.9	1.9	1.9	0	1.9
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.15	2.17	1.9	0	0	0	1.9	0	0	0	0	2.6	0	0	2.9	0	0	0	4.7	4.1	3.4	2.9	1.9	3.2	1.9	0	3.4	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.13	-2.91	0	2.9	0	0	0	0	0	0	2.5	1.9	0	0	2.9	0	0	0	4.4	0	2.9	0	0	0	0	0	2.9	0	2.5	0	3.2
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	6.57	1.85	0	0	0	0	1.9	0	0	1.9	0	1.9	0	0	0	0	0	0	4.3	3.3	4.2	1.9	2.5	1.9	2.9	1.9	0	0	2.5	0	2.5
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.98	-2.34	0	0	0	0	2.8	0	0	0	2.2	3.2	0	0	0	0	0	0	4.4	2.2	2.8	2.8	0	2.2	0	0	2.8	0	2.8	0	3.2
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.51	-1.55	3	2.7	0	0	1.7	0	0	0	1.7	2.3	0	0	1.7	0	0	0	3.8	0	2.3	0	3.4	0	1.7	2.3	2.7	1.7	1.7	0	2.3
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.46	5.4	1.9	0	0	0	0	0	0	2.5	0	1.9	0	0	0	0	0	0	4.3	0	2.9	2.5	1.9	0	1.9	1.9	3.6	2.9	2.5	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.72	0.2	3.2	0	3.4	0	2.1	0	0	2.8	2.1	3.2	0	0	2.8	0	0	0	3.8	2.1	2.1	0	0	2.8	0	0	3.2	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.68	-1.21	0	0	3.1	0	0	0	0	2.7	0	3.6	0	0	0	0	0	0	3.4	0	0	0	0	2.1	0	0	0	0	2.1	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.71	1.03	2.8	2.1	0	0	0	0	0	0	2.1	2.1	0	0	2.8	0	0	0	4.1	3.1	2.1	2.8	0	0	3.4	0	3.8	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.31	-5.09	0	0	3.3	0	2.3	0	0	0	2.3	2.9	0	0	2.3	0	0	0	5.1	0	4	0	2.3	0	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.79	0.83	2.1	0	3.1	0	2.1	0	0	3.1	2.1	0	0	0	2.1	0	0	0	4.1	2.1	3.1	0	0	3.1	0	2.7	0	0	0	0	2.1
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	6.17	-1.1	2.3	2.9	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	5	2.9	0	3.3	3.3	0	0	2.3	3.3	0	0	0	2.9
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.66	-5.02	2.5	1.9	0	0	0	0	0	0	0	2.9	0	0	2.5	0	0	0	4	0	3.7	1.9	3.1	1.9	0	0	2.5	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.94	-2.07	2.2	1.6	1.6	0	1.6	0	0	2.6	1.6	3.1	0	0	1.6	0	0	1.6	4.1	0	3.2	0	1.6	2.9	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.38	-0.27	2.1	0	3.1	0	0	0	0	2.1	2.1	3.7	0	0	2.7	0	0	0	3.6	2.7	2.7	3.1	0	3.6	0	0	2.1	2.1	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.84	-1.38	1.9	0	3.3	0	1.9	0	0	2.8	0	4.2	0	0	3.1	0	0	0	4.2	0	2.8	0	0	3.1	0	0	2.5	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.82	-1.85	0	2.5	0	0	1.9	0	0	0	0	2.9	0	0	0	0	0	0	4.7	2.9	4	3.7	1.9	2.5	0	1.9	2.9	1.9	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.87	0.91	2.9	0	2.9	0	0	0	0	3.9	0	3.3	0	0	2.2	0	2.2	0	3.9	0	2.2	0	0	3.3	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.46	-0.94	2.9	0	1.7	0	1.7	0	0	0	1.7	3.7	0	0	2.3	0	0	0	4.3	0	3.3	2.3	2.9	2.9	1.7	1.7	2.7	0	0	0	4.5
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.99	3.02	0	0	0	0	2.3	0	0	2.9	2.3	0	0	0	2.9	0	0	0	4.5	2.3	2.9	2.9	0	2.9	0	2.3	2.9	0	2.9	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.03	3.96	3.1	0	2.7	0	0	0	0	3.1	2.7	3.1	2.1	0	3.1	0	0	2.1	3.6	0	3.8	0	2.1	0	0	0	2.7	0	3.1	3.4	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.34	1.77	0	0	0	0	0	0	0	0	1.7	2.6	0	0	0	0	0	0	4.5	3.3	3.8	3.4	3.3	2.9	2.3	2.6	3.6	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.1	-5.54	3.1	3.4	3.6	0	0	2.1	0	0	0	2.7	0	2.1	2.1	0	0	2.1	4	0	2.7	0	0	0	0	0	0	0	2.7	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.86	-1.58	2.7	0	3.8	0	3.1	0	2.1	2.7	2.7	2.1	0	0	3.1	0	0	0	3.6	0	2.7	0	0	2.7	0	0	0	0	2.1	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.61	1.91	0	0	0	0	0	0	0	0	2	3.3	0	0	0	0	0	0	4.2	3.5	4.4	2	2.6	0	0	2	2	0	2	0	2
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	0.1	-4.84	1.8	2.5	3.3	0	2.5	0	0	0	1.8	1.8	0	1.8	2.5	0	0	0	4.1	1.8	3.8	0	0	2.5	0	0	1.8	0	2.8	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.59	2.99	1.6	0	1.6	0	0	0	1.6	2.2	2.2	3.2	0	0	2.9	0	0	1.6	4.3	2.9	2.6	2.2	2.2	2.9	2.9	2.6	2.2	0	2.2	2.2	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.47	-3.16	0	0	0	0	0	0	0	0	0	2.1	0	0	2.1	0	0	0	4.5	2.1	0	2.1	0	2.7	0	0	3.6	0	0	0	2.7
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.92	5.09	0	0	0	0	0	0	2.3	0	0	2.3	0	0	3	0	0	0	5	3.3	0	3	2.3	0	0	2.3	0	0	2.3	3.6	2.3
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.33	-1.33	2.3	0	3.3	0	0	0	0	2.9	2.3	2.3	2.3	0	3.3	0	0	0	2.9	0	2.3	0	0	2.3	0	0	3.6	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-6.89	-0.8	3.3	0	2.3	0	0	0	0	4	2.3	3.8	0	0	2.3	3.3	0	0	3.3	2.3	0	2.3	0	0	0	2.3	2.9	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.48	3.6	1.7	0	0	0	0	0	0	0	0	1.7	0	0	1.7	0	0	0	4.5	2.6	3.3	2.3	2.6	2.9	2.6	2.3	3.1	1.7	0	2.3	2.3
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.43	0.74	0	0	0	0	2	0	0	0	2	2.7	0	0	2	0	0	0	4	3	3.7	3.3	2	3.7	0	2	3	2	2	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.33	-2.04	0	2.4	3.7	0	2.4	2.4	0	3.4	2.4	2.4	0	0	3.9	0	0	0	4.5	2.4	3.7	0	0	2.4	0	0	0	0	2.4	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.46	-2.06	1.8	1.8	0	0	0	0	0	0	1.8	2.8	0	0	1.8	0	0	0	4.7	2.8	3.5	1.8	3.1	3.3	1.8	0	1.8	2.4	2.4	0	3.1
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.25	1.07	1.9	0	3.8	0	0	0	0	2.9	1.9	3.4	0	0	2.9	0	0	0	4.5	0	0	0	0	3.2	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.42	-2.19	2.1	0	3.6	0	0	0	0	4	0	3.4	0	0	3.1	0	0	0	4.3	0	3.1	0	2.1	3.1	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.43	0.72	0	0	0	0	0	0	0	0	2.3	3.6	0	0	2.3	0	0	0	4.4	3.3	2.3	2.9	2.3	3.8	3.6	3.6	2.9	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	7.15	1.36	3.5	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	3.5	3.5	2.5	3.5	3.5	3.1	3.5	2.5	2.5	2.5	0	0	2.5
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.96	-2.99	2.4	3	2.4	0	1.8	0	0	1.8	2.4	1.8	1.8	0	1.8	0	0	0	4.3	2.7	1.8	0	2.4	2.4	0	0	3	2.4	1.8	0	3.2
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.23	-0.88	2.1	2.1	0	0	0	0	0	0	2.1	3.6	0	0	2.1	0	0	0	4.4	2.1	2.8	3.1	2.1	3.1	0	2.1	2.8	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.1	0.07	0	0	2.1	0	0	0	0	0	2.7	3.4	0	0	3.4	0	0	0	3.4	0	0	0	0	3.4	2.1	0	3.1	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-6.2	0.72	2.7	2.7	3.8	0	2.7	0	0	2.7	0	2.7	0	0	0	0	0	0	4.5	2.7	0	0	0	0	0	0	0	0	0	2.7	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.41	0.56	0	0	0	0	0	0	0	0	0	2.7	0	0	2.7	0	0	0	3.8	3.8	3.1	0	2.1	2.7	0	2.1	3.1	0	3.4	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.71	0.05	0	0	1.9	0	2.9	0	0	3.6	0	2.9	0	0	2.9	0	0	0	4.2	0	0	0	1.9	1.9	0	0	1.9	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	0.51	-4.71	1.7	3	0	0	0	0	0	2.7	3	2.7	0	0	1.7	0	0	0	4.4	0	3	0	0	1.7	0	2.3	2.3	0	2.3	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.78	-3.38	0	2.9	0	0	0	0	0	1.9	0	2.5	1.9	0	1.9	0	0	0	4.5	0	3.2	0	0	2.5	1.9	2.9	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.66	0.34	1.8	0	1.8	0	1.8	0	0	2.8	1.8	2.8	0	1.8	2.4	1.8	0	0	3.9	0	4.2	3.2	2.8	3.2	1.8	0	3.4	0	1.8	0	1.8
