day	Anno	celltype	UMAP_1	UMAP_2	E2f4	Hba-a1	Hba-x	Hbb-bh1	Klf1	Klf3	Thra	Ybx3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.16	1.12	2.6	2	4.1	6.7	3.5	0	0	2.6
E7.75	E775_Blood_prog	Blood_prog	7.04	1.43	0	0	0	0	0	2.4	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.4	1.32	2.6	4.8	5.7	7.6	2.6	0	0	3.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.44	2.03	0	0	3	6.8	3	0	0	0
E7.75	E775_Blood_prog	Blood_prog	5.33	-2.11	3	0	0	2.3	0	0	0	2.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	0.28	3.39	3.1	0	0	5.1	2.7	0	0	2.7
E7.75	E775_Blood_prog	Blood_prog	-1.24	-2.74	2.6	0	0	6	3.2	0	0	3.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.11	-0.59	2.8	3.6	4.4	6.9	1.8	0	0	1.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.24	-0.67	0	5.4	4.8	6.5	3.1	0	2.1	3.1
E7.75	E775_Blood_prog	Blood_prog	4.83	-2.92	0	0	0	2.3	0	0	0	2.3
E7.75	E775_Blood_prog	Blood_prog	2.32	0.16	2.1	0	0	0	2.1	0	0	2.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.77	-1.69	3.1	5	5.2	7.1	2.9	0	0	2.6
E7.75	E775_Blood_prog	Blood_prog	3.06	-1.96	2.3	0	0	2.7	3.5	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	4.42	1.48	2.8	0	0	1.8	1.8	0	0	1.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	1.8	4.61	2.1	0	0	7.3	3.3	0	2.1	2.7
E7.75	E775_Blood_prog	Blood_prog	4.72	-2.77	2	0	0	0	0	0	0	3
E7.75	E775_Blood_prog	Blood_prog	-1.56	-1.59	3	2.2	2.6	6	2.8	0	0	3.4
E7.75	E775_Blood_prog	Blood_prog	-0.47	-2.02	2.1	0	3	6	3	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	-4.14	2.07	3.2	2.6	0	2.6	3.2	0	0	2.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.38	0.06	0	3.4	3	7.4	2.4	0	0	3
E7.75	E775_Blood_prog	Blood_prog	1.45	-2.96	3	0	0	2.1	2.5	0	0	2.1
E7.75	E775_Blood_prog	Blood_prog	3.79	-1.58	3	0	0	5.1	1.8	1.8	0	2.4
E7.75	E775_Blood_prog	Blood_prog	2	4.55	2.2	0	0	5.4	3.2	0	0	0
E7.75	E775_Blood_prog	Blood_prog	-0.47	-0.88	3.1	0	0	3.8	2.6	0	1.6	2.2
E7.75	E775_Blood_prog	Blood_prog	6.95	-1.95	2.8	0	0	0	0	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.94	2.6	0	0	0	3.5	2.9	0	0	2.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.66	-0.75	3.1	0	0	6.8	3.3	0	0	2.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.44	1.57	3	2.7	3.7	6.6	3.3	0	0	3
E7.75	E775_Blood_prog	Blood_prog	1.46	1.89	2.7	0	0	5.6	0	0	0	2.1
E7.75	E775_Blood_prog	Blood_prog	0.86	-2.79	1.6	0	0	5.7	3.8	0	0	2.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.74	0.89	3.3	3.7	3.8	7.1	3.3	0	0	1.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.27	-1.68	2.5	5.4	4.5	6.5	1.9	0	0	3.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.73	-0.25	2.9	0	0	3.6	2.9	2.3	0	2.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.69	0.68	2.1	5	6.1	7.8	3.6	0	0	3.1
E7.75	E775_Blood_prog	Blood_prog	2.82	-1.92	0	0	0	5.4	2.8	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	-0.03	0.75	3.4	0	0	4.5	2.7	0	0	2.1
E7.75	E775_Blood_prog	Blood_prog	4.14	1.58	3	0	0	5.8	2	0	0	0
E7.75	E775_Blood_prog	Blood_prog	-0.86	0.08	2.6	0	0	6.4	3.2	0	0	2
E7.75	E775_Blood_prog	Blood_prog	6.34	0.1	2.4	0	0	0	0	0	1.8	1.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.65	-1.9	2.3	0	0	6.8	3.2	0	1.7	3.2
E7.75	E775_Blood_prog	Blood_prog	-1.15	0.77	2.7	0	0	6.2	0	0	0	2.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.69	0.86	2.3	5	4.5	6.2	4.3	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.96	2.39	3.1	0	0	6.8	2.7	0	0	3.4
E7.75	E775_Blood_prog	Blood_prog	-0.22	1.61	3.2	0	0	6.3	2.2	0	2.2	0
E7.75	E775_Blood_prog	Blood_prog	6.18	1.03	2.1	0	0	3.4	2.1	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	3.6	0.8	2.7	0	0	2.1	2.7	0	0	2.7
E7.75	E775_Blood_prog	Blood_prog	5.59	1.61	0	0	0	0	2.6	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	3.8	0.51	2.7	0	0	2.7	1.8	0	0	2.7
E7.75	E775_Blood_prog	Blood_prog	-5.74	0.65	2.3	0	0	7.4	2.3	0	0	0
E7.75	E775_Blood_prog	Blood_prog	-0.28	2.37	3.5	0	0	5.3	2.9	0	0	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.54	1.49	2.3	2.3	0	6.3	3.3	0	0	2.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.9	0.92	1.9	3.2	1.9	7.5	3.5	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	0.01	1.42	2.6	0	0	6.9	2.6	0	2	3.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.16	-0.94	3	3	3.6	6.2	2	0	2	2
E7.75	E775_Blood_prog	Blood_prog	4.44	-1	0	0	0	3	3	0	0	2.6
E7.75	E775_Blood_prog	Blood_prog	4.65	1.3	2.6	0	0	2.9	1.7	0	1.7	3.1
E7.75	E775_Blood_prog	Blood_prog	-3.11	0.25	0	0	0	6.6	3.6	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.79	0.5	0	5.1	4.4	7.4	2.1	2.1	0	2.1
E7.75	E775_Blood_prog	Blood_prog	-2.17	-2.85	3.2	0	2.1	6.7	3.7	0	0	2.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.36	-1.1	2.4	4	0	7	2.8	0	2.4	2.4
E7.75	E775_Blood_prog	Blood_prog	1.4	0.66	2.1	0	0	5	2.7	0	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.75	-1.64	1.8	2.4	3.7	7.1	3	0	0	3
E7.75	E775_Blood_prog	Blood_prog	-0.23	0.53	0	0	0	5	3.3	0	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.32	0.44	2.1	0	2.1	6.9	2.1	0	2.1	3.4
E7.75	E775_Blood_prog	Blood_prog	0.26	1.52	2.5	0	0	5.5	2.5	0	0	1.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.27	-0.68	2.4	2.4	5.1	7.3	1.8	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.13	-0.86	2.5	1.9	3.8	5.7	2.9	0	0	1.9
E7.75	E775_Blood_prog	Blood_prog	3.31	-2.36	2.5	0	0	3.4	1.9	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	4.64	-2.86	3.5	0	0	5	0	0	0	2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.31	2.14	3.4	3.4	0	6.6	0	0	0	3.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.97	1.01	2.9	3.7	3.2	6.2	2.9	0	0	2.2
E7.75	E775_Blood_prog	Blood_prog	-0.03	2.29	2.6	0	0	3.3	0	0	0	3
E7.75	E775_Blood_prog	Blood_prog	6.24	1.69	2.3	0	0	2.3	0	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.05	1.07	0	0	3.6	6.1	3.2	0	0	2.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.65	0.22	2.9	4	3.3	7	3.3	0	0	2.5
E7.75	E775_Blood_prog	Blood_prog	3.39	1.15	2.9	0	0	2.9	2.9	0	0	2.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.02	2.04	3.3	0	0	6.5	3.3	0	0	0
E7.75	E775_Blood_prog	Blood_prog	-2.79	1.07	1.9	0	0	6.6	3.2	1.9	0	2.6
E7.75	E775_Blood_prog	Blood_prog	3.91	-1.04	2.2	0	0	4.6	2.2	0	0	2.2
E7.75	E775_Blood_prog	Blood_prog	-2.01	-1.72	1.7	1.7	2.6	6	3.1	0	0	0
E7.75	E775_Blood_prog	Blood_prog	-1.99	-0.6	1.9	0	0	6	1.9	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	2.02	3.17	2.8	0	0	6.4	0	0	0	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.83	0.74	3	3.4	3.9	5.1	0	0	0	3.4
E7.75	E775_Blood_prog	Blood_prog	-2.16	1.96	3.8	0	0	7.3	3.3	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	3.43	-1.04	3.3	0	0	6.3	0	0	2	2.6
E7.75	E775_Blood_prog	Blood_prog	2.53	0.75	2	0	0	2.6	3	0	0	2.6
E7.75	E775_Blood_prog	Blood_prog	-2.21	-0.72	2.6	1.7	1.7	6	0	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	0.11	1.82	2.2	2.2	0	6.4	3.2	0	0	2.2
E7.75	E775_Blood_prog	Blood_prog	4.87	0.6	0	0	0	3.6	0	0	1.9	3.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.62	0.67	1.9	4.1	4.5	6.4	2.8	1.9	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.95	-0.06	0	0	0	2.7	3.6	1.7	0	3.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.51	1.02	2.1	2.1	2.1	5	3.4	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.72	-0.2	3.2	3.9	3.8	6.4	3.2	0	0	2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.79	0.43	2.8	4.4	2.8	7.2	3.5	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	1.1	2.48	3.7	0	0	5.6	0	0	0	4
E7.75	E775_Blood_prog	Blood_prog	2.23	4.04	0	0	0	0	0	0	0	2.6
E7.75	E775_Blood_prog	Blood_prog	-1.93	-2.38	2.1	0	0	0	3.2	0	0	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.79	-2.87	2.5	0	3.5	7	3	0	0	2.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.59	-2.75	2.9	2.9	4.2	6.2	3.6	0	0	2.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.4	-0.37	0	6.3	4.8	7.1	3.1	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.03	-1.03	0	6.3	5.5	7.8	3	2.4	1.8	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.34	-0.7	2.4	2.4	2.4	6.3	3	0	0	2.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.82	-1.81	2.5	4.2	4.6	5.8	2.5	0	0	2.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.35	-1.25	2.6	4.5	5.8	7.7	3.3	0	0	2.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.19	-0.88	2.7	2.7	3.9	6.8	2	0	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.39	-2.1	0	5.3	5.7	7.1	2.7	0	1.7	3.2
E7.75	E775_Blood_prog	Blood_prog	8.06	2.23	0	0	0	0	1.9	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	1.2	-0.52	2.8	0	0	2.8	2.8	0	0	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.18	-2.86	2.7	0	0	6.3	3.2	0	0	2.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.48	1.07	2.4	3.7	3.9	7.5	0	0	0	2.4
E7.75	E775_Blood_prog	Blood_prog	-0.23	0.85	2.5	0	0	3.5	3.3	0	0	1.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.76	-2.78	2.6	2.6	2.2	1.7	2.9	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	-0.49	-2.44	0	0	0	5.7	3.5	0	0	3
E7.75	E775_Blood_prog	Blood_prog	6.8	-1.58	0	0	0	0	0	2.8	0	2.8
E7.75	E775_Blood_prog	Blood_prog	1.3	2.06	2.4	0	0	6	3	0	0	0
E7.75	E775_Blood_prog	Blood_prog	7.02	-2.1	0	0	0	2.8	0	0	0	0
E7.75	E775_Blood_prog	Blood_prog	-1.04	-1.7	2.2	2.9	2.2	6.9	3.9	1.6	0	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.46	-0.29	3.5	4.3	4.7	7.6	3.3	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.16	-2.18	1.7	1.7	0	4	3.3	0	0	3.6
E7.75	E775_Blood_prog	Blood_prog	4.58	1.7	2.9	0	0	0	0	0	0	3.3
E7.75	E775_Blood_prog	Blood_prog	0.39	1.03	2.8	0	0	2.2	3.5	0	0	3.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.55	-1.03	3.7	2	3	6	2	0	2	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.87	1.15	2.6	0	4.5	6.1	2.6	0	2	0
E7.75	E775_Blood_prog	Blood_prog	-2.53	-1.57	1.9	1.9	0	6.3	0	0	0	1.9
E7.75	E775_Blood_prog	Blood_prog	6.46	-2.05	0	0	0	0	0	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.22	-1.4	2.8	1.6	1.6	5.7	3.8	0	0	0
E7.75	E775_Blood_prog	Blood_prog	2.77	-1.79	1.9	0	0	0	2.5	0	0	2.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.92	1.02	2.9	4.1	4.2	7.1	3.3	0	0	2.2
E7.75	E775_Blood_prog	Blood_prog	5.1	0.22	1.9	0	0	0	0	0	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.99	1.21	0	4.6	4.6	7.2	3.5	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.78	2.54	2	2.6	2.6	5	2	0	0	3
E7.75	E775_Blood_prog	Blood_prog	4.63	-0.61	2.2	0	0	5.1	2.2	0	0	2.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	0.97	3.92	2.7	2.1	3.8	6.7	2.1	0	0	3.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.59	0.42	2.4	0	0	5.6	3.3	0	0	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.24	0.86	2.8	1.8	1.8	5.4	3	0	0	1.8
E7.75	E775_Blood_prog	Blood_prog	2.45	1.29	0	0	0	5.2	3	0	3	0
E7.75	E775_Blood_prog	Blood_prog	-1.19	0.39	2.8	0	0	5.4	0	0	0	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.15	0.88	0	4.1	5.5	7.5	3.4	0	2.1	2.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.96	-0.62	2.9	3.2	2.5	7.7	0	0	0	3.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.3	-1.68	2.4	3.8	4.4	6.2	2.4	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	0.58	2.09	2.1	0	0	3.4	0	0	0	3.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.38	-1.85	1.8	4.2	4.4	7.1	2.4	0	0	2.7
E7.75	E775_Blood_prog	Blood_prog	0.28	-0.9	3.2	0	0	6.7	2.5	0	0	2.5
E7.75	E775_Blood_prog	Blood_prog	-1.77	2.33	2.7	2.7	2.1	7.7	2.7	0	0	3.1
E7.75	E775_Blood_prog	Blood_prog	4.72	0.81	0	0	0	0	2.1	2.1	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.58	-1.33	2.7	0	3	7	0	0	0	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.02	-0.19	2	4.6	5	7.3	3.3	0	0	2.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.89	0.2	3	5.1	5.9	7.9	2.6	0	2	2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.5	-2.23	2.7	5.6	5.2	7.6	3.3	1.7	1.7	2.9
E7.75	E775_Blood_prog	Blood_prog	4	0.62	0	0	0	0	2.4	0	0	1.8
E7.75	E775_Blood_prog	Blood_prog	6.28	2.32	3	0	0	4.3	2	0	0	2.6
E7.75	E775_Blood_prog	Blood_prog	-3.64	0.52	3.5	3.5	0	0	0	0	0	2.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.02	1.37	2	3.7	2	7.4	3.3	0	0	2.7
E7.75	E775_Blood_prog	Blood_prog	-4.46	-1.03	0	3.6	3.6	5.6	2.3	0	0	2.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.49	-2.26	3	0	0	6.2	3.4	0	0	3.2
E7.75	E775_Blood_prog	Blood_prog	6.05	-2.72	0	0	0	0	0	0	0	2.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-0.39	3.64	0	5.9	5.5	8	0	0	0	2.4
E7.75	E775_Blood_prog	Blood_prog	5.43	-2.17	2.5	0	0	2.5	0	0	0	3.6
E7.75	E775_Blood_prog	Blood_prog	-1.82	-1.91	2.3	0	1.7	6	4.1	0	0	3
E7.75	E775_Blood_prog	Blood_prog	4.39	-1.05	0	0	0	5.1	0	0	1.8	1.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.41	1.73	0	3.4	4.7	7	3.4	0	0	0
E7.75	E775_Blood_prog	Blood_prog	1.98	-0.5	2.6	0	0	3.6	2.8	0	0	2.6
E7.75	E775_Blood_prog	Blood_prog	3.79	1.99	1.8	0	0	2.4	1.8	0	0	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.83	-2.63	4	0	0	3.4	3	0	1.7	2.7
E7.75	E775_Blood_prog	Blood_prog	6.77	-1.59	1.9	0	0	1.9	0	0	1.9	2.9
E7.75	E775_Blood_prog	Blood_prog	1.7	0	0	0	0	2.1	0	0	0	2.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.61	-1.56	0	0	2.2	5.3	2.9	0	0	2.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.23	-1.6	2.8	2.5	4.3	7.5	3	0	0	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.07	2.3	3.2	2.5	4.4	7.2	2.9	0	0	2.5
E7.75	E775_Blood_prog	Blood_prog	6.16	1.32	1.9	0	0	0	0	0	0	1.9
E7.75	E775_Blood_prog	Blood_prog	-0.61	-2.19	2.6	0	0	0	2.6	0	0	0
E7.75	E775_Blood_prog	Blood_prog	-0.12	0.45	2.6	0	0	5.6	0	2	0	3
E7.75	E775_Blood_prog	Blood_prog	-2.12	-1.94	3.4	0	0	3.4	2.9	0	0	2.3
E7.75	E775_Blood_prog	Blood_prog	0.29	2.15	2.4	3.1	0	5.7	3.7	0	0	0
E7.75	E775_Blood_prog	Blood_prog	-2.17	-0.74	2.7	0	0	5.5	2.7	0	0	3.1
E7.75	E775_Blood_prog	Blood_prog	3.07	3.02	0	0	0	2	0	0	0	2
E7.75	E775_Blood_prog	Blood_prog	0.07	1.67	2.3	0	0	3.3	3.3	0	0	0
E7.75	E775_Blood_prog	Blood_prog	0.26	-0.83	3.1	0	0	5.9	3.6	0	0	3.1
E7.75	E775_Blood_prog	Blood_prog	1.85	-0.21	2.6	0	0	0	0	0	0	2.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.19	-0.35	3.4	3.4	3.7	6.3	2.3	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.74	0.65	3	0	0	6.3	3	0	0	2.7
E7.75	E775_Blood_prog	Blood_prog	4.04	1.36	2.3	0	0	6.2	3	0	0	2.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.61	-1.13	1.7	4.8	5.2	7.4	2.7	0	0	2.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.26	-1.49	3.3	5	5.8	7.3	3.3	0	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.5	-1.39	2.8	3.2	0	6.6	2.8	0	0	3.2
E7.75	E775_Blood_prog	Blood_prog	6.03	-2.98	0	0	0	0	0	0	0	1.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.17	-1.28	3	4.2	4.7	7.2	3.6	0	2.7	2.7
E7.75	E775_Blood_prog	Blood_prog	6.6	-1.87	2.3	0	2.3	3.6	0	0	0	2.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.8	1.48	2.6	3	4.6	7.1	2.6	0	0	2
E7.75	E775_Blood_prog	Blood_prog	4.71	1.53	2.7	0	0	2.7	0	0	0	2.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.26	-1.93	0	1.8	3.8	6.4	3.5	0	0	3
E7.75	E775_Blood_prog	Blood_prog	3.35	1.51	0	0	0	4.8	2.5	0	0	3.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.26	-1.06	2.3	3.3	0	6	2.9	0	2.3	2.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-0.95	-1.09	2.7	0	0	3.7	2.1	0	0	3.4
E7.75	E775_Blood_prog	Blood_prog	1.08	0.71	2.8	0	0	5	2.8	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	-1.93	2.22	2.7	0	0	5.8	4	0	2.1	2.1
E7.75	E775_Blood_prog	Blood_prog	0.61	0.88	2.8	0	0	4.5	3.4	0	0	2.4
E7.75	E775_Blood_prog	Blood_prog	-2.63	2.03	2.9	0	2.2	6.4	3.3	0	0	2.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.38	-2.92	3.3	2.3	3.9	6.3	2.7	0	0	2.3
E7.75	E775_Blood_prog	Blood_prog	-2.5	-0.33	3.3	0	0	4.7	2.7	0	0	0
E7.75	E775_Blood_prog	Blood_prog	-0.28	1.17	3.1	0	0	4.1	3.1	0	0	3.3
E7.75	E775_Blood_prog	Blood_prog	2.06	0.66	2	0	0	4.8	2	0	0	3
E7.75	E775_Blood_prog	Blood_prog	1.05	2.29	2.3	0	0	4.9	2.3	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.94	1.9	2.1	2.8	4	6.7	4.1	0	0	2.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.87	-1.64	2.3	5.3	6.1	7.6	2.6	0	1.7	0
E7.75	E775_Blood_prog	Blood_prog	-2.11	-0.13	3.3	0	0	6.4	3.3	0	0	3.7
E7.75	E775_Blood_prog	Blood_prog	1.9	3.69	2.1	0	2.1	0	2.1	0	0	2.1
E7.75	E775_Blood_prog	Blood_prog	3.68	-1.63	0	0	0	0	3	0	0	2.4
E7.75	E775_Blood_prog	Blood_prog	-1.08	1.32	3.9	2.2	2.9	6.8	2.2	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	1.85	3.51	2	0	0	5.1	2	0	0	2.6
E7.75	E775_Blood_prog	Blood_prog	3.27	1.17	2.3	0	0	2.3	2.3	0	0	3.3
E7.75	E775_Blood_prog	Blood_prog	1.19	2.18	3.6	0	0	3.6	2.9	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.84	-0.82	3.4	4.1	4.6	7.3	3.6	0	0	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.6	1.03	2.4	4.1	3.9	6.8	2.4	0	0	3
E7.75	E775_Blood_prog	Blood_prog	1.79	1.94	0	0	0	5.7	0	0	0	2.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.83	0.57	0	2	2.6	7.4	3.2	0	0	2.6
E7.75	E775_Blood_prog	Blood_prog	1.63	-2.05	2.9	0	0	3.8	2.9	0	1.5	2.7
E7.75	E775_Blood_prog	Blood_prog	1.31	-2.48	2.7	0	0	5.3	2.9	0	0	2.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.81	-2.13	3.6	5.2	6.4	7.4	3.6	1.5	0	3.1
E7.75	E775_Blood_prog	Blood_prog	0.87	1.02	0	0	0	6.1	3.2	0	0	3.2
E7.75	E775_Blood_prog	Blood_prog	0.62	0.36	0	3	3.7	4.7	0	0	0	4.1
E7.75	E775_Blood_prog	Blood_prog	1.28	3.39	2	0	0	0	0	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-0.74	0.95	3.1	2.1	0	5.7	3.4	0	2.1	0
E7.75	E775_Blood_prog	Blood_prog	-2.41	-0.3	2.4	0	1.8	6.8	2.4	0	0	2.7
E7.75	E775_Blood_prog	Blood_prog	1.19	-0.17	0	0	0	3.8	2.5	0	0	1.9
E7.75	E775_Blood_prog	Blood_prog	7.02	-0.18	2.6	0	0	2.6	0	0	0	0
E7.75	E775_Blood_prog	Blood_prog	-2.06	-1.88	3.6	0	0	5.4	2.9	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	3.18	-1.2	2	0	0	3	2	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	8.27	2.19	2.7	2.4	3	5	3.2	0	0	2.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.05	1.03	0	0	0	0	3	0	0	4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4	2.32	2.8	4.1	0	3.4	3.4	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.03	1.04	2.4	3.9	3.1	5	3.3	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	3.62	-0.84	2.8	0	0	2.2	2.8	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	2.87	0.46	2.3	0	0	2.3	1.7	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.97	-2.56	3.2	3.6	2.7	5.7	3.2	0	0	2.7
E7.75	E775_Blood_prog	Blood_prog	-1	-2.51	2.4	0	0	6.7	3.4	0	1.8	3
E7.75	E775_Blood_prog	Blood_prog	5.75	-2.62	0	0	0	4.1	0	0	0	2.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.09	-0.87	2.7	5	3.9	6	3.2	0	0	1.8
E7.75	E775_Blood_prog	Blood_prog	2.42	-2.57	2.3	0	1.7	5.2	2.3	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.17	-1.03	2.5	5.8	5.7	6.3	2.5	0	1.9	3.6
E7.75	E775_Blood_prog	Blood_prog	2.34	-0.93	3.5	0	2	5.6	3	0	0	2.6
E7.75	E775_Blood_prog	Blood_prog	-4.06	1.63	2.5	0	0	3.1	2.5	0	0	0
E7.75	E775_Blood_prog	Blood_prog	6.52	-0.73	0	0	0	2.8	0	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.6	-2.01	2.5	5.4	4	7.3	3.4	0	0	2.5
