day	Anno	celltype	UMAP_1	UMAP_2	down:Klf6	down:Pitx2	down:Creb3l1	down:Tsc22d1	down:Peg3	down:Snai2	down:Prdm6	down:Tcf4	down:Tead1	down:Zfp711	down:Gata6	down:Hmg20b	down:Zfhx3	down:Purb	down:Tbx20	down:Epas1	down:Pbx1	down:Creb3	down:Myrf	down:Foxp1	down:Mbnl2	down:L3mbtl3	down:Tead4	down:Hlx	down:Dpf3	down:Tcf7l1	down:Gata5	down:Ets1	down:Zeb1	down:Cxxc4	down:Creb3l2	down:Zfp9
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.49	-2.56	2.2	0	0	3.2	3.2	0	0	0	0	2.8	2.2	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.31	-0.2	3.8	0	0	4.2	3.1	0	2.7	2.1	0	0	0	2.7	0	2.1	3.1	0	0	0	0	2.1	2.1	0	0	0	0	0	0	0	0	0	2.1	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-0.16	4.99	0	2.2	0	2.8	3.2	0	2.8	2.8	0	0	0	2.2	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.39	0.41	0	0	0	0	2.6	0	2.6	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	0	2	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.65	-0.88	3	0	0	3.9	3.9	0	3	2.4	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.74	1.43	2.4	2.4	2.8	3.8	3	1.8	1.8	1.8	0	1.8	2.4	1.8	0	1.8	1.8	0	0	0	1.8	2.4	0	1.8	0	2.4	0	0	0	0	0	1.8	1.8	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.26	0.47	3.3	0	1.3	2.7	3.5	0	2.2	1.9	0	0	1.3	2.7	0	0	0	0	2.7	1.3	0	0	0	0	0	0	1.9	2.2	0	0	0	1.3	0	1.3
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.44	5.02	0	0	0	3.9	3.5	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.74	2.54	2.6	0	0	3.4	3.2	0	0	1.9	1.9	0	1.9	0	1.9	0	0	0	0	0	0	0	1.9	1.9	0	1.9	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.04	-2.78	2.9	0	0	3.2	0	2.5	2.9	1.9	1.9	1.9	2.5	0	1.9	0	0	0	1.9	0	0	2.5	0	0	0	0	0	1.9	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	4.42	3.63	0	0	0	4	3.2	0	2.2	2.8	0	0	0	2.2	0	0	0	0	2.2	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.27	-5.06	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	3.43	1.03	2.8	0	1.4	3.2	2.9	0	2.6	1.9	1.9	1.4	1.9	1.4	1.4	0	0	0	1.9	1.9	0	0	1.4	1.9	0	0	0	0	1.4	1.4	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.63	-1.03	2.6	0	0	3	3	0	0	2.6	0	0	2	2.6	2.6	0	0	0	2.6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	1.42	-1.66	2.3	0	0	0	0	0	2.3	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-2.7	3.65	2.8	0	0	3.5	2.5	0	0	0	0	0	0	1.8	0	1.8	1.8	0	0	1.8	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.21	2.4	3	2.5	1.6	3	3	0	2.2	0	2.2	1.6	2.2	0	0	0	2.2	0	1.6	1.6	0	0	0	0	1.6	0	0	0	0	0	0	2.2	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.32	-0.64	3	0	0	2.6	3	0	2	0	0	0	0	3	2.6	2	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.97	-0.34	2.6	3.7	3.3	2.6	2.6	0	2.6	0	0	0	3.3	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-0.54	2.51	0	0	0	3.3	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-1.92	-1.94	1.9	0	0	2.9	3.2	0	1.9	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.32	-0.33	0	0	0	0	2.8	0	0	0	2.2	0	0	2.2	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.05	1.59	3.1	2.1	0	0	3.1	0	2.7	0	2.1	2.1	2.1	0	0	0	0	0	2.1	2.1	0	0	0	0	2.1	0	0	2.1	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.86	-0.99	3.2	2.6	2.6	2.6	4.1	0	0	0	0	0	2.6	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	2.6
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.16	3.36	2.3	0	2.3	3.6	2.9	0	0	0	0	0	0	2.3	0	0	0	0	2.3	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	1.83	-4.47	0	0	2.1	3.4	0	0	0	0	0	0	2.8	2.1	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	2.8	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.66	-4.56	0	0	0	2.3	3.3	0	0	2.9	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	2.85	-5.73	0	0	0	3	2.7	0	0	0	2	0	2	2	0	0	0	0	2.7	0	2	2.7	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	4.38	-3.29	0	0	0	0	0	0	0	2.2	0	0	0	3.2	0	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.12	-3.38	0	0	0	0	3	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-0.27	-1.95	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.5	0.13	0	0	0	3	3.7	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.3	-0.68	0	1.9	0	2.6	0	0	2.6	1.9	0	0	1.9	1.9	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.69	2.33	0	0	0	3.4	3.4	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-1.79	4.54	0	0	0	1.7	2.9	0	0	0	1.7	0	0	1.7	0	0	0	0	0	1.7	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.53	-1.24	2.8	2.8	0	3.8	3.1	0	2.8	0	2.8	0	0	1.8	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	1.8	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.3	2.58	2.6	2	0	3	2	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.93	0.23	1.9	3.2	1.9	3.8	3.2	0	2.9	0	1.9	2.5	0	2.5	0	2.5	1.9	0	0	0	1.9	0	0	0	0	2.5	0	1.9	0	1.9	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.15	-3.89	0	0	0	0	3.4	0	0	2.7	0	0	2.7	2.7	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-6.14	1.56	3.2	3.8	2.5	3.2	3.3	0	2.2	0	0	0	1.6	2.5	2.2	0	0	0	1.6	2.2	0	1.6	0	0	0	0	1.6	0	0	0	2.2	0	0	1.6
E7.5	E75_ExE_mesoderm	ExE_mesoderm	0.35	3.61	0	0	0	2.9	0	0	0	0	0	0	2.2	2.2	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-0.76	2.64	2.1	0	0	3.7	3.1	0	2.1	0	2.7	2.1	2.7	0	0	0	0	2.1	0	0	0	0	2.1	2.1	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	2.64	-5	1.7	0	0	2.2	2.2	0	0	0	0	0	2.2	2.2	0	0	0	0	2.2	0	0	2.2	0	0	0	0	0	1.7	1.7	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-0.7	5.03	2.1	0	0	0	3.4	0	0	0	0	0	0	0	0	2.8	2.1	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	5.29	-0.78	2.8	0	0	3.3	2.8	0	0	0	0	0	1.6	1.6	0	0	0	0	1.6	0	0	1.6	0	0	0	0	1.6	0	0	0	1.6	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	2.85	-3.06	2.1	0	0	2.7	3.3	0	2.1	3.1	2.1	0	0	0	0	2.1	0	0	2.1	0	0	2.1	0	2.1	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	1.6	4.3	2.1	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	2.1	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.58	-0.61	3.6	0	0	3.9	0	0	0	0	0	0	0	0	0	0	0	0	2.6	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	4.94	-4.48	0	0	0	2.3	2.3	0	0	0	0	0	3	0	0	0	0	0	2.3	0	0	2.3	0	0	0	0	0	0	0	0	2.3	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.65	4.12	0	0	0	2	2.7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-1.52	-2.92	2.4	0	1.8	2.4	2.8	2.8	2.8	0	1.8	0	0	1.8	0	0	0	0	1.8	1.8	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.69	2.65	2.9	0	0	2.4	2.9	0	2.4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.05	-3.69	0	0	0	0	3.5	0	0	2.8	0	0	2.2	2.2	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.29	0.16	3.1	2.4	0	3.3	3.5	1.8	0	1.8	1.8	0	1.8	2.4	1.8	0	1.8	0	0	2.8	0	1.8	0	0	0	0	0	0	0	0	1.8	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	0.14	2.87	2.1	0	0	2.7	2.1	0	0	0	0	0	2.1	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	0.11	4.37	0	0	0	2.5	2.9	0	2.5	2.5	0	0	0	2.5	1.9	1.9	0	0	1.9	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	2.91	-5.84	0	0	0	2.6	3.6	0	0	0	0	0	1.9	2.6	0	2.6	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.81	-1.33	0	0	2	3.2	2.6	0	2	0	2	2	2.6	3.4	0	2.6	0	0	2	0	0	0	0	2	0	0	0	2	0	0	0	2	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.51	2.83	0	0	0	2.6	2.3	0	0	0	0	0	0	1.7	0	2.3	0	0	0	2.3	0	0	0	0	0	0	0	1.7	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.5	0.28	2	2	2	3	2.6	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.57	-0.3	1.7	0	0	2.3	2.9	0	1.7	1.7	1.7	0	0	2.3	1.7	1.7	0	0	1.7	1.7	0	0	0	0	0	0	0	1.7	0	0	0	2.3	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.38	3.61	0	0	0	2.1	3.1	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	2.1	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.45	0.3	2.7	0	0	3.1	2.7	0	1.5	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0	1.5	1.5	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.73	1.94	3.1	3	2.8	3.6	3.8	1.5	2.5	1.5	2.1	0	1.5	2.5	2.1	1.5	1.5	0	1.5	0	0	0	0	0	0	0	0	1.5	0	0	1.5	0	0	1.5
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.5	0.95	0	2.8	2.8	2.8	2.8	0	3.4	0	0	0	0	0	0	0	0	0	2.8	0	0	2.8	0	0	0	2.8	0	0	0	0	0	0	2.8	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	4.58	-5.33	0	0	0	0	3.4	0	0	0	0	0	2.1	3.1	0	2.1	0	0	2.1	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	1.29	-3.13	0	0	0	3.2	2.2	0	0	2.2	0	0	0	2.2	0	0	0	0	2.2	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.35	-2.41	3.3	0	0	2.6	3.3	0	2.6	2.6	0	0	0	0	0	0	0	0	0	0	0	2.6	0	2.6	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-0.04	3.4	0	0	0	1.9	0	0	1.9	0	0	0	0	2.5	0	0	0	0	1.9	0	0	0	0	0	0	0	0	1.9	0	1.9	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	0.67	3.59	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2.6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-6.37	1.24	3	3.5	2.7	4.1	3.5	1.7	2.3	2.3	2.3	0	0	2.3	0	1.7	0	0	0	2.3	1.7	0	0	0	1.7	0	0	0	0	0	1.7	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.43	-0.06	2.8	0	0	2.2	2.8	0	0	0	0	0	0	2.2	0	2.2	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	1.82	-3.1	0	0	0	3.5	3.5	0	0	2.2	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-1.82	3.38	2.3	0	0	0	2.9	0	2.3	2.3	0	0	0	0	0	0	2.3	0	0	0	0	2.3	0	0	0	2.3	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-6.71	0.26	4.1	3	2	2.6	2.6	0	2	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-1.01	-1.92	2.7	0	0	2.7	3.4	0	2.7	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.66	-1.91	2.2	0	0	2.8	3.5	0	0	0	2.2	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	1.78	3.82	0	0	0	3.5	2.9	0	0	1.9	0	0	1.9	2.9	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.34	-0.19	2.7	0	0	1.7	3.2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1.7	0	1.7	0	0	0	1.7	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.59	-3.29	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.42	0.12	0	0	0	3.2	3	0	0	1.4	0	0	2	3.1	1.4	2	2.3	0	1.4	0	0	1.4	0	0	0	0	0	0	0	0	1.4	2	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-1.49	2.63	0	0	0	2.8	0	0	2.1	0	0	0	2.1	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	1.96	-3.57	0	0	2.2	3.5	3.5	0	0	0	0	0	2.8	2.2	0	0	0	0	2.2	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-2.35	3.21	1.8	0	0	3.3	1.8	0	1.8	2.4	0	1.8	0	1.8	0	1.8	0	0	0	0	0	0	0	1.8	0	2.8	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-1.8	0.1	0	0	0	0	3.4	0	0	0	0	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-0.92	-0.45	2.9	0	0	3.4	3.7	0	1.9	2.5	1.9	0	0	2.5	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.51	2.4	2.2	0	0	3.9	2.2	0	0	0	0	0	0	2.2	0	0	0	0	0	2.2	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.31	-3.66	2.2	0	0	2.8	3.2	0	2.2	1.6	0	0	0	0	0	1.6	0	0	1.6	1.6	0	0	0	0	0	0	0	2.6	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-1.16	4.09	0	0	0	2.4	2.4	0	2.4	0	0	0	0	0	0	2.4	0	0	0	2.4	0	2.4	0	0	0	0	0	2.4	0	2.4	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.61	0.7	3.6	2.3	0	3.6	2.9	2.3	0	2.9	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
