day	Anno	celltype	UMAP_1	UMAP_2	marker:Runx1	marker:Hapln1	marker:Fli1	up:Hoxb2	up:Gata1	up:Gfi1b	up:Lyl1	up:Hoxb4	up:Runx1	up:Ascl2	up:Hoxb5	up:Emx2	up:Bcl11b	up:Hoxb6	down:Etv2	down:Pou5f1	down:Hes1	down:Msx1	down:E2f4
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.55	1.25	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	2.8
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.97	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	3.5	2.5	3.5	0
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.46	-2.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	3.6	3.1	1.7	3.7
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.51	-1.05	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4.3	2.6	2	0	3.5
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.81	0.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	3.2	2.8	4	4
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.28	-2.56	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	5.3	3.7	0	2.1	4.1
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.75	-0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	2.8	3.2	2.8	3.2
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.39	-0.8	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	4.3	2.8	0	2.4	3.5
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.19	1.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	3.1	3.6	3.7
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.34	0.67	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	4.7	3.4	2.5	2.9	2.9
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.81	1.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	3.5	2.6	3.5	3.3
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.22	-1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	3.4	0	0	4.1
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3	0.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	3	0	3.5	2.6
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.1	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1	4.2	3.7	0	4
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.71	1.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	2	2.7	0	3.5
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.8	-1.8	0	0	1.7	0	0	0	0	0	0	0	0	0	0	0	5.3	3.6	4	1.7	3.3
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.13	0.86	0	0	2.5	0	0	0	1.9	0	0	0	0	0	0	0	3.8	2.5	3.2	2.5	3.2
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.87	2.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	3.1	0	0	3.1
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.47	-0.18	0	0	3.2	2.3	0	0	0	0	0	0	0	0	0	0	4.3	2.7	3.4	1.7	3.4
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.43	0.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3.6	2.1	2.1	3.1
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.72	0.45	1.7	0	2.3	0	0	0	0	0	1.7	0	0	0	0	0	4.2	3.6	3.3	2.9	3.4
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.18	-2.8	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	5.4	4	2.4	2.4	3.8
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.14	-2.19	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	4.7	3.2	2.5	2.5	3.2
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	5.39	-0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	3.1	2.1	3.4	3.9
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.91	0.8	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	4.1	3.7	1.7	2.9	2.9
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.92	2.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	2.8	2.8	2.8	2.1
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.22	0.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	3.7	3.3	0	0
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.03	1.57	2.7	0	2.7	0	2.7	2.7	0	0	2.7	0	0	0	0	0	4	0	2.7	2.7	2.7
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.69	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1	3.5	3	3.3	3.6
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.79	-0.34	1.9	0	0	0	0	0	0	0	1.9	0	0	0	0	0	4.5	3.1	3.3	1.9	3.1
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.37	-1.98	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	2.7	2.7	3.4	0	3.4
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.86	-1.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3	2.8	2.5	2.5	3
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.76	2.48	1.7	0	0	0	0	0	0	0	1.7	1.7	0	0	0	0	4.9	3.6	2.7	1.7	1.7
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.51	0.9	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	4.1	0	2.9	2.2	2.9
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.91	-1.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4	3.2	3.2	0	3.2
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.7	-0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3.7	0	2.7	2.7
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.81	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	3.7	3.1	3.1	3.3
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.13	-2.21	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5.6	2.7	2.7	2	3.9
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.13	0.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	3.9	3.3	2.6	3.3
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.9	-0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	3.5	2.4	0	2.4
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.59	3.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	3	2.3	2.7
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.8	-1.01	0	1.6	2.6	0	0	0	0	0	0	0	0	0	0	0	5.5	3.1	3.1	0	4.1
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.48	-2.03	0	4	2.1	0	0	0	0	0	0	0	0	0	0	0	4.3	3.3	2.7	0	3.3
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.32	1.69	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	4.8	2	3	2	4.1
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.45	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.07	-0.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	2.6	3	3.7	4
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.22	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	2.1	3.6	2.1	4.6
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.24	-1.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	4	3.2	0	3.9
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.59	-1.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	4	2.6	0	3
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.49	1.13	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	5.3	3.7	1.9	0	3.5
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.43	2.95	0	2	3.1	3	0	0	0	0	0	0	0	0	0	0	3.6	2.8	2.6	0	3.1
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.91	2.33	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	4.4	3.5	0	2.6	2.9
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.67	0.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1	3.7	3.8	3.2	3.2
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.8	-1.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	2.6	3	0	3
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.43	-0.7	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	3.4	2.7	2.7	0	3.1
E7	E7_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.43	3.19	0	0	1.8	0	0	0	1.8	0	0	0	0	0	0	0	2.4	3	2.4	2.4	3.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.88	-3.31	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	5.7	2.7	2.4	0	3.7
E7.25	E725_Blood_progenitors	Blood_progenitors	-5.63	-0.54	0	3.1	3.1	2.1	3.1	0	0	2.1	0	0	0	0	2.1	0	2.1	3.3	2.1	2.7	2.7
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.48	-0.04	1.9	0	1.9	0	0	0	0	0	1.9	0	0	0	0	0	3.2	2.5	1.9	0	1.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.73	0.49	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	3.5	4.4	3.5	0	4.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.37	-0.13	2.2	0	2.2	0	0	0	0	0	2.2	0	0	0	0	0	4.2	3.6	2.2	2.2	3.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.49	0.66	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	2.8	0	2.2	3.2	3.5
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.38	-0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1	0	2.3	2.3	2.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.7	0.98	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	3.5	2.8	0	3.7	3.7
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.41	2.22	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	2.3	2.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.38	-1.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	2.4	0	2.4	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.89	-0.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1.8	3	1.8	3.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.44	-0.9	0	0	2	0	0	0	2	0	0	0	0	0	0	0	3.6	2.6	0	0	3.5
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.44	-0.5	2.3	0	2.3	0	0	0	0	2.3	2.3	0	0	0	0	0	0	2.9	0	2.3	2.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.15	-0.65	2.2	3.3	2.9	0	0	0	0	0	2.2	0	0	0	0	0	4.2	0	0	0	3.8
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.57	-2.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	2.1	2.7	3.1	3.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.5	2.07	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3.7	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.45	0.09	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	3.6	2.6	0	0	3.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.14	-0.35	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	4	3.7	2.8	2.2	2.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.48	0.71	2.9	0	2.3	0	0	0	0	0	2.9	2.3	0	0	0	0	3.3	2.9	0	0	3.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.73	-2.67	0	1.9	2.9	0	0	0	0	0	0	0	0	0	0	0	5.1	1.9	1.9	0	4.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.18	-0.95	0	0	0	2.8	0	0	2.2	0	0	0	0	0	0	0	2.2	3.2	0	0	2.8
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.98	0.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	2.9	0	0	0
E7.25	E725_Blood_progenitors	Blood_progenitors	-3.81	0.24	0	3.1	0	3.1	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.41	-2.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3.3	2.7	2.7	3.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.43	-0.47	0	0	2.2	2.2	0	0	0	0	0	0	0	0	0	0	4.7	2.8	2.2	2.2	2.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.48	0.15	3.3	0	2.2	2.2	0	0	0	0	3.3	0	0	0	0	0	2.2	2.2	2.2	0	3.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.34	2.24	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2.6	2	2.6	2.6
E7.25	E725_Blood_progenitors	Blood_progenitors	-5.85	0.31	2.4	0	3.4	4.1	3	0	0	3	2.4	0	2.4	2.4	0	2.4	2.4	3	0	0	2.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.69	-0.94	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3.7	0	0	0	4.6
E7.25	E725_Blood_progenitors	Blood_progenitors	-3.8	1.49	0	0	0	2.1	2.7	2.7	2.1	0	0	0	0	2.1	2.1	0	0	2.7	0	0	3.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.93	-0.06	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	4.1	3.5	3.5	2.8	0
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.24	2.39	1.8	2.8	2.8	2.5	1.8	1.8	0	2.5	1.8	1.8	0	1.8	1.8	0	1.8	0	0	0	2.5
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.51	-0.41	2	2	2.6	3	0	0	2	0	2	0	0	0	0	0	2.6	0	0	0	2.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.16	2.71	0	0	0	0	0	0	1.9	0	0	0	0	0	0	0	4.6	2.9	2.6	0	2.6
E7.25	E725_Blood_progenitors	Blood_progenitors	-3.88	2.69	1.6	2.6	1.6	2.6	1.6	2.2	2.2	0	1.6	0	0	0	0	0	1.6	2.2	2.2	0	2.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.7	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2.4	2.4	2.4	3.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.07	-1.85	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	4.9	2.8	0	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.92	2.96	0	1.7	2.3	0	0	0	0	0	0	0	0	0	1.7	0	4.6	3	0	0	1.7
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.5	-2.14	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	4.5	4	2.8	2.2	3.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.71	-1.56	2.5	3.2	0	3.5	0	0	0	0	2.5	0	0	0	0	0	3.2	0	3.2	2.5	3.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.46	0.83	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	3.8	2.8	2.1	0	3.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.63	-1.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	3	2	0	4.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.88	-2.58	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	5	2.8	1.8	1.8	4.3
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.81	2.09	0	2	0	3.8	2.6	2.6	3	0	0	2	2	0	0	0	0	0	0	0	3.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.7	-0.02	2.1	0	2.8	0	0	0	0	0	2.1	0	0	0	0	0	0	0	3.1	0	2.1
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.61	-1.33	2.2	2.2	2.2	3.7	2.2	0	2.2	0	2.2	0	0	0	0	0	4.1	0	3.5	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.16	-2.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	3.8	0	0	3.7
E7.25	E725_Blood_progenitors	Blood_progenitors	-3.94	-0.21	2.1	2.7	2.1	2.7	3.1	0	0	0	2.1	0	0	0	0	0	2.1	2.1	0	0	3.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.99	1.41	0	0	0	0	0	0	0	0	0	2.4	0	2.4	0	0	0	3	0	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.61	-0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	2.4	0	0	3.7
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.46	-1.39	0	2	2	0	0	0	0	0	0	0	0	0	0	0	4.9	2	0	2	2.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.54	-2.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	0	3.3	2.3	2.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.2	-0.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3.5	0	2.4	4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.33	-1.59	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	5.1	2.4	0	0	3.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.6	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	2	2	2	3.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.54	-2.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1	2.1	0	0	2.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.14	-0.25	0	2.3	3.3	0	0	0	2.3	0	0	0	0	0	0	0	4.5	2.3	0	2.3	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.8	0.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	2.8	0	3.5	3.5
E7.25	E725_Blood_progenitors	Blood_progenitors	-5.18	-0.62	0	2.6	2	2	2	0	2	0	0	0	0	0	0	0	0	2	0	0	2.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.7	1.95	0	0	2.2	0	2.2	0	0	2.2	0	0	0	0	0	0	0	0	0	2.2	3.5
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.97	0.49	0	0	2.8	0	0	0	2.2	0	0	0	0	0	0	0	2.2	0	0	0	2.2
E7.25	E725_Blood_progenitors	Blood_progenitors	-5.04	1.7	3.7	3.2	3.2	3.4	2.1	0	0	2.8	3.7	2.1	0	2.1	2.1	0	0	0	0	0	2.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.24	2.92	0	0	0	4	0	0	0	0	0	2.3	0	0	0	0	2.3	2.3	3.6	4.1	2.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.11	-2.91	0	2.2	2.8	0	0	0	2.2	0	0	0	0	0	0	0	4.9	2.2	0	0	3.7
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.64	-0.52	0	2.3	2.3	0	0	0	0	0	0	0	0	0	0	0	3.9	2.3	2.3	2.3	3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.75	-2.09	2.8	0	3.5	0	0	0	0	0	2.8	0	0	2.2	0	0	3.5	2.8	2.2	0	3.7
E7.25	E725_Blood_progenitors	Blood_progenitors	-3.11	0.65	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	3	0	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.05	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1	2.8	2.2	2.2	3.7
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.03	-2.67	2	2	0	2.7	0	0	2	0	2	0	0	0	0	0	4.6	2.7	0	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.1	-1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4	3.3	2.9	0	4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.87	-2.75	1.5	0	0	0	0	0	0	0	1.5	0	0	0	0	0	4.4	2.1	2.5	3.8	4.2
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.25	0.04	0	0	2.6	3.2	0	2.6	0	0	0	3.2	0	0	0	0	0	0	0	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.48	3.27	0	0	0	3.3	0	0	0	0	0	0	2	0	0	0	2	3.5	3	3.7	3
E7.25	E725_Blood_progenitors	Blood_progenitors	-5.11	2.01	2.7	0	0	3.2	0	0	1.8	0	2.7	0	1.8	1.8	0	0	2.4	0	0	0	1.8
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.09	1.55	0	2.2	2.2	0	0	0	0	0	0	0	0	0	0	0	3.9	2.2	0	0	3.2
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.65	-2.15	1.7	3	2.3	3	0	0	0	0	1.7	0	0	0	0	0	4.3	1.7	1.7	2.7	3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.25	-1.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	0	0	0	3.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.48	-2.66	2.3	0	2.3	0	0	0	2.3	0	2.3	0	0	0	0	0	2.9	2.9	0	0	2.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.96	0.67	2.2	2.8	0	2.2	2.8	0	2.2	0	2.2	0	2.2	0	0	0	0	2.2	0	2.2	2.8
E7.25	E725_Blood_progenitors	Blood_progenitors	-5	-0.07	0	0	2.3	2.3	2.3	0	0	0	0	0	0	0	0	0	0	0	2.3	0	3.3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.95	-2.07	0	0	2.1	2.7	0	0	0	0	0	0	0	0	0	0	2.7	2.1	0	0	2.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.96	-0.52	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	0	3.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.8	-2.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3.3	2.3	2.3	3.6
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.25	-0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	2.9	2.5	0	2.9
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.09	-0.79	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	2.3	2.3	2.3	3.3	3.3
E7.25	E725_Blood_progenitors	Blood_progenitors	-5.06	0.09	0	0	0	3	3	3	0	0	0	0	0	0	0	0	2.3	2.3	0	0	0
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.99	-0.35	0	2.4	3.1	0	0	0	2.4	0	0	0	0	0	0	0	3.1	0	0	0	2.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.46	1.07	2	0	2.6	2	0	0	0	0	2	0	0	0	0	0	2	2.6	0	0	3
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.31	-1.6	0	2.6	0	0	2.6	0	0	0	0	0	0	0	0	0	3.6	3.3	0	0	4.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.9	2.88	0	1.7	1.7	0	0	0	0	0	0	0	0	0	0	0	4.6	2.3	2.7	1.7	3.4
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.59	-0.76	0	2.2	2.2	0	0	0	0	0	0	0	0	0	0	0	2.2	2.2	2.2	2.2	4.1
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.64	-2.62	0	0	1.7	1.7	0	0	0	0	0	0	0	0	0	0	5	2.9	1.7	2.3	3.7
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.24	0.48	0	2	2	0	0	0	2	0	0	0	0	0	0	0	5	3	2.6	0	3.5
E7.25	E725_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.22	1.63	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	4.2	3.2	0	0	2.9
E7.25	E725_Blood_progenitors	Blood_progenitors	-6.08	0.23	2.7	0	0	4	2.1	2.1	0	2.1	2.7	0	2.1	0	0	3.3	0	0	0	0	0
E7.25	E725_Blood_progenitors	Blood_progenitors	-4.38	1.2	0	0	0	3.5	1.8	0	3.1	1.8	0	0	0	1.8	0	0	0	2.5	1.8	0	3.5
