day	Anno	celltype	UMAP_1	UMAP_2	marker:Rorb	marker:Trpm3	marker:Epha6	up:Tox	up:Casz1	up:Vsx2	up:Mecom	up:Pou2f2	up:Meis1	up:Dach1	up:Zbtb16	up:Myb	up:Plagl1	up:Zfpm2	up:Npas3	up:Rax	up:Baz2b	up:Zfhx4	up:Zfp532	up:Tbx3	up:Zeb2	down:Mitf	down:Sox5	down:Pax2	down:Sox6	down:Pbx3	down:Otx2	down:Prdm16	down:Meis2	down:Nr2f2
E10.5	E105_Retinal_primordium	Retinal_primordium	-2.59	-1.23	4.9	4.5	5.6	3.8	3.8	0	4.5	3.8	4.5	6	3.8	0	3.8	5.4	4.5	0	5.6	0	0	0	5.2	0	0	3.8	0	3.8	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	1.27	-3.7	5.4	0	0	0	0	0	4	4.7	0	5.6	5.6	0	0	0	5.1	0	5.6	0	0	0	0	0	4.7	4.7	5.4	5.6	0	0	4	0
E10.5	E105_Retinal_primordium	Retinal_primordium	1.82	2.55	0	6.6	0	0	0	0	3.4	0	5.3	7.3	0	0	0	0	3.4	0	5.6	3.4	3.4	0	4.1	4.1	0	0	5.8	4.5	4.5	0	3.4	4.5
E10.5	E105_Retinal_primordium	Retinal_primordium	0.42	-2.25	4.6	0	0	0	0	0	5	0	0	5.6	5	0	4	0	5.9	0	5.6	0	4	0	4	0	0	0	0	5.3	0	0	4	5
E10.5	E105_Retinal_primordium	Retinal_primordium	-1.58	2.11	0	4.9	6.3	5.3	0	0	4.9	0	4.9	6	4.2	0	4.2	0	5.3	0	4.9	4.2	0	4.2	4.2	0	0	0	0	5.3	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-3.01	0.48	0	5.6	5.3	4.9	0	0	4.2	0	4.9	5.3	5.8	0	0	0	4.2	4.2	5.3	0	0	4.2	5.8	0	4.9	0	0	4.9	0	0	0	4.2
E10.5	E105_Retinal_primordium	Retinal_primordium	4.24	3.5	4.6	6.8	4.6	0	0	0	0	3.9	0	7	0	0	0	0	0	0	5	0	0	0	0	5.7	0	5	0	4.6	0	0	0	3.9
E10.5	E105_Retinal_primordium	Retinal_primordium	1.73	-4.53	4.5	5.6	0	0	4.5	0	0	0	4.5	5.2	5.2	0	0	0	5.2	0	0	0	0	0	0	0	4.5	5.9	0	5.6	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	2.91	-2.56	0	5	0	0	0	0	0	0	4.9	4.2	3.1	0	0	3.1	4.7	0	5	0	3.8	0	4.7	3.1	5.6	5	4.5	5.6	3.8	4.2	5.4	4.5
E10.5	E105_Retinal_primordium	Retinal_primordium	5.88	2.64	5	6.7	0	0	0	0	0	0	4.4	6	4.4	0	0	0	3.7	0	5	0	0	0	0	5.3	5	0	5.3	5.7	5	3.7	4.8	4.4
E10.5	E105_Retinal_primordium	Retinal_primordium	4.87	1	0	7.2	0	0	0	0	0	0	5.5	0	5.1	0	0	0	0	0	5.8	0	0	0	0	5.1	0	0	5.5	6	4.4	0	6.5	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-1.09	1.73	0	4.8	5.1	0	0	0	6	4.4	6	6.3	3.7	0	0	0	4.4	0	3.7	0	4.4	0	4.8	0	0	0	0	3.7	3.7	0	5.5	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-0.25	-2.7	0	5.1	0	0	0	0	5.1	0	0	5.1	0	0	0	0	5.8	0	5.1	0	4.4	0	5.5	0	5.1	4.4	4.4	5.1	0	0	4.4	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-2.32	-0.43	0	5.4	4.7	0	0	4.7	4.7	0	5.4	6.7	0	0	0	0	4.7	4.7	5.4	0	0	4.7	0	0	0	0	5.8	6.8	0	0	5.4	0
E10.5	E105_Retinal_primordium	Retinal_primordium	2.27	3.33	0	7	0	0	0	0	0	0	0	6.6	0	0	0	0	4	0	0	0	0	0	0	4	0	4	4.7	5.1	0	0	4	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-3.66	2.66	0	5.8	5.1	5.8	4	0	4.7	0	5.1	6.3	5.4	0	0	0	4.7	0	0	0	0	0	5.6	0	5.4	0	5.9	4.7	0	0	5.1	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-0.94	2.74	6.3	4.7	0	4.9	3.6	0	4.3	0	4.7	6.7	3.6	0	0	4.3	4.3	3.6	4.7	0	4.7	0	5.8	0	5.2	3.6	0	5.2	0	0	3.6	4.7
E10.5	E105_Retinal_primordium	Retinal_primordium	0.86	-0.86	0	5.2	0	0	0	0	5.2	0	5.9	6.1	4.8	0	0	0	5.2	0	5.9	4.1	0	0	6	0	4.1	4.1	0	5.2	4.1	0	5.5	0
E10.5	E105_Retinal_primordium	Retinal_primordium	0.2	0.76	0	5	3.5	3.5	4.5	3.5	5.6	0	4.8	6	0	0	0	3.5	0	0	5.6	0	0	0	3.5	0	0	0	0	4.8	3.5	0	4.5	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-2.48	2.68	0	7	0	0	0	0	0	0	6	7	0	0	0	0	4.4	0	0	4.4	4.4	0	0	0	0	5.1	0	0	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	0.33	-1.75	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	6.1	0	0	0	0	0	0	0	0	5	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	1.36	-3.51	0	0	0	0	0	0	0	4.7	0	0	0	0	0	0	5.4	0	5.4	4.7	0	0	4.7	0	4.7	4.7	0	4.7	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	3.37	3.47	0	6.7	0	0	0	0	0	0	6.1	5.5	0	0	0	0	4.8	0	0	0	0	0	5.5	5.5	0	0	5.5	0	0	0	4.8	0
E10.5	E105_Retinal_primordium	Retinal_primordium	3.67	-1.95	0	6.4	0	0	0	0	0	4.1	0	5.5	0	0	0	0	0	0	4.8	0	4.8	0	0	0	4.8	0	0	6.6	0	4.8	6.4	4.8
E10.5	E105_Retinal_primordium	Retinal_primordium	5.54	2.62	0	5.8	0	0	0	0	0	0	0	6.1	0	0	0	0	4.3	0	5	0	0	0	4.7	3.6	3.6	0	6	6.1	5.4	5	4.7	5
E10.5	E105_Retinal_primordium	Retinal_primordium	1.13	-0.06	0	0	0	0	0	0	0	0	6.3	6.6	0	0	0	0	0	0	5.4	0	0	0	0	4.7	0	4.7	5.4	5.4	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-0.18	-2.65	0	6.5	0	0	0	0	0	0	6.5	0	0	0	0	0	0	0	0	0	0	0	5.6	0	0	0	0	6.3	0	0	7.4	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-1.66	0.88	4.9	6.6	4.3	0	4.3	4.3	4.9	4.3	6	5.3	0	0	0	0	4.3	0	4.3	0	0	0	5.3	0	0	0	4.9	0	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	1.76	-3.17	4.8	6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6	0	0	0	0	0	7	4.8	0	0	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	1.43	-3.36	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	4.9	0	0	0	0	0	5.5	4.9	0	0	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	5.62	2.72	4.7	7	5.4	0	0	0	0	0	0	4.7	0	0	0	0	4.7	0	5.8	0	0	0	0	5.8	5.4	0	0	0	0	5.8	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-1.85	0.25	4.8	5.5	0	5.9	0	0	4.1	0	5.2	6.6	4.8	0	0	4.1	5.2	0	4.1	0	5.2	0	4.8	0	0	4.1	0	5.7	4.1	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	1.6	-0.42	0	6.9	0	0	0	0	0	0	4.9	6.8	0	0	0	0	5.3	0	4.2	0	0	0	0	0	0	0	4.2	5.6	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	2.73	-3.7	0	4.4	0	0	0	0	0	0	6.4	4.4	5.1	0	0	5.1	6	0	4.4	0	0	0	5.1	0	0	0	5.5	7	0	0	5.5	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-1.37	1.67	3.6	0	4.3	0	0	4.3	0	4.3	6.2	5	6.1	0	3.6	4.7	5	0	5.2	4.7	3.6	0	3.6	0	4.3	4.3	4.3	4.3	0	0	0	3.6
E10.5	E105_Retinal_primordium	Retinal_primordium	5.73	2.29	4.5	5.2	0	4.5	0	0	0	0	6.6	6.6	3.9	0	0	3.9	6.7	0	0	3.9	0	0	4.5	3.9	0	0	6.2	3.9	4.5	3.9	0	4.5
E10.5	E105_Retinal_primordium	Retinal_primordium	5.67	2.64	4.9	7.1	4.9	0	0	0	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	5.6	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	2.71	-4.37	0	4	0	0	0	0	0	0	4	0	0	0	4.7	0	4	0	5.4	0	0	0	4	0	5.8	5.6	5.1	6.1	0	0	4.7	4
E10.5	E105_Retinal_primordium	Retinal_primordium	0.13	1.51	0	6.3	0	5.2	0	0	0	0	0	6.6	0	0	0	0	5.9	0	0	0	0	0	5.6	0	0	0	4.5	5.2	0	0	5.2	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-2.56	0.02	5.2	6.8	4.5	0	0	0	5.6	0	0	6.1	5.9	0	0	0	5.6	0	5.2	0	0	0	5.9	0	0	0	0	4.5	0	0	4.5	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-2.12	-1.91	5	0	0	0	0	5	4.3	0	4.3	5.4	5.4	0	0	4.3	5.9	0	5	0	4.3	0	4.3	0	0	4.3	0	0	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	2.44	-4.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	4.9	0	0	0	0	4.9	5.3	0	5.6	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	1.8	-1.86	0	4.5	0	0	0	0	0	0	4.5	5.6	0	0	0	0	0	0	4.5	0	4.5	0	0	0	5.6	0	5.6	0	0	0	4.5	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-5.14	0.09	7.1	4.7	0	0	4.7	0	0	4.7	5.4	5.8	0	0	0	0	5.4	0	5.8	0	0	0	4.7	0	0	0	4.7	5.8	0	0	0	4.7
E10.5	E105_Retinal_primordium	Retinal_primordium	-4	2.93	3.7	4.8	6.6	4.8	0	3.7	4.4	0	6.2	5.5	4.4	0	0	0	4.4	0	5.5	4.4	0	0	4.4	0	4.4	0	0	6.3	0	0	0	4.4
E10.5	E105_Retinal_primordium	Retinal_primordium	-2.9	0.19	5.7	5.7	6.3	0	0	0	5.1	0	4.4	6.9	5.5	0	4.4	0	4.8	0	6.8	4.8	0	0	5.3	0	4.4	4.4	0	5.8	0	0	5.3	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-1	2.16	0	5.7	6.4	4.5	0	4.5	3.8	3.8	5.7	7	4.5	0	0	0	4.5	4.5	5.6	0	4.9	3.8	5.4	3.8	4.9	0	0	5.7	0	0	4.5	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-0.07	-0.35	0	4.9	0	0	0	0	4.3	0	4.3	4.7	3.6	0	3.6	0	3.6	0	0	0	0	0	4.7	3.6	0	4.3	4.3	0	3.6	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-3.61	-0.29	0	0	5.5	4.5	0	0	0	0	6.2	6.4	0	0	0	0	0	0	4.5	0	4.5	5.1	0	0	0	5.1	0	5.8	0	0	5.1	0
E10.5	E105_Retinal_primordium	Retinal_primordium	2.32	-4.84	0	0	0	4.9	0	0	0	0	4.3	4.3	0	0	0	4.3	4.3	0	4.3	4.3	0	0	0	4.9	5.3	6.7	0	0	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	0.44	2.18	4.8	5.2	5.7	4.1	0	4.1	4.1	4.1	6.5	5.5	5.2	0	0	4.1	4.1	0	5.5	0	0	0	4.8	0	0	0	0	4.1	0	0	4.8	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-6.21	0.56	4.1	6.2	5.7	5.2	0	0	4.8	4.8	4.8	6.3	0	0	4.1	5.5	4.1	0	5.7	0	4.8	0	5.5	0	0	0	0	4.8	0	0	4.8	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-1.4	-0.46	5.9	4.1	5.5	4.1	0	0	0	0	5.7	5.2	0	0	0	0	5.5	0	4.8	0	0	0	0	0	0	4.8	0	0	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	5.45	1.8	0	6.5	4.5	0	0	0	0	0	4.9	6.2	0	0	0	0	0	3.9	4.5	0	0	0	4.5	5.9	0	0	6.7	4.5	3.9	0	5.9	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-3.01	-1.98	0	4	0	5.4	0	0	0	0	5.6	6.5	4	0	4	0	4	0	5.6	4	0	0	0	0	0	5.8	0	5.4	0	0	4.7	0
E10.5	E105_Retinal_primordium	Retinal_primordium	2.78	-1.19	4.6	7.4	0	0	0	0	0	0	5	6.9	0	0	3.9	3.9	0	0	5	0	3.9	0	0	5.3	5	5.3	5	6.5	4.6	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-0.89	-2.43	4.4	0	6.3	0	4.4	4.4	4.4	0	5.1	6.2	5.5	0	4.4	4.4	4.4	0	4.4	0	0	0	0	0	0	5.1	0	0	0	0	4.4	0
E10.5	E105_Retinal_primordium	Retinal_primordium	4.77	2.25	0	7.3	0	0	0	0	0	0	5.1	5.5	0	0	0	0	5.1	0	4.4	0	0	0	4.4	6	0	0	5.5	5.8	4.4	0	5.5	0
E10.5	E105_Retinal_primordium	Retinal_primordium	3.13	-3.68	4.9	3.8	4.5	0	0	0	5.4	0	3.8	5.2	0	0	0	0	4.9	0	0	0	0	0	0	4.5	5.6	3.8	0	4.5	0	0	6.3	5.6
E10.5	E105_Retinal_primordium	Retinal_primordium	1.03	-1.34	0	3.6	3.6	0	0	0	0	0	5.7	5.4	5	0	4.3	0	3.6	0	4.7	0	4.3	0	0	0	5.7	5.7	0	5.8	0	0	4.3	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-0.55	-3.11	4.1	5.9	0	4.8	0	0	4.1	4.1	5.2	5.9	4.8	0	4.8	0	5.9	0	5.2	0	0	0	5.9	0	0	0	4.8	0	0	0	6.4	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-4.95	2.66	3.5	6.2	5.9	5.5	0	4.6	0	0	5.3	5.9	4.9	0	0	0	4.2	0	5.3	3.5	0	0	5.8	0	0	3.5	5.1	4.6	4.2	0	0	5.1
E10.5	E105_Retinal_primordium	Retinal_primordium	-1.03	2.46	0	6.3	0	4.9	0	0	5.1	4.2	5.9	7.2	0	0	3.5	0	4.6	0	4.9	3.5	3.5	0	4.6	0	4.2	0	0	5.1	3.5	0	0	3.5
E10.5	E105_Retinal_primordium	Retinal_primordium	1.01	-1.41	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	4.2	0	0	0	0	5.1	0	4.9	0	0	3.5	0	4.6	5.3
E10.5	E105_Retinal_primordium	Retinal_primordium	1.3	-0.29	0	4.2	5.3	0	0	0	0	0	4.9	5.8	0	0	0	0	5.3	0	0	0	0	0	5.6	0	5.3	0	4.2	4.9	0	0	4.9	0
E10.5	E105_Retinal_primordium	Retinal_primordium	1.87	-3.85	0	0	0	0	0	0	0	0	4.6	4.6	4.6	0	3.9	0	3.9	0	0	0	4.6	0	0	0	5.9	5	0	6	0	0	4.6	0
E10.5	E105_Retinal_primordium	Retinal_primordium	4.61	2.88	0	7	4.7	0	0	0	0	0	5.2	5.2	3.6	0	0	0	3.6	0	4.3	3.6	0	0	0	5.5	0	0	6.2	6.4	4.3	0	4.3	3.6
E10.5	E105_Retinal_primordium	Retinal_primordium	3.42	-3.2	0	4.2	0	0	0	0	0	0	0	4.8	0	0	0	4.8	5.9	0	5.5	4.2	0	0	0	0	5.2	4.2	5.8	0	0	0	0	6.2
E10.5	E105_Retinal_primordium	Retinal_primordium	5.12	2.95	4.9	6.7	5.3	0	0	0	0	0	5.6	6.3	5.6	0	0	0	0	0	4.9	0	0	0	0	6.3	0	0	5.3	0	4.9	0	6.1	0
E10.5	E105_Retinal_primordium	Retinal_primordium	2.46	-1.81	0	4.1	0	0	0	0	0	0	0	5.9	4.1	0	0	0	5.5	0	4.8	0	4.1	0	4.8	0	4.1	5.5	0	6.7	0	0	5.2	0
E10.5	E105_Retinal_primordium	Retinal_primordium	0.61	1.56	0	5.6	0	0	0	4.2	5.6	0	5.3	6	0	0	0	0	4.2	0	0	4.9	0	0	4.9	0	0	0	0	5.6	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-3.19	-0.92	5.1	4	4	0	0	0	0	4	0	6.2	5.4	0	0	0	6.3	0	5.9	0	4.7	4.7	0	0	0	0	4.7	0	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-1.78	-1.61	5.6	4	0	0	4	4.7	4.7	0	5.9	6.6	5.1	0	0	0	4	0	5.4	4	0	0	0	0	0	4.7	0	5.9	0	0	4	0
E10.5	E105_Retinal_primordium	Retinal_primordium	1.31	-3.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9	0	5.5	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	5.77	3.26	4.4	6.6	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	0	0	0	6.5	0	0	6	0	5.1	0	5.1	0
E10.5	E105_Retinal_primordium	Retinal_primordium	6.19	0.84	0	6.1	0	0	0	0	0	0	4.9	5.6	4.5	0	0	0	5.8	0	3.9	0	0	0	5.4	4.9	3.9	3.9	4.5	4.9	3.9	0	6.3	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-2.58	1.68	0	0	4.3	0	0	5	0	5	0	6.5	0	0	0	0	6.3	4.3	5	4.3	0	0	0	0	0	0	0	5	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-2.38	1.72	0	5.8	6.2	4.4	0	0	0	0	4.4	5.1	0	0	0	0	6	0	5.5	0	4.4	0	0	0	0	0	0	5.8	0	0	5.5	0
E10.5	E105_Retinal_primordium	Retinal_primordium	6.5	2.02	0	6.4	5.4	4.3	0	0	0	0	5	4.3	0	0	0	0	0	0	5.9	4.3	0	0	0	5.4	0	0	5.7	5.7	4.3	4.3	0	5.7
E10.5	E105_Retinal_primordium	Retinal_primordium	-1.03	-2.44	0	0	0	5.4	0	0	4.8	0	4.8	0	0	0	0	4.8	0	0	0	0	0	0	0	0	0	0	4.8	5.4	0	0	5.4	0
E10.5	E105_Retinal_primordium	Retinal_primordium	1.66	2.86	0	6.9	6.9	0	0	0	0	0	6.4	6.4	0	0	0	4.4	6.2	0	5.1	4.4	0	0	0	0	5.1	4.4	4.4	6.6	5.1	0	6.2	0
E10.5	E105_Retinal_primordium	Retinal_primordium	0.28	0.98	5	4.3	0	5	0	0	6.7	5	4.3	7	5.4	0	0	0	5.9	0	4.3	4.3	4.3	0	0	0	0	0	0	0	0	0	4.3	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-0.94	0.79	0	4.1	4.1	4.1	0	5.5	5.5	5.2	5.9	0	0	0	0	4.1	4.1	0	4.1	0	4.8	0	5.2	0	4.8	5.5	0	4.8	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	1.7	-2.55	5.3	4.2	0	0	4.2	0	0	0	0	0	4.2	4.2	0	4.2	4.2	0	4.2	0	4.2	0	0	0	5.3	5.3	0	4.8	0	0	0	4.2
E10.5	E105_Retinal_primordium	Retinal_primordium	4.95	4.12	0	7.1	0	0	0	0	0	0	4.2	6.1	0	0	0	0	4.2	0	0	4.2	0	0	4.2	4.2	5.6	0	6.1	6.4	5.3	0	5.3	4.9
E10.5	E105_Retinal_primordium	Retinal_primordium	0.16	-4.25	0	0	0	0	0	0	0	0	0	6	0	0	0	0	4.2	0	0	0	0	0	5.3	0	0	0	0	4.9	0	0	5.3	0
E10.5	E105_Retinal_primordium	Retinal_primordium	2.55	3.43	0	5.2	5.5	0	0	0	0	0	5.9	6.8	0	0	0	4.8	4.2	0	0	4.2	4.2	0	0	0	5.7	0	4.8	5.5	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-0.08	-0.91	0	0	0	4.4	0	0	0	0	5.5	5.8	0	0	0	0	5.8	4.4	0	0	0	0	0	0	5.1	4.4	0	0	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-0.77	-3.83	0	0	0	5	0	0	5.9	0	0	6.1	0	0	0	0	5.5	0	4.3	0	3.6	3.6	0	0	4.7	3.6	0	5.2	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-0.54	1.19	3.6	5.7	4.2	0	0	4.2	5.1	0	5.8	6.1	4.2	0	0	0	4.6	0	5.1	0	4.2	0	0	3.6	3.6	4.2	0	6	0	0	3.6	0
E10.5	E105_Retinal_primordium	Retinal_primordium	1.87	-3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	5.6	4.5	0	0	0	6.6	6.4	0	0	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-2.9	-3.2	6.1	5.5	0	6.4	0	0	0	4.8	5.5	7.2	0	0	0	0	6.4	0	0	0	4.8	0	0	0	0	4.8	0	0	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	0.68	-1.53	0	5.7	0	0	0	0	0	0	5.7	6.8	0	0	0	0	5.7	0	4.7	0	0	0	0	0	0	6.3	4.7	0	0	0	6	0
E10.5	E105_Retinal_primordium	Retinal_primordium	2.2	-4.19	0	5.1	0	4	0	0	0	4	4	5.1	0	0	4	0	4	0	5.1	0	0	0	0	4	6	6.3	0	5.9	0	0	4.7	4.7
E10.5	E105_Retinal_primordium	Retinal_primordium	-0.39	-0.23	0	5.9	4.8	5.9	0	0	0	0	6.4	6.7	4.8	0	0	4.8	5.5	0	0	4.8	5.5	0	0	0	0	0	4.8	6.2	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	3.37	-3.82	4.4	4	0	0	0	0	0	0	3.3	4.7	5.4	0	3.3	3.3	6.2	0	4.7	0	3.3	0	0	4.4	6.4	4	5.4	5.1	4.7	0	5.1	5.2
E10.5	E105_Retinal_primordium	Retinal_primordium	4.53	-1.71	5.2	6.5	0	0	0	0	0	0	5.8	5	4.8	0	0	3.4	4.1	0	5.8	0	0	0	4.5	4.8	5.9	5	5.4	6.1	0	4.1	5.9	5
E10.5	E105_Retinal_primordium	Retinal_primordium	-4.68	-0.47	6	5.7	6.1	4.5	0	4.5	5.9	4.9	4.5	5.6	4.9	0	0	0	4.9	0	5.6	4.5	5.2	0	0	0	0	3.8	0	0	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	2.35	-2.92	0	0	0	0	0	0	0	0	5.2	4.5	0	0	0	0	5.6	0	4.5	4.5	0	0	0	5.6	5.9	6.1	0	5.9	0	5.2	0	5.2
E10.5	E105_Retinal_primordium	Retinal_primordium	1.94	-2.24	4.7	0	0	0	0	0	0	0	0	4.7	0	0	0	5.8	4.7	0	4.7	0	0	0	0	0	5.8	0	0	6.3	0	0	5.4	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-0.65	-4.14	0	0	0	0	0	0	5.1	0	4.4	6	0	0	0	0	0	0	4.4	5.1	0	0	0	0	0	4.4	0	6.2	0	0	5.5	0
E10.5	E105_Retinal_primordium	Retinal_primordium	5.55	3.82	5.4	6.7	0	0	0	0	0	0	5.8	0	0	0	0	0	0	0	0	4.7	4.7	0	5.4	0	0	0	0	0	0	0	5.8	0
E10.5	E105_Retinal_primordium	Retinal_primordium	6.52	2.2	0	7.5	0	0	0	0	0	0	4.9	5.3	0	0	0	0	4.9	0	6	0	0	0	0	4.9	4.9	0	6.5	4.9	0	5.6	4.9	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-3.87	2.87	5.5	5.2	6.2	5.5	4.1	4.1	0	0	5.2	6.6	4.1	0	0	0	4.8	0	4.8	0	0	0	4.1	0	0	4.1	0	5.9	0	0	0	4.1
E10.5	E105_Retinal_primordium	Retinal_primordium	6.51	1.8	0	7	0	0	0	0	0	0	6.3	4.2	0	0	0	0	4.2	0	5.8	0	0	0	0	4.2	4.2	0	5.3	7.4	4.9	0	0	4.2
E10.5	E105_Retinal_primordium	Retinal_primordium	5.02	3.99	4.5	7.4	0	0	0	0	0	0	4.5	6.1	0	0	0	0	5.1	0	4.5	0	0	0	0	6.1	0	0	5.1	6.9	4.5	0	0	5.5
E10.5	E105_Retinal_primordium	Retinal_primordium	-4.75	2.67	0	4	5.4	5.1	0	0	5.6	0	5.9	7.7	0	0	4	0	5.1	0	5.6	0	0	0	5.1	0	4	0	4.7	5.1	4	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	5	0.31	0	6	0	0	0	0	0	0	4.4	6.7	0	0	0	0	0	0	0	0	4.4	0	0	5.1	4.4	5.5	6	0	4.4	5.1	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-0.49	0.42	0	5	0	0	0	0	6.4	5.4	5.7	6.7	5	0	0	0	0	0	5	0	0	0	0	0	0	4.3	0	0	0	0	5	0
E10.5	E105_Retinal_primordium	Retinal_primordium	3.44	-1.66	0	6.1	0	0	0	0	0	0	4.7	5.4	0	0	0	0	0	0	0	0	0	0	0	5.8	6.1	5.8	0	0	0	0	6.3	4.7
E10.5	E105_Retinal_primordium	Retinal_primordium	-2.34	-3.07	6.3	0	6.2	0	0	4.4	0	0	5.7	5.1	5.1	0	4.4	0	4.4	0	5.7	5.1	0	0	4.4	0	0	5.5	0	0	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	6.77	2.17	4.9	6.4	0	0	0	0	0	0	0	4.2	0	0	0	0	5.3	0	5.8	0	0	0	4.2	4.9	6.1	0	4.9	4.9	0	4.2	4.2	5.3
E10.5	E105_Retinal_primordium	Retinal_primordium	2.26	-2.43	0	6.2	0	0	0	0	0	0	0	4.4	0	0	0	0	4.4	0	5.1	0	0	0	0	5.5	5.5	4.4	0	6.7	0	0	5.8	4.4
E10.5	E105_Retinal_primordium	Retinal_primordium	2.05	3.29	0	5.3	6.1	4.6	0	0	0	0	5	6.4	3.9	0	0	0	3.9	0	3.9	0	0	0	3.9	3.9	3.9	0	0	3.9	4.6	0	3.9	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-0.88	-2.77	0	0	0	0	0	0	0	0	5.3	4.7	5.6	0	5.6	0	0	0	5.1	0	4	0	0	0	0	5.1	0	4.7	0	0	4	4
E10.5	E105_Retinal_primordium	Retinal_primordium	-0.13	-3.23	6.3	0	0	0	0	0	0	0	5.4	5	5	0	0	0	4.4	0	5.7	0	4.4	0	5	4.4	5	6.3	0	0	0	0	5.4	0
E10.5	E105_Retinal_primordium	Retinal_primordium	3.69	3.84	0	6.4	0	0	0	0	0	0	5.9	5.7	4.6	0	0	0	3.9	0	5	3.2	0	0	3.2	5.6	0	0	5	5.9	0	0	6.4	0
E10.5	E105_Retinal_primordium	Retinal_primordium	-3.76	-1.63	5.7	5.9	5.7	6.3	0	4.3	5	5	5	5.4	4.3	0	5	5	6.5	0	5.4	4.3	0	0	5.7	0	0	0	0	5	0	0	0	0
E10.5	E105_Retinal_primordium	Retinal_primordium	0.15	-3.1	0	5.3	0	5.7	0	0	0	0	0	5.3	0	0	0	0	4.6	0	6	5.3	0	0	0	0	5.3	4.6	0	5.3	0	0	5.3	0
