day	Anno	celltype	UMAP_1	UMAP_2	marker:Sim1	marker:Pax2	marker:Mecom	up:Dach1	up:Prdm16	up:Grhl2	up:Hnf1b	up:Tfap2a	down:Tshz2	down:Zeb2	down:Zeb1	down:Meis1	down:Ebf1	down:Nr2f2	down:Osr1	down:Meis2	down:Pknox2	down:Hoxa3	down:Zfhx4	down:Hoxc4	down:Tshz1	down:Foxp2	down:Zfp516	down:Zbtb16	down:Foxn3	down:Bnc2	down:Pbx1	down:Hoxa5	down:9430076C15Rik	down:Wt1	down:Hoxc5	down:Rora	down:Hoxc6
E9.5	E95_Renal_epithelium	Renal_epithelium	-7.13	0.53	6.6	0	5.9	6.4	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0	0	6.6	0	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-8.13	0.99	5.5	5.5	6.7	6	6.4	0	0	0	0	0	0	0	0	0	0	4.4	0	0	0	4.4	0	0	0	0	0	0	0	0	0	0	0	5.1	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	5.33	-2.25	0	0	0	6.3	0	0	0	0	5.4	4.7	4	6.2	4.7	4.7	0	5.1	5.4	0	5.1	4	0	4.7	0	0	0	0	6.7	0	0	0	0	4	4.7
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	4.95	-1.34	3.7	0	0	5.7	0	0	0	0	4.7	4.3	4.7	5.4	0	5.4	0	5.7	5	0	3.7	3.7	5.2	3.7	0	0	3.7	0	6.3	5.2	0	0	4.3	5	4.3
E9.5	E95_Renal_epithelium	Renal_epithelium	-7.99	0.99	4.7	6.3	7.2	7.7	4.7	4.7	0	0	0	0	4.7	0	0	0	0	4.7	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	2.76	-3.92	0	0	0	6.6	0	0	0	0	0	4.5	5.2	6.3	0	0	4.5	6.1	0	4.5	5.2	0	0	4.5	0	0	4.5	0	6.3	0	0	4.5	0	5.6	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	6.22	-1.27	0	0	6.3	4.7	0	0	0	0	3.3	4	5.1	5.3	5.1	3.3	0	5.7	4	4	4.7	0	0	4.4	0	0	3.3	4	5.5	0	0	3.3	0	4.9	4
E9.5	E95_Renal_epithelium	Renal_epithelium	-4.47	-1.51	4.8	6.5	0	7.1	0	0	4.4	0	4.8	3.7	0	4.4	0	0	0	4.4	0	0	0	0	4.8	0	0	4.4	4.8	0	0	0	0	0	0	5	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	0.1	-5.26	0	0	0	0	0	0	0	0	5.9	0	4.5	4.5	4.5	0	0	0	4.5	0	4.5	0	0	0	0	0	0	0	5.2	0	0	0	0	6.3	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	1.36	-4.47	0	0	0	6.3	0	0	0	0	6.2	0	0	0	5.5	0	5.1	6.2	4.4	0	4.4	0	0	0	0	5.1	0	0	6	4.4	0	0	5.1	0	5.1
E9.5	E95_Renal_epithelium	Renal_epithelium	-8.29	2.34	6.6	5.4	6.8	6.4	6.1	0	5.2	3.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	0	3.8	0	3.8	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	4.79	-2.39	0	0	0	3.4	0	0	0	0	5.3	5.2	4.8	5	3.4	4.1	3.4	6.2	0	3.4	0	3.4	0	0	4.1	0	3.4	3.4	6.3	0	0	0	3.4	4.5	3.4
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.92	-3.37	0	0	0	4.5	0	0	0	0	4.7	4.7	2.9	6.3	3.6	4	0	6.2	0	0	4	2.9	4.3	3.6	4.3	3.6	3.6	0	6	0	2.9	2.9	2.9	5.3	2.9
E9.5	E95_Renal_epithelium	Renal_epithelium	-6.87	3.11	5.2	0	6.8	5.9	0	0	0	0	4.5	0	0	0	0	0	0	5.2	0	0	0	0	0	0	4.5	0	0	0	4.5	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.18	-4.19	0	3.5	0	0	0	0	0	0	5.9	0	0	5.7	0	0	0	6.9	0	0	0	3.5	3.5	0	4.2	4.2	0	0	5.7	0	0	3.5	0	3.5	4.2
E9.5	E95_Renal_epithelium	Renal_epithelium	-8.05	2.18	5.5	0	7.4	6.8	5	0	0	0	0	0	0	0	3.9	0	0	0	0	0	3.9	0	0	0	0	0	5.2	0	5	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	2.5	-5.31	0	0	0	6.3	0	0	0	0	0	4.7	0	5.8	0	4.7	0	5.8	0	0	0	0	0	5.4	4.7	4.7	0	0	6.1	4.7	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	0.5	-4.8	0	0	0	0	0	0	0	0	4.3	5.7	5	5.7	4.3	5.7	0	5.9	0	0	0	0	5	5.4	0	0	5.4	0	5.7	0	0	5	5	5.4	5
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	6.57	2.39	0	0	0	4.6	0	0	0	0	4	3.3	3.3	5.5	4	3.3	0	5.6	5.3	3.3	4.9	0	4	6.4	0	0	3.3	4.4	5.7	0	0	0	0	4	3.3
E9.5	E95_Renal_epithelium	Renal_epithelium	-6.78	1.12	5.2	4.8	6.2	7	0	5.2	0	0	0	0	4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3	0	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-8.38	1.18	5.9	4.3	6.1	7.4	0	0	0	0	0	0	0	5.4	0	0	0	5.9	0	0	4.3	0	0	4.3	0	0	0	0	5.7	0	4.3	0	0	5.4	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-0.19	-4.51	0	4.1	0	0	0	0	0	0	0	0	5.5	0	4.1	0	0	6.2	0	4.8	0	0	0	4.1	0	4.1	0	0	6.8	0	0	4.8	0	4.1	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-6.75	1.29	4.8	4.8	6.6	6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	5.9	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	5.67	-1.85	4.2	0	0	6.4	0	0	0	0	4.9	0	0	4.9	0	5.8	0	5.8	5.8	4.2	0	4.9	0	4.2	0	0	4.9	0	4.9	4.2	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-6.89	-0.05	5.3	4.6	6	6.4	0	0	4.6	0	4.6	0	0	0	0	0	0	0	0	0	0	0	0	4.6	0	0	0	0	6	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	0.04	-4.73	0	0	0	5.8	0	0	0	0	4.8	0	0	6.4	0	0	0	5.9	0	0	0	4.2	4.2	0	0	0	5.2	4.2	6.2	0	0	4.8	0	5.5	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-0.37	-5.49	0	0	0	3.6	0	0	0	0	0	0	3.6	6	0	4.2	3.6	5.7	0	0	3.6	4.2	0	0	0	0	0	0	5.6	0	0	4.6	3.6	3.6	4.6
E9.5	E95_Renal_epithelium	Renal_epithelium	-6.46	0.01	0	5.9	5.2	5.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.01	-3.27	0	6.3	0	4.7	0	0	0	0	4.7	4	0	5.1	0	4.7	0	6.1	4.7	0	0	5.1	0	0	5.1	4	0	0	7.1	0	0	0	0	5.1	4
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	1.06	-2.95	0	5.1	0	4.7	0	0	0	0	6.3	4	4.7	4.7	0	0	0	0	0	5.6	5.1	4	0	0	4.7	5.9	4	5.1	7.2	0	0	4	0	4	4.7
E9.5	E95_Renal_epithelium	Renal_epithelium	-8.09	1.62	6.2	4.8	6.7	6.7	0	0	0	4.8	0	0	0	0	0	0	0	4.8	0	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	4.8	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-7.28	0.4	5.6	6.3	5.6	6.7	4.9	0	0	0	0	0	0	0	0	0	0	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-3.48	-4.61	0	0	0	5.1	0	0	0	0	0	0	5.3	6.5	0	4.4	0	4.4	0	5.1	0	0	5.6	3.7	4.8	4.8	0	0	6.7	0	0	0	3.7	5.1	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-8.61	1.42	5.5	4.8	6.8	6.6	4.2	5.9	0	4.2	0	0	0	4.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	4.8	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.75	-5.54	0	4.4	0	0	0	0	0	0	5.6	4.4	0	6.5	0	4.8	0	6	0	0	4.4	4.4	3.7	0	3.7	3.7	0	0	5.1	0	3.7	0	0	5.1	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-6.59	2.81	5.8	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.67	-4.68	0	4.9	0	0	0	0	0	0	4.9	4.9	0	6.7	0	0	0	7.1	0	0	4.9	0	0	4.9	0	0	0	0	4.9	4.9	0	6	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-0.51	-5.41	0	0	0	0	0	0	0	0	5.7	4.6	5.7	6.2	0	6	0	6.2	0	0	5.3	0	0	0	4.6	0	0	0	4.6	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	1.48	-4.98	0	0	0	0	0	0	0	0	5.4	0	0	4.7	4.7	0	0	5.4	5.4	0	0	4.7	4.7	5.4	4.7	5.8	0	0	6.1	0	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-8.16	1.59	4.7	5.4	6	6	0	4.7	0	0	0	0	0	5.9	0	4.7	0	5.1	0	0	0	0	0	0	0	0	0	6.2	6.2	0	0	0	0	5.4	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-7.71	1.33	6.6	0	6	7.2	5.8	0	0	0	0	0	0	0	0	0	0	5.6	3.9	0	0	0	0	0	3.9	4.5	0	0	3.9	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.01	-2.98	0	4.4	4.4	3.7	0	0	0	0	5.5	0	0	4.4	0	6	3.7	6.2	4.4	4.4	0	3.7	0	0	0	0	3.7	0	4.4	0	0	5.1	0	5.1	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-3.39	-2.27	0	5.6	0	6.2	0	0	0	0	0	0	0	0	0	0	0	6.1	0	4.5	4.5	3.8	0	0	4.5	4.5	0	0	7.1	4.9	0	5.6	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-4.16	-0.99	4.3	6.3	5.5	6.5	0	0	3.6	0	0	3.6	0	3.6	3.6	4.3	0	4.7	0	0	3.6	0	4.3	3.6	0	0	4.3	0	5.2	0	0	0	0	3.6	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	5.74	-2.36	0	0	4.2	5.4	0	0	0	0	5.1	4.9	4.9	6	3.5	0	0	6.2	3.5	3.5	0	0	0	5.7	0	4.2	3.5	4.6	5.7	0	3.5	0	3.5	0	3.5
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-3.24	-3.28	0	5.8	0	7.1	0	0	0	0	5.8	0	0	0	0	5.5	0	4.5	0	0	0	0	0	0	4.5	0	5.1	0	5.5	0	0	5.1	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	1.68	-5.17	0	3.9	0	6.2	0	0	0	0	4.6	0	0	4.6	0	4.6	0	5.5	0	0	0	3.9	3.9	0	0	0	5	3.9	5.5	3.9	0	3.9	0	3.9	3.9
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-0.39	-1.39	0	5.3	0	2.9	0	0	0	0	5.1	0	0	5.5	3.6	4.6	2.9	6.5	0	4.6	4.2	4	0	0	4.2	4.8	0	0	6.7	4.8	2.9	2.9	0	4.6	4.2
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.12	-5.69	0	5.4	0	0	0	0	0	0	5.7	0	4.3	6.7	0	5.9	0	6.7	0	4.3	0	4.3	5.4	0	0	5	5	0	6.2	0	4.3	5	0	5.7	4.3
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	0.09	-4.65	0	5.7	0	7	0	0	0	0	0	0	0	5.3	0	0	0	6.2	0	0	0	0	0	0	0	0	5.3	0	6.8	0	4.6	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-3.1	-4.91	0	0	4.4	3.8	0	0	0	0	4.8	0	3.8	6.1	3.8	4.8	0	5.8	0	3.8	0	0	3.8	4.8	3.8	4.8	0	4.8	6.6	0	4.4	0	0	3.8	3.8
E9.5	E95_Renal_epithelium	Renal_epithelium	-6.33	0.17	4.2	6.1	6.5	6.8	5.3	0	0	0	4.9	0	0	0	0	4.2	0	5.8	0	0	0	0	0	0	0	0	0	0	4.9	0	0	0	0	4.2	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.6	-5.71	0	0	0	0	0	0	0	0	4.7	0	0	5.4	6.1	4.7	0	0	4.7	5.4	0	4.7	0	0	4.7	0	5.4	0	6.5	0	0	5.8	0	0	5.4
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	2.44	-5.62	0	0	0	4.6	0	4.9	0	0	3.3	3.9	0	6	0	4.6	0	5.9	4.3	0	4.3	0	0	3.3	3.3	0	0	0	3.9	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-6.28	0.66	0	5.7	0	6.7	0	0	5	0	3.9	0	0	5.3	0	0	0	3.9	0	0	3.9	0	0	0	3.9	0	0	0	4.6	4.6	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.83	-5.22	0	4.8	0	6.7	0	0	0	0	5.5	0	4.8	6.9	0	5.9	0	5.9	0	0	0	4.8	0	0	0	0	4.8	0	5.9	0	0	0	0	4.8	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.67	-4.38	0	0	0	5.6	3.5	0	0	0	5.5	3.5	0	6.2	4.1	0	0	5.8	0	0	3.5	4.5	4.5	0	3.5	4.5	3.5	4.5	6.8	0	0	5	0	5	4.1
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	0.24	-5.18	0	6.2	0	4.8	0	0	0	0	6.2	4.8	4.8	0	0	4.8	0	5.9	5.5	0	0	5.5	0	0	0	0	0	0	4.8	5.5	0	5.9	0	5.5	4.8
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-0.77	-4.99	0	0	0	0	0	0	0	0	0	0	4.8	6.4	4.8	0	0	6.9	0	0	4.8	0	0	0	0	4.8	0	0	5.5	0	0	4.8	0	5.5	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-0.76	-4.64	0	5.4	0	5.8	0	0	0	0	5.4	4.7	0	0	0	0	4.7	6.1	0	0	5.4	0	0	0	0	0	0	0	5.4	4.7	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	0.19	-3.97	0	4.9	0	0	0	0	0	0	5.4	0	0	0	0	5.2	3.8	6.3	0	4.5	0	3.8	0	0	0	4.5	4.5	4.9	6	0	0	0	0	4.5	4.5
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.82	-4.1	0	4.8	0	6.1	0	0	0	0	4.8	4.3	5	5.4	0	5.4	0	3.9	0	0	4.6	3.9	0	3.3	0	4.3	0	4.3	6.1	3.3	0	3.3	0	4.8	3.9
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-3.47	-3.25	0	5.4	0	7.2	0	0	0	0	0	0	0	6.2	0	4.5	0	5.5	0	0	0	0	5.4	0	0	0	0	0	4.5	0	0	4.5	3.8	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-5.6	-1.31	0	0	0	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	0	0	0	0	0	0	0	6.3	0	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-8.25	2.1	6.6	0	7.3	7.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-6.97	-0.06	0	4.4	6.9	0	0	4.4	0	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-7.83	2.01	6	5.1	7.5	7.2	3.7	4.4	0	0	0	0	0	3.7	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0	4.8	0	0	0	0	5.1	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	1.79	-5.52	0	0	0	4.6	0	0	0	0	0	5.3	0	5.7	4.6	5.7	0	5.3	0	0	0	0	0	5.3	0	0	0	5.3	6.6	4.6	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.59	-4.16	0	5.4	0	0	0	0	0	0	0	0	0	5.8	0	0	4.7	5.8	0	4.7	0	5.4	4.7	0	4.7	0	0	0	5.4	0	0	4.7	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.29	-2.94	0	0	0	0	0	0	0	0	5.5	0	3.9	5.8	3.9	4.6	0	6.2	0	0	4.6	0	3.9	0	0	5	0	0	5.9	0	0	3.9	3.9	6.5	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.44	-5.78	0	0	0	5.8	4.7	0	0	0	4.7	0	0	0	5.4	0	0	5.8	0	0	0	0	0	0	0	0	0	4.7	5.8	0	0	0	0	0	5.4
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-3.85	-1.97	0	5.8	3.9	7.2	0	0	0	0	5.5	0	0	3.9	0	0	0	5.3	0	0	3.9	0	3.9	0	4.6	0	0	0	5	0	0	4.6	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	2.96	-4.89	0	0	0	0	0	0	0	0	0	0	0	3.6	0	4.3	0	5	0	0	0	0	0	3.6	0	0	0	3.6	5.7	0	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-6.44	0.5	4.8	6.4	5.4	5.4	0	0	4.8	0	0	0	0	0	0	0	0	0	0	4.8	4.8	0	0	0	0	0	0	0	5.4	0	0	4.8	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-8.29	0.98	7.2	0	6.2	6.6	5.6	0	4.3	0	0	4.9	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	4.9	0	4.3	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-0.3	-5.96	0	0	0	0	0	0	0	0	5.4	0	4.3	6.7	0	4.3	4.3	5.9	5	5.4	5.4	0	0	0	0	5.4	0	4.3	7.5	0	0	5.4	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.32	-4.93	0	5.5	0	0	0	0	0	0	5.5	0	0	4.8	4.8	5.5	0	0	0	0	0	0	0	4.8	4.8	4.8	0	4.8	0	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.05	-3.72	0	0	0	0	0	0	0	0	6.3	5.4	0	6.7	4.3	6.1	0	6.9	0	0	0	4.3	0	4.3	4.3	0	0	0	5.9	5	0	5.4	0	5.4	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.21	-2.91	0	5	0	3.9	0	0	0	0	4.6	0	0	5	0	0	0	6.1	4.6	0	0	3.9	3.9	0	3.9	0	0	4.6	6.2	0	0	3.9	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.16	-5.13	0	0	0	4.7	0	0	0	0	4.7	0	0	5.4	0	0	0	7	0	0	0	0	0	0	0	4.7	0	0	6.9	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	2.08	-5.71	0	0	5.4	0	0	0	0	0	4.7	0	5.6	4.7	0	0	0	6.2	0	0	0	0	0	0	4.7	0	5.1	5.1	5.1	0	0	0	0	4.1	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.15	-3.77	0	0	0	6.5	0	0	0	0	4.9	4.2	3.8	5.8	0	4.9	0	6.1	3.8	0	4.2	0	0	0	4.2	0	0	4.2	4.9	4.2	0	4.5	3.1	4.2	3.8
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.03	-2.77	0	4.7	0	4	0	0	0	0	5.1	0	4.7	4.7	0	0	0	6.8	0	0	0	0	0	5.4	0	0	5.4	4	6.5	4	4	5.4	0	4	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.66	-1.53	0	5.5	0	6.6	0	0	0	0	5.9	0	0	5	0	4.5	0	5.2	0	5.8	3.4	4.5	0	0	4.1	0	4.1	0	5.8	3.4	0	0	0	5.2	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-8.55	2.06	5.8	6.2	6.9	6.9	0	5.2	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7	0	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-6.35	2.94	5.4	5.4	7.1	5.9	6.1	3.4	0	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	3.4	0	0	4.1	0	4.5	0	0	0	0	4.1	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	2.64	-4.88	0	0	0	6.3	0	0	0	0	4.5	6.1	0	5.2	0	0	0	6.4	0	0	4.5	0	5.2	0	0	4.5	5.2	0	0	4.5	0	0	0	4.5	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	0.96	-1.43	0	0	0	4.2	0	0	0	0	5.1	3.5	5.1	5.6	0	3.5	0	6.1	4.2	0	0	0	0	0	3.5	5.1	3.5	3.5	6.5	4.2	0	3.5	0	3.5	3.5
E9.5	E95_Renal_epithelium	Renal_epithelium	-5.99	-0.59	4.6	4.6	0	0	0	0	0	4.6	0	0	0	4.6	0	0	0	0	0	0	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-6.92	0.98	5.4	5.4	6.8	7.2	0	5.4	0	0	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-0.99	-5.25	0	0	0	0	0	0	0	0	5.8	0	0	5.5	0	0	0	6.9	0	0	5.1	0	0	0	4.4	5.8	0	0	6.4	5.1	0	5.1	0	0	4.4
E9.5	E95_Renal_epithelium	Renal_epithelium	-7.93	0.49	5	0	6.6	6.8	5.7	5	0	0	0	0	0	5.7	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-0.93	-4.71	0	5.3	0	4.6	0	0	0	0	6	0	0	5.7	0	6.2	0	6	0	0	0	0	0	0	0	5.3	4.6	0	0	0	4.6	4.6	4.6	6.2	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-6.04	-0.46	5.4	4.7	0	5.8	0	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	0	0	0	0	6.1	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.43	-4.32	0	4.3	0	5.7	0	0	0	0	0	0	0	6.3	0	5.7	0	5	4.3	4.3	0	0	0	0	4.3	4.3	0	0	5	0	0	4.3	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.5	-3.04	0	4.5	0	6.1	0	0	0	0	4.9	4.9	0	6.1	0	4.5	0	5.4	0	5.6	3.9	0	3.9	0	3.9	3.9	0	0	4.5	0	0	5.2	0	4.9	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-5.32	-1.12	4	5.1	0	6.6	0	0	4.7	0	0	0	0	4.7	0	0	0	5.1	0	4	4	4	0	0	0	4	0	0	4	0	0	0	0	0	4
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-0.05	-3.53	0	4.3	0	0	0	0	0	0	5.4	0	4.3	5.9	0	0	0	5.4	5	4.3	0	4.3	4.3	0	4.3	4.3	0	0	5.4	5.9	0	4.3	4.3	5	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.45	-3.58	0	4.7	0	0	0	0	0	0	5.4	0	4.7	6.3	0	0	0	0	0	5.4	4.7	0	0	0	4.7	0	0	0	6.1	0	0	0	0	5.4	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-7.8	0.07	0	0	5.5	7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	0	0	6.2	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-4.08	-2.24	0	4.7	0	6.8	0	0	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0	0	0	0	0	0	0	5.3	0	0	5.7	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-0.39	-4.13	0	5.2	5.5	5.7	0	0	0	0	5.5	0	0	4.8	0	0	0	0	0	0	0	0	0	4.8	4.1	4.1	4.8	0	5.2	0	0	0	0	0	4.1
E9.5	E95_Renal_epithelium	Renal_epithelium	-7.92	1.13	5	5.7	6.6	5.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-7.77	1.94	5.8	5.6	5.6	7.4	6.1	0	0	0	0	0	0	0	0	0	0	4.2	0	0	0	0	0	0	0	0	5.3	0	4.2	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.34	-3.15	0	0	0	5.7	0	0	0	0	5.2	0	5.2	4.8	0	5.2	0	6.1	0	0	0	0	0	0	0	0	0	0	5.9	0	0	4.1	4.1	5.2	4.1
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.28	-3.89	0	5.3	0	4.9	0	0	0	0	4.2	0	0	5.8	0	0	0	6.3	4.2	0	4.2	0	0	0	4.9	0	4.2	0	6.2	0	0	0	4.9	0	4.9
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-0.81	-2.81	0	5.8	0	5.8	0	0	0	0	5.4	4.7	5.1	5.8	0	0	4	6.1	4.7	0	0	4	0	0	0	0	4	4.7	6.9	0	0	4.7	4	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-0.55	-5.49	0	0	0	0	0	0	0	0	5.3	0	6	6.4	0	0	0	5.3	0	0	0	5.3	0	0	0	0	0	0	6.4	0	5.3	0	0	6	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-0.93	-5.8	0	0	6.4	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	5	0	5	0	0	6.1	0	0	6.1	0	0	0	0	0	0
