day	Anno	celltype	UMAP_1	UMAP_2	Bach2	Cpa2	Dach1	Dll1	Fgf10	Hes7	Hoxa1	Hoxb1	Lmx1b	Mecom	Meis2	Meox1	Msx1	Pax2	Pax8	Prrx1	Sim1	Tbx6	Tshz2	Wnt5a
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.5	-4.84	5.7	0	6.8	0	0	0	0	0	4.3	5	6.5	0	0	0	0	5	0	0	5.7	4.3
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.92	-2.83	0	0	0	0	0	0	0	0	0	0	5.9	0	0	0	0	0	0	0	5.5	4.8
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.05	-1.92	0	0	0	0	0	0	0	0	0	0	5.9	0	0	0	0	4.8	0	0	4.8	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	0.44	-2.45	0	0	5.3	0	0	0	0	0	0	4.2	5.6	0	0	0	0	5.3	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	5.03	3.28	0	0	4.8	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.9	-6.58	5	0	4.6	0	0	0	0	0	0	6.2	6.9	0	0	0	0	4.6	0	0	5	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.88	-1.34	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-2.94	-6.5	5.7	0	5.7	0	0	0	0	0	4.3	5.7	0	0	0	0	0	4.3	0	0	5.9	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	0.18	-4.45	5.2	0	5.9	0	0	0	0	0	4.5	5.2	6.5	0	0	0	0	0	0	0	4.5	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-3.86	0.91	0	0	0	0	0	0	0	0	0	0	6.3	0	0	0	0	0	0	0	6.8	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.08	2.05	0	0	0	4.9	0	0	0	0	0	0	4.9	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.21	5.42	0	0	6	4.1	0	0	0	0	0	0	6.9	0	0	0	0	0	0	0	4.1	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	2.05	1.62	0	0	5.1	0	0	0	0	0	0	0	5.1	0	0	0	0	0	0	0	0	5.8
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-4.17	-3.43	0	0	0	0	0	0	0	0	0	0	6.5	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	0.4	-4.98	6.1	0	5.6	0	0	0	0	0	0	4.5	6.1	0	0	0	0	4.5	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	2.22	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.41	-3.47	0	0	6.9	0	0	0	0	0	0	5.2	5.2	0	0	0	0	5.2	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-2.85	-5.4	5.4	0	5.4	0	0	0	0	0	4.3	6.9	5.7	0	0	0	0	0	0	0	4.3	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-2.89	0.47	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.84	-4.07	5.6	0	4.9	0	4.9	0	0	0	4.9	0	0	0	0	0	0	4.9	0	0	6	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	1.28	4.15	5.1	0	5.1	0	0	5.1	0	0	0	0	5.1	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.06	-5.73	4.9	0	6.4	0	3.8	0	0	0	3.8	0	6.5	0	3.8	0	0	4.9	0	0	4.5	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.72	-6.44	5.2	0	5.5	0	0	0	0	0	4.1	5.7	6.4	0	0	0	0	0	0	0	4.1	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.28	2.19	0	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	7.29	3.24	0	0	4.7	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	0	4.7	4.7
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.78	-6	5.8	0	5.5	0	0	0	0	0	0	5.1	0	0	0	0	0	4.4	0	0	4.4	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-2.89	-3.02	6.1	0	6.1	0	0	0	0	0	0	6.8	6.5	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.56	-4.2	0	0	5.2	0	0	0	0	0	5.2	5.2	6.6	0	0	0	0	5.2	0	0	5.9	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-5.5	2.76	0	0	6.2	0	0	0	0	0	0	6.9	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.72	-6.52	6.7	0	4.8	0	0	0	0	0	0	0	5.5	0	0	0	0	4.8	0	0	5.9	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.68	-5.91	4.2	0	6.3	0	0	0	0	0	0	5.3	5.3	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.73	-1.38	6.1	0	0	0	0	0	0	0	0	0	6.1	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.3	2.8	0	0	6.3	0	0	4.9	0	0	0	0	4.9	0	0	0	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.22	3.28	0	0	0	0	0	0	0	0	0	4.5	6.1	0	0	0	5.2	0	0	0	5.2	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.19	-2.63	5.9	0	5.9	0	0	0	0	0	5.2	0	6.6	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.92	1.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	6.74	3.7	0	0	5.4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.89	2.53	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	4.7	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.08	2.63	0	0	5.7	4.6	0	0	0	0	0	0	5.7	0	4.6	0	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.45	2.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	5.38	2.83	0	0	0	4.9	0	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	2.71	-0.17	0	0	0	0	0	0	0	0	0	0	5.9	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.33	-2.88	4.8	0	4.8	0	0	0	0	0	0	0	6.6	0	0	0	0	4.8	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-2.1	-0.95	5.4	0	6.1	0	0	0	0	0	0	6.1	6.5	0	0	0	0	0	0	0	6.5	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.22	-1.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.86	-3.25	4.9	0	6.7	0	0	0	0	0	0	0	6.8	0	0	0	0	4.9	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	2.6	2.49	0	0	0	0	0	0	0	0	0	0	5.9	0	0	0	0	0	0	0	5.2	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	0.97	2.94	0	0	5.5	0	0	0	0	0	0	0	6.6	0	0	0	0	0	0	0	0	5.5
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.52	4.81	4.3	0	5.6	0	0	4.3	0	0	0	0	4.3	0	0	0	0	0	0	4.3	0	4.3
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-1.95	0.31	0	0	0	0	0	0	0	0	0	0	5.9	0	0	0	0	0	0	0	5.2	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	5.88	2.82	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	0	5.2	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-4.07	-2.66	0	0	0	0	0	0	0	0	0	6.5	5.1	0	0	0	0	0	0	0	6.8	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.99	-3.68	0	0	0	0	0	0	0	0	5.8	6.8	5.2	0	0	0	0	5.2	0	0	5.2	5.2
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.76	-6.22	5	0	5.9	0	0	0	0	0	5	5.4	6.7	0	0	0	0	4.3	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.83	3.56	4.6	0	0	0	0	0	0	0	0	0	6	0	0	5.3	5.7	0	0	0	4.6	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.88	5.33	3.9	0	3.9	0	0	3.9	0	0	0	0	4.6	0	0	0	0	0	0	0	0	3.9
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.89	-4.02	0	0	0	0	5	0	0	0	0	6.4	0	0	5	0	0	0	0	0	6.1	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.51	-5.48	5.6	0	6.3	0	0	0	0	0	4.5	6.1	5.9	0	0	0	0	0	0	0	4.5	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-2.36	-1.49	0	0	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	5.15	5.2	0	0	4.3	0	0	0	0	0	0	0	5.7	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.17	-3.55	0	0	5.1	0	5.1	0	0	0	0	5.1	5.1	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.25	-4.04	5.1	0	0	0	0	0	0	0	0	5.1	6.2	0	0	0	0	5.8	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.35	-1.91	0	0	0	0	0	0	0	0	0	0	6.6	0	0	0	0	0	0	0	5	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-2.89	-2.1	0	0	5.4	0	0	0	0	0	0	0	6.5	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.14	-0.28	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	5.5
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	2.77	4.84	0	0	5	0	0	5	0	0	0	0	5.7	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	0.21	-0.64	0	0	0	0	0	0	0	0	5.9	0	0	0	0	0	0	0	0	0	0	5.2
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	0.05	-2.51	4.8	0	0	0	0	0	0	0	0	0	5.9	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	1.62	1.96	0	0	0	0	0	0	0	0	0	0	6.6	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	6.83	3.81	0	0	4.8	0	0	4.2	0	0	0	0	5.3	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	5.21	0.37	0	0	4.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	4.8
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-2.38	-6.86	5.6	0	5.7	0	5	0	0	0	4	4	6.3	0	0	0	0	5.3	0	0	5.9	4
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-2.09	-4.89	4.9	0	5.6	0	0	0	0	0	0	4.9	6.5	0	4.9	0	0	4.9	0	0	5.6	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	5.34	1.9	4.7	0	5.4	0	0	0	0	4.7	0	0	0	0	0	0	0	0	0	0	0	5.4
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-3.91	2.37	0	0	6.8	0	0	0	0	0	0	0	5.4	0	0	5.4	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-1.65	-1.49	0	0	6	0	5.3	0	0	0	0	0	5.3	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.68	-3.36	5	0	5	0	0	0	0	0	0	5	6.1	0	0	0	0	5	0	0	6.1	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.93	-5.88	0	0	6.3	0	0	0	0	0	0	0	6.7	0	0	0	0	0	0	0	5.3	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.79	2.71	0	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.49	-3.95	4.9	0	7.1	0	4.9	0	0	0	0	4.9	4.9	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.96	-2.04	0	0	6.2	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	5.13	3.68	4.8	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-2.58	1.39	4.9	0	0	0	0	0	0	0	0	0	4.2	0	0	0	0	4.2	0	0	4.2	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	5.99	2.68	0	0	0	0	0	0	0	0	0	0	4.6	0	0	0	0	0	0	0	0	4.6
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4	5.35	4.2	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0	0	0	0	0	4.2
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.86	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-4.21	-6.38	4.2	0	4.2	0	4.2	0	0	0	0	0	0	0	4.2	0	0	0	0	0	5.8	4.2
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.68	-0.33	5.5	0	6.9	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	5.5
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.28	-5.86	4.6	0	5.2	0	0	0	0	0	0	5.9	6.6	0	0	0	0	4.6	0	0	4.6	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.67	-3.35	5.7	0	0	0	0	0	0	0	0	6.6	5	0	5	0	0	5	0	0	5.7	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.68	2.11	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0	6	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	0.92	-3.22	4.5	0	4.5	0	0	0	0	0	0	0	5.2	0	0	0	0	0	0	0	4.5	4.5
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-2.46	-2.78	0	0	5.3	0	0	0	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-5.46	2.34	5.4	0	6.5	0	0	0	5.4	0	0	0	5.4	0	0	6.1	0	5.4	5.4	0	5.4	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	5.86	2.24	5	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	5
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	0.68	0.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.13	-0.46	5.5	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	5.5	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.5	-0.09	5.1	0	5.1	0	0	5.1	0	0	0	0	0	0	5.1	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.44	-4.09	6.4	0	5.7	0	0	0	0	0	0	6.1	5.7	0	0	0	0	0	0	0	5	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.65	3.86	0	0	5.4	0	0	0	0	0	0	5.4	6.3	0	0	0	0	0	0	0	4.7	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.38	1.16	0	0	0	0	0	0	0	0	0	0	4.9	0	0	0	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.34	2.56	4.9	0	0	0	0	0	0	0	0	0	6.3	4.9	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	0.79	-4.38	4.8	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0	0	0	0	4.1	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.1	-3.48	4.9	0	4.3	0	5.3	0	0	0	5.3	4.3	4.3	0	4.9	0	0	5.3	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.87	-3.02	6.6	0	0	0	0	0	0	0	5.2	5.2	5.9	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	1.39	1.97	6	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.33	-2.44	5.5	0	0	0	0	0	0	0	6.2	0	0	0	5.5	0	0	0	0	0	5.5	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.85	-6	4.7	0	4	0	4.7	0	0	0	0	5.4	6.1	0	4	0	0	5.1	0	0	4	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-2.47	-5.33	5.6	0	6	0	0	0	0	0	0	4.9	4.9	0	6	0	0	0	0	0	4.9	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-1.82	0.29	0	0	5.2	0	0	0	0	0	0	0	6.3	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.08	-7.65	5.1	0	4.9	0	4.2	0	0	0	4.2	3.6	5.3	0	0	0	0	0	0	0	5.9	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.05	1.08	0	0	0	0	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	0	-3.2	5	0	0	0	0	0	0	0	0	0	4.6	0	0	0	0	0	0	0	4	4
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.01	-2.66	5.1	0	0	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	5.8	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	0.75	-0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	2.05	3.16	0	0	5.4	0	0	0	0	0	0	0	6.1	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-2.68	-3.71	5.6	0	6.3	0	0	0	0	0	0	0	6.3	0	0	0	0	4.9	0	0	5.6	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	2.26	4.3	0	0	6.5	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	5.15	2.78	0	0	5.5	0	0	0	0	0	0	0	4.9	0	0	0	0	0	0	0	0	4.9
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.74	-5.71	0	0	6.8	0	4.8	0	0	0	0	4.8	6.5	0	0	0	0	4.1	0	0	4.8	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	2.39	4.86	5.4	0	4.7	4.7	0	0	0	0	0	0	6.7	0	0	0	0	0	0	0	4.7	4.7
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.53	-4.41	0	0	6.4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-3.17	1.03	0	0	5.5	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.43	-1.3	4.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-4.53	-4.27	0	0	5.9	0	0	0	0	0	0	4.8	4.8	0	0	0	0	0	0	0	7	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1	0.87	0	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-2.56	-5.82	4.5	0	5.6	0	0	0	0	0	0	6.1	7	0	0	0	0	5.2	0	0	4.5	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3	-3.92	5	0	5.7	0	5	0	0	0	0	6.7	7.2	0	0	0	0	6.1	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	1.87	3.43	0	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0	0	0	0	0	5.2
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.04	-5.94	5.5	0	4.8	0	4.8	0	0	0	0	6.2	0	0	0	0	0	0	0	0	4.8	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-0.87	-1.58	0	0	0	0	0	0	0	0	0	5.5	5.5	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	0.45	-3.55	0	0	0	0	4.5	0	0	0	0	0	6.8	0	4.5	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.55	2.7	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	2.43	5.16	4.7	0	0	0	0	0	0	0	4.7	0	6.3	0	0	0	0	0	0	0	4.7	4.7
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-2.49	-2.97	5.1	0	0	0	0	0	0	0	0	5.1	6.2	0	0	0	0	0	0	0	6.8	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.85	5.78	0	0	4.3	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.65	1.86	0	0	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	1.07	3.73	0	0	5.3	0	0	0	0	0	0	0	5.3	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.07	-6.92	0	0	5.8	0	0	0	0	0	5	5.3	5.5	0	0	0	0	4.6	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	5.69	0.99	0	0	5.7	0	0	0	0	0	0	0	4.6	0	0	0	0	0	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.77	4.93	4.2	0	5.6	4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-4.36	-5.25	5.7	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	6.4	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.88	-6.64	4.3	0	5	0	4.3	0	0	0	0	6.1	4.3	0	5	0	0	5.4	0	0	5.7	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.61	0.64	0	0	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.51	-5.96	5.7	0	5.7	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	5	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.64	-4.4	5.9	0	5.2	0	0	0	0	0	5.2	5.2	5.2	0	0	0	0	0	0	0	6.3	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-2.32	-4.52	4.8	5.5	6.1	0	4.8	0	0	0	4.8	6.1	6.7	0	0	0	0	4.8	0	0	5.9	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.68	3.02	0	0	0	0	0	0	0	0	0	0	5.5	0	0	4.8	4.8	0	0	0	6.6	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.51	1.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-3.02	-4.33	0	0	5.1	0	0	0	0	0	6.2	5.1	5.1	0	0	0	0	5.8	0	0	0	0
E9.5	E95_Paraxial_mesoderm_B	Paraxial_mesoderm_B	4.37	2.8	0	0	5.8	0	0	0	0	0	0	0	5.1	0	0	0	0	0	0	0	0	0
E9.5	E95_Limb_mesenchyme_prog	Limb_mesenchyme_prog	-1.2	-5.15	0	0	5.6	0	4.5	0	0	0	0	5.6	6.6	0	4.5	0	0	0	0	0	0	0
