day	Anno	celltype	UMAP_1	UMAP_2	marker:Tcf21	marker:Isl1	marker:Gata4	up:Mycn	up:Hmga2	up:Id2	up:Meis1	up:Mef2c	up:Foxc2	up:Irx1	up:Zic3	up:Irx5	up:Tcf15	up:Meis2	up:Twist1	up:Hmgb1	up:Irx3	up:Foxp1	up:Tbx1	up:Tgif1	up:Gata5	up:Osr1	up:Alx1	up:Sox4	up:Prrx2	up:Prrx1	up:Id3	up:Foxc1	up:Otx2	up:Meox1	up:Gata6	up:Pbx1	up:Id1	up:Rarb	down:Lyar	down:Hand1	down:Mixl1	down:Msx1	down:Evx1	down:Msx2	down:T	down:Cdx2	down:Tbx3	down:Prdm6	down:Cdx1	down:Myc	down:Cdx4	down:Foxf1
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.48	0.35	0	1.3	1.3	3.6	3.6	3	0	0	1.9	1.9	2.2	1.9	0	0	2.2	5.8	0	1.9	0	2.5	1.9	0	0	2.5	0	0	3.9	1.9	1.9	0	2.5	2.2	2.7	0	4.5	4	0	2.7	0	2.9	0	0	0	1.9	0	1.9	0	2.9
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.32	2.66	1.9	0	0	3.2	2.9	2.5	0	0	0	0	0	0	0	0	0	5.8	0	0	0	2.5	0	0	0	1.9	0	0	4.5	0	0	0	0	1.9	3.9	0	4	3.4	1.9	1.9	2.9	1.9	0	3.6	1.9	0	2.9	2.5	2.9	3.2
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.4	5.72	0	2.5	2.5	3.6	0	2.5	0	0	0	0	0	0	0	0	0	6	0	0	0	3.2	0	0	0	3.6	3.2	0	4.1	0	0	0	0	2.5	2.5	0	4.5	2.5	2.5	0	2.5	2.5	0	4.1	0	2.5	0	0	3.6	3.6
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.9	2.6	0	2.8	1.8	1.8	3.3	3.9	0	0	0	0	0	0	0	0	0	6	0	1.8	0	1.8	0	0	0	1.8	0	0	4.7	0	0	0	0	0	0	0	3.9	4.7	0	4.3	0	3.1	0	3.9	1.8	3.1	0	1.8	0	4.2
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.38	0.47	0	1.5	1.5	0	0	2.1	0	0	0	0	0	0	0	0	0	5.6	1.5	0	0	1.5	1.5	0	0	0	0	0	4.7	0	0	0	1.5	1.5	3.1	0	3.8	5.3	0	2.5	2.5	4.1	0	3.1	0	1.5	0	2.5	1.5	3.9
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.56	-1.67	0	0	0	3.3	4.1	2.4	0	0	0	0	0	0	0	0	0	6	0	0	0	2.4	1.8	0	0	1.8	0	0	4.5	0	0	0	1.8	2.4	1.8	0	3.1	5.1	0	3.3	0	2.4	1.8	2.4	0	2.4	0	2.4	0	4.3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.37	2.46	0	0	0	0	1.9	2.5	0	0	0	0	0	0	0	0	1.9	5.6	0	0	0	0	0	0	1.9	0	0	0	4.3	0	0	0	1.9	0	2.5	0	4.1	5.2	2.5	1.9	0	3.9	0	4.3	0	0	0	3.4	1.9	3.9
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.59	-0.63	0	2.1	0	0	0	0	0	0	0	0	0	0	0	2.1	0	5.9	0	0	0	0	0	0	0	0	0	0	4.2	0	0	0	0	0	0	0	3.9	4.6	0	3.4	0	3.1	0	2.1	0	2.1	0	2.1	0	3.9
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.01	-3.33	0	1.4	2	3.4	3.5	3.7	2	2	1.4	1.4	0	0	0	2.4	1.4	5.8	0	1.4	0	1.4	1.4	0	0	2.6	0	0	4.8	0	0	0	2	2.9	4.5	1.4	4.1	3.5	0	3	0	2.4	0	0	1.4	2	0	2	0	3.3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	5.5	-2.25	0	0	1.6	0	1.6	2.6	0	0	0	0	0	0	0	0	0	6	0	1.6	0	0	0	0	0	2.2	2.2	0	3.5	0	0	0	0	0	0	0	3.5	4.7	0	3.5	0	3.4	0	0	0	2.2	0	1.6	0	2.8
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.26	-4.96	2.1	2.5	1.5	2.7	3.7	3.3	2.1	2.1	0	2.5	0	0	0	2.1	2.1	5.7	0	1.5	0	2.7	1.5	0	1.5	2.1	2.9	0	4.4	0	0	0	2.5	0	3.5	0	4.1	0	0	0	0	1.5	0	0	0	1.5	0	2.1	0	2.1
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.6	-4.23	0	0	0	3.3	2.8	4	2.8	1.9	1.9	0	0	1.9	0	0	0	5.9	0	0	0	0	0	0	0	2.5	1.9	0	3.8	0	2.5	1.9	1.9	1.9	2.5	0	3.9	0	0	0	0	0	0	0	0	0	0	1.9	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.2	-4.11	0	0	1.7	2.9	4.2	3.8	0	0	0	1.7	0	0	0	0	0	5.6	0	0	0	2.2	0	0	0	2.9	1.7	1.7	3.8	0	0	0	1.7	2.2	2.6	0	3.8	3.9	0	1.7	0	2.9	1.7	0	1.7	1.7	0	2.2	0	2.6
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.56	2.39	0	1.5	0	0	3.3	2.1	0	0	0	0	0	0	0	0	1.5	5.7	0	1.5	0	3.1	0	0	0	2.9	1.5	0	4.6	0	0	0	1.5	0	3.3	0	4.5	4.7	1.5	2.7	2.5	3.4	2.1	3.6	0	2.1	2.1	3.1	3.7	3.4
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.15	2.85	0	2.3	0	2.9	2.3	4.6	0	0	0	0	0	0	0	2.3	0	5.9	0	0	0	2.3	0	0	0	2.9	0	0	4.2	0	0	0	2.3	0	3.6	0	4.4	3.8	2.3	2.9	2.3	2.3	0	2.3	2.3	0	0	2.3	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-4.1	1.25	0	0	2.1	3.8	3.1	1.5	0	2.1	0	0	0	0	1.5	0	0	5.8	0	0	0	2.1	0	0	0	2.1	1.5	0	4.3	0	0	0	0	1.5	3	0	4.1	2.5	0	1.5	1.5	3.1	1.5	0	1.5	0	0	1.5	0	2.1
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.29	-4.12	3	0	0	3.5	2.4	3.9	1.8	0	0	1.8	1.8	0	2.4	1.8	0	6	0	0	1.8	0	0	0	0	2.7	0	2.4	4.9	0	0	0	2.4	2.4	4	0	4.3	0	0	1.8	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-0.91	-0.92	0	1.5	2	3	4.4	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2.4	0	0	4.6	0	0	0	2.6	3	2	0	3.7	3.3	0	2	1.5	0	1.5	0	2	2.4	0	2	0	3.2
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	0.42	-1.04	2.5	1.9	1.9	3.1	4	0	1.9	0	0	0	0	0	0	0	0	5.8	0	0	0	1.9	0	0	0	2.5	0	0	4.6	0	0	0	1.9	2.5	2.5	0	4.4	3.8	0	2.5	0	2.5	0	0	0	1.9	0	2.9	0	3.1
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.02	5.27	0	2.7	2.3	2.7	3.5	1.7	0	0	0	0	0	0	1.7	1.7	0	6.1	0	0	0	2.9	0	0	0	2.7	1.7	0	4	0	0	0	0	2.3	3.3	0	4.1	4.4	2.3	1.7	1.7	3.3	4.5	2.3	2.7	0	0	1.7	1.7	3.3
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-1.36	1.7	0	0	1.8	0	3.6	1.8	0	0	0	0	0	0	0	0	0	5.9	0	0	0	1.8	0	1.8	0	1.8	0	0	4.6	0	0	0	0	0	3.5	0	4.4	0	0	0	0	0	2.4	1.8	0	0	1.8	3.1	0	1.8
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.04	-0.65	0	0	0	2.4	3.1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1.5	0	0	0	0	0	0	4.4	0	0	0	0	0	0	0	4.4	4.3	0	3.9	0	3.5	0	0	1.5	1.5	0	1.5	0	3.4
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	6.94	-0.58	0	0	0	0	0	2.4	0	0	0	0	0	0	0	1.8	0	5.8	0	0	0	1.8	0	0	0	0	0	0	4.3	0	0	0	0	1.8	0	0	4.3	4.7	0	2.8	0	3	0	0	0	0	0	3	0	3.7
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.89	-3.42	0	0	0	3.8	3	2.4	2.8	0	3.7	0	2.4	2.8	4.5	2.8	1.8	6.1	0	1.8	0	3	0	0	0	2.4	1.8	0	3.9	1.8	0	2.8	0	2.4	2.4	0	4	0	0	0	0	0	1.8	0	0	0	0	0	0	1.8
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	0.53	-1.95	0	2.1	0	3.1	3.6	3.6	0	0	0	0	0	0	0	0	0	5.9	0	0	0	0	0	0	0	2.1	0	0	4.5	0	0	0	0	0	0	0	3.9	4.6	0	3.1	0	2.1	0	0	2.1	0	0	0	0	2.7
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.26	-3.46	1.9	0	0	3.8	4.2	2.9	0	2.6	0	1.9	0	0	0	0	0	5.6	0	0	0	1.9	0	0	0	2.6	2.6	0	4.8	0	0	0	2.9	0	3.6	0	4.1	2.9	0	0	0	1.9	0	0	2.6	0	0	0	0	1.9
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.89	0.16	0	1.7	1.7	0	3.7	0	1.7	0	0	0	0	0	0	0	0	5.8	0	0	0	1.7	0	0	0	0	1.7	0	3.7	0	0	0	1.7	1.7	1.7	0	4	3.2	0	0	1.7	0	1.7	0	0	1.7	0	2.9	0	3.3
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.56	0.59	0	0	2.9	3.2	3.9	1.5	0	0	0	0	0	0	0	2.4	0	5.9	0	0	0	3	0	0	1.5	3	0	0	5.1	0	0	0	0	2.7	2.7	0	4.4	3.9	2.4	2.4	2	3	1.5	0	2	2	0	2.7	0	2.9
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.27	-2.56	0	0	0	2.4	2.4	2.4	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0	0	0	0	0	0	0	3.7	0	0	0	2.4	0	0	0	4.7	3.7	0	3.9	0	3.9	0	0	3.4	2.4	0	2.4	0	3.4
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.95	-4.14	1.8	1.8	0	2.4	3.8	0	0	0	1.8	1.8	0	3	4	1.8	0	6	0	1.8	2.8	2.4	0	0	0	1.8	0	0	4.4	0	1.8	0	0	2.4	2.8	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	1.8
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	5.11	-2.09	1.5	0	0	2.4	2.1	0	0	0	0	0	0	0	0	1.5	0	5.7	0	0	0	1.5	0	0	0	2.4	0	0	3.5	0	0	0	1.5	0	0	0	3.9	4.5	0	2.9	0	2.7	0	2.7	0	2.4	0	1.5	0	3.1
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.22	-0.64	0	0	0	3.4	3.3	2.6	0	0	0	0	0	0	0	1.4	0	5.8	1.4	1.4	0	1.4	0	0	0	2	0	0	3.6	0	0	0	0	1.4	1.4	0	4.1	4.2	0	0	0	2.8	0	2.8	0	3	0	0	0	4.3
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.67	2.75	0	2.5	0	0	3.1	1.9	1.9	0	0	0	0	0	0	0	1.9	5.8	0	0	0	0	1.9	0	0	1.9	2.5	0	4.3	0	0	0	0	0	3.1	0	4.2	4.7	0	3.3	0	0	0	3.3	2.5	1.9	0	1.9	2.9	3.5
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.2	0.06	0	0	2.2	3.2	3.2	3.2	0	0	0	0	0	0	0	0	0	5.7	0	0	0	0	0	0	0	2.8	0	0	5	0	0	0	2.2	0	2.8	0	3.7	2.8	0	2.2	0	2.8	0	2.2	2.2	0	0	0	0	3.7
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-0.88	1.89	0	0	2.5	0	2.5	1.9	0	0	0	0	0	0	0	0	0	5.9	0	0	0	0	1.9	0	0	1.9	0	0	4.7	0	0	0	0	0	1.9	0	4.1	3.9	0	3.6	0	3.4	0	1.9	1.9	0	1.9	3.2	1.9	1.9
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.88	3.02	1.8	1.8	1.8	2.5	2.5	3.1	0	0	0	0	0	0	0	0	0	5.6	0	1.8	0	0	2.5	0	0	0	2.5	0	4.5	0	0	0	0	0	0	0	4.5	5.2	0	3.9	2.5	2.8	0	3.1	2.5	2.5	0	1.8	3.5	3.5
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	6.59	-0.11	0	0	1.9	0	1.9	1.9	0	0	0	0	0	0	0	1.9	0	5.7	0	0	0	0	0	0	0	1.9	0	0	3.5	0	0	0	0	1.9	2.9	0	4	4.6	0	3.3	0	2.5	0	2.9	0	0	0	1.9	0	3.5
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.35	2.63	0	0	0	2.4	1.8	3.6	0	0	0	0	1.8	0	0	0	0	6.1	0	0	0	1.8	0	0	0	1.8	0	0	4.7	0	0	0	0	0	3.5	0	4	4.3	2.4	3.6	1.8	3.3	2.4	4	2.8	3.1	0	2.8	2.8	3.5
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.61	0.83	0	2.2	1.6	2.2	2.8	1.6	0	0	0	0	0	0	0	0	0	5.6	0	0	0	1.6	0	0	0	1.6	0	0	4.4	0	0	0	1.6	0	2.5	1.6	4.5	3.2	0	3.2	0	2.5	2.2	1.6	1.6	1.6	0	1.6	0	1.6
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.85	-1.36	0	0	0	2.3	3.1	2.3	1.7	0	0	0	0	0	0	2.7	0	6.1	1.7	0	0	1.7	0	0	0	2.7	1.7	0	3.5	0	0	0	2.3	2.3	1.7	1.7	3.7	4.6	0	3.5	0	1.7	0	1.7	1.7	0	0	1.7	0	3.3
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.29	-3.87	0	0	3	3.7	3.9	2.6	0	3.9	0	0	1.6	0	0	0	0	6.1	0	2.2	0	1.6	1.6	0	0	0	3	0	4.8	0	2.6	0	2.6	3.2	2.2	1.6	3.5	3.8	0	2.6	0	2.2	0	0	1.6	2.6	0	1.6	0	2.2
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.79	-3.67	2.3	3.4	1.7	4.2	3.6	3.3	1.7	2.3	1.7	0	2.9	0	2.3	1.7	0	6.1	0	0	0	2.3	1.7	0	0	2.3	0	0	4.8	0	2.3	0	1.7	1.7	2.9	0	3.8	3.4	0	1.7	0	0	0	1.7	0	2.3	0	0	0	2.3
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.09	4.56	2.2	2.8	0	2.6	1.6	2.2	0	0	0	0	0	0	0	1.6	1.6	6	0	1.6	0	0	0	0	0	2.2	1.6	0	3.8	0	0	0	1.6	0	3.7	0	4	4.6	0	4.1	2.6	2.8	2.2	4	1.6	2.6	2.2	3.6	3.2	4.2
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.62	-3.33	0	0	2.1	3.8	3.7	3.2	1.6	1.6	2.1	1.6	2.1	0	2.8	1.6	1.6	6	0	0	0	2.5	0	0	0	2.8	0	0	4.5	0	0	0	1.6	1.6	3.3	0	3.6	2.1	0	3	0	1.6	0	0	0	1.6	0	2.1	0	2.8
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.46	-0.36	0	0	2.5	3.1	1.9	0	0	0	2.5	0	0	0	0	0	0	6	0	0	0	3.1	0	0	0	2.9	0	0	3.7	1.9	0	0	1.9	3.1	0	0	3.7	0	1.9	2.5	0	1.9	0	0	0	0	0	1.9	0	1.9
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.68	-4.11	0	2.5	1.6	3.6	3.3	2.1	0	2.5	0	0	0	0	0	1.6	1.6	6	0	1.6	0	2.5	1.6	0	0	2.1	0	0	4.8	0	0	0	0	2.1	2.8	0	4.2	2.5	0	1.6	0	2.5	0	0	0	1.6	0	0	0	3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.54	-0.21	0	0	0	0	3.6	1.7	0	0	1.7	0	0	0	0	0	0	5.7	1.7	1.7	0	1.7	0	0	0	0	1.7	0	4.4	0	0	0	1.7	0	1.7	0	4.3	3.3	0	2.3	0	3.3	0	1.7	0	2.6	0	2.3	2.3	3.1
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.72	0.87	0	2.3	0	0	2.3	3.2	0	0	0	0	0	0	0	1.7	0	5.9	0	0	0	0	0	0	0	1.7	0	0	3.9	0	0	0	0	0	3	0	4.5	4.4	0	4.1	1.7	4	0	1.7	1.7	2.3	0	0	2.7	2.7
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.9	-3.93	2.2	1.6	0	4.2	3.3	2.5	0	0	3	2.2	2.5	3.9	4	2.8	1.6	6.1	2.2	1.6	2.2	0	0	0	0	3.3	2.2	0	3.5	2.2	0	1.6	2.8	1.6	3	0	4.1	0	0	0	0	0	0	0	0	0	0	0	0	1.6
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-0.65	-0.03	0	1.7	1.7	3	4	2.7	0	0	0	0	0	0	0	0	0	5.9	0	0	0	0	0	0	0	1.7	0	0	4.5	0	0	0	1.7	1.7	2.7	0	3.8	3.9	0	2.7	0	2.4	0	2.4	0	1.7	0	1.7	0	3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	0.8	-0.7	0	0	0	2.5	3.2	0	0	0	0	0	0	0	0	3.6	1.9	6.1	1.9	1.9	0	1.9	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4.1	4.7	0	3.7	0	3.7	1.9	2.5	1.9	0	0	0	0	3.6
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.08	3.24	0	0	0	1.8	3.5	3.3	0	0	0	0	0	0	1.8	0	0	5.8	0	0	0	0	0	1.8	0	1.8	2.8	0	4.4	0	0	0	1.8	0	3.1	0	4.5	5	2.8	3.1	1.8	3.5	3.1	2.8	1.8	0	2.8	2.8	3.6	3.8
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	0.94	-0.07	0	1.2	0	2.6	2.9	1.2	0	0	0	0	0	0	0	0	0	5.6	0	0	0	2.4	0	0	0	2.6	0	0	4.7	0	0	0	1.8	1.2	2.1	0	3.9	4.1	0	3.3	0	3.6	2.6	2.1	2.1	1.2	1.2	1.8	2.1	2.8
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.18	0.08	0	0	2	3.3	2	3	0	0	0	0	0	0	0	3	2.6	5.8	2	0	0	0	0	0	0	0	2	2	4.6	0	0	0	0	2	3.5	0	4.1	3.5	0	3.5	2	3.5	2	3.5	0	0	0	3	0	3.5
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.79	0.33	0	0	2.1	3.8	3.8	1.5	1.5	0	0	0	1.5	0	0	2.7	0	5.7	0	1.5	0	2.7	0	0	0	1.5	2.1	0	4.3	0	0	0	1.5	0	2.9	0	4.2	3.2	2.7	3.6	0	3.1	1.5	0	1.5	1.5	0	0	0	3.8
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.32	-0.18	0	1.4	2.3	1.9	3.5	0	0	0	0	0	0	0	0	0	1.4	6	0	0	0	2.3	0	1.4	0	2.3	1.4	0	4.5	1.4	0	0	2.3	2.3	2.5	0	4.5	2.9	1.4	0	1.4	2.3	2.5	0	1.4	1.4	0	2.7	0	1.4
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.56	-1.4	0	1.8	2.4	1.8	3.2	3.6	0	0	0	0	0	0	0	0	1.8	5.8	0	0	0	0	1.8	0	0	0	1.8	1.8	3.7	0	0	0	2.4	3	2.7	0	4.5	3.6	0	2.7	1.8	2.7	0	2.7	0	0	0	2.4	0	3.4
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.57	-4.7	2.1	2.7	1.7	3.2	4.2	3.6	0	3.5	1.7	0	0	0	0	1.2	0	5.7	2.1	1.2	1.2	2.1	1.7	1.2	0	2.7	1.7	0	4.4	0	1.2	0	2.5	2.3	3.8	1.2	4.1	1.7	0	1.7	0	0	1.7	0	0	0	0	1.2	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.27	-3.75	0	0	0	4.2	3.3	2.4	0	0	3.5	0	2.4	2.8	4.1	2.8	1.8	6	1.8	2.4	0	2.4	0	0	0	3.5	1.8	0	4.6	0	3.1	0	1.8	1.8	3.8	0	3.8	0	0	0	0	0	1.8	0	0	0	0	0	0	2.4
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.2	4.91	0	1.6	0	0	2.8	2.2	0	0	0	0	0	0	0	0	0	5.9	0	0	0	2.2	1.6	0	0	3	0	0	4.3	0	0	0	1.6	0	3	0	4.1	4.3	1.6	1.6	2.2	2.2	1.6	2.2	0	2.2	1.6	1.6	3.9	3.3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.99	-1.27	0	2	0	0	3.7	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3.8	0	0	0	0	0	0	0	4.2	4.8	0	3.7	0	3.5	0	2.6	0	3	0	2	0	3.3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.81	-0.77	0	0	2.1	2.9	2.4	2.1	0	0	0	0	0	0	0	2.1	0	5.9	0	1.5	0	2.7	0	0	0	2.1	1.5	0	4.4	0	0	0	1.5	2.1	1.5	0	3.7	5.1	0	2.9	0	4	0	2.1	0	2.4	0	2.7	0	4.2
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.73	-4.41	2.7	3.2	1.7	4	3.8	4.1	0	0	2.3	1.7	0	0	0	2.3	0	6	1.7	3	0	3	0	3.4	3.7	0	1.7	0	3.2	0	2.3	1.7	3	0	3.5	1.7	4.4	0	0	0	0	0	0	0	0	0	0	0	0	3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.78	-0.26	0	0	0	2.9	2.9	2.6	1.7	0	0	0	0	0	0	2.3	1.7	5.6	0	2.3	0	0	0	0	0	0	0	0	3.9	0	0	0	1.7	0	1.7	0	4.2	4.4	0	3.4	0	3.8	1.7	0	1.7	2.3	0	3.1	0	3.6
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.04	-4.46	0	0	0	3.4	4	3	0	0	0	0	2.3	2.3	2.3	0	0	6.2	0	0	2.3	0	0	0	0	0	2.3	0	3	0	0	0	4.3	0	2.3	0	3.9	0	0	0	0	0	0	0	0	0	0	0	0	2.3
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.81	-4.06	0	0	2	2.6	3.7	4.1	2	4.2	0	2	0	2	0	0	0	6.1	0	2.6	0	2.6	0	2	0	2.6	0	0	5	0	0	0	3	2	3.3	0	3.8	0	0	0	0	0	0	0	0	2	0	0	0	3
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.06	-4.03	1.8	0	0	4.1	3.7	2.4	2.8	1.8	2.8	1.8	0	1.8	3.3	3.7	1.8	6.2	1.8	3.1	2.4	3.3	0	0	0	2.8	1.8	1.8	4.9	1.8	0	3.5	3.1	1.8	1.8	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	3.3
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.09	2.79	0	0	0	0	3.4	4	0	0	0	0	0	0	0	0	0	6.2	0	0	0	2.7	0	0	0	2.7	0	0	4.6	0	0	0	0	0	2.7	0	4.7	3.9	2.1	2.7	2.7	3.6	2.7	3.9	2.1	0	2.1	3.6	2.7	4.3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.82	-1.59	0	0	0	2.9	3.2	1.9	0	0	0	0	0	0	0	0	1.9	5.7	0	0	0	2.5	0	0	0	2.9	0	0	4.3	0	0	0	0	1.9	0	0	3.4	3.7	0	3.6	0	2.5	0	1.9	2.5	1.9	0	0	0	3.6
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-1.11	3.49	0	2.7	0	2.3	0	3.6	0	0	0	0	0	0	0	2.3	0	6	1.7	0	0	1.7	0	0	0	1.7	0	0	4.6	0	0	0	0	0	4.8	0	4.5	4.1	1.7	2.3	1.7	2.7	2.7	1.7	0	1.7	1.7	0	3	3
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-1.93	0.24	0	0	2.3	0	3.5	0	0	0	0	0	0	0	0	1.7	0	5.9	0	0	0	1.7	0	0	0	1.7	0	0	4.8	0	0	0	2.3	2.3	0	0	4.2	2.3	1.7	2.9	2.3	2.9	2.9	1.7	2.9	1.7	0	0	0	1.7
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.07	-4.8	2.3	3.6	1.7	3.7	3.7	3.3	1.7	3.6	0	1.7	0	0	0	1.7	2.3	5.9	0	1.7	2.3	2.7	1.7	0	0	3.6	2.7	0	4	0	0	0	0	2.3	3.7	0	3.7	0	1.7	0	0	0	0	0	0	0	1.7	0	0	1.7
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.46	4.42	0	3	1.6	2.6	2.6	2.8	0	0	0	0	0	0	0	2.8	0	6	0	0	0	1.6	0	0	0	3.2	0	0	3.8	0	0	0	0	2.2	2.8	0	4.3	4.3	2.2	3	3.2	4.1	3.9	1.6	2.6	0	0	2.2	0	3.9
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.05	-1.08	2.3	0	0	2.9	1.7	2.3	0	0	0	0	0	0	0	0	0	5.8	0	0	0	0	1.7	0	0	2.6	1.7	0	3.1	0	0	0	2.6	0	0	0	3.9	5	0	1.7	0	2.6	1.7	1.7	0	0	0	3.1	0	4.4
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.68	-3.45	0	1.8	1.8	4	3.3	3.1	0	0	0	0	1.8	0	0	1.8	1.8	6	0	0	0	3.1	1.8	0	0	1.8	0	0	4.7	0	0	0	2.4	2.8	3.3	0	4.3	3.4	0	1.8	0	1.8	0	0	0	0	0	0	0	2.8
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.2	-0.68	0	1.9	1.4	3.8	3.8	1.9	1.9	0	0	0	1.4	1.4	0	1.9	0	5.8	0	2.6	0	2.3	0	0	0	2.9	0	0	4.6	0	1.4	0	1.9	0	2.3	0	3.9	3.3	0	1.4	0	1.9	0	0	1.4	1.4	0	1.4	0	1.9
