day	Anno	celltype	UMAP_1	UMAP_2	marker:Tbx4	marker:Hoxa11	up:Pitx1	up:Hoxc9	up:Hoxa10	up:Hoxa9	up:Hoxa7	up:Hoxc8	up:Prrx2	up:Smad7	up:Twist1	up:Snai1	up:Twist2	up:Gata5	up:Bbx	up:Hoxc10	up:Smarca1	up:Zfx	up:Hey2	up:Hoxc11	up:Jun	up:Gata4	up:Tcf21	up:Smad6	up:Klf14	up:Tbx2	down:Mesp1	down:Pou5f1	down:T	down:Hoxb1	down:Foxf1	down:Mixl1	down:Evx1	down:Sub1	down:Cdx2	down:Cdx4	down:Irf1	down:Msx2	down:Foxo4	down:Cdx1
E7.75	E775_Allantois	Allantois	-5.09	-0.83	0	0	3.2	2.5	2.5	2.2	1.6	0	2.2	2.2	2.2	3.9	3	1.6	1.6	0	1.6	1.6	0	0	2.5	2.5	2.2	0	1.6	1.6	0	0	0	0	1.6	0	0	4.3	2.2	0	0	2.8	0	0
E7.75	E775_Allantois	Allantois	-3.62	0.98	1.7	1.7	3.2	2.7	1.7	2.7	3	3.5	2.3	3.2	1.7	3.2	1.7	1.7	3	1.7	1.7	1.7	0	0	2.3	2.3	1.7	2.3	0	0	0	0	0	0	2.3	0	0	4.6	2.3	1.7	0	2.3	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	6.4	-2.29	0	0	0	2	0	0	0	0	2	3	0	2	0	0	2	0	0	2	0	0	2.6	2	0	0	0	0	3.8	3.8	3.5	3	2	3	2.6	4.4	3	3	2.6	2	2.6	2.6
E7.75	E775_Allantois	Allantois	-4.39	0.07	2.4	0	4	2.8	3.8	1.8	0	1.8	1.8	2.4	1.8	2.8	3.3	2.4	3	2.8	0	1.8	0	0	0	1.8	0	1.8	0	0	0	0	0	0	2.4	0	0	4.3	2.4	0	0	1.8	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.67	-0.7	0	0	0	0	2.2	0	2.2	2.2	0	2.9	0	3.3	3.3	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	0	3.8	0	0	4.1	4.2	2.9	0	3.3	2.9	0
E7.75	E775_Allantois	Allantois	-2.86	-0.41	0	0	3.5	2.3	2.7	1.7	1.7	1.7	0	3	1.7	3.2	0	3	0	1.7	3.2	2.3	0	0	2.3	2.3	0	1.7	0	0	0	2.7	0	1.7	2.7	0	0	4	2.7	2.3	0	3.6	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.77	-1.04	0	2.3	4.2	1.7	2.7	2.7	2.9	2.9	0	2.3	1.7	3.6	0	0	1.7	1.7	1.7	0	0	1.7	0	0	1.7	0	0	0	2.3	0	0	0	1.7	2.3	2.3	4.8	3.9	3.7	0	3.8	1.7	2.7
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.58	-1.64	0	0	0	0	0	0	0	0	0	2.9	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	4.2	0	2.9	3.9	0	4.8	2.9	0	0	0	0	2.9
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	6.6	0.6	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	2.1	0	2.1	0	0	0	0	0	0	0	0	0	4.4	3.6	0	3.6	4.2	0	0	4.3	2.1	0	0	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.6	-2.06	2	0	2	2	2.6	2	3	2	2.6	3.3	2	2.6	0	2	2	2	0	0	2.6	0	2	2	0	0	0	0	0	2	0	0	3	0	0	4.4	3.7	3	0	3.3	2.6	2
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.25	-0.35	1.6	2.6	3.9	2.6	2.6	0	2.2	0	2.6	2.9	1.6	0	2.6	1.6	2.6	0	1.6	0	1.6	0	1.6	1.6	1.6	1.6	0	0	2.2	1.6	0	1.6	3.7	0	1.6	4.2	3.8	0	0	3.3	1.6	2.6
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.86	-3.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	3.3	4.8	0	2.6	3.3	0	3.3	4.7	3.3	2.6	3.3	0	3.3	2.6
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.33	-1.46	0	2	2	2	0	3.1	3.3	2	0	3.1	0	2	0	0	0	2	2	0	2	0	2	2	0	2	0	0	3.1	3.5	2	0	0	0	0	4.6	3.1	2.7	2	3.5	2	2
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.43	1.43	0	2.1	3.4	0	0	2.1	2.7	0	2.1	0	0	0	2.7	0	3.1	0	2.1	0	0	0	0	0	0	0	0	0	3.6	2.1	0	0	2.7	0	2.1	4.7	3.6	3.4	0	3.6	2.1	2.7
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.73	0.82	0	0	0	0	0	0	2.3	0	0	0	2.3	2.3	2.9	0	2.3	0	0	0	0	0	0	0	0	0	0	0	2.3	2.9	0	0	2.9	0	0	4.8	3.3	3.3	0	4	2.3	2.3
E7.75	E775_Allantois	Allantois	-6.95	-0.41	2.3	2.3	3.7	2.7	1.7	2.3	0	0	3.3	2.7	2.3	2.7	4.2	1.7	3.2	0	2.7	1.7	0	1.7	3.3	1.7	0	2.3	0	0	0	0	1.7	0	3.3	0	0	4.6	2.3	0	0	2.3	1.7	0
E7.75	E775_Allantois	Allantois	-2.61	-0.07	0	0	3.6	0	2.1	2.1	0	2.1	2.1	2.1	2.7	2.7	3.6	2.7	2.7	0	2.1	2.1	2.1	0	0	0	0	0	2.1	0	0	3.1	0	0	2.7	0	2.1	4	3.1	2.7	0	2.1	0	2.1
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.32	1.71	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	2	0	0	2.6	0	0	0	0	0	2	0	0	2	3.5	0	2	3.6	0	2	4.7	2.6	0	0	3	2	2.6
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	5.83	-1.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	2.5	0	0	0	0	0	4.5	3.1	2.5	2.5	3.8	0	0	4.4	3.1	2.5	0	3.1	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.03	-0.9	0	2.4	1.8	0	2.4	2.4	0	1.8	2.4	0	0	3.9	1.8	0	2.4	0	0	0	0	0	1.8	0	0	0	0	0	4.7	2.4	0	1.8	3.8	0	0	4.7	3.8	3.1	0	3.8	0	1.8
E7.75	E775_Allantois	Allantois	-3.34	-0.7	1.7	2.3	4.2	2.3	3.5	2.9	2.9	2.3	2.3	0	1.7	2.9	0	0	2.9	1.7	2.9	1.7	0	0	0	0	0	2.3	0	0	0	1.7	0	0	2.3	0	0	4.4	3.3	3.3	0	2.9	1.7	1.7
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.05	2.58	0	0	0	0	0	0	1.8	0	2.4	0	1.8	0	0	0	2.8	0	1.8	0	0	0	0	1.8	1.8	0	0	0	0	1.8	1.8	0	3.3	0	0	4.4	1.8	2.4	0	2.4	0	3.1
E7.75	E775_Allantois	Allantois	-3.65	1.83	0	0	2.9	2.9	1.9	1.9	2.9	2.9	2.5	2.5	1.9	0	1.9	1.9	2.5	0	2.5	0	0	0	3.2	1.9	0	0	0	1.9	0	2.5	0	0	0	0	0	4.4	2.9	0	0	1.9	1.9	0
E7.75	E775_Allantois	Allantois	-6.33	0.08	1.9	0	2.9	1.9	3.2	0	1.9	0	2.9	2.5	2.9	3.4	2.5	1.9	2.5	0	0	0	0	0	2.9	2.5	0	2.5	1.9	0	0	1.9	0	1.9	2.9	0	0	4.4	3.2	0	0	3.4	0	3.2
E7.75	E775_Allantois	Allantois	-3.58	-0.09	0	1.7	4	2.7	2.7	1.7	2.3	1.7	3	1.7	0	3.3	0	0	2.3	0	2.7	0	1.7	0	0	0	2.3	1.7	0	0	0	2.7	0	0	2.3	0	0	3.9	2.3	0	0	2.7	0	1.7
E7.75	E775_Allantois	Allantois	-2.1	2.25	0	0	3.2	3.2	1.9	2.9	2.6	1.9	1.9	2.9	2.6	1.9	2.6	0	2.9	0	1.9	0	0	0	2.9	0	0	1.9	0	0	0	0	0	0	0	0	2.6	4.3	2.6	2.6	0	2.6	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.19	-1.59	0	0	0	0	3	0	0	0	0	3	0	0	3	0	3	0	0	0	0	0	3	0	3	0	0	0	4.3	0	0	0	3	3	0	4.3	4	3	0	4.3	0	3
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.52	1.19	0	0	2.1	2.1	0	2.1	2.1	2.7	0	0	0	0	2.1	0	2.7	0	0	0	0	0	0	0	0	0	0	0	2.1	2.1	0	2.7	4.2	0	2.1	4.6	3.4	3.6	0	3.4	0	0
E7.75	E775_Allantois	Allantois	-2.52	1.64	0	1.9	3.7	1.9	2.5	2.5	1.9	1.9	2.9	3.4	3.2	2.9	1.9	0	3.2	0	2.5	0	2.5	0	2.5	0	0	0	0	0	1.9	2.9	1.9	0	1.9	1.9	0	3.7	3.2	0	0	2.9	0	0
E7.75	E775_Allantois	Allantois	-3.09	1.03	0	3	4	0	3	0	0	0	3	0	3	3.6	3	0	3	0	0	3	3.6	0	3	0	0	3	3	3	0	0	0	0	3	0	3	4.3	3	0	0	3	0	0
E7.75	E775_Allantois	Allantois	-0.86	-0.57	0	0	3.5	0	0	3.8	4.1	3.8	2.8	0	3.5	4.3	0	0	2.8	0	2.8	2.8	2.8	0	3.8	0	0	0	0	0	0	0	0	0	2.8	0	0	4.8	4.1	3.5	0	3.8	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	5.17	0.29	0	0	0	0	0	0	0	0	2.2	2.2	0	3.2	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	4.1	3.7	0	3.9	3.2	0	2.2	4.6	3.5	3.2	0	0	2.2	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	6	-2.66	0	0	0	0	0	0	0	0	0	2.6	0	2	0	0	2.6	0	0	0	0	0	2	0	0	0	0	0	4.9	4	3.3	2	0	2	2.6	4.7	3.7	3	0	2.6	0	2.6
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	5.4	1.78	0	0	0	0	0	0	0	0	2.4	0	1.8	3.3	0	0	1.8	0	0	0	0	0	0	0	2.4	0	0	0	0	2.4	1.8	3	3.4	0	0	3.3	3.3	3.4	0	2.4	0	2.4
E7.75	E775_Allantois	Allantois	-6.19	2.11	0	2.7	4.3	0	2.7	2.1	2.7	0	2.7	0	2.1	2.7	2.1	2.1	3.1	3.1	2.1	0	2.1	0	0	2.1	2.7	2.1	0	2.1	2.1	0	0	0	2.1	0	0	4.6	2.1	0	0	2.1	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.58	-1.73	0	0	0	0	2.8	0	0	1.8	2.4	0	0	3.3	0	0	1.8	0	0	0	0	0	1.8	0	0	0	0	0	2.4	3.3	1.8	0	2.4	2.4	2.4	4.4	1.8	2.4	0	2.8	0	3.8
E7.75	E775_Allantois	Allantois	-4.66	-0.25	0	0	4.1	3	3	1.8	2.7	2.4	2.4	1.8	2.4	2.4	3	1.8	1.8	1.8	2.7	1.8	0	0	3.4	2.7	0	0	0	0	0	0	0	0	2.7	0	0	4.1	3.2	0	0	3	0	0
E7.75	E775_Allantois	Allantois	-5.17	2.64	0	1.6	2.6	1.6	2.9	0	2.2	2.9	2.2	3.1	1.6	2.9	0	1.6	0	0	0	0	0	1.6	1.6	2.6	1.6	0	0	1.6	2.9	1.6	0	0	2.9	0	0	4.5	1.6	1.6	1.6	2.6	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.39	0.72	0	0	0	0	0	0	0	0	2.8	2.1	0	2.1	0	0	0	0	2.1	0	0	0	2.1	0	0	0	0	0	2.8	3.2	0	3.4	2.1	0	0	4.9	2.1	2.1	0	0	0	4.1
E7.75	E775_Allantois	Allantois	-2.83	0.66	0	2.2	4.2	3.2	2.2	2.2	0	3.2	2.2	0	3.7	2.2	0	0	0	2.2	2.2	0	0	0	0	0	0	2.2	0	0	0	2.2	0	0	2.2	0	2.9	4.1	3.2	0	0	2.2	0	0
E7.75	E775_Allantois	Allantois	-4.79	-1.07	2.7	3.1	3.1	2.1	0	0	2.1	3.1	3.6	3.4	2.1	3.6	2.1	3.1	2.1	0	0	0	2.1	0	3.9	2.7	2.1	2.1	0	2.1	0	0	0	0	2.7	0	0	4.3	3.1	0	0	3.6	2.1	0
E7.75	E775_Allantois	Allantois	-5.14	-0.33	2.1	2.1	3.2	2.7	2.1	0	2.1	1.5	3.7	2.7	2.7	2.9	3.1	1.5	2.7	0	0	2.1	0	0	2.4	2.1	1.5	3.1	0	1.5	0	1.5	0	0	2.9	0	0	3.8	2.4	1.5	0	2.9	0	1.5
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.96	-1.84	0	0	1.9	3.1	2.5	3.3	2.5	2.5	3.3	3.1	1.9	2.5	2.5	0	3.1	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	4	0	1.9	4.5	4.4	3.9	0	3.3	0	2.5
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.56	-0.09	0	0	0	0	2	0	3	2	2	0	0	3.3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	3.3	0	2	3	0	2	4.4	3.5	2.6	0	3.8	0	3
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.77	2.44	0	0	1.9	0	0	0	0	0	2.9	1.9	1.9	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	3.2	0	0	2.9	3.2	0	1.9	4.7	2.9	0	0	2.9	0	2.5
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.66	2.35	0	0	0	0	0	0	2.3	2.3	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	2.3	2.9	0	0	4.8	2.9	4	0	2.3	0	0
E7.75	E775_Allantois	Allantois	-3.07	2.29	2	0	0	0	0	2	2	3.2	0	2	0	3.2	2	2	3.2	0	0	0	0	0	2	2	0	2.6	0	0	0	2.9	0	0	0	0	0	4.2	3.8	0	0	2	2	2
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.48	0.87	0	0	0	0	0	0	2.1	0	2.1	0	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	3.1	2.8	0	0	4.8	3.4	3.1	0	3.1	0	2.1
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.28	-3.4	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	2.8	0	0	2.8	0	0	2.8	3.5	0	0	3.5	2.8	0	4.4	3.5	2.8	0	4.4	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	6.14	-2.43	0	0	0	0	0	0	0	0	0	0	0	3.2	0	0	2.2	0	2.2	0	0	0	2.2	0	0	0	0	0	4.5	3.9	2.8	3.2	2.8	0	0	4.5	3.2	2.2	2.2	2.8	0	2.2
E7.75	E775_Allantois	Allantois	-6.11	0.6	0	0	2.4	0	2.4	3	2.4	0	3	2.4	0	3.4	3.7	0	2.4	0	0	0	0	0	3.4	0	0	0	0	2.4	0	2.4	0	0	3.4	0	0	4.1	3	0	0	3	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.91	2.09	0	0	0	2	0	0	0	0	2.7	3.3	0	0	0	0	2	0	0	0	0	0	2	0	2	2	0	0	2.7	2	0	0	3.7	0	2	4.8	3.5	0	0	3.3	0	0
E7.75	E775_Allantois	Allantois	-5.49	1.28	0	2.3	3.6	2.3	3.1	0	2.3	2.9	2.7	2.9	1.7	3.5	2.7	1.7	2.7	0	0	1.7	1.7	0	1.7	0	1.7	1.7	1.7	0	0	0	0	0	2.7	0	0	4.2	2.3	1.7	0	2.3	0	0
E7.75	E775_Allantois	Allantois	-2.11	-1.82	2.4	0	2.4	3.5	3.1	3.5	2.4	2.4	4	2.4	0	3.1	0	0	3.1	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	2.4	0	0	3.5	2.4	3.5	0	3.1	0	0
E7.75	E775_Allantois	Allantois	-4.3	1.97	2.6	0	3.7	3	3	2	2.6	2	2	2	2	2.6	0	3	2.6	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	4.4	2.6	2	0	2	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.72	1.05	0	0	2.9	0	0	0	2.9	0	0	0	0	0	0	0	2.9	0	2.9	0	0	0	0	0	0	0	0	0	0	3.6	0	0	0	0	2.9	4.7	0	4.3	0	2.9	0	4
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	5.12	1.9	0	0	0	0	0	0	0	0	2.2	0	0	0	2.2	0	2.2	0	0	2.2	0	0	2.2	0	0	0	0	0	4	3.4	2.2	2.2	2.8	0	3.2	4.2	4	3.4	0	2.8	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	6.64	-1.27	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2.7	3.5	0	0	3.3	0	2.7	5.1	3	2.7	0	3.9	0	2.7
E7.75	E775_Allantois	Allantois	-2.71	1.7	2	2.6	3.3	0	3.3	2	0	2	2.6	2	2.6	2	0	0	3	0	0	0	0	0	3.3	0	0	2	2	0	0	0	0	0	0	0	0	4.2	0	0	0	2.6	2	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.01	-3.07	0	0	0	0	0	0	3.1	0	0	0	0	3.1	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	3.1	3.5	0	0	2.5	2.5	0	4.8	2.5	2.5	0	3.8	2.5	0
E7.75	E775_Allantois	Allantois	-4.48	0.3	0	0	3.7	2.6	2.6	0	2.6	0	3.3	4.2	2.6	3.7	2.6	0	2.6	0	2.6	0	0	0	2.6	2.6	0	2.6	0	0	0	2.6	0	0	3.3	0	0	3.7	2.6	0	0	3.3	0	0
E7.75	E775_Allantois	Allantois	-5.64	-0.51	0	2.1	4.1	2.1	2.1	0	2.7	0	3.6	3.1	0	3.7	2.7	2.1	0	0	2.1	2.7	0	0	2.7	2.7	2.1	2.1	2.1	0	0	0	0	0	3.3	0	0	4.1	2.1	0	0	2.1	2.1	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.54	-3.04	0	0	0	2.9	2.2	0	2.9	0	2.2	0	0	0	0	0	2.2	0	0	0	0	0	0	2.2	0	0	0	0	2.2	2.9	3.3	2.2	3.6	0	2.2	3.9	3.8	4.8	0	2.2	2.2	3.3
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	5.04	-0.24	0	0	2	0	2	0	0	0	2.6	2	0	2.6	0	0	2	0	0	2	0	0	3	0	0	2	0	0	4.2	3.8	0	3.3	0	0	0	4.9	3.8	2	0	2	2	2.6
E7.75	E775_Allantois	Allantois	-4.44	1.5	0	0	4.1	2.4	3	2.4	2.4	0	2.4	2.4	0	2.4	0	0	2.4	2.4	0	2.4	0	0	2.4	0	0	0	0	0	0	0	0	0	2.4	0	2.4	4.5	0	0	0	2.4	0	0
E7.75	E775_Allantois	Allantois	-4.8	2.47	0	0	3.7	0	3	2.3	0	3	0	2.3	2.3	0	3	2.3	3	0	2.3	0	2.3	2.3	2.3	3.4	0	2.3	0	0	0	2.3	0	0	3	0	0	2.3	2.3	0	0	3	0	0
E7.75	E775_Allantois	Allantois	-2.2	-0.49	2.7	1.8	1.8	3.4	2.4	2.7	2.4	1.8	2.4	2.7	2.7	0	1.8	1.8	2.7	3	2.4	0	0	0	2.7	0	0	0	0	0	0	2.7	0	0	1.8	0	0	4.5	3	0	0	1.8	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.45	0.32	0	0	3.4	3.8	2.7	0	2.7	2.7	0	2.7	0	2.7	2.7	0	0	0	0	0	0	0	0	3.4	0	0	0	0	0	0	0	0	0	0	3.4	4.4	3.8	0	0	3.4	2.7	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	6.77	-0.14	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	2.1	0	0	0	0	0	0	3.1	0	0	0	0	3.4	2.1	2.7	2.1	3.4	0	0	4.6	2.1	0	0	2.1	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.35	-0.06	0	0	2.5	1.9	2.5	1.9	2.9	2.5	1.9	2.5	0	2.9	2.5	0	1.9	0	1.9	1.9	0	0	0	0	1.9	0	0	0	1.9	1.9	1.9	0	2.5	0	2.5	4.4	4.3	3.2	0	2.5	0	3.4
E7.75	E775_Allantois	Allantois	-3.48	2.16	0	0	4.1	2	3.9	2	3.3	3.9	0	3.5	0	2.7	0	0	0	0	0	2	2	0	3	0	0	2	0	0	0	0	0	0	2	0	2	3.9	3.9	0	0	2	0	0
E7.75	E775_Allantois	Allantois	-4.09	-1.04	0	2.8	3.2	2.2	3.5	3.2	0	2.2	2.8	2.2	2.8	3.5	0	2.2	2.8	0	0	0	2.2	0	2.2	0	0	2.2	0	0	0	2.2	0	0	3.2	0	0	4.7	3.2	0	0	4.1	2.2	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.58	1.01	0	0	2	2	0	0	2	0	2.6	0	0	2.6	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	3	0	2.6	3.5	0	0	4.6	2	4.1	0	2	0	4.1
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.82	0.63	0	0	0	2	0	0	2	0	2	2	0	2.6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	3	0	0	4.6	3.3	3	0	2.6	3	2
E7.75	E775_Allantois	Allantois	-2.51	0.71	1.7	0	3.2	2.7	2.7	0	3.2	1.7	0	3	1.7	2.7	0	0	1.7	0	1.7	0	1.7	0	3.5	0	2.7	1.7	1.7	0	0	0	0	0	0	0	1.7	4.4	3.2	1.7	0	2.3	0	0
E7.75	E775_Allantois	Allantois	-2.2	1.17	0	1.9	2.5	0	1.9	3.2	3.2	3.2	0	1.9	1.9	1.9	1.9	1.9	2.9	0	1.9	0	0	0	3.2	0	0	0	0	0	0	1.9	0	0	2.5	0	0	3.7	1.9	1.9	0	1.9	0	0
E7.75	E775_Allantois	Allantois	-4.44	0.93	0	2.6	3.3	2.6	2.6	2.6	3.3	3.7	2.6	3.3	2.6	2.6	0	2.6	0	0	0	0	0	0	3.3	0	0	0	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	6.42	0.38	0	0	0	0	0	0	0	0	0	0	3.2	0	0	0	2.2	0	0	0	0	0	0	2.2	0	0	0	0	4	3.2	2.2	2.2	3.2	0	0	3.9	0	2.2	0	2.2	2.2	0
E7.75	E775_Allantois	Allantois	-4.19	-1.75	1.8	0	4.2	2.5	4	1.8	3.1	1.8	3.3	2.5	1.8	3.3	0	1.8	2.8	0	1.8	1.8	1.8	2.5	2.5	2.5	0	1.8	1.8	1.8	0	1.8	0	0	2.5	0	1.8	4.4	3.9	3.1	1.8	0	1.8	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.75	-1.44	0	0	0	2.5	0	1.9	2.9	2.9	0	0	0	0	0	0	0	0	0	2.5	0	0	0	1.9	0	0	0	0	2.5	2.9	2.5	3.3	1.9	2.5	1.9	3.9	3.3	4.5	1.9	2.5	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	5.53	-2.8	0	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	4.6	3.7	0	0	3.3	0	2.6	5.1	4	3.3	0	2.6	2.6	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.41	-0.02	0	0	0	0	0	0	1.9	0	3.4	2.5	0	2.9	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	2.9	2.9	1.9	3.1	2.5	0	1.9	4.2	4.1	3.4	0	2.9	0	2.9
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	6.83	-2.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2.6	0	0	0	2	0	0	0	0	0	5.1	4.2	4.2	2	3.2	3.4	2.6	4.2	3	0	0	3.2	0	0
E7.75	E775_Allantois	Allantois	-6.83	1.43	0	0	3.3	0	3.9	0	3.3	0	0	0	2.6	0	3.3	0	3.3	2.6	0	0	0	0	3.3	2.6	0	0	0	0	0	0	0	0	0	0	0	4.2	4.2	0	0	0	0	0
E7.75	E775_Allantois	Allantois	-3.42	0.83	1.9	1.9	2.9	0	1.9	3.2	2.9	1.9	0	2.6	2.6	2.6	2.6	1.9	1.9	0	0	0	0	0	0	0	2.9	0	1.9	0	0	1.9	0	0	1.9	0	2.6	4.4	3.4	0	0	1.9	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	5.43	1.04	0	0	0	0	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	2.2	2.2	3.2	3	0	0	4.1	3.2	0	0	2.6	1.6	3.6
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.09	-0.41	0	0	0	0	0	0	1.8	0	2.4	1.8	1.8	1.8	0	0	1.8	0	0	0	0	0	2.4	0	0	0	0	0	3.7	3.4	1.8	3.3	2.8	3.4	0	4.6	3.6	3.3	0	3.4	2.4	3.6
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.86	-2.39	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	3.6	4.3	3.1	3.1	0	3.3	2	4.1	3.1	3.1	2.7	3.6	0	3.3
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.35	-0.35	0	0	0	2.1	0	0	2.1	0	2.1	0	0	3.6	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	2.7	3.1	2.1	2.7	2.7	0	3.3	4.4	3.3	3.6	0	3.6	0	3.1
E7.75	E775_Allantois	Allantois	-3.83	1.28	2	2	3.6	2	2	2	2	3	2	2.6	2	3.2	0	0	3	2	2	0	0	0	2.6	0	0	2	0	0	0	0	0	0	0	0	0	4.5	2.6	2	0	3	2	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.95	0.37	0	0	0	0	1.9	0	0	0	1.9	1.9	2.6	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	1.9	4.2	3.2	0	1.9	4	0	2.9	4.8	3.6	3.9	0	3.4	0	2.9
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.93	1.65	0	0	0	0	0	0	0	0	1.8	0	1.8	2.4	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	2.4	2.4	0	1.8	1.8	0	1.8	4.6	2.4	2.4	0	3.1	2.4	2.8
