day	Anno	celltype	UMAP_1	UMAP_2	marker:Fstl5	marker:Dscaml1	marker:Lhx2	up:Myt1l	up:Uncx	up:Ebf2	up:Aff3	up:Emx2	up:Nfib	up:Tshz1	up:Ncoa1	up:Fezf1	up:Klf12	up:Pbx1	up:Ebf3	up:Tshz3	up:Zfp608	up:Lcorl	up:Mxi1	up:Foxo6	up:St18	up:Mbd2	up:Foxp1	up:Arid5b	down:Zeb2	down:Setbp1	down:Isl1	down:Pou4f1	down:Zeb1	down:Meis2	down:Tcf4	down:Rora	down:Onecut1	down:Foxn3	down:Neurod1	down:Nr2f2
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.99	-0.74	0	0	0	0	0	3.1	4.8	0	0	3.8	3.1	0	4.1	4.4	5	0	3.1	5.1	3.8	3.1	0	3.1	4.1	0	4.7	4.8	4.4	3.8	3.1	3.1	3.1	3.8	5	5.5	4.1	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.22	-1.6	0	4.2	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	0	4.2	0	0	0	0	4.9	0	4.9	7.4	5.3	0	4.9	0	6.1	0	4.9	5.3	4.2	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	6.33	-0.54	0	0	0	0	0	6.2	3.3	0	0	0	0	0	0	4	0	0	0	5.4	3.3	0	4	0	3.3	0	3.3	7	5.4	4	6.1	0	4.4	4	0	0	4.9	3.3
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-6.84	6.77	0	0	0	0	0	0	5.4	0	0	0	5.4	0	0	0	5.4	4.8	0	0	4.8	0	0	0	0	0	5.4	0	0	0	4.8	0	0	6.1	0	0	0	0
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-7.33	-3.33	6.9	0	0	6.4	0	0	4.8	0	6.2	0	5.5	0	0	4.8	0	0	5.9	0	0	0	0	0	0	0	0	5.5	0	0	0	0	5.5	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.12	-6.34	0	0	0	0	0	4.9	0	0	3.5	0	0	0	0	5.5	5.1	0	4.2	4.2	0	0	0	0	4.2	0	4.6	6.1	3.5	4.9	0	5.6	3.5	0	4.2	4.2	4.9	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.22	-2.19	0	0	0	0	0	5.5	4.1	0	0	0	0	0	4.1	5.9	5.9	0	0	0	0	0	0	0	0	0	5.7	5.7	4.8	0	4.1	4.8	4.8	0	0	0	0	4.8
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.66	4.38	0	0	0	0	0	5	0	0	0	0	4.3	0	0	5.4	0	0	6.8	0	0	0	4.3	0	5	0	6.2	5.9	5	0	0	0	5	0	0	6.1	5	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.83	1.67	0	0	0	0	0	5.2	0	0	0	0	0	0	0	5.5	0	0	0	3.6	3.6	0	3.6	0	6.4	0	4.7	7.1	4.7	4.3	6.1	0	6.2	0	5.5	0	0	4.3
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.38	4.03	0	4.2	0	0	0	3.5	5.8	0	0	0	0	0	4.2	4.2	3.5	0	4.9	4.9	0	0	0	0	6	0	6.6	4.9	3.5	0	3.5	0	4.6	0	0	4.6	5.6	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.32	-5.12	0	0	0	0	0	5.5	5	0	0	0	3.4	0	4.7	5.1	5	0	3.4	4.1	0	0	3.4	0	5.1	4.1	5.9	4.1	5	3.4	0	5.7	4.7	4.5	0	4.1	5	0
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-7.01	-3.53	6.6	0	4	5.3	0	5.7	5	0	0	0	5	0	0	6.3	4	0	4.6	5.9	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.32	-2.93	0	0	0	0	0	0	0	0	0	5.3	0	0	0	5.3	5.3	0	0	0	0	0	0	0	4.6	0	6.9	6.5	0	4.6	4.6	0	5.7	4.6	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.65	-2.52	4.2	0	0	0	0	4.9	0	0	0	3.6	0	0	0	0	4.6	0	4.6	4.2	0	0	3.6	0	0	0	5.5	6.2	5.2	0	5.2	0	4.2	4.6	0	5.7	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-4.18	0.11	0	0	0	0	0	0	4.5	0	0	0	0	0	0	3.8	5.1	0	5.1	0	3.8	0	0	3.8	3.8	0	5.8	5.1	0	4.5	0	5.5	3.8	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.82	-2.69	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	0	4.8	4.8	0	0	0	0	0	0	4.8	6.1	0	0	4.8	0	0	0	0	0	4.8	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.97	-3.97	0	0	0	0	0	5.7	0	0	0	0	0	0	0	4.6	4.6	0	0	6.5	0	0	0	0	0	0	6	4.6	4.6	0	4.6	5.3	4.6	4.6	0	0	4.6	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.31	-3.42	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	5.9	0	0	5.5	0	5.5	0	0	5.5	4.8	0	5.9	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.95	-6.68	4	0	0	0	0	5.4	4.7	0	0	0	0	0	4.7	0	5.1	0	0	0	0	0	0	4	0	0	5.6	4.7	4	4	0	5.8	0	0	0	0	5.4	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-3.56	-5.38	4.2	0	0	0	0	4.2	4.2	0	0	4.2	4.2	0	4.2	3.5	4.9	0	4.2	4.2	0	0	0	0	0	0	4.9	4.6	5.1	0	4.2	5.7	0	3.5	0	3.5	5.1	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.78	-1.91	0	0	0	0	0	5.3	0	0	0	0	0	0	3.7	0	5.3	0	0	0	3.7	0	3.7	0	3.7	0	4.4	5.9	3.7	3.7	5.5	5.3	4.8	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.23	-5.51	0	0	0	0	0	5.5	5.4	0	0	0	4.7	0	5.5	0	5.7	0	0	4.4	3.4	0	3.4	0	3.4	0	5.8	6.1	5.1	0	5.3	4.7	4.4	3.4	3.4	4	4	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2	-7.23	0	0	0	0	0	0	5.2	0	0	0	0	0	0	4.5	0	0	0	4.5	0	0	0	0	0	0	7.3	0	4.5	0	4.5	5.2	0	0	0	5.6	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.28	-5.73	0	0	0	0	0	4.6	4.6	0	0	0	0	0	0	5.7	4.6	0	0	0	4.6	0	0	0	0	0	5.7	5.7	0	0	4.6	5.7	0	4.6	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.76	-2.94	0	0	0	0	0	6.4	0	0	0	0	0	0	0	5.7	4.3	0	5.4	0	4.3	0	0	0	0	0	6.1	6.1	5.7	4.3	0	0	4.3	0	4.3	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	6.78	2.36	0	0	0	0	0	4.9	4.9	0	0	0	0	0	0	4.9	0	0	0	3.8	0	0	0	0	4.5	0	3.8	6.4	4.5	4.9	5.6	0	4.5	0	0	0	5.2	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.05	-2.86	0	0	0	0	0	4.6	0	0	0	3.3	4.3	0	3.9	5.5	4.8	0	3.9	0	0	0	3.3	0	5.4	0	4.8	5.9	3.9	4.3	4.3	5	3.3	4.3	0	3.9	4.6	4.6
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-4.5	-1.84	0	0	0	0	0	5.6	4.2	0	0	0	0	0	0	4.2	0	0	0	0	4.9	0	4.9	0	4.9	0	5.3	6.6	0	0	0	6.9	6	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.61	-2.67	0	0	0	0	0	5.6	0	0	0	0	3.1	0	5	3.1	5	0	0	5.3	0	0	4.5	0	0	0	5.6	6.2	5	4.2	4.2	3.1	4.2	0	3.8	4.5	5	3.1
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.25	6.54	0	0	0	0	0	0	5.5	0	0	0	0	0	4	0	4	0	0	4	0	0	0	0	4.6	0	4.6	5.7	0	0	5	0	4	0	4.6	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.38	-0.38	0	0	0	4	0	4	4.7	0	0	0	4	0	4.7	5.1	0	0	0	5.1	4	0	4.7	0	5.1	0	6.2	6.5	4	4	4.7	0	4	0	0	4	4.7	4
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.58	0.15	0	0	0	0	0	5.7	0	0	0	0	0	0	0	0	0	0	0	5.7	0	0	5.4	0	4.3	0	6.5	6.1	5	5.4	5	0	0	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-3.39	1.61	0	4.9	0	0	0	0	0	0	0	0	0	0	4.2	0	4.2	0	4.2	4.9	0	0	0	0	4.2	0	6.6	6.1	6	0	0	4.9	4.2	0	0	4.9	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	6.86	0.74	0	4.1	0	0	0	5.7	0	0	5.4	0	4.1	0	0	4.1	0	0	0	4.8	0	0	4.1	0	0	0	5.2	6.8	0	5.7	5.4	0	5.2	0	0	0	5.4	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.78	4.5	0	0	0	0	0	5.7	5.7	0	0	0	0	0	0	6	0	0	6	4.6	0	0	0	0	5.3	0	0	6.2	0	4.6	5.3	0	4.6	4.6	0	4.6	5.3	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.18	0.5	0	0	0	0	0	4.1	4.8	0	0	0	0	0	0	4.8	6.3	0	4.8	4.1	0	0	0	0	0	0	5.5	6.2	0	5.5	4.1	4.8	4.8	0	0	4.8	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-7.79	6.96	0	0	3.8	0	0	3.8	0	0	0	0	0	0	4.5	5.6	4.9	0	5.7	0	0	0	5.4	0	3.8	0	4.9	5.4	4.5	0	0	5.9	3.8	4.9	0	0	3.8	5.2
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.24	-6.39	0	0	0	0	0	4.7	0	0	0	0	0	0	4.7	0	4.7	0	0	0	4	0	4	0	4	0	5.4	0	4.7	0	0	6	0	4	0	4.7	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.57	0.75	0	0	0	0	0	4.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	0	0	6.4	5.1	5.5	0	0	5.1	0	0	4.4	5.5	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-6.89	6.92	0	0	0	0	0	5.3	4.6	0	0	0	0	0	0	0	6.4	0	0	5.3	0	0	0	0	0	0	4.6	6	0	0	0	5.3	4.6	0	0	0	0	0
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-6.75	1.34	0	4.6	3.9	4.6	0	3.9	6.2	0	6	0	0	0	3.9	5.5	0	0	5	5.3	4.6	0	4.6	0	5.8	0	0	0	0	0	0	0	3.9	0	0	0	5	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.83	-5.5	0	0	0	0	0	5.4	6.1	0	0	0	0	0	0	0	0	0	4.7	0	0	0	0	0	0	0	5.8	5.8	0	0	0	5.4	0	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.93	-5.04	5.4	0	0	0	0	0	0	0	0	0	0	0	4.3	5	4.3	0	0	4.3	0	0	0	0	0	0	6.1	0	5	0	0	0	5	0	5	0	5.7	5
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.33	-3.76	0	0	0	0	0	5.8	5.4	0	0	0	0	0	5.4	0	4.7	0	0	0	0	0	0	0	0	0	5.4	6.1	0	0	0	4.7	4.7	0	0	4.7	5.8	0
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-7.28	-1.51	6.2	0	0	5.7	0	4.6	6.2	0	0	0	5.3	0	0	6.2	4.6	4.6	5.3	0	0	0	5.3	0	6.2	0	0	5.3	0	0	4.6	0	0	5.3	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	5.35	0.58	0	4.2	0	0	0	6.1	0	0	0	0	0	0	0	4.9	0	0	0	0	0	0	0	0	4.2	0	5.8	5.8	4.9	0	5.9	0	0	5.5	0	4.9	5.3	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-5.03	5.28	0	4	0	0	0	0	0	0	4	0	4	0	4	5.9	4	0	5.4	0	0	0	4.7	0	5.1	0	4.7	5.6	4.7	0	5.8	4.7	5.4	4	0	0	5.4	4.7
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-3.49	5.46	0	0	0	0	0	4.5	3.8	0	5.2	0	4.5	0	0	5.2	3.8	0	4.5	0	3.8	0	0	0	0	0	5.4	5.8	0	0	0	5.6	4.5	5.4	0	4.5	4.9	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-3.94	-7.18	3	4.4	0	3.7	0	5.2	5	0	0	0	3.7	0	0	5.3	3.7	3	4.1	4.9	0	0	0	0	5.2	0	4.6	3.7	5.4	3.7	3.7	4.8	3.7	3.7	3	4.1	3.7	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.59	-2.32	0	0	0	0	0	4.4	0	0	0	0	4.4	0	0	5.8	0	0	5.1	4.4	0	0	0	0	5.1	0	6.2	6.2	5.1	5.1	6	4.4	4.4	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.99	3.41	0	0	0	0	0	5.8	0	0	0	0	4.2	0	0	5.6	0	0	0	4.2	0	0	0	4.2	5.6	0	0	7.1	0	0	4.9	0	4.9	0	0	5.3	4.2	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	6.33	2.89	0	0	0	0	0	5.2	3.6	0	3.6	3.6	0	0	0	5.2	0	0	5	4.3	0	0	0	0	5	0	3.6	6.6	3.6	4.7	5.5	0	5	4.7	0	4.3	5	3.6
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.82	-3.74	0	0	0	0	0	5.2	4.8	0	0	0	4.1	0	0	5.2	4.1	0	0	4.8	0	0	0	0	4.8	0	4.8	5.9	5.5	0	4.1	5.5	0	4.1	0	0	5.5	0
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-8.2	-1.91	7.4	4.1	4.4	5.7	3	6.5	6	0	0	4.1	5.6	0	4.8	6	6.7	0	5.1	4.6	0	0	3	3.7	4.4	3	0	5.8	0	0	3	4.1	4.1	3	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.86	-2.85	0	4	0	3.6	0	3.6	0	0	0	4.3	0	0	0	5.7	5.3	0	0	5.5	0	3.6	0	0	4.7	0	6.1	6	3.6	0	4.7	4.7	3.6	5	2.9	4.7	4.7	5.2
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-6.89	-2.06	6.8	4.7	3.3	6	0	0	5.8	3.3	4	0	4.7	0	4.7	6.9	4	3.3	4.4	4	0	0	3.3	4.4	5.5	0	0	5.2	0	0	0	0	3.3	0	0	4.4	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.59	-4.66	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	5.1	0	5.4	0	0	0	0	0	0	0	0	6.4	0	0	4.7	4.7	4.7	4	0	4.7	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.83	-4.75	4.5	0	4.5	0	0	5.2	4.5	0	0	0	0	0	4.5	6.4	5.2	0	0	0	0	0	0	0	0	0	4.5	5.9	4.5	0	4.5	4.5	4.5	4.5	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.04	-0.6	0	5.6	0	0	0	6.1	0	0	0	0	0	0	5.2	4.5	0	0	0	0	0	0	0	0	0	0	5.9	7.2	4.5	0	5.2	4.5	6.1	0	0	5.6	5.6	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-4.71	6.13	0	0	0	0	0	5.3	0	0	4.4	0	0	0	3.7	5.3	4.8	0	4.8	0	3.7	0	4.4	0	5.6	0	4.4	5.8	4.4	0	5.1	0	4.8	4.8	0	4.8	3.7	4.4
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-7.23	1.07	0	5.9	4.3	0	0	4.3	6.7	0	5.9	0	0	0	5.4	4.3	5.7	0	0	4.3	4.3	0	0	0	5	0	4.3	5.7	0	0	4.3	0	4.3	0	0	0	5.7	5
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-7.81	0.88	5.4	5.7	4.3	4.3	0	5.4	5	0	6.1	0	5.7	0	4.3	5.4	4.3	0	4.3	0	0	4.3	0	0	5.9	0	0	5.4	0	0	5	0	4.3	0	0	5	5	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.29	-3.43	0	0	0	0	0	4.4	0	0	4.4	0	0	0	0	0	5.1	0	4.4	5.5	0	0	5.1	0	5.8	0	0	6.7	5.1	0	0	5.1	0	0	0	0	5.8	4.4
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.41	0.02	0	0	0	0	0	4.2	0	0	0	0	4.2	0	0	0	0	0	0	0	5.3	0	0	0	0	0	0	0	5.3	6.3	4.2	0	0	0	0	0	0	5.3
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	5.5	1.04	0	0	0	0	0	4.9	0	0	0	4.2	0	0	0	0	0	0	4.9	0	0	0	0	0	0	0	0	6.9	0	0	6.6	0	5.6	0	0	4.2	6.1	4.2
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.42	0.49	0	0	0	0	0	6	4.6	0	0	0	0	0	0	6.7	0	0	0	5.3	0	0	6.2	0	5.3	0	0	7.1	0	5.7	6	5.3	0	0	0	4.6	0	4.6
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.68	0.23	0	5.3	0	0	0	6.2	0	0	0	0	0	0	0	0	4.6	4.6	0	0	0	0	4.6	0	0	0	6.7	6	5.3	5.7	5.3	5.3	5.3	0	4.6	5.3	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.05	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	4.2	0	0	4.2	0	0	0	0	0	0	0	4.9	0	5.3	0	4.9	0	0	0	0	5.3	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.36	-7.14	0	3	0	0	0	5	3.6	0	0	0	3.6	0	5	5	4.9	0	3.6	0	3.6	0	0	3	3	0	5.1	5	4.5	3	4	6.3	4.7	4.3	3	3	0	3
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-3.16	-3.31	5	0	0	3.2	0	4.3	3.2	0	0	0	4.3	0	4.6	3.2	4.6	3.9	4.6	3.2	0	0	0	3.2	4.3	3.9	5.6	6.3	4.6	4.6	4.6	5.6	3.2	0	0	4.6	4.3	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-4.08	4.08	0	0	0	0	0	0	4.4	0	6	0	4.4	0	0	5.1	6.2	0	0	0	0	0	6	4.4	0	0	5.5	6	5.5	0	5.8	5.1	0	0	0	0	6.2	0
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-7.47	-3	6.3	0	4.2	6.8	0	6.3	6.1	0	3.5	0	5.1	0	4.9	5.7	5.7	3.5	5.6	4.6	3.5	0	3.5	0	3.5	0	0	5.3	0	0	4.6	0	0	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.95	-5.01	0	0	0	0	0	4.5	0	0	0	0	0	0	5.2	0	4.5	0	0	0	0	0	0	0	0	0	5.2	5.9	5.9	0	5.2	0	0	0	4.5	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	5.62	-1.03	0	0	0	0	0	6.2	5.6	0	0	0	0	0	4.9	5.6	0	0	0	0	0	0	0	0	0	0	0	6	5.6	0	6.6	0	0	0	0	0	5.6	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.21	-4.92	0	5.6	0	0	0	0	0	0	0	0	0	0	5.2	0	4.5	0	0	0	0	0	0	0	4.5	0	5.6	5.2	0	4.5	5.2	5.2	0	0	4.5	5.2	5.9	0
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-6.03	1.44	4	4	4.7	0	0	4	5.1	0	0	4.7	0	0	0	6.3	5.1	0	5.1	5.6	4.7	0	0	0	0	4.7	0	0	0	0	0	5.6	4	4	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.71	3.88	0	0	0	0	0	5.2	0	0	0	0	0	0	0	0	0	0	0	5.9	0	0	0	0	0	0	5.6	6.1	5.6	5.6	6.3	4.5	5.2	0	0	5.2	5.2	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.41	-2.02	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6.4	6.4	4.8	4.8	5.7	0	0	0	4.8	5.7	4.8	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-5.36	4.98	0	0	0	0	0	4.4	5.8	0	4.4	0	0	0	0	5.1	5.1	0	0	5.5	0	0	0	0	4.4	0	5.1	6.2	4.4	0	0	4.4	4.4	0	0	4.4	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.95	-1.5	0	3.6	0	0	0	0	0	0	0	3.6	0	0	3.6	0	5.2	3.6	0	4.3	0	0	0	0	0	0	5.9	6.3	4.7	0	4.9	4.7	4.9	4.3	3.6	3.6	4.7	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.64	-6.36	3.5	0	0	4.1	3.5	4.5	5.6	0	0	0	0	0	5.1	6.3	5.8	0	5.4	5.1	0	0	0	3.5	4.1	0	6.1	5.5	3.5	5.2	4.5	4.1	5.1	3.5	4.1	4.1	0	4.1
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-7.69	-3.25	6.6	4.8	0	6.7	0	5.9	5.8	4.2	0	4.8	0	0	5.2	6.3	6.2	0	5.5	6.6	0	0	0	0	4.2	0	4.2	0	0	0	0	0	5.2	0	0	4.2	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	6.42	1.31	0	0	0	0	0	5.7	0	0	5.2	0	0	0	0	4.1	0	0	0	4.8	0	0	4.1	0	4.1	0	5.2	6.6	5.5	5.7	5.9	5.2	5.2	4.1	0	5.7	5.2	4.1
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.37	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0	4.3	3.6	3.6	0	3.6	0	0	0	4.3	5.2	0	4.9	4.3	0	5.2	0	0	4.3	4.3	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.28	-0.76	0	0	0	0	0	5.5	0	0	0	0	4.4	0	0	4.4	4.4	0	0	4.4	4.4	0	0	0	5.1	0	5.8	6.2	6	6.2	5.5	0	4.4	0	4.4	4.4	5.1	4.4
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-8.27	-1.77	5.7	0	3.8	5.4	4.5	5.7	4.9	0	5.4	4.9	6.2	0	5.4	5.4	6	0	6.1	6.3	0	0	5.1	0	3.8	0	0	3.8	0	0	0	0	0	4.5	0	0	0	0
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-7.54	-2.43	5.6	3.7	0	4.7	0	5.9	5.7	0	5	4.3	5	0	4.3	6	5	4.7	4.3	5	4.3	0	4.7	0	4.3	0	0	5.2	5.2	0	3.7	4.7	3.7	0	0	4.3	3.7	4.3
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0	-2.17	0	0	0	4.2	0	5.6	0	0	0	0	0	0	0	4.2	0	0	0	4.2	0	0	0	0	0	0	4.2	6.3	5.3	0	4.2	0	5.6	4.2	4.2	4.9	4.2	0
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-6.46	0.04	0	0	0	0	0	5.5	0	0	5.1	5.1	0	0	0	4.4	0	0	0	4.4	4.4	0	0	0	5.1	0	0	6.5	0	0	5.5	0	0	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.55	0.86	0	0	0	0	0	5.6	0	0	0	0	0	0	5.2	0	0	0	4.5	0	0	0	4.5	0	0	0	6.3	5.6	0	0	5.9	4.5	0	4.5	5.2	5.2	5.6	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.19	1.85	0	0	0	0	0	0	4.2	0	0	0	0	0	0	5.2	0	0	0	0	0	0	4.8	0	4.8	0	5.2	6.1	4.8	0	5.9	4.8	5.2	4.2	5.2	5.5	0	5.5
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.55	-3.68	0	4.3	0	0	0	4.3	0	0	0	0	0	0	4.9	6.2	0	0	4.3	4.9	0	0	4.3	0	0	0	5.9	6.5	0	4.3	4.9	0	0	4.3	0	5.3	4.3	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.87	-1.66	0	4.6	0	0	0	4.6	0	0	0	0	4.6	0	4.6	5.7	0	0	0	4.6	0	0	4.6	0	0	0	5.7	7.7	5.3	0	5.7	0	0	0	0	5.3	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.36	-2.06	0	4.8	0	0	0	0	0	0	0	0	0	0	0	3.3	4.6	0	4.8	4.6	0	0	0	0	4.3	0	4.6	5.4	4.8	0	5.6	0	4.6	4.6	0	5.2	4.6	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.35	-2.02	0	0	0	0	0	6.4	0	0	0	0	0	0	0	4.4	5.1	0	4.4	0	0	0	0	0	0	0	4.4	5.8	0	5.1	5.1	0	0	5.1	0	4.4	0	5.1
