day	Anno	celltype	UMAP_1	UMAP_2	down:Trps1	down:Maf	down:Tcf7l2	down:Hivep3	down:Mef2c	down:Zfp608
E10.5	E105_White_blood_cells	White_blood_cells	1.53	4.89	4.5	5.8	4.5	4.5	0	5.1
E10.5	E105_Megakaryocytes	Megakaryocytes	0.8	-4.08	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	3.78	-0.55	4.8	0	0	0	6.7	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-8.78	-3.71	0	0	0	0	5.1	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.88	3.25	0	0	0	0	5.8	0
E10.5	E105_White_blood_cells	White_blood_cells	3.46	5.19	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-3.8	-5.41	0	0	0	0	5.9	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-6.21	-3.97	0	0	0	0	5.7	0
E10.5	E105_White_blood_cells	White_blood_cells	1.02	4.23	4.4	4.4	0	0	6	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-0.18	-0.53	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-3.88	-6.98	0	0	0	0	6.1	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-1.77	-6.42	0	0	0	0	5.7	4.1
E10.5	E105_White_blood_cells	White_blood_cells	1.22	5.17	4.9	0	0	0	5.6	0
E10.5	E105_White_blood_cells	White_blood_cells	2.89	0.99	5	0	0	5	5.7	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-0.71	-4.19	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	2.47	-4.88	0	0	0	0	4.8	4.1
E10.5	E105_White_blood_cells	White_blood_cells	0.57	0.75	5.2	0	5.2	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.01	6.89	5.9	0	0	4.5	4.5	5.2
E10.5	E105_Megakaryocytes	Megakaryocytes	0.66	-5.75	0	0	0	0	4.5	0
E10.5	E105_White_blood_cells	White_blood_cells	2.86	6.19	4.4	5.5	0	0	4.4	0
E10.5	E105_White_blood_cells	White_blood_cells	2.21	5.69	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-0.25	-3.06	6	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.45	4.35	0	6	0	0	6.4	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-1.51	-6.58	4.3	0	0	0	5.7	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-3.67	-6.93	0	0	0	0	5.6	0
E10.5	E105_Megakaryocytes	Megakaryocytes	0.18	-4.63	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	3.14	7.01	0	0	6.3	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	1.98	3.56	0	5.6	0	0	6.3	0
E10.5	E105_Megakaryocytes	Megakaryocytes	5.76	-3.18	0	0	0	0	0	4
E10.5	E105_White_blood_cells	White_blood_cells	-0.08	5.97	0	0	0	0	4.8	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-5.23	-6.07	0	0	0	0	5.4	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.49	6.2	0	0	0	0	5.1	5.8
E10.5	E105_White_blood_cells	White_blood_cells	3.76	7.04	4.2	0	5.6	4.2	4.2	0
E10.5	E105_White_blood_cells	White_blood_cells	1.52	5.73	0	4.3	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	2.48	4.32	4.8	0	4.8	0	5.9	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-4.81	-7.46	0	0	0	0	5.7	0
E10.5	E105_White_blood_cells	White_blood_cells	1.36	5.8	3.7	4.4	5.1	0	6.4	3.7
E10.5	E105_White_blood_cells	White_blood_cells	2.55	2.94	0	0	0	0	6.2	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-3.17	-5.4	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	4.56	-2.1	0	0	0	0	6.3	0
E10.5	E105_White_blood_cells	White_blood_cells	-1.03	3.62	0	5.4	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-6.13	-2.97	0	0	0	0	6.2	0
E10.5	E105_White_blood_cells	White_blood_cells	1.96	-3.18	0	0	0	0	4.8	4.8
E10.5	E105_Megakaryocytes	Megakaryocytes	-6	-3.57	0	0	0	0	5	0
E10.5	E105_White_blood_cells	White_blood_cells	4.3	-2.09	0	0	0	0	4.6	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-5.58	-5.55	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	0.46	5.31	0	4.9	5.5	0	4.9	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-8.26	-4.91	0	0	0	0	5.2	0
E10.5	E105_White_blood_cells	White_blood_cells	2.52	-2.69	5	0	0	0	0	5
E10.5	E105_White_blood_cells	White_blood_cells	2.2	5.34	0	4.5	4.5	0	5.2	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-8.25	-5.17	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	0.24	7.32	0	0	0	0	4.6	0
E10.5	E105_White_blood_cells	White_blood_cells	2.78	6.54	0	0	4.5	4.5	4.5	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.78	2.9	5.1	0	0	0	6.2	0
E10.5	E105_White_blood_cells	White_blood_cells	1.73	2.74	0	5.1	0	0	5.1	0
E10.5	E105_Megakaryocytes	Megakaryocytes	5.61	-2.9	0	0	0	0	0	5.5
E10.5	E105_White_blood_cells	White_blood_cells	2.83	-3.33	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	1.57	3.21	0	0	0	0	5.5	0
E10.5	E105_White_blood_cells	White_blood_cells	3.23	-2.58	5.8	0	0	0	3.7	4.3
E10.5	E105_White_blood_cells	White_blood_cells	3.5	1.65	4.3	4.3	4.3	0	7	0
E10.5	E105_White_blood_cells	White_blood_cells	5.71	-2.76	0	0	5.3	0	0	5.3
E10.5	E105_Megakaryocytes	Megakaryocytes	-1.22	-3.47	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	1.73	5.5	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	3.39	1.3	4.5	0	4.5	4.5	5.2	0
E10.5	E105_White_blood_cells	White_blood_cells	1.64	-4.41	0	0	0	0	4.7	0
E10.5	E105_White_blood_cells	White_blood_cells	1.12	2.47	5.3	0	0	0	6	0
E10.5	E105_White_blood_cells	White_blood_cells	0.13	1.31	0	0	0	0	5.5	0
E10.5	E105_White_blood_cells	White_blood_cells	2.35	5.99	5.5	5.5	6.2	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.04	7.22	4.2	4.2	4.2	0	5.3	0
E10.5	E105_Megakaryocytes	Megakaryocytes	0.55	-3.64	4.9	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	4.49	1.77	4.8	0	5.5	0	6.4	5.5
E10.5	E105_White_blood_cells	White_blood_cells	-1.11	4.87	5.2	6.6	0	5.2	6.3	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.51	5.43	4.7	5.4	4.7	0	5.4	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-2.1	-4.13	0	0	0	0	6.1	0
E10.5	E105_White_blood_cells	White_blood_cells	4.6	1.98	5.3	4.2	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	0.5	6.32	0	4.8	4.8	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-2.62	-4.94	0	0	0	0	6.9	0
E10.5	E105_Megakaryocytes	Megakaryocytes	0.58	-4.44	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	2.78	4.28	0	0	5	0	0	5
E10.5	E105_Megakaryocytes	Megakaryocytes	-4.94	-5.45	0	0	0	0	4.9	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-7.81	-3.08	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-3.65	-6.73	0	0	0	0	4.8	0
E10.5	E105_White_blood_cells	White_blood_cells	4.89	1.92	6.1	0	0	0	5.3	0
E10.5	E105_White_blood_cells	White_blood_cells	0.34	5.84	6.5	4.5	0	4.5	6.1	0
E10.5	E105_White_blood_cells	White_blood_cells	2.25	5.15	5.8	0	0	0	6.2	4.3
E10.5	E105_Megakaryocytes	Megakaryocytes	-0.5	-4.09	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-6.94	-2.5	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	1.25	-5.36	0	0	0	0	4.1	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-5.11	-6.83	0	0	0	0	6.1	0
E10.5	E105_White_blood_cells	White_blood_cells	3.64	2.78	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	0.32	3.06	0	6.1	5.4	0	6.5	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-5.41	-7.05	0	0	0	0	6.2	0
E10.5	E105_White_blood_cells	White_blood_cells	4.54	3.88	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	2.96	4.96	5	6.1	0	0	6.1	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-1.33	-3.17	5.2	0	0	0	5.9	0
E10.5	E105_White_blood_cells	White_blood_cells	0.03	5.78	0	5.7	0	0	5	0
E10.5	E105_White_blood_cells	White_blood_cells	5.83	-2.75	0	0	0	0	0	5.1
E10.5	E105_Megakaryocytes	Megakaryocytes	-7.85	-4.24	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-2.95	-5.16	0	0	0	0	6.3	5.9
E10.5	E105_Megakaryocytes	Megakaryocytes	-5.75	-5.15	0	0	0	0	4.1	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-7.11	-2.6	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	1.08	7.53	5.1	4.7	0	4.7	5.1	4.1
E10.5	E105_White_blood_cells	White_blood_cells	1.45	-4.82	5.2	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.79	6.98	4.2	4.2	0	4.2	5.6	0
E10.5	E105_Megakaryocytes	Megakaryocytes	0.54	-3.21	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-4.3	-6.15	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	4.39	0.92	0	0	0	0	5.6	0
E10.5	E105_White_blood_cells	White_blood_cells	-1	5.16	0	0	4.8	0	5.5	5.5
E10.5	E105_White_blood_cells	White_blood_cells	0.52	4.88	5.5	5.5	0	0	5.5	0
E10.5	E105_White_blood_cells	White_blood_cells	2.82	7.16	0	4.9	0	4.5	5.2	0
E10.5	E105_White_blood_cells	White_blood_cells	4.4	4.21	0	0	0	0	6.2	0
E10.5	E105_White_blood_cells	White_blood_cells	1.31	6.74	0	0	5.2	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-0.04	-3.72	5.1	0	0	0	5.1	0
E10.5	E105_White_blood_cells	White_blood_cells	0.14	7.74	0	5.6	4	0	5.1	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-6.12	-3.29	0	0	0	0	4.7	0
E10.5	E105_White_blood_cells	White_blood_cells	3.18	1.72	5.7	4.3	0	0	5.7	5.7
E10.5	E105_Megakaryocytes	Megakaryocytes	-3.04	-4.95	0	0	0	0	5.4	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-4.95	-5.9	0	0	0	0	6.1	0
E10.5	E105_White_blood_cells	White_blood_cells	4.41	-1.49	5.2	0	0	3.6	5.6	3.6
E10.5	E105_White_blood_cells	White_blood_cells	-1.56	5.13	5.9	5.9	0	5.2	5.2	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-8.56	-4.93	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	2.9	-1.97	4.5	0	0	0	0	4.5
E10.5	E105_White_blood_cells	White_blood_cells	-0.59	2.57	0	6	5.3	0	5.3	0
E10.5	E105_White_blood_cells	White_blood_cells	1.46	4.17	0	4.7	0	0	4.7	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-8.4	-4.31	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-0.55	-4.61	0	0	0	0	4.5	0
E10.5	E105_White_blood_cells	White_blood_cells	3.29	5.6	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	7.18	4.42	0	0	4.9	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	0.22	5.59	4.8	0	0	0	4.8	0
E10.5	E105_White_blood_cells	White_blood_cells	2.09	7.47	4.3	4.3	6.3	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.57	4.48	0	0	0	0	6.2	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-0.36	-3.01	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	2.06	2.47	0	0	0	5.4	6.8	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.44	6.39	0	5.3	4.6	4.6	5.7	4.6
E10.5	E105_Megakaryocytes	Megakaryocytes	-7.52	-3.99	0	0	0	3.5	0	0
E10.5	E105_White_blood_cells	White_blood_cells	6.82	4.75	0	0	0	0	4.2	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-3.2	-5.69	0	0	0	0	5.1	0
E10.5	E105_White_blood_cells	White_blood_cells	2.14	3.94	4.8	5.5	0	4.8	5.5	0
E10.5	E105_White_blood_cells	White_blood_cells	3.53	0.2	0	0	0	0	6.5	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-2.26	-5.16	0	0	0	0	4.8	0
E10.5	E105_White_blood_cells	White_blood_cells	2.4	5.23	0	4.8	0	4.1	6.3	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-2.39	-6.75	0	0	0	0	4.9	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.03	4	6.1	0	0	0	5.1	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-2.42	-4.13	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	0.83	-5.38	0	0	0	0	0	4
E10.5	E105_Megakaryocytes	Megakaryocytes	-7.81	-3.68	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	4.25	1.34	5.4	0	4.7	0	7.1	0
E10.5	E105_Megakaryocytes	Megakaryocytes	0.06	-5.79	3.9	0	0	0	5.3	0
E10.5	E105_White_blood_cells	White_blood_cells	1.23	6.25	0	4.5	0	0	4.5	4.5
E10.5	E105_White_blood_cells	White_blood_cells	-0.74	5.69	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	4.09	-1.53	0	0	0	0	6	0
E10.5	E105_White_blood_cells	White_blood_cells	7.04	4.5	4.2	4.9	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	0.56	-2.96	5.8	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	2.33	1.93	5	0	0	5	0	0
E10.5	E105_White_blood_cells	White_blood_cells	3.35	2.47	0	0	0	0	6.7	0
E10.5	E105_White_blood_cells	White_blood_cells	1.05	3.63	4.8	5.5	0	4.8	5.5	0
E10.5	E105_White_blood_cells	White_blood_cells	2.76	-0.61	5	0	0	0	6.1	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.91	4.52	0	5.5	0	0	5.5	0
E10.5	E105_White_blood_cells	White_blood_cells	0.92	-1.65	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	0.23	6.85	0	4.3	0	4.3	5	5
E10.5	E105_White_blood_cells	White_blood_cells	2.26	4.61	0	4.9	4.9	0	6.2	0
E10.5	E105_White_blood_cells	White_blood_cells	1.38	4.47	0	4.8	0	5.5	5.5	0
E10.5	E105_White_blood_cells	White_blood_cells	4.13	0.14	0	0	0	5	0	0
E10.5	E105_White_blood_cells	White_blood_cells	0.2	6.2	5	0	0	0	6	5
E10.5	E105_Megakaryocytes	Megakaryocytes	-4.56	-7.12	0	0	0	0	6	0
E10.5	E105_White_blood_cells	White_blood_cells	3.22	-2.98	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	0.93	-3.98	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.46	4.83	5.4	0	0	0	5.4	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-3.76	-6.4	0	0	0	0	4.4	0
E10.5	E105_White_blood_cells	White_blood_cells	1.74	4.71	0	0	4.1	0	5.7	0
E10.5	E105_White_blood_cells	White_blood_cells	0.36	5.87	0	0	4.5	0	6.5	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.49	4.06	0	0	5.8	0	5.2	5.2
E10.5	E105_White_blood_cells	White_blood_cells	4.34	-0.15	4.4	0	0	0	5	4.4
E10.5	E105_White_blood_cells	White_blood_cells	1.33	2.66	0	5.9	4.5	0	5.2	4.5
E10.5	E105_Megakaryocytes	Megakaryocytes	-8.58	-4.09	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-2.9	-6.68	0	0	0	0	5.5	4.8
E10.5	E105_White_blood_cells	White_blood_cells	1.37	0.71	0	5.5	0	0	5.5	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-3.13	-5.03	0	0	0	0	5	0
E10.5	E105_White_blood_cells	White_blood_cells	2.67	3.95	4.4	0	0	4.4	5.1	4.4
E10.5	E105_White_blood_cells	White_blood_cells	-0.86	5.44	0	0	0	0	6.1	0
E10.5	E105_White_blood_cells	White_blood_cells	3.1	-2.38	4.2	0	0	0	0	3.6
E10.5	E105_White_blood_cells	White_blood_cells	1.73	3.06	5.1	0	0	0	4.5	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-3.88	-6.61	0	0	0	0	5.2	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.34	1.94	0	0	0	0	0	5.5
E10.5	E105_White_blood_cells	White_blood_cells	2.21	-0.23	5.3	0	0	0	6.4	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-1.2	-2.85	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-0.06	-5.36	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	0.86	5.96	4.7	3.6	3.6	3.6	5	3.6
E10.5	E105_White_blood_cells	White_blood_cells	-0.04	5.35	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.46	3.32	5.3	0	6	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	2.37	5.16	0	0	4.9	4.9	4.9	0
E10.5	E105_White_blood_cells	White_blood_cells	1.75	5.71	5.1	0	0	0	6.2	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-5.38	-6.59	0	0	0	0	4.9	4.2
E10.5	E105_White_blood_cells	White_blood_cells	2.71	-3.29	0	0	0	0	3.7	4.3
E10.5	E105_White_blood_cells	White_blood_cells	3.94	-0.92	5.1	0	4	0	6.1	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.24	7.02	5.5	5.1	4.4	0	5.8	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-6.1	-2.79	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	4.5	1.42	0	0	4.9	0	5.8	5.8
E10.5	E105_White_blood_cells	White_blood_cells	1.57	-4.24	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-5.16	-6.7	0	0	0	0	5.5	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-5.76	-6.9	0	0	0	0	5.8	0
E10.5	E105_White_blood_cells	White_blood_cells	0.63	7.71	3.8	4.5	4.5	0	3.8	0
E10.5	E105_White_blood_cells	White_blood_cells	3.43	-1.31	5.1	0	0	5.1	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-6.36	-2.9	0	0	0	0	3.8	0
E10.5	E105_White_blood_cells	White_blood_cells	1.88	3.38	0	0	0	0	5.4	0
E10.5	E105_White_blood_cells	White_blood_cells	-1.2	3.76	0	0	0	0	6.2	5.5
E10.5	E105_White_blood_cells	White_blood_cells	0.73	-4.27	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	2.21	3.75	5.4	0	0	0	5.4	4.7
E10.5	E105_Megakaryocytes	Megakaryocytes	-4.31	-5.88	0	0	0	0	6	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.12	5.43	0	4.6	4.6	0	5.7	0
E10.5	E105_Megakaryocytes	Megakaryocytes	1.91	-3.3	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	4.49	2.38	5.4	0	4.1	0	5.6	0
E10.5	E105_Megakaryocytes	Megakaryocytes	0.11	-3.77	0	0	0	0	5	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-1.18	-6.18	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	3.55	6.07	4.8	4.8	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-0.25	-5.12	0	0	0	0	4.4	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-3.45	-6.7	0	0	0	0	5.1	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-8.16	-4.31	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	0.74	5.18	4.7	4.7	0	0	6.3	4.7
E10.5	E105_White_blood_cells	White_blood_cells	1.11	1.97	4.9	0	4.9	0	0	4.9
E10.5	E105_White_blood_cells	White_blood_cells	2.56	7.71	0	4.2	4.2	0	5.3	4.2
E10.5	E105_Megakaryocytes	Megakaryocytes	-4.99	-5.79	0	0	0	0	5	0
E10.5	E105_White_blood_cells	White_blood_cells	3.5	6	0	4.7	0	0	4.7	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-5.83	-6.13	0	0	0	0	5.6	0
E10.5	E105_White_blood_cells	White_blood_cells	5.24	-2.29	3.8	0	4.5	0	3.8	5.2
E10.5	E105_White_blood_cells	White_blood_cells	7.07	4.45	5	5	0	0	4.3	0
E10.5	E105_White_blood_cells	White_blood_cells	0.74	-6.08	3.7	0	0	0	4.4	0
E10.5	E105_White_blood_cells	White_blood_cells	0.07	7.22	4.1	4.8	4.1	0	5.2	0
E10.5	E105_White_blood_cells	White_blood_cells	4.98	-2.1	0	0	0	0	4.1	5.2
E10.5	E105_Megakaryocytes	Megakaryocytes	-1.78	-3.92	0	0	0	0	5.4	0
E10.5	E105_Megakaryocytes	Megakaryocytes	0.34	-3.53	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	4.12	5.55	4.7	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.01	7.31	4.7	0	0	0	5.4	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-7.33	-5.61	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-0.65	-3.73	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	0.24	7.54	4.4	0	0	0	4.4	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-6.47	-3.73	0	0	0	0	4.7	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-3.55	-6.31	0	0	0	0	5.5	0
E10.5	E105_White_blood_cells	White_blood_cells	2.4	-3.62	4.7	0	0	0	4.7	0
E10.5	E105_White_blood_cells	White_blood_cells	4.47	3.27	0	5.4	4.2	0	5.8	0
E10.5	E105_White_blood_cells	White_blood_cells	-1.64	4.9	0	0	0	5.4	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	0.68	-5.61	4.5	0	0	0	4.5	5.6
E10.5	E105_White_blood_cells	White_blood_cells	0.44	1.99	0	5.1	0	0	5.8	0
E10.5	E105_White_blood_cells	White_blood_cells	0.28	6.45	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	0.48	7.05	3.7	5.1	0	4.8	6.5	0
E10.5	E105_White_blood_cells	White_blood_cells	4.86	2.74	5.5	0	0	0	5.3	4.2
E10.5	E105_Megakaryocytes	Megakaryocytes	-2.51	-6.19	0	0	0	0	5.7	0
E10.5	E105_White_blood_cells	White_blood_cells	-1.84	5.49	4.9	0	4.9	5.6	0	0
E10.5	E105_White_blood_cells	White_blood_cells	2.23	5.98	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	1.34	-2.65	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	2.89	3.26	5.2	0	0	0	5.2	0
E10.5	E105_White_blood_cells	White_blood_cells	0.59	2.81	6.2	0	0	0	5.1	0
E10.5	E105_White_blood_cells	White_blood_cells	0.96	3.11	4.6	5.3	0	0	6	4.6
E10.5	E105_White_blood_cells	White_blood_cells	4.19	0.81	5.6	0	4.5	0	6.6	0
E10.5	E105_White_blood_cells	White_blood_cells	-1.11	3.96	0	5.4	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	0.41	-4.46	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	0.23	0.48	0	5.4	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-5.64	-3.83	0	0	0	0	5.8	0
E10.5	E105_White_blood_cells	White_blood_cells	1.36	6.29	4.6	5	5.3	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-7.85	-5.55	0	0	0	0	4.1	0
E10.5	E105_White_blood_cells	White_blood_cells	0.88	2.38	0	0	0	0	6.3	0
E10.5	E105_White_blood_cells	White_blood_cells	0.26	2.52	0	0	0	0	6.2	0
E10.5	E105_White_blood_cells	White_blood_cells	0.71	1.76	0	4.9	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	0.24	-3.75	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-7.81	-4.45	4.9	0	0	0	4.9	0
E10.5	E105_White_blood_cells	White_blood_cells	0.8	-4.01	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-7.24	-2.82	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	1.21	-4.02	0	0	0	0	5.1	5.1
E10.5	E105_White_blood_cells	White_blood_cells	0.71	4.22	0	4.9	0	0	5.6	0
E10.5	E105_White_blood_cells	White_blood_cells	0.84	6.5	5.3	0	0	0	5.3	0
E10.5	E105_White_blood_cells	White_blood_cells	0.06	1.39	0	5.4	0	0	5.4	5.4
E10.5	E105_Megakaryocytes	Megakaryocytes	0.85	-5.76	0	0	0	0	5.9	0
E10.5	E105_White_blood_cells	White_blood_cells	5.92	-3.15	0	0	0	0	0	6
E10.5	E105_White_blood_cells	White_blood_cells	-0.84	3.07	0	0	6	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-0.83	-2.08	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	3.17	7.39	5.3	5.3	5.3	0	4.2	4.2
E10.5	E105_Megakaryocytes	Megakaryocytes	-2.92	-5.93	0	0	0	0	0	0
E10.5	E105_White_blood_cells	White_blood_cells	2.45	-1.84	0	0	0	0	4.2	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-4.48	-5.8	0	0	0	0	0	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-5.44	-5.98	0	0	0	0	5.4	0
E10.5	E105_Megakaryocytes	Megakaryocytes	-5.39	-4.85	0	0	0	0	4.3	0
E10.5	E105_White_blood_cells	White_blood_cells	0.68	5.57	0	4.7	0	0	5.1	4.7
E10.5	E105_White_blood_cells	White_blood_cells	0.05	7.17	4.3	4.3	0	0	4.3	0
E10.5	E105_White_blood_cells	White_blood_cells	-1.13	5.65	0	0	4.9	0	4.9	0
E10.5	E105_White_blood_cells	White_blood_cells	-0.94	5.34	0	5.4	0	4.8	5.4	0
E10.5	E105_Megakaryocytes	Megakaryocytes	0.23	-6.07	0	0	0	0	0	0
