day	Anno	celltype	UMAP_1	UMAP_2	marker:Cer1	marker:Krt18	up:Sox17	up:Hesx1	up:Nr2f6	up:Hmga1	up:Sall4	up:Ovol2	up:Klf6	up:Mbd3	up:Elf3	up:Lin28a	up:Tead2	up:Nfkb1	up:Ybx1	down:Pou5f1	down:Mixl1	down:T	down:Foxj1	down:Sp5	down:Pa2g4	down:Foxa2	down:Trp53	down:Eomes	down:Cebpb	down:Junb	down:Sox11	down:Mycn	down:Lef1	down:Egr1	down:Olig1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.38	-2.59	0	0	0	0	2.5	3.5	1.9	0	2.5	3.1	0	3.1	3.1	0	5.8	4.4	3.9	0	0	4.2	3.8	0	3.1	3.4	3.1	0	1.9	1.9	1.9	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.31	-0.17	0	2.3	2.3	0	0	3	2.3	0	0	3.3	0	0	2.3	0	6	4.2	4	0	2.3	3.3	3.6	3.8	3	3	2.3	2.3	2.3	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.7	-2.36	1.6	1.6	0	0	0	3.4	2.2	0	0	3.2	0	1.6	2.2	0	6	4.3	4.2	2.2	0	2.6	4.5	3.1	3.4	2.6	1.6	0	2.2	2.9	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.3	0.05	4	1.8	3.5	0	2.8	2.4	2.4	0	0	2.8	0	0	3.3	0	6	4	3.3	2.8	0	1.8	4.9	3.9	2.8	3.7	0	0	0	1.8	1.8	0	1.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.17	1.37	5.6	2.6	5.2	0	0	0	3.2	0	0	2.6	0	2.6	3.2	0	6.1	3	4.3	2	0	2.6	4.6	2	3.5	2	0	2	0	0	0	2	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.55	-1.96	2.2	0	0	0	2.2	0	2.2	0	0	3.7	0	2.2	3.5	0	6	4.5	2.8	2.2	0	3.7	3.7	2.2	4	3.7	0	0	2.2	2.2	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.25	-0.26	0	0	0	0	0	2	2.6	0	0	3	0	2	0	0	6.2	4.5	4.1	3	0	3	4.5	0	3	3.3	0	0	2	3.5	2.6	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.42	-2.26	0	0	0	0	1.9	3.2	0	0	0	4	0	1.9	3.4	0	6.2	4.1	3.6	0	0	3.4	3.9	2.9	4	3.2	1.9	0	0	1.9	2.5	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.31	-0.99	5.7	3.7	4.4	0	2	3.3	0	2	0	3	0	0	3.5	0	6	4.3	3.5	2	2	0	3.3	0	3.5	2	2	0	0	0	0	0	2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.61	-3.14	0	0	0	0	0	3	3.2	0	2.3	3.6	0	0	3.2	0	6.2	3.6	4.4	2.3	0	3.5	4	2.3	3	2.3	0	1.7	2.3	2.3	3.3	0	0
E7.25	E725_Notochord	Notochord	5.47	3.23	0	3.2	0	0	0	3.2	0	1.9	1.9	1.9	0	0	3.8	0	6.2	4.9	2.6	2.6	4.2	1.9	3.4	3.4	2.9	2.6	0	2.6	2.6	1.9	1.9	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.41	-2.59	2	2	0	0	0	0	2	0	0	3.8	0	2.6	3.8	0	6.1	4.5	4.4	2	2	3	4	2	3	2	0	2	0	0	2	2	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.42	-5.32	0	0	0	0	0	3	3.7	0	0	3.7	0	2.6	3.5	0	6.4	4	0	2	2	0	3.5	3.3	3.3	2	2.6	0	2.6	2	0	2.6	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.79	-2.42	0	0	2.9	0	0	3.3	2.9	0	0	3.3	0	0	3.8	0	5.9	3.6	4.4	3.6	0	2.9	3.6	2.9	3.6	3.3	0	0	3.3	0	2.3	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.04	-1.51	2.4	0	0	0	0	2.4	3.1	0	0	3.9	0	2.4	2.4	0	6	3.4	3.4	0	0	3.1	3.1	3.4	2.4	3.4	2.4	0	3.1	0	3.1	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.27	-6.66	0	2.3	0	0	0	3	0	0	0	3	0	0	3	0	6	3.8	0	0	3	0	3	0	3.3	0	0	0	0	4	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.38	-0.37	3.6	0	2.7	0	0	2.1	2.7	0	0	3.8	0	0	2.1	0	6.3	3.9	2.1	2.1	0	3.6	3.9	0	2.7	2.7	0	0	2.1	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.93	1.46	4.9	2.8	4.5	0	0	1.8	2.8	1.8	0	3.5	0	2.8	2.8	0	6.1	3.9	3.5	0	0	1.8	4.3	3.3	3.1	2.8	0	0	0	0	1.8	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.9	3.99	3.7	4	4.3	0	1.9	0	2.5	2.5	0	2.5	2.5	3.2	4	0	6	3.2	2.5	0	0	2.5	4.2	2.9	2.5	2.5	1.9	1.9	0	0	0	1.9	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.36	-0.1	3.3	0	3.8	0	2.6	0	2	0	0	2.6	0	2	3.7	0	5.8	4.5	3.7	2	0	2	4.4	0	3	2	0	0	0	2	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.45	-2.24	0	0	4	0	0	1.7	0	1.7	0	3.4	0	0	3.5	0	6.2	3.9	3.7	2.3	0	0	4	1.7	3.7	1.7	2.3	0	2.3	1.7	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.24	-3.37	0	2.2	0	0	2.2	3.5	3.2	0	0	3.5	0	0	3.7	0	6.1	4.3	3.5	2.8	0	2.2	3.9	0	3.5	3.2	0	0	2.8	2.2	2.8	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.15	3.21	5.6	2.8	5.3	0	0	2.4	4	3.1	2.8	3.1	2.8	2.8	3.7	1.8	6.2	3.6	3.1	0	0	3.9	3.3	0	3.1	3.1	0	0	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.58	-0.32	2.9	2.9	0	0	1.9	0	2.9	0	1.9	3.2	0	1.9	3.2	0	6.4	4.2	3.8	0	0	0	4.4	3.6	3.9	3.4	0	1.9	2.6	0	1.9	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.38	-0.54	2.1	2.7	0	0	0	2.1	2.1	0	0	2.7	0	0	2.7	0	6.1	4.6	4.2	3.6	0	4.1	4	0	3.4	2.1	2.1	2.7	0	0	2.1	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.93	0.57	4.6	2	5.2	0	2	3.3	3.1	0	0	3.5	0	0	3.9	0	6.2	3.9	3.5	0	0	3.9	3.9	2.7	3.1	2	0	2	2.7	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.17	-1.34	0	3.2	0	0	0	3	1.8	0	0	3.2	0	1.8	3.4	0	6.2	4.8	3	0	0	1.8	3.2	3.7	3.7	3.5	1.8	1.8	0	0	1.8	0	2.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.19	-3.21	2	0	0	0	0	2	2	0	0	2.6	0	0	2.6	0	6.4	4.8	4.3	3	0	3.3	3.3	0	3.5	3	0	0	0	2	0	2	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.38	-5.29	0	0	0	0	0	3.2	0	0	2.5	3.5	0	0	0	2.5	6.3	4.7	0	0	2.5	0	4.2	3.8	4	2.5	0	0	0	2.5	2.5	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.13	0.93	3.6	3.6	4.4	0	0	2.7	3.4	0	0	2.7	0	2.7	3.6	0	5.9	3.8	3.6	0	0	3.1	3.9	0	3.8	3.4	3.4	0	0	0	0	0	2.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.68	2.81	2.2	0	2.2	0	0	2.8	0	0	0	2.2	0	2.2	3.5	0	6	3.7	4.9	3.5	3.2	3.2	3.7	2.2	3.5	3.2	3.2	0	2.2	0	2.2	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.19	-0.63	1.9	2.9	0	0	0	2.5	1.9	0	1.9	2.5	0	0	1.9	0	6.2	4.5	2.9	3.1	0	2.5	4.1	4.6	3.1	3.1	1.9	0	1.9	0	0	0	2.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.17	2.83	4.4	3	4.9	0	2.6	2	2.6	2	0	3	0	2	3	0	6	3.7	2	0	0	0	4.2	2	2.6	0	3	0	2	2	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.67	-5.58	3.6	3.1	0	0	0	3.4	3.1	1.6	2.2	2.6	0	0	3.6	0	6.5	4.6	3.6	2.2	0	1.6	4.3	2.2	3.5	2.2	0	0	1.6	3.2	0	0	0
E7.25	E725_Notochord	Notochord	4.58	3.82	2.8	2.2	0	0	2.8	2.2	2.8	0	0	3.7	0	2.8	3.2	0	6.3	4.5	4.8	4	2.2	3.5	2.8	4	2.2	2.2	0	0	2.2	0	0	0	2.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.87	0.04	2.4	2.4	0	0	1.8	0	2.8	0	0	3.3	1.8	1.8	3.1	0	6	4.7	3.3	3.6	0	3.9	3.8	2.8	3.1	2.4	0	2.8	0	0	0	1.8	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.28	1.25	0	2.4	0	0	2.4	2.4	2.4	0	0	3	0	0	4.1	0	6.1	4.1	4.2	2.4	3	2.4	4.4	3.7	3.4	3.4	0	0	3	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.9	-1.56	0	0	0	0	0	3.3	3.5	2	0	0	0	2	2	0	6.3	4.2	3.9	0	0	3.9	3.6	2.6	3.6	2	2.6	0	3	0	2	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.33	2.17	3.3	2.3	0	0	3.3	2.3	2.9	0	0	3.3	0	2.3	2.9	0	6.1	4	4.3	3.3	0	4	3.3	2.9	3.3	3.6	0	0	2.3	0	2.3	0	2.3
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.16	4.05	4.2	2.7	4.5	0	2.1	2.1	2.1	3.1	0	2.7	0	2.1	2.7	0	5.3	3.8	2.1	0	0	4	3.9	2.1	3.1	2.1	0	0	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.88	-1.04	4.4	2.6	4.4	0	0	3.3	0	2	2	3.7	0	0	3	0	6.2	4.1	2	2	0	2.6	4.4	2.6	2	2	0	0	2	0	2	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.53	-2.54	0	2.8	0	0	1.8	2.4	0	1.8	2.4	3.7	0	0	3.8	0	6.1	4.2	3.1	0	0	3.5	4.5	3.3	3.7	3.5	1.8	0	2.8	1.8	1.8	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.59	0.19	0	0	0	0	0	3.1	2.7	0	0	2	0	0	3.5	0	6	4.8	3.5	3.3	3.1	3.5	4.3	3.1	3.7	2	0	0	0	0	0	0	3.1
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.86	1.18	3.9	3.2	4	0	3.2	2.8	3.9	2.2	2.2	2.8	2.8	2.8	3.7	0	6.1	2.8	2.2	0	0	2.8	3.5	2.8	2.2	2.2	0	0	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.16	-1.24	0	0	0	0	0	2.7	0	0	0	3.1	0	2.1	3.1	0	6.3	4.4	3.8	4.1	0	3.1	3.8	2.7	3.8	2.1	2.1	0	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.62	-0.27	3.7	4.2	0	0	3.3	2.7	2.7	0	0	0	0	0	2	0	5.7	4.2	2	3.5	2.7	3	3.5	3	3.5	2	3	0	0	2	2.7	0	2
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.12	-0.15	4	3.1	5.2	0	2.1	3.7	3.3	2.1	2.1	3.3	0	2.1	3.7	0	6.2	3.7	0	2.1	0	2.7	3.3	2.7	2.7	2.7	0	0	0	0	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.65	3.81	5	3.4	3.8	3.2	3.2	3.6	2.8	2.1	2.8	2.8	2.8	0	3.6	0	6	3.6	0	0	0	2.1	3.8	3.2	2.8	0	0	0	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.46	-1.06	2.7	2.7	3.8	0	2.1	2.1	2.7	0	0	2.1	0	0	3.8	0	6.1	4.4	3.9	2.1	0	3.9	3.1	3.4	2.7	3.4	0	0	2.1	2.1	2.1	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.63	-2.15	4.5	3.3	2.1	0	2.7	3.6	0	2.1	0	2.1	0	0	3.7	0	6.1	4.1	3.7	2.7	0	2.1	3.6	3.6	2.1	3.1	0	0	0	0	0	0	0
E7.25	E725_Notochord	Notochord	4.95	4.82	0	3.8	0	0	2.9	3.3	0	0	2.2	3.3	0	0	2.9	0	5.9	4.7	3.3	4.2	4.5	2.9	3.6	2.9	2.9	2.2	0	0	2.2	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.98	-0.88	0	2.5	0	0	0	2.5	2.5	0	0	1.9	0	0	3.7	0	5.8	4.6	4.1	2.5	1.9	3.9	4.3	2.9	2.5	3.4	0	1.9	0	0	0	1.9	2.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.74	-2.96	0	1.8	0	0	2.4	2.8	0	0	0	2.8	0	2.4	3	0	6	3.8	3	0	0	3	4.4	2.4	3	2.8	0	1.8	2.4	1.8	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.45	-1.38	0	0	2.9	0	0	0	2.2	0	0	3.5	0	0	3.5	0	6.4	3.3	4.2	2.2	0	3.9	3.9	0	0	3.3	0	0	2.2	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.33	-2.84	0	2.6	0	0	0	2.6	2	0	0	3.4	2	0	3.2	0	6	4	2.6	3.4	0	3.2	3.9	3.6	3.2	3.2	2.6	0	0	0	2.6	0	2
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.46	3.89	5.5	4.4	5.1	3.3	0	2.8	2.8	2.8	3.3	3.4	2.8	1.8	2.8	0	5.9	3.3	0	0	0	3.3	3.9	2.4	2.8	2.8	0	0	1.8	2.4	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.93	0.78	5.4	2.3	4.9	3	2.3	3	2.3	0	0	3.3	0	2.3	2.3	0	6	3	2.3	0	0	2.3	3.8	2.3	2.3	2.3	0	0	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.95	3.05	4.1	5	4.6	2.4	2.4	2.4	3.7	2.4	0	0	0	0	3.4	0	6	3.4	0	2.4	0	3.4	3.9	2.4	3	2.4	2.4	0	2.4	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.99	-2.38	3.4	3.4	2.9	2.9	2.6	2.6	3.1	2.2	2.6	3.3	0	0	3.8	0	6.1	4.3	3.1	2.6	0	3.9	4.2	0	3.3	2.9	0	0	1.7	2.2	0	1.7	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.69	-3.2	0	2.1	0	0	0	2.1	0	0	0	3.4	0	2.7	2.7	0	5.8	4.1	4.3	2.7	0	3.1	4	2.1	2.7	3.4	0	0	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.58	-0.53	2.1	2.7	3.8	0	0	3.4	2.1	0	0	3.9	0	0	3.4	0	5.9	3.8	2.1	2.1	0	3.8	3.9	2.1	3.1	3.4	2.1	0	3.6	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.46	-2.24	0	0	0	0	0	2	2	0	0	2.7	0	0	3.5	0	6.2	4.4	4.1	4	0	3.3	4	0	2.7	2	2.7	0	2	2	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.59	-0.5	4.5	0	5	0	2.1	3.6	2.1	0	2.7	4.3	0	2.1	3.4	0	6.3	3.6	2.1	0	0	3.9	3.4	0	2.7	2.1	0	0	0	0	2.1	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.46	-1.13	2.9	2.9	0	0	1.9	3.3	0	0	1.9	2.9	0	0	3.3	0	6	4.3	3.8	2.5	0	3.5	3.7	2.5	3.5	3.1	0	3.1	2.5	0	0	2.5	1.9
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.28	-0.72	3.1	0	5	0	2.1	2.1	3.1	0	0	3.4	0	0	3.8	0	6.4	3.8	2.1	0	0	3.8	3.1	0	3.4	2.7	0	0	2.7	0	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.25	0.67	4.9	3.8	4.8	0	3.5	3.1	3.1	2.5	0	4.2	0	2.5	3.5	0	6.2	2.5	0	0	0	4	3.5	3.1	3.5	0	0	0	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.13	-3.37	0	0	0	0	2.4	2.4	3	0	0	3	0	0	4	0	6.1	4.1	3.7	2.4	0	3.2	3.4	3	2.8	3.8	0	0	2.8	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.66	-2.53	2.8	0	2.4	0	0	3	2.4	0	1.8	3	0	1.8	3.2	0	5.7	3.6	3	2.8	0	4.2	3.9	2.4	3.4	3.4	1.8	0	0	0	1.8	0	0
E7.25	E725_Notochord	Notochord	3.64	4.06	3.1	3.8	0	0	2.7	2.1	2.1	0	0	3.4	2.1	0	3.6	0	5.9	4	0	4.1	0	3.8	3.4	2.7	3.1	2.1	2.7	0	0	0	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-6.3	0.01	4.9	3.8	4.4	2.8	2.2	3.2	2.8	2.2	0	3.2	2.2	2.8	3.2	0	5.8	2.8	0	0	0	0	2.8	0	0	2.2	2.2	0	0	0	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.83	-0.36	4.3	4	4.5	3.4	2.1	3.8	3.1	2.7	2.1	2.1	0	0	3.8	0	6	0	0	2.7	0	0	2.1	2.1	2.7	0	2.1	0	0	0	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.93	2.3	5.2	3.9	4.8	2.7	2.7	3.6	3.1	3.1	2.7	3.3	0	2.1	2.7	0	5.8	3.6	0	0	0	2.1	4	0	2.1	2.7	0	0	2.1	0	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.37	-0.69	5.1	3.5	5	0	2.5	3.1	2.5	0	0	3.4	0	2.5	3.5	0	6.2	3.1	0	1.9	0	2.5	3.5	0	2.5	2.9	0	0	0	0	1.9	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.51	-1.44	0	2.1	0	0	0	2.7	2.7	0	0	3.1	0	0	3.4	0	6	4.7	2.7	2.7	0	2.1	3.8	0	2.1	0	0	0	0	2.1	2.1	0	2.1
E7.25	E725_Notochord	Notochord	5.96	2.67	0	2.5	0	0	0	1.9	0	1.9	0	1.9	0	0	3.6	0	6	4.7	1.9	3.2	3.8	2.5	3.2	3.4	1.9	3.6	1.9	0	2.9	1.9	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.79	1.01	5.3	3.8	4	3.2	2.5	3.2	3.2	2.5	3.2	4.2	0	0	4	0	6	3.2	0	0	0	3.8	0	3.6	3.6	0	0	0	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.46	-2.94	0	1.9	0	0	0	3.5	1.9	0	0	3.5	0	2.5	2.9	0	6	4.1	3.1	3.1	0	3.8	4.4	0	2.5	3.5	0	1.9	2.5	0	2.5	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.47	1.54	4.6	4.7	4.6	0	0	0	0	0	0	3.4	0	0	4.1	0	5.8	3	0	2.3	0	2.3	3.9	0	2.3	2.3	0	0	0	0	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.95	-0.11	4.8	3.2	4.8	0	2.2	2.2	2.2	0	0	2.8	0	0	2.8	0	6.1	2.2	0	0	0	2.8	3.2	2.2	3.2	0	2.2	0	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-4.21	3.6	4.6	4	3.4	2.2	3.2	2.2	3.7	0	2.2	3.2	0	3.2	2.8	0	5.9	2.8	0	0	0	0	3.8	2.8	2.8	2.2	0	0	2.2	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.34	-4.08	0	2.4	0	0	2.4	3.1	0	0	0	2.4	2.4	0	3.5	0	6	4.5	0	0	0	0	2.4	3.1	0	2.4	0	0	2.4	3.1	2.4	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.15	-1.69	2.7	3.4	2.7	0	2.7	2.7	0	0	0	2.7	0	0	0	0	6.2	4	3.4	3.4	0	2.7	3.8	0	2.7	0	0	0	2.7	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.05	-1.02	0	2.9	3.6	0	0	3.3	0	0	0	3.6	0	0	3.6	0	6.2	3.8	4.1	0	0	2.9	3.8	0	2.9	2.3	0	0	2.3	0	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.79	4.45	2.9	4.9	3.6	0	3.1	1.7	1.7	0	0	3.7	2.3	2.6	3.5	0	5.9	3.3	1.7	1.7	0	2.9	4.1	1.7	2.6	1.7	0	0	0	2.6	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.54	-1.3	3.1	2.7	2.1	0	2.1	3.1	0	0	0	2.7	2.1	0	3.3	0	6	3.7	2.7	3.7	0	3.3	4	2.7	3.3	2.7	2.1	2.1	2.7	2.1	2.1	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	1.13	1.71	3.7	3.2	0	0	2.2	2.8	0	0	0	3.5	0	3.2	3.7	0	6.2	3.9	2.2	3.7	0	2.8	3.9	3.5	2.8	3.2	0	2.2	2.8	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.1	-5.96	0	0	0	0	0	3.4	3	0	0	3	0	3	3.6	0	6	4.6	0	0	3	0	4.2	0	3	2.3	0	2.3	2.3	3	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.81	-1.3	5.7	2.6	4.1	0	2.6	0	2	3	2	3.4	0	0	3.4	2	6	3.4	0	3	0	2.6	3.4	2.6	3	3.2	0	0	0	0	0	0	0
E7.25	E725_Notochord	Notochord	3.91	4.09	4	5.2	0	0	2.3	2.3	0	0	0	3.6	0	0	3.3	0	5.2	3.3	0	2.9	2.3	3.8	3.6	2.9	2.9	0	2.3	0	2.3	0	0	0	0
E7.25	E725_Notochord	Notochord	5.57	3.88	0	2.9	0	0	0	3.3	2.9	0	2.9	2.2	0	0	2.2	0	6.3	4.7	0	3.3	4.1	0	3.5	0	3.3	2.2	2.2	0	3.3	2.2	2.2	2.2	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.13	-0.64	3.8	3	0	0	0	3.3	2	0	0	3	0	0	3	0	6.1	4.3	3	0	0	3	3.3	3.8	3.5	3	0	0	2	2	0	2	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.81	-1.27	3.3	3	4.7	0	2	4	0	0	0	3.3	0	2.7	3.7	0	6.4	4.1	3.3	3.3	0	3.3	3.7	0	2.7	3	0	0	2.7	2.7	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.46	-2.56	0	0	2.1	0	2.1	2.1	3.1	0	2.8	3.6	0	0	4.1	0	6.2	3.8	4.9	2.1	0	4.4	3.6	3.4	3.1	2.1	0	0	2.8	2.1	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.08	-4.52	3.1	3.5	3.6	1.8	0	3.3	2.4	1.8	2.4	3.8	0	2.8	4	0	6.3	3.5	3.1	2.8	0	3.1	3.1	0	1.8	0	0	0	2.8	1.8	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.51	-1.23	0	2.5	0	0	3.2	2.9	0	0	0	3.2	0	1.9	3.6	0	6.2	4.6	3.2	3.2	0	3.4	3.8	3.4	3.2	3.2	0	0	2.9	0	1.9	0	1.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.81	-0.75	2.3	0	4.3	0	3	3	3.4	0	0	2.3	0	0	3.9	0	6.2	4.4	3	3	0	3	3.4	3	3.4	0	2.3	0	3	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.07	-3.15	0	0	0	0	0	2.3	2.3	0	0	3.6	0	0	3.3	0	6.3	4.1	2.9	2.3	0	0	4.1	0	0	3.6	0	0	3.6	0	0	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-1.66	-1.01	3.7	2.9	4.3	0	0	3.4	1.9	1.9	0	3.4	0	0	3.1	0	6.1	4.1	0	1.9	0	3.7	2.5	0	2.5	0	0	0	0	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.39	-3.81	0	2.2	0	2.2	0	2.8	2.2	0	0	3.2	0	0	3.7	0	5.9	4.3	2.8	3.2	0	3.2	4.3	0	3.5	2.2	0	0	0	0	2.2	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.07	-5.74	0	0	0	0	2.8	3.1	1.6	0	0	3.6	0	1.6	3.5	0	6.1	5.1	0	2.8	2.2	0	3.5	1.6	2.2	1.6	2.2	2.2	0	3.1	1.6	0	0
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.78	-2.14	4.1	2.7	4.5	0	2.7	3.4	3.1	2.1	2.1	3.6	0	2.7	3.1	0	6.4	3.8	0	2.1	0	2.1	3.9	2.1	2.7	3.6	0	0	2.1	3.4	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.38	1.76	4.1	2.8	4	0	3.1	0	2.1	0	0	3.8	0	2.1	2.8	0	5.7	4	2.1	0	0	3.4	4.1	0	3.6	2.1	0	0	3.1	0	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.05	-5.3	2.6	1.7	3.8	0	2.3	3.1	2.3	0	1.7	2.9	0	0	3.6	0	5.8	4.5	0	2.3	0	3.7	3.7	2.3	1.7	2.3	1.7	0	0	1.7	0	0	0
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.81	1.58	5	3.1	4.9	0	2.1	3.1	2.1	0	2.1	3.8	0	0	4.1	0	6.1	3.1	0	2.7	0	3.6	3.1	0	3.1	2.1	0	0	0	0	0	0	0
