day	Anno	celltype	UMAP_1	UMAP_2	down:Trp63	down:Sox6	down:Nr2f2	down:Sox5	down:Foxp2	down:Lef1	down:Bnc2	down:Bach2	down:Mbnl2	down:Nr3c1	down:Dach2	down:Rarb	down:Meis2	down:Foxp4	down:Foxp1
E9.5	E95_Otic_epithelium	Otic_epithelium	1.39	-7.34	0	0	0	4.4	5.8	4.4	0	0	0	0	4.4	0	5.5	0	0
E9.5	E95_Epidermis	Epidermis	3.29	5.58	5.2	0	0	0	0	5.2	0	5.2	5.2	0	0	0	5.9	5.2	0
E9.5	E95_Otic_epithelium	Otic_epithelium	-1.64	-5.55	0	5.3	0	0	5.3	0	0	0	0	0	5.3	0	0	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	0.36	-0.2	5	0	4.3	0	0	0	0	6	4.3	0	0	0	6.2	0	5
E9.5	E95_Epidermis	Epidermis	5.36	4.77	5.8	4.4	0	0	0	0	0	0	4.4	0	4.4	0	5.8	0	4.4
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	5.22	-0.53	4.1	4.1	0	5.5	0	0	4.1	4.1	0	0	0	0	6.3	4.1	4.1
E9.5	E95_Otic_epithelium	Otic_epithelium	0.11	-6.05	0	5	0	6.4	5	0	0	0	5	0	0	0	5	5	5
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-1.54	2.78	0	0	5	5	0	0	0	0	0	0	0	0	5	0	0
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-2.2	2.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2
E9.5	E95_Epidermis	Epidermis	5.45	3.11	0	4.9	0	0	0	0	0	0	0	4.9	0	0	5.9	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	0.37	3.56	0	0	0	0	0	0	0	4.7	0	0	0	0	4.7	4.7	4.7
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	1.76	-0.2	0	5.4	0	4.7	0	0	4.7	4.7	0	0	0	5.4	6.5	0	5.4
E9.5	E95_Epidermis	Epidermis	4.45	7.37	5.3	5.3	4.6	3.9	0	3.9	0	5	5.7	0	0	0	3.9	0	6
E9.5	E95_Otic_epithelium	Otic_epithelium	0.1	-7.04	0	0	0	5.1	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Epidermis	Epidermis	2.04	2.6	5.1	0	0	5.8	0	0	0	0	5.1	0	0	0	5.8	0	5.8
E9.5	E95_Epidermis	Epidermis	4.74	7.03	4.7	5.7	3.6	0	4.3	5.4	3.6	3.6	5	0	4.3	4.3	4.7	0	4.7
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-4.06	4.12	0	6.4	0	0	0	0	0	0	0	0	0	0	6.2	0	4.2
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	4.11	-2.19	0	0	6	4.9	0	0	0	0	0	0	4.9	0	6.7	0	6.3
E9.5	E95_Epidermis	Epidermis	2.94	6.33	0	0	0	0	0	5.5	0	0	0	0	0	0	5.5	0	6.2
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-3.75	4.93	0	5.1	4	0	0	0	0	0	0	0	0	0	4.7	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	-0.29	-4.53	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	4.9
E9.5	E95_Otic_epithelium	Otic_epithelium	-1.16	-6.29	0	0	0	6.1	0	0	0	0	0	0	0	0	5	0	5
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-4.01	2.71	0	5.8	0	0	0	0	0	0	0	0	0	0	0	0	4.7
E9.5	E95_Otic_epithelium	Otic_epithelium	-0.91	-7.14	0	5.2	0	0	0	0	0	0	0	0	0	0	5.2	0	0
E9.5	E95_Epidermis	Epidermis	4.74	2.12	4.7	0	4.7	0	0	0	0	0	5.4	0	0	0	5.4	0	4.7
E9.5	E95_Epidermis	Epidermis	3.71	4.72	6.7	0	0	0	0	0	0	0	0	0	5.1	0	6.4	0	0
E9.5	E95_Otic_epithelium	Otic_epithelium	-0.7	-8.45	0	0	0	5.5	0	0	0	4.4	0	0	5.1	0	5.5	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	3.68	-3.36	0	0	0	0	0	0	0	0	4.7	0	0	0	6.3	5.4	5.8
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	1.62	-0.21	0	5.2	0	5.2	0	0	0	0	0	0	0	5.2	6.6	0	5.2
E9.5	E95_Otic_epithelium	Otic_epithelium	2.14	-7.88	0	5.1	4.4	4.4	4.4	0	0	0	0	0	5.5	0	0	4.4	4.4
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	-0.85	3.01	0	0	0	0	5.1	0	0	0	4.4	4.4	0	0	5.5	0	4.4
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	2.37	5.53	0	5.3	0	0	0	0	0	5.3	0	0	5.3	0	5.3	0	5.3
E9.5	E95_Epidermis	Epidermis	-0.36	4.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	2.18	-1.49	0	0	0	0	0	4.8	4.8	0	0	0	0	0	6.9	0	0
E9.5	E95_Otic_epithelium	Otic_epithelium	0.2	-8.09	0	0	0	4.1	0	0	0	4.1	0	0	0	0	5.5	0	4.8
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	1.99	0.27	0	0	0	0	5.5	0	0	0	5.5	0	0	0	0	0	5.5
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	3.91	6.64	0	4.3	0	0	0	0	4.3	0	4.3	0	5.4	0	0	0	0
E9.5	E95_Epidermis	Epidermis	4.42	1.76	5	5	0	5.4	0	0	0	0	4.3	0	0	0	6.4	4.3	0
E9.5	E95_Epidermis	Epidermis	1.83	1.73	0	0	4.6	0	0	0	0	0	4.6	0	0	0	5.2	0	0
E9.5	E95_Otic_epithelium	Otic_epithelium	0.07	-5.44	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	5.45	-1.62	0	0	0	4.2	4.2	0	0	0	0	0	0	0	5.8	0	5.6
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	4.34	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	0
E9.5	E95_Otic_epithelium	Otic_epithelium	2.39	-6.69	0	4.8	0	0	4.8	0	0	0	0	0	6	0	5.4	0	0
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-3.8	3.73	0	0	0	0	0	0	0	0	4.3	0	0	0	4.3	4.3	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	-1.3	3.26	0	0	5.5	0	0	4.8	0	0	0	0	0	0	5.5	0	5.9
E9.5	E95_Epidermis	Epidermis	4.38	5.49	5.3	5.9	0	0	0	0	0	0	0	0	0	5.9	5.3	0	5.3
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	3.66	-2.94	0	5.1	0	0	4.4	0	0	0	0	0	0	0	4.4	0	5.5
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-3.62	1.91	0	0	0	5	6.1	0	0	0	0	0	0	0	5	0	5
E9.5	E95_Epidermis	Epidermis	3.83	6.93	6	0	4.4	0	0	4.4	0	4.4	4.4	0	0	0	5.1	0	0
E9.5	E95_Otic_epithelium	Otic_epithelium	1.47	-8.25	0	3.6	0	5	4.3	0	0	4.3	5.2	0	0	0	3.6	3.6	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	1.27	1.5	0	0	0	0	0	0	0	5.4	0	0	0	0	6.1	0	0
E9.5	E95_Otic_epithelium	Otic_epithelium	0.09	-8.59	0	0	0	4.3	0	0	0	0	4.3	0	0	0	0	0	5.4
E9.5	E95_Epidermis	Epidermis	7.61	6.1	0	0	0	0	0	0	0	0	4.3	0	0	0	0	0	0
E9.5	E95_Otic_epithelium	Otic_epithelium	2.23	-7.52	0	0	0	5.4	0	0	0	0	3.6	0	5.4	0	5.2	0	3.6
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-3.96	2.11	0	0	0	5	0	0	0	0	0	0	0	0	5	0	5
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	2.9	-1.61	0	0	0	6	0	0	0	5.6	0	0	0	0	5.6	0	0
E9.5	E95_Epidermis	Epidermis	5.76	1.75	5.9	0	0	0	0	0	0	0	0	0	0	0	5.2	0	5.2
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	2.23	3.45	5	5	5	0	0	0	5	0	0	0	5	0	6.1	0	6.1
E9.5	E95_Otic_epithelium	Otic_epithelium	-1.1	-7.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	-1.12	5.18	5.1	4.4	3.7	4.4	0	4.4	0	5.1	3.7	0	3.7	0	5.3	3.7	4.8
E9.5	E95_Otic_epithelium	Otic_epithelium	-0.24	-5.46	0	0	0	0	5.2	0	0	0	0	0	0	0	5.2	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	3.82	-1.15	5.5	4.1	4.8	4.1	0	0	0	0	0	0	0	4.1	6.1	4.1	4.8
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	1.28	-1.43	4.3	0	4.3	0	0	4.3	0	5	0	0	0	5	6.6	4.3	4.3
E9.5	E95_Otic_epithelium	Otic_epithelium	0.31	-8.1	0	0	0	5	0	0	0	0	0	0	0	0	4.3	0	4.3
E9.5	E95_Otic_epithelium	Otic_epithelium	0.05	-6.32	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Otic_epithelium	Otic_epithelium	0.45	-5.66	0	0	0	0	0	0	0	0	0	0	5.1	0	5.1	0	0
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-3.36	1.77	0	0	0	0	0	0	0	0	5	0	0	0	6.4	0	5.7
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	4.52	-2.47	0	0	4	0	0	4	0	0	0	0	0	0	5.7	0	4.7
E9.5	E95_Otic_epithelium	Otic_epithelium	-0.4	-5.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-2.52	3.61	0	3.9	0	0	0	0	0	0	0	0	0	0	5.2	0	4.6
E9.5	E95_Otic_epithelium	Otic_epithelium	0.98	-5.16	0	4.8	0	0	0	0	0	0	4.8	0	5.9	0	0	0	0
E9.5	E95_Epidermis	Epidermis	0.06	4.96	0	5	0	0	0	0	0	0	5.7	0	0	0	0	0	5
E9.5	E95_Epidermis	Epidermis	2.62	0.96	4.3	0	0	5.6	0	0	0	0	5.3	0	0	0	5.6	4.3	0
E9.5	E95_Epidermis	Epidermis	3.97	3.58	6.6	5.5	0	0	0	0	0	0	5.5	0	0	0	0	0	0
E9.5	E95_Otic_epithelium	Otic_epithelium	0.63	-8.39	0	4.9	0	4.2	0	0	0	4.2	4.2	0	0	0	5.3	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	0.46	3.66	0	0	0	0	0	0	4.2	0	0	0	0	4.2	5.3	4.2	5.6
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	0.48	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	-0.11	3.55	5.3	0	0	4.9	0	0	4.2	0	5.3	0	0	4.2	4.2	0	6
E9.5	E95_Epidermis	Epidermis	6.12	6.51	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Epidermis	Epidermis	4.69	2.34	4.5	4.5	0	0	0	0	0	0	0	0	4.5	0	0	0	5.2
E9.5	E95_Epidermis	Epidermis	0.03	3	4.5	0	5.1	4.5	0	0	0	0	0	0	0	4.5	5.1	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	3.05	5.69	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0
E9.5	E95_Epidermis	Epidermis	5.91	2.16	4.9	0	0	4.9	4.9	4.3	4.3	0	4.9	0	4.9	4.9	5.9	4.3	4.9
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	2.09	0.58	0	0	0	0	0	0	4.9	4.9	0	0	0	0	0	4.9	0
E9.5	E95_Epidermis	Epidermis	2.39	3.41	5	5	0	0	0	0	0	0	5	0	0	0	5	0	0
E9.5	E95_Epidermis	Epidermis	4.42	6.79	0	0	0	4.9	0	0	0	0	4.2	0	4.2	0	5.3	0	0
E9.5	E95_Epidermis	Epidermis	2.25	1.78	0	0	5	0	0	5	0	0	0	0	0	0	6.7	0	0
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-3.93	3.46	0	4.5	0	5.2	0	0	0	4.5	5.2	0	0	0	4.5	0	0
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-1.85	2.64	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	2.43	-0.87	0	0	0	0	0	0	0	0	0	0	0	5.3	6.4	0	0
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-1.77	2.4	0	4.7	0	0	4.7	4.7	0	0	0	0	4.7	0	4.7	0	4.7
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	-0.69	2.27	0	0	0	0	0	0	0	0	0	0	5.6	0	5.6	0	4.9
E9.5	E95_Epidermis	Epidermis	4.12	4.13	6.8	0	5.5	0	0	0	0	4.8	5.9	0	0	0	5.9	4.8	0
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-4.39	3.85	0	5.6	0	5.3	0	0	0	0	0	0	0	0	5.8	4.2	0
E9.5	E95_Epidermis	Epidermis	3.91	7.11	5.9	4.3	5	0	0	4.3	0	0	5	0	4.3	0	4.3	4.3	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	0.93	0.35	5.5	5.5	4.8	0	0	0	4.8	0	0	0	0	0	6.4	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	2.27	-2.2	0	0	0	3.6	5.5	0	0	3.6	0	0	0	5.3	6.8	3.6	0
E9.5	E95_Otic_epithelium	Otic_epithelium	0.52	-6.34	0	5.1	0	0	5.1	0	0	0	5.1	0	0	0	5.1	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	4.88	-1.05	0	0	0	0	0	0	0	0	0	0	0	4.8	6.8	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	0.61	3.92	0	5.4	4.5	0	0	0	5.2	3.8	0	0	4.5	0	4.5	0	6.4
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	4.28	2.01	0	0	5.4	0	0	0	0	0	0	0	0	0	4.7	4.7	4.7
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	2.86	-0.61	0	0	0	5.2	0	0	0	0	0	0	0	0	5.2	0	0
E9.5	E95_Epidermis	Epidermis	5.01	0.24	3.6	0	0	3.6	0	3.6	4.3	0	4.3	0	0	4.7	7	4.3	4.3
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	2.09	0.69	0	0	5.2	0	0	6.3	0	5.2	5.2	0	0	0	6.8	0	0
E9.5	E95_Otic_epithelium	Otic_epithelium	-2.1	-4.23	0	0	0	5.8	5.1	0	0	0	0	0	0	0	5.1	0	0
E9.5	E95_Epidermis	Epidermis	5.85	2.93	4.5	4.5	0	0	0	4.5	0	0	5.2	0	4.5	0	5.6	0	0
E9.5	E95_Otic_epithelium	Otic_epithelium	-0.97	-6	0	4.8	0	4.8	0	0	0	0	0	0	0	0	0	0	4.8
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	-0.96	2.79	0	0	0	0	4.7	4.7	0	0	0	0	0	0	4.7	0	4.7
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	0.51	1.56	6.2	0	0	0	0	0	0	5.5	0	0	5.5	0	5.5	0	5.5
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-4.26	3.47	0	4.3	0	4.3	0	0	0	0	5	0	0	0	5	0	4.3
E9.5	E95_Epidermis	Epidermis	1.28	2.78	6	5.5	0	5.1	0	0	4.4	5.1	4.4	5.1	0	0	5.5	0	5.1
E9.5	E95_Epidermis	Epidermis	3.05	1.84	4.7	5.8	0	0	0	0	0	0	0	0	0	0	5.8	4.7	5.4
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-1.67	4.09	0	5.5	0	4.4	0	4.4	0	0	4.4	0	4.4	0	0	0	5.1
E9.5	E95_Epidermis	Epidermis	6.34	3.25	5.2	4.5	0	0	0	4.5	5.4	4.9	5.6	0	3.8	0	6.6	0	6.1
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-4.35	2.76	0	4.9	0	0	0	4.9	0	0	0	0	0	4.9	6.9	0	5.6
E9.5	E95_Epidermis	Epidermis	6.19	6.54	0	5.2	0	0	0	0	0	0	5.2	0	0	0	5.9	0	5.2
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	-0.79	1.69	0	0	0	4.8	0	0	0	0	0	0	0	0	0	4.8	4.8
E9.5	E95_Epidermis	Epidermis	5.27	3.92	4.6	5.3	0	0	0	5.3	0	0	4.6	0	0	5.3	5.3	0	5.3
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	1.85	-1.6	0	0	5.8	6.1	5.8	0	4.7	0	0	0	0	0	5.4	0	0
E9.5	E95_Epidermis	Epidermis	3.76	2.67	4.9	0	0	0	0	4.9	0	0	0	0	0	0	6.7	5.6	4.9
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-2.52	2.64	0	0	0	0	0	0	0	0	0	0	0	0	4.4	4.4	0
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	0.68	2.69	0	5.2	0	0	0	0	0	0	0	0	5.2	0	6.3	0	5.2
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	1.61	-2.09	0	4.1	4.8	5.2	5.7	0	0	0	0	0	4.8	5.7	6.3	0	4.1
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-3.04	2.35	0	0	0	0	0	0	0	0	0	0	0	0	5.2	0	5.2
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	2.39	-0.97	4.8	0	4.8	4.8	5.4	4.8	0	0	0	0	0	4.8	4.8	4.8	0
E9.5	E95_Epidermis	Epidermis	4.26	3.4	4.3	4.9	4.9	0	0	0	0	0	0	0	0	0	4.3	0	4.3
E9.5	E95_Epidermis	Epidermis	6.31	5.62	4.8	0	0	0	0	4.8	0	0	5.5	0	0	0	5.9	0	4.8
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-3.72	2.97	0	0	0	0	0	0	0	0	0	0	0	4.8	4.8	0	0
E9.5	E95_Otic_epithelium	Otic_epithelium	1.13	-8.42	0	0	0	5.4	5.1	0	0	0	0	0	4	4	4	0	5.4
E9.5	E95_Epidermis	Epidermis	5.45	4.54	5.7	0	0	4.3	0	4.3	0	0	4.3	0	4.3	0	6.7	0	5.4
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	4.42	-1.97	0	0	5	0	0	0	0	5	0	0	0	0	5.6	0	0
E9.5	E95_Epidermis	Epidermis	3.82	2.72	0	5.6	0	4.9	0	0	4.9	0	0	0	0	0	0	0	4.9
E9.5	E95_Epidermis	Epidermis	7.32	6.59	0	4.6	0	0	0	0	0	4.6	5.3	0	0	0	4.6	5.3	0
E9.5	E95_Otic_epithelium	Otic_epithelium	1.16	-7.68	0	5.6	4.3	5	0	0	0	0	4.3	0	5.4	0	4.3	0	5.4
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-3.83	4.07	0	0	0	0	0	4.4	0	0	4.4	0	0	0	6	0	0
E9.5	E95_Epidermis	Epidermis	5.27	4.45	5.4	5.7	0	0	0	0	5	0	6.1	0	0	0	5.7	0	4.3
E9.5	E95_Epidermis	Epidermis	5.87	3.65	4.7	4	4	0	0	0	0	5.1	0	0	0	0	6.1	0	5.4
E9.5	E95_Otic_epithelium	Otic_epithelium	1.95	-7.8	0	0	0	0	5.2	0	6.2	0	4.6	0	0	3.9	4.6	0	3.9
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-2.16	5.5	0	0	4.6	0	0	0	0	4.6	4.6	0	4.6	0	5.2	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	1.69	-2.26	0	0	5.4	4.7	4.7	0	0	0	0	0	0	5.4	6.3	0	4.7
E9.5	E95_Otic_epithelium	Otic_epithelium	2.23	-7.85	0	3.8	0	5.6	0	3.8	3.8	3.8	0	0	5.4	3.8	6.1	3.8	4.9
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	0.01	1.93	0	0	0	5.9	0	0	0	0	0	0	0	0	0	0	5.9
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	5.16	-1.13	0	0	0	0	0	0	0	0	4.5	0	0	0	6.6	0	4.5
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	-0.21	0.13	5.6	4.9	4.9	5.3	0	4.9	0	4.2	0	0	0	0	4.2	0	4.2
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	1.18	2.98	0	0	0	0	0	0	5.1	0	0	0	5.8	0	5.1	0	5.1
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	4.15	-1.86	4.4	5.8	0	0	4.4	4.4	0	0	0	0	0	0	5.5	0	0
E9.5	E95_Epidermis	Epidermis	4.15	0.55	0	0	0	0	0	0	0	0	0	0	0	0	6.1	0	4.7
E9.5	E95_Epidermis	Epidermis	3.02	3.87	4.7	0	0	0	0	0	0	0	4.7	0	0	0	4.7	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	-0.72	5.56	4.5	5.8	4.5	0	0	5.5	0	0	0	0	0	0	5.5	0	4.5
E9.5	E95_Otic_epithelium	Otic_epithelium	1.83	-6.85	0	4.4	0	5.1	0	4.4	0	0	4.4	0	6.4	0	4.4	0	0
E9.5	E95_Otic_epithelium	Otic_epithelium	0.03	-5.38	0	5.1	0	6.2	0	0	0	0	0	0	6.4	0	0	5.1	0
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-3.94	4.86	0	3.9	0	0	0	0	0	0	0	0	0	3.9	4.6	0	4.6
E9.5	E95_Epidermis	Epidermis	4.32	5.62	0	0	0	0	0	5.4	0	4.8	4.8	0	5.4	5.4	5.4	4.8	4.8
E9.5	E95_Otic_epithelium	Otic_epithelium	1.04	-8.63	0	0	0	5.2	0	0	0	0	3.9	0	6.4	0	3.9	0	3.9
E9.5	E95_Otic_epithelium	Otic_epithelium	1.06	-6.38	0	0	0	6.1	4.5	0	0	0	0	0	4.5	0	4.5	0	0
E9.5	E95_Epidermis	Epidermis	4.46	5.18	4.8	4.8	0	0	0	0	0	0	0	0	0	0	6.9	0	0
E9.5	E95_Epidermis	Epidermis	5.72	4.5	0	0	4.3	0	5.4	0	0	4.3	0	0	0	0	6.6	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	4.75	0	0	4.2	0	0	0	4.2	4.2	4.2	4.2	0	0	0	6.4	0	6
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-1.48	2.41	0	0	0	4.9	0	0	0	0	0	0	0	0	6	0	4.9
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	3.48	-1.5	0	0	4.9	0	0	0	4.9	0	0	0	0	4.9	0	0	0
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-2.96	5.73	0	5.8	0	4.9	4.9	0	0	4.9	4.2	0	0	0	5.8	4.9	5.6
E9.5	E95_Epidermis	Epidermis	5.66	3.74	5.6	4.9	4.2	0	0	0	4.2	4.2	4.9	0	0	0	6.6	4.2	4.9
E9.5	E95_Epidermis	Epidermis	4.75	2.02	5.5	4.9	0	0	0	0	0	0	0	0	0	0	6.5	0	0
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-2.07	1.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-3.44	2.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Epidermis	Epidermis	6.33	5.98	4.8	4.8	0	0	0	0	0	0	5.5	0	5.5	0	4.8	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	1.99	-2.4	0	0	0	4.3	0	0	0	5	0	0	0	4.3	6.5	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	1	2.54	0	0	0	0	0	0	0	5.5	0	0	0	0	5.5	0	5.5
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-2.27	4.31	0	4.3	4.3	5.7	0	0	0	0	0	0	0	0	5	0	5
E9.5	E95_Epidermis	Epidermis	5.65	4.35	5	0	0	0	0	0	0	0	5	0	4.3	0	6.1	0	5.4
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	4.97	-2.66	0	4.4	5.1	4.4	0	0	4.4	4.4	0	0	5.1	0	5.5	5.5	5.1
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-0.6	3.44	0	4	0	0	0	4	0	0	0	0	0	0	5.4	4	4.7
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	0.25	0.99	4.7	0	5.4	4.7	4.7	0	4.7	0	4.7	0	4.7	0	5.4	0	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	-0.12	3.85	4.2	4.2	4.9	0	0	0	4.2	3.6	3.6	0	0	4.2	5.6	4.2	5.1
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-3.13	3.24	0	0	5.3	4.6	0	0	0	0	0	0	0	0	6	0	0
E9.5	E95_Epidermis	Epidermis	3.01	5.67	5	5	0	0	0	5	0	0	5	0	0	0	5	0	5
E9.5	E95_Otic_epithelium	Otic_epithelium	-0.56	-8.64	0	5.9	4.9	6.2	0	0	0	5.5	0	0	0	0	4.9	0	4.9
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	2.59	-1.93	0	4.5	0	4.5	0	0	0	4.5	4.5	0	0	0	6.7	4.5	4.5
E9.5	E95_Otic_epithelium	Otic_epithelium	1.4	-7.26	0	0	0	0	0	0	0	0	0	0	5.1	0	4	0	0
E9.5	E95_Otic_epithelium	Otic_epithelium	1.71	-8.05	0	4.4	0	5	0	0	0	3.7	3.7	0	4.8	0	3.7	3.7	0
E9.5	E95_Branchial_arch_epithelium	Branchial_arch_epithelium	3	1.86	0	0	0	0	0	0	0	0	0	0	0	5.5	5.5	0	5.5
E9.5	E95_Olfactory_epithelium	Olfactory_epithelium	-4.96	-0.5	0	0	0	5.2	5.2	0	0	0	0	0	0	0	5.2	0	5.2
E9.5	E95_Otic_epithelium	Otic_epithelium	0.52	-8.03	0	0	0	0	4.3	0	0	0	0	0	5.4	0	6.1	0	4.3
E9.5	E95_Epidermis	Epidermis	3.5	2.54	6	0	0	0	4.7	0	0	0	4.7	0	0	0	5.4	0	6
E9.5	E95_Epidermis	Epidermis	4.86	6.15	5	4.4	0	0	0	0	0	0	4.4	0	0	5.7	6.3	0	0
E9.5	E95_Otic_epithelium	Otic_epithelium	0.34	-8.53	0	4.1	0	4.8	4.1	4.1	0	0	4.8	0	0	0	0	4.1	0
