day	Anno	celltype	UMAP_1	UMAP_2	marker:Tdo2	marker:Hsd11b2	marker:Pmp22	marker:Hand1	up:Foxp1	up:Hoxb2	up:Creb3l1	up:Mef2c	up:Gata5	up:Hlx	up:Nr2f2	up:Nkx2-3	down:Pitx1	down:Cdx2	down:Msx1	down:Hoxb6	down:Msx2	down:Hoxd1	down:Hoxd9	down:Lef1	down:Hoxb8	down:Sp5	down:Hoxa1	down:Tcf7	down:Cdx1	down:Hoxa10	down:Nkx1-2	down:Evx1	down:Alx3	down:Hoxb9
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.55	-1.26	1.9	2.5	4.6	4.3	0	0	1.9	0	0	3.1	0	0	0	1.9	1.9	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.49	-5.08	3.2	0	5.3	5	0	3.5	2.2	0	2.2	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	3.37	6.49	0	0	5.4	4.7	0	3.4	2.1	0	0	0	0	0	3.8	0	2.8	0	3.7	0	0	0	0	2.1	0	2.1	0	0	0	2.1	2.1	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-7.03	-3.95	0	0	4.5	3.4	2.4	3.4	0	0	2.4	0	0	0	0	0	2.4	0	3.4	0	0	3.1	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-1.95	0.13	2.1	0	3.8	3.8	2.4	2.1	1.5	0	0	1.5	0	1.5	2.4	0	1.5	1.5	1.5	2.4	0	1.5	0	0	1.5	1.5	2.9	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.28	1.82	0	2.3	4.7	5.1	0	0	2.9	0	0	0	0	0	0	2.3	4.5	3.3	2.3	0	0	0	0	0	2.9	0	0	0	0	0	2.3	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	3.22	-1.18	3.7	2.7	4.5	4.4	2	0	0	0	0	3	0	0	2	2.7	0	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.76	4.52	0	2.3	4.9	3.7	0	0	2.3	0	0	0	0	0	0	2.3	3.9	0	3.4	3	0	0	2.3	0	2.3	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-3.93	-6.56	0	0	3.7	2.2	2.2	2.2	0	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.6	4.95	0	0	4.2	3.7	0	0	0	0	0	0	0	0	0	0	3.7	0	3.3	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.2	-1.04	2.8	3	4.9	4.1	1.6	3	2.2	0	0	0	0	1.6	0	2.2	2.6	1.6	0	2.2	0	0	0	0	3	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	3.42	-1.44	0	2.8	4.9	4.3	0	0	0	0	0	0	2.2	0	2.2	2.2	3.2	2.2	2.2	0	0	0	2.2	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.92	-0.65	1.7	0	4	2.4	2.4	3.2	0	0	0	0	1.7	0	0	0	3.8	2.4	2.7	2.7	1.7	2.7	0	1.7	2.4	0	2.4	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.19	-1.53	0	0	4.3	3.7	2	2.6	0	0	0	0	2	0	0	0	3.5	0	2	3.5	0	2.6	0	0	2	0	2	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	5.23	-3.37	0	4	4.9	4	0	2.3	2.3	0	0	0	2.3	2.3	3.8	0	2.3	2.3	2.3	0	0	0	2.9	0	0	0	0	0	0	0	0	2.3
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.6	-0.54	1.8	2.4	4.5	4.3	1.8	1.8	3.4	0	0	1.8	0	0	3	0	3	0	2.8	0	0	0	0	0	0	1.8	0	0	0	0	1.8	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-2.02	-1.47	1.8	1.8	4.3	4.3	1.8	2.8	0	0	0	0	0	0	0	0	3.5	4	0	1.8	0	0	0	1.8	2.5	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-2.84	0.27	0	0	3.9	4	1.8	1.8	0	0	1.8	1.8	0	0	2.4	2.4	4.3	2.4	2.7	1.8	0	1.8	2.4	0	2.4	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	3.51	-4.2	4.5	2.8	5.4	4.1	0	0	3.8	0	0	0	0	0	3.4	0	3.8	2.8	2.8	0	0	0	2.8	0	0	2.8	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-2.45	-6.49	0	2	4.4	4.1	3	4.2	0	3.5	2.6	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	3.53	-1.8	3.8	3.5	4.4	5	3.5	3.1	3.5	0	0	0	0	3.8	3.1	0	3.1	3.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	1.39	3.52	0	0	4.3	5.1	0	3.2	0	0	0	0	0	0	3.4	3.7	4.5	4	4	0	2.1	0	0	0	0	2.1	0	2.1	2.1	0	2.1	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-2.38	-7.54	0	0	4.2	2.7	2.1	2.9	0	3.5	0	0	2.5	0	2.1	0	3.4	1.5	0	0	0	2.1	2.1	0	1.5	0	2.7	0	0	1.5	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	3.32	-4.23	4.2	2.6	4.9	3.3	2.6	2.6	2.6	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.4	-3.21	3.6	2.4	5.1	3.9	0	3.1	3.1	0	0	2.4	1.8	1.8	2.4	0	0	1.8	2.4	0	0	0	1.8	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.81	-3.82	0	3.1	4.9	4.5	0	0	0	0	0	0	0	0	2.5	0	2.5	2.5	0	2.5	0	0	2.5	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-5.82	-5.13	0	0	3.1	4.5	0	3.1	0	0	3.1	0	0	0	0	0	0	0	4.3	4	0	2.5	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-3.04	3.7	0	0	0	5	2.6	2.6	2.6	0	0	0	0	0	3.3	3.3	4	3.3	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.74	0.91	0	0	5.1	4.8	2.4	3.1	2.4	0	0	0	0	0	2.4	0	4.3	3.4	3.4	0	0	0	2.4	0	3.4	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	3.49	3.48	1.7	1.7	5.3	4.2	0	2.7	0	0	0	0	0	0	2.3	0	3.8	1.7	0	1.7	0	0	1.7	2.3	1.7	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.91	-3.21	4.7	3.2	5.2	3.6	0	2.6	2.6	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0	2.6	0	0	0	2.6	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.06	3.06	0	0	5.7	5.1	0	2.6	2	0	2	0	0	0	3	0	4.4	2	4.1	2.6	0	0	2	2.6	2	2	0	0	2	0	2	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	3.72	8.45	0	0	4.9	2.7	0	2.1	3.1	0	0	0	0	0	4.2	0	2.1	2.7	3.6	0	0	2.1	0	2.1	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.43	-2.8	3.9	2.9	4.9	4.1	0	3.5	2.3	0	0	2.3	0	1.7	0	0	3.5	0	1.7	0	0	0	1.7	0	0	0	1.7	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.76	-1.57	3.5	2	5	4.1	2	3.1	2	0	0	2.7	0	2.7	2.7	2	2.7	2	0	2	0	0	2	0	2	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	6.11	2.12	2.1	0	5.2	4.3	2.1	2.7	2.7	0	0	0	0	0	0	0	2.1	2.7	3.1	0	0	0	2.1	0	2.1	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.66	-1.52	0	0	4.6	4.4	0	3	0	0	0	0	0	0	0	2.6	3.5	0	2	2	0	2.6	0	0	2	2	0	0	0	0	2	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-2.16	-4.52	2.9	2.2	4.8	4.2	0	3.7	0	3.7	2.9	0	0	0	0	0	3.5	0	2.2	2.9	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.44	-1.98	0	1.9	4.6	1.9	2.5	2.5	0	0	0	0	0	0	1.9	1.9	4.1	0	3.2	1.9	0	2.9	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-0.45	1.82	0	0	4.3	4	1.6	2.8	2.2	0	0	0	0	0	2.2	0	2.6	2.2	1.6	0	0	0	0	2.8	0	1.6	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	3.58	-2.54	5.2	2.3	5	4.3	2.3	3.6	2.9	0	0	0	0	0	2.3	2.3	2.3	2.3	0	0	0	0	2.3	0	0	0	0	0	0	2.3	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-3.55	-6.02	3.2	3.2	3.5	3.8	2.5	3.2	0	3.2	0	0	3.2	0	0	0	2.5	0	2.5	2.5	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.69	5.17	0	0	4.8	3.7	0	3.3	0	0	0	0	0	0	0	0	3.7	3.3	2.6	3.3	0	0	2.6	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.42	-1.52	0	2.7	5.2	4.1	0	2	2	0	0	2.7	0	0	2	0	0	3.1	2	0	0	2	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-2.79	0.32	0	2.8	4.5	4.5	2.5	0	1.9	0	0	1.9	0	0	2.8	3.1	3.1	2.5	2.5	1.9	1.9	1.9	0	0	0	2.5	2.5	0	0	1.9	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	3.06	2.53	0	0	5.4	4.5	0	2.8	0	0	0	0	0	0	0	0	3.7	3.4	2.8	0	0	0	2.1	2.1	0	2.1	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.32	4.8	0	0	5.2	4.4	0	0	2.2	0	0	0	0	0	2.9	0	3.5	2.2	0	2.2	2.2	0	0	0	0	0	0	0	0	0	2.2	2.2
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.35	-3.35	3.4	2.7	5	5	2.1	3.6	3.1	0	0	2.1	2.1	0	0	0	3.1	3.1	3.1	0	0	0	0	0	0	2.1	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.55	0.11	0	0	5	3.7	0	2.2	0	0	0	0	0	0	0	2.8	4.7	0	4	3.9	0	2.2	0	0	3.5	0	2.2	0	0	2.2	0	2.2
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-1.78	-5.13	3.9	3.4	4.6	4.4	3	0	0	2.4	3	0	0	0	0	0	0	0	2.4	2.4	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-3.15	-1.48	0	0	4.6	4.1	1.6	3.2	2.2	0	0	0	2.6	0	1.6	0	3.7	1.6	1.6	0	0	0	2.8	1.6	2.2	1.6	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	3.15	-3.75	5.3	4.1	5.3	4.7	2.5	2.5	2.5	0	0	0	0	0	0	0	3.9	2.5	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.98	-3.99	3.5	2.8	4.8	3.2	0	2.8	3.2	0	0	0	0	0	0	2.2	0	0	2.8	0	0	0	0	0	0	2.2	2.2	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.32	2.35	0	2.5	2.5	3.6	2.5	0	2.5	0	0	0	0	0	3.6	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.48	-4.37	3.7	3.7	5	4.6	2.2	0	2.2	0	0	2.2	0	0	0	0	2.8	2.8	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-6.57	-4.67	0	0	3.2	3.2	2.8	2.8	0	0	0	0	0	0	2.1	0	2.1	0	4.4	2.1	0	3.4	0	2.8	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	3.97	6.16	0	0	4.4	2.6	0	0	0	0	0	0	0	0	3.7	3	3	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	6.27	1.95	2.3	3.3	5.3	5	0	2.9	2.3	0	0	0	0	0	0	2.3	3.3	3.3	2.9	0	0	0	0	0	2.3	0	0	0	0	0	2.3	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	3.49	-0.97	2.3	3.6	4.5	3.3	2.9	0	2.3	0	0	2.9	0	2.3	3.3	2.3	0	0	0	0	0	2.3	2.3	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.79	3.37	0	2.2	5.6	4.1	2.2	2.9	2.9	0	0	0	0	0	0	0	3.9	3.2	0	2.2	0	0	2.2	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.59	-2.3	3.6	3.6	4.8	4.5	0	3.8	1.8	0	0	1.8	2.4	0	0	0	3.5	0	2.4	0	0	0	1.8	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.79	-0.42	2.9	2.8	4.3	4.2	2.3	2.8	1.9	0	0	2.3	2.3	0	0	1.4	2.3	1.4	2.5	0	0	0	1.4	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.84	6.81	1.2	1.2	5	3.2	0	1.8	2.9	0	0	0	0	0	3.7	0	3.3	2.4	2.9	1.2	0	1.2	0	1.8	0	1.2	0	0	0	1.2	1.2	1.8
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-2.01	-3.65	4.4	0	5	4.7	2.3	3.8	0	3	3	3	2.3	0	0	0	3.3	0	2.3	0	0	2.3	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.83	0.18	0	0	4.7	3	0	2.3	0	0	0	0	0	0	0	0	3.9	0	2.3	3	2.3	3	0	0	0	2.3	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.93	2.58	0	2.2	6	4.8	0	2.2	2.2	2.2	2.2	0	0	0	3.2	2.2	4	2.2	2.2	2.2	0	2.2	2.2	2.8	2.2	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	3.77	-4.75	4.8	3.7	4.5	4.5	2.7	4	0	0	0	0	0	0	3.3	0	3.7	2.7	0	0	0	0	3.3	0	2.7	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.92	1.31	0	0	5.3	5.3	0	3.2	0	0	0	0	0	0	0	2.2	3.7	0	3.5	0	0	0	2.2	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-3.46	-0.24	0	0	4	2.9	2.3	2.3	0	0	2.3	0	0	0	2.9	2.3	2.3	2.3	3.3	2.9	0	2.3	0	2.3	2.9	2.3	2.3	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-0.17	0.4	0	0	3.4	3.9	3.4	2.7	0	0	2.1	0	0	0	0	0	3.6	2.7	3.4	2.1	0	0	0	0	0	2.1	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.25	4.86	0	2.4	4.5	4.1	2.4	2.4	0	0	0	0	0	0	3.7	4.3	3.1	3.1	0	0	2.4	3.4	2.4	0	0	0	3.1	2.4	0	2.4	0	2.4
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-6.55	-4.45	0	0	2.9	3.7	0	0	0	0	2.2	0	0	0	0	0	3.7	0	2.2	0	0	0	0	2.9	0	2.2	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.5	8.26	0	0	4.9	3.4	0	2.4	2.4	0	0	0	0	0	4.3	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	2.4
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-6.15	-4.13	0	0	3.6	4.4	0	2.7	0	0	3.1	0	0	0	0	2.1	0	0	4.4	0	0	3.1	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.62	3.34	0	0	5.4	5.3	0	2.5	3.5	0	0	0	0	0	0	0	3.2	2.5	3.2	0	0	0	3.2	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.59	5.92	0	2	4.7	3.7	2.6	2	2	0	0	0	0	0	3.3	0	2	2	3.5	0	2	0	2	2.6	2	0	0	0	0	2	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.75	0.65	2.6	2.6	5.3	4.9	2.6	3.2	3.2	0	0	2.6	0	0	0	0	3.9	2.6	2.6	0	0	0	2.6	0	2.6	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.83	2.5	0	1.9	5.6	4.4	1.9	3.4	2.6	0	0	0	0	0	0	0	2.9	2.9	2.6	1.9	1.9	1.9	1.9	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	3.75	3.19	0	0	5.4	4.9	0	3	0	0	0	0	0	0	3	0	3.9	3	3	2	0	2	0	2	2	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.74	-1.99	2.3	2.3	4.7	4.2	3	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.37	-4.85	4.7	3.9	4.8	5.2	0	3	3.4	0	0	0	0	0	0	0	2.4	2.4	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.75	4.69	2	3	3.5	4.4	2	3.3	0	0	0	2.6	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.25	-2.77	3.6	4	5.4	4.8	2.9	0	3.6	0	0	0	0	0	0	0	2.9	2.3	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-5.01	4.37	0	0	1.6	4	1.6	2.2	0	0	2.2	1.6	0	0	3.5	4.2	3	2.6	0	1.6	2.8	2.2	1.6	0	0	0	1.6	2.2	2.2	0	2.2	1.6
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.22	-2.57	5.2	3.6	4.7	4.7	2.1	2.1	3.1	2.1	0	2.7	0	2.7	0	0	3.1	2.1	0	0	0	0	2.1	0	2.1	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.43	0.11	2.2	2.5	4.1	3.8	2.5	3.3	2.2	0	2.2	2.2	1.6	0	0	1.6	3.2	2.2	2.2	0	0	3	1.6	2.2	1.6	1.6	2.5	0	1.6	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.34	-0.4	0	0	3.9	2.6	0	2.6	0	0	0	0	0	0	3.3	0	2.6	3.7	0	0	0	0	2.6	0	2.6	0	3.7	0	0	2.6	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.86	-1.08	2.4	3	4.4	4.8	2.4	3	2.7	0	0	0	1.8	1.8	0	0	1.8	0	2.7	0	0	0	0	0	0	1.8	1.8	0	1.8	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-3.75	-5.27	0	0	3.2	3.8	0	3.4	0	2	2	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-1.43	1.57	4	3.3	5.3	4.2	1.5	1.5	3.3	1.5	0	0	0	1.5	0	0	2.7	2.4	1.5	0	0	0	1.5	0	3	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-2.09	-7.86	3.1	3.1	4.4	4.2	1.6	2.8	2.2	3.1	1.6	0	2.2	2.2	1.6	0	2.6	0	1.6	0	0	0	2.2	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-6.75	-3.4	0	3	3	0	0	3.4	3	0	0	0	0	0	0	0	2.3	0	0	0	0	3.9	0	0	2.3	2.3	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-1.3	-3.87	0	3	5.7	5.1	0	3	0	0	2.4	0	0	0	0	0	3.4	2.4	3.4	0	0	2.4	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.45	1.15	0	0	5.3	4.6	1.6	2.2	1.6	2.2	0	0	0	0	2.6	0	4.2	3.2	3	1.6	0	1.6	1.6	0	1.6	1.6	1.6	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.7	3.54	0	0	4.5	4.6	0	0	2.2	0	0	0	0	0	0	2.2	4.4	2.2	2.8	2.2	2.2	3.2	0	0	2.2	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.8	-2.25	3.6	3.3	4.9	5.2	2.9	2.3	2.3	0	0	2.3	0	2.3	2.3	2.3	2.3	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.71	-2.52	2.2	2.2	4.7	3.9	2.2	0	2.8	0	0	0	0	2.2	0	0	2.2	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.43	-4.53	5.2	2.4	5.1	4.4	3.1	3.7	0	0	0	0	2.4	0	0	0	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	3.99	3.75	0	0	5.2	4.3	0	2.3	2.9	0	0	0	0	0	2.9	0	4.1	0	3.3	0	0	0	2.3	0	2.3	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-2.53	-3.77	2.3	2.3	4.3	4.3	0	3.7	2.3	2.3	2.3	0	2.3	0	0	0	2.3	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.6	1.96	0	2.6	5	4.7	0	3.2	0	0	2.6	0	0	0	1.9	0	4.8	2.9	2.9	1.9	0	1.9	2.6	0	2.9	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.58	-3.15	3.4	3	3.9	3.9	3	0	3.4	0	0	0	0	2.3	0	2.3	0	3	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-4.46	2.59	4.7	2	3.7	4.1	2	3.7	0	0	0	0	0	0	0	3.3	2	3.9	2.7	0	3.1	0	0	0	0	0	0	0	2	2	0	2
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-5.1	0.74	0	0	4	4.1	0	0	0	0	0	0	0	0	2.6	3.5	3.5	3.6	3.6	2	2.6	3	2	3	2	0	0	0	0	3	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-3	2.28	3.9	2.4	3.7	4.4	3	0	2.4	0	0	0	0	2.4	3	3.7	3	3	0	0	0	0	3	0	0	0	0	0	2.4	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.2	-0.22	4.3	0	4.2	4.2	2.5	2.5	0	0	0	1.9	0	0	2.5	0	2.5	1.9	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.45	2.11	0	0	5	2.6	0	3.6	0	0	0	0	0	0	2.6	0	0	3.3	3.3	0	0	0	2.6	2.6	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	1.53	5.85	0	0	5.3	4.8	2.3	2.3	3.6	0	0	0	0	0	5	0	2.9	2.3	3.3	0	0	0	0	0	0	0	0	0	2.3	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.51	1.23	4.6	2.6	4.6	4.3	3	3.3	2.6	0	0	2	0	0	0	0	2	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-2.64	2.17	2.6	3.2	4.9	4	1.9	0	1.9	0	0	1.9	0	1.9	0	3.2	0	0	0	1.9	0	0	0	0	0	1.9	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.42	-2.09	3.2	2.1	5.1	3.8	2.1	2.1	3.2	0	0	2.1	0	2.8	2.8	0	0	0	0	0	2.1	0	3.2	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	3.33	0.4	0	1.8	4.1	4.6	1.8	2.8	1.8	0	0	0	0	0	1.8	1.8	3.5	2.8	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0
