day	Anno	celltype	UMAP_1	UMAP_2	marker:Foxa2	marker:Shh	marker:Ntn1	marker:Bmp7	up:Nkx6-1	up:Foxa1	up:Nkx2-9	up:Tox2	up:Arx	up:Tsc22d1	up:Peg3	up:Rfx4	up:Barx2	up:En1	up:Hey1	up:Sox4	up:Mxd4	up:Tal2	up:Dmrtb1	up:Sox2	up:Xbp1	up:Hes1	up:Pou6f2	up:Otx2	down:Id2	down:Lyar	down:Irx3	down:Irx5	down:Hes3	down:Hmgb1	down:Irx2	down:Mycn	down:Meis2	down:Cnbp	down:Pax3	down:Id1	down:Gli3	down:Myc
E8.25	E825_Hindbrain	Hindbrain	3.96	-4.48	2.4	0	0	0	0	0	0	0	0	2.4	0	2.4	0	0	0	2.4	0	0	0	3	2.4	3	0	0	2.4	3.9	2.4	0	0	5.6	3	0	2.4	5.1	0	0	0	0
E8.25	E825_Hindbrain	Hindbrain	-7.1	-3.57	2.6	0	2	0	2	0	3.8	0	0	0	0	2	0	0	0	3	0	0	0	0	2	2	0	2	2	4.4	0	0	0	5.5	0	3	0	5.1	0	2	0	0
E8.25	E825_Hindbrain	Hindbrain	-6.25	-2.16	2.8	0	0	0	0	0	0	0	0	1.6	0	0	0	0	0	3.9	0	0	0	2.1	2.5	2.1	0	3.2	2.5	4	1.6	0	0	5.5	0	1.6	0	4.5	0	1.6	0	1.6
E8.25	E825_Hindbrain	Hindbrain	2.59	-4.39	0	0	1.9	0	0	0	0	0	0	3.2	0	0	0	0	0	3.7	0	0	0	0	2.9	0	0	0	2.5	3.8	2.5	3.2	1.9	5.7	0	2.9	3.6	5.1	1.9	0	1.9	1.9
E8.25	E825_Hindbrain	Hindbrain	5.95	-4.51	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	2.9	2.9	0	0	4.8	4.4	0	0	0	5.5	2.9	0	2.9	3.9	3.5	5.1	2.9	0
E8.25	E825_Hindbrain	Hindbrain	3.55	-0.76	0	0	0	0	0	0	0	0	0	0	0	3.2	0	0	0	2.5	0	0	0	3.2	0	0	0	0	3.2	4.1	2.5	0	2.5	5.6	2.5	0	0	4.7	2.5	3.9	0	0
E8.25	E825_Hindbrain	Hindbrain	-1.13	-0.89	0	0	0	0	0	0	0	0	0	2.1	2.8	0	0	0	0	3.4	0	0	0	0	2.1	3.1	0	0	4.3	3.8	0	2.8	2.1	5.5	0	3.1	2.1	4.8	0	0	2.1	0
E8.25	E825_Hindbrain	Hindbrain	-0.41	-2.06	0	0	0	0	2.8	0	0	0	0	2.8	2.2	0	0	0	0	3.9	2.2	0	0	2.2	3.2	2.2	0	2.2	3.2	4.5	3.2	3.5	0	6	0	0	2.8	4.9	0	0	0	0
E8.25	E825_Hindbrain	Hindbrain	7.03	-0.48	0	0	0	0	3.2	0	0	0	0	3.6	0	0	0	0	0	3.9	0	0	0	2.5	0	0	0	0	4.7	4.8	0	0	0	6	2.5	3.2	2.5	5.1	0	0	0	0
E8.25	E825_Hindbrain	Hindbrain	0.91	0.06	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	2.6	0	0	0	3.2	2.6	0	0	0	5	4.7	2.6	0	3.2	5.9	0	3.2	3.2	5	0	2.6	0	0
E8.25	E825_Hindbrain	Hindbrain	1.78	-4.9	0	0	0	0	2.5	0	0	0	0	1.9	0	0	0	0	0	3.4	0	0	0	2.9	1.9	2.5	0	0	2.5	3.8	1.9	2.5	0	5.7	0	2.9	2.9	4.5	0	1.9	0	2.5
E8.25	E825_Hindbrain	Hindbrain	-7.77	-3.37	2.4	0	0	0	0	0	4.6	0	0	0	2.4	0	0	0	0	3.9	0	0	0	3.1	0	2.4	0	0	4.3	3.9	0	0	0	5.5	0	0	0	4.9	0	3.4	0	0
E8.25	E825_Hindbrain	Hindbrain	7.17	-1.28	0	0	0	0	0	0	0	0	0	3.3	1.6	1.6	0	0	0	3.4	0	0	0	0	2.6	3.4	0	0	4.5	4.3	2.2	2.6	3.3	5.7	0	3.3	3.4	4.8	0	2.6	0	0
E8.25	E825_Hindbrain	Hindbrain	5.08	-5.65	0	0	0	0	0	0	0	0	0	4.1	0	0	0	0	0	3.4	0	0	0	0	2.4	0	2.4	0	4.2	4.3	0	0	0	5.8	3.4	0	3.4	5	3	4.3	0	0
E8.25	E825_Hindbrain	Hindbrain	2.72	7.29	0	0	0	0	0	0	0	0	0	3.2	2.8	2.2	0	0	0	3.5	0	0	0	3.5	0	3.2	0	0	2.8	4.7	3.5	2.2	0	5.8	0	2.2	2.2	5.1	0	3.5	0	0
E8.25	E825_Hindbrain	Hindbrain	-0.25	-0.34	0	0	0	0	0	0	0	0	0	2.8	2.8	0	0	0	0	3.5	0	0	0	3.5	0	2.8	0	0	5	4.8	3.9	3.5	0	5.7	0	0	0	4.7	0	3.5	3.5	0
E8.25	E825_Hindbrain	Hindbrain	-0.31	-3.4	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	3.6	0	0	0	2.3	2.3	4.4	0	2.3	4	3.6	2.3	0	0	5.8	2.3	2.9	2.9	5.1	0	2.9	0	0
E8.25	E825_Hindbrain	Hindbrain	3.99	-2.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	2.6	0	0	0	4.5	3.9	0	2.6	3.3	5.3	0	0	3.7	4.2	3.3	2.6	0	0
E8.25	E825_Hindbrain	Hindbrain	0.95	-1.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	0	0	0	2.2	2.2	2.2	0	0	4.2	3.5	2.2	0	0	5.8	0	2.8	3.2	5.1	2.2	2.2	2.2	0
E8.25	E825_Hindbrain	Hindbrain	-7.75	-3.05	2.2	0	2.2	2.2	3.4	0	3.2	0	0	0	0	0	0	2.2	2.2	4.2	0	0	0	3.2	2.8	2.8	0	2.8	0	4.4	0	0	0	5.7	0	0	0	5.2	0	0	0	2.2
E8.25	E825_Hindbrain	Hindbrain	6.4	-1.62	0	0	2.1	2.1	0	0	0	0	0	3.2	2.1	0	0	0	0	3.4	0	0	0	2.8	2.1	3.2	0	0	3.7	4.6	2.8	0	4	5.6	0	3.2	2.8	4.8	0	2.8	0	2.1
E8.25	E825_Hindbrain	Hindbrain	0.44	4.28	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	2.1	0	0	0	3.7	2.7	3.6	0	0	3.6	4.2	2.1	0	0	5.7	0	2.1	2.7	5	0	0	2.1	0
E8.25	E825_Hindbrain	Hindbrain	4.22	1.85	0	0	0	2.2	0	0	0	0	0	2.8	0	0	0	0	0	3.2	2.2	0	0	2.2	2.2	3.2	0	0	4.7	4.3	0	2.2	0	5.1	0	2.8	2.8	4.7	2.2	4.5	0	0
E8.25	E825_Hindbrain	Hindbrain	4.6	-5.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4.8	4.3	2	0	0	5.7	2	2	2.6	4.8	2.6	4.5	0	0
E8.25	E825_Hindbrain	Hindbrain	2.96	3.04	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	3.3	0	0	0	0	0	2.2	0	0	3.3	4.7	2.9	0	0	5.6	2.2	2.2	3.3	5	2.2	3.8	0	0
E8.25	E825_Hindbrain	Hindbrain	-3.76	-2.17	0	0	0	0	2.6	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0	3	2	2	0	0	4	4.1	2.6	0	0	5.7	0	0	2	4.8	0	0	2.6	0
E8.25	E825_Hindbrain	Hindbrain	-0.83	-2.61	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2.3	0	0	2.3	0	3.6	0	0	3.6	4.6	2.3	0	2.3	5.4	0	2.3	0	4.9	0	2.3	0	0
E8.25	E825_Hindbrain	Hindbrain	-1.83	-0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	2.5	0	2.5	0	0	4.3	4.3	0	2.5	0	5.9	0	0	2.5	4.5	0	2.5	3.1	0
E8.25	E825_Hindbrain	Hindbrain	-6.64	1.93	4	0	2.8	0	0	0	0	0	0	3.1	2.1	2.1	0	0	0	4.1	0	0	0	0	3.6	2.1	2.1	0	0	3.4	0	0	0	5.4	2.1	0	3.4	5	0	0	2.1	0
E8.25	E825_Hindbrain	Hindbrain	-7.77	1.75	3.2	0	0	0	2.2	0	2.8	0	0	0	0	0	0	0	0	3.4	0	0	0	2.2	3.2	3.4	0	0	2.2	4	2.2	0	0	5.6	0	2.2	2.8	5	0	2.2	0	0
E8.25	E825_Hindbrain	Hindbrain	1.35	7.38	0	0	0	0	0	0	0	0	0	3.5	2.5	0	0	0	0	3.8	0	0	0	0	0	3.5	0	2.5	2.5	3.8	4	0	0	5.8	2.5	3.1	2.5	5.3	0	0	0	0
E8.25	E825_Hindbrain	Hindbrain	-8.14	1.81	2.5	0	0	0	0	0	0	2.5	0	4	0	2.5	0	0	0	2.5	0	0	0	0	0	2.5	0	0	0	3.2	0	0	0	5.7	0	0	3.8	4.2	0	2.5	0	0
E8.25	E825_Hindbrain	Hindbrain	-7.74	-3.56	0	0	0	0	2.9	2.3	4.1	0	0	0	0	0	0	0	0	3.8	0	0	0	2.9	0	3.3	0	2.3	2.9	3.6	0	0	0	5.8	0	2.3	0	4.9	0	2.9	2.3	0
E8.25	E825_Hindbrain	Hindbrain	-1.98	-0.74	0	0	0	0	0	0	0	2	0	2	2.6	2	0	0	0	3	2	0	0	3.3	0	2	0	0	5.5	3.6	2.6	3	0	5.8	2.6	3.8	2	5.1	0	3.3	0	0
E8.25	E825_Hindbrain	Hindbrain	2.89	-5.43	0	0	0	0	0	0	0	0	0	3.2	2.2	0	0	0	0	4.2	0	0	0	3.2	2.2	2.8	0	0	4.8	4.3	0	2.2	2.8	5.8	0	0	4	4.9	0	2.2	0	0
E8.25	E825_Hindbrain	Hindbrain	0.87	-0.09	0	0	0	0	2.8	0	0	0	0	2.8	0	0	0	0	0	3.2	0	0	0	0	0	0	0	0	3.5	3.7	2.2	0	3.2	5.4	2.2	2.8	3.7	5	2.2	0	0	0
E8.25	E825_Hindbrain	Hindbrain	-1.34	-2.43	0	0	0	0	0	0	0	0	0	2.4	2.4	0	0	0	0	3.9	0	0	0	3	0	0	0	0	4.7	4.3	2.4	2.4	0	5.7	0	3.4	3	4.7	2.4	0	0	2.4
E8.25	E825_Hindbrain	Hindbrain	-0.55	-2.45	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	3.3	0	0	0	3.3	0	3.3	0	0	5.5	4.3	3	2.3	2.3	5.8	3.3	0	2.3	4.9	0	3.3	0	0
E8.25	E825_Hindbrain	Hindbrain	1.46	-4.77	0	0	2.1	0	0	0	0	0	0	3.6	0	0	0	0	0	3.6	0	0	0	4	0	3.1	2.1	0	4	4	2.1	2.1	2.1	5.7	2.1	2.7	3.1	5	0	0	0	2.7
E8.25	E825_Hindbrain	Hindbrain	-8.09	-3.05	0	0	2.2	0	0	0	3.5	2.2	0	2.2	0	0	0	0	0	3.2	0	0	0	0	0	0	0	2.2	3.2	3.9	0	0	0	5.5	0	2.2	0	4.8	0	2.2	0	0
E8.25	E825_Hindbrain	Hindbrain	-1.27	-2.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	0	0	0	3.1	0	2.7	0	0	5.5	4.2	3.1	2.1	2.1	5.6	0	3.1	2.1	5.2	2.1	3.9	0	0
E8.25	E825_Hindbrain	Hindbrain	1.14	6.19	0	0	0	0	0	0	0	0	0	3.6	2.1	2.1	0	0	0	2.1	0	0	0	0	0	2.1	0	0	4	4	2.1	2.7	2.7	5.4	2.1	3.4	0	4.7	0	2.7	0	0
E8.25	E825_Hindbrain	Hindbrain	3.98	-4.95	0	0	0	0	0	0	0	0	0	3.4	0	0	0	0	0	3.6	0	0	0	2.5	0	2.5	0	0	4.1	4.3	1.9	0	2.9	5.7	2.5	1.9	3.6	4.7	2.5	4.2	0	0
E8.25	E825_Hindbrain	Hindbrain	0.65	-2.73	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0	0	3	0	0	0	3.3	2.3	2.3	0	0	0	3.6	3	3	3	5.9	0	3.3	0	4.9	0	0	2.3	3
E8.25	E825_Hindbrain	Hindbrain	2.13	-5.06	0	0	0	0	0	0	0	0	0	3.2	2.6	0	0	0	0	3.6	0	0	0	3	2	0	0	0	3.6	3	2.6	2	3	5.4	2	0	3	4.7	0	4	2	2
E8.25	E825_Hindbrain	Hindbrain	0.25	-2.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3	0	2.7	0	0	4	4.2	3.3	0	0	5.7	0	3.3	3.7	4.2	0	0	2.7	0
E8.25	E825_Hindbrain	Hindbrain	-4.6	4.1	2.4	0	1.8	0	0	0	0	0	0	3.4	0	0	0	0	0	2.4	0	0	0	2.7	2.4	2.4	1.8	0	3.9	4.4	2.7	2.7	0	5.6	1.8	0	2.4	5	0	3	0	0
E8.25	E825_Hindbrain	Hindbrain	2.28	-1.92	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	3.3	0	0	0	2.3	2.3	0	0	0	2.9	3.6	2.3	0	0	5.7	2.3	2.3	3.3	5.1	0	2.3	0	2.3
E8.25	E825_Hindbrain	Hindbrain	-1.1	-2.39	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	3.5	0	0	0	3.3	3.3	0	0	0	4.2	3.9	2.2	2.9	0	5.7	2.9	2.9	2.9	5.2	0	2.2	2.2	0
E8.25	E825_Hindbrain	Hindbrain	0.29	-0.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	0	0	0	2.8	0	3.4	0	0	5.1	4.4	2.2	2.2	0	6	0	0	3.7	4.6	2.2	4	0	2.2
E8.25	E825_Hindbrain	Hindbrain	-6.91	-1.31	3	2	0	0	2.7	0	3.5	0	0	2	0	0	0	0	0	3.5	0	0	0	3.3	2	3	0	2.7	0	3.3	0	0	0	5.8	0	0	2	4.3	0	0	0	0
E8.25	E825_Hindbrain	Hindbrain	5.24	-4.84	0	0	0	0	0	0	0	0	0	2.1	0	2.7	0	0	0	3.6	0	0	0	2.7	0	0	0	0	4.5	4.5	0	0	0	5.9	0	2.1	3.3	4.9	2.1	4	0	2.1
E8.25	E825_Hindbrain	Hindbrain	4.46	-0.49	0	0	0	0	0	0	0	0	0	2.3	2.3	0	0	0	0	2.3	0	0	0	0	2.3	0	0	0	4.1	3.8	2.3	0	3.3	5.7	2.3	2.3	2.3	5.1	0	0	3.3	0
E8.25	E825_Hindbrain	Hindbrain	4.92	2.25	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	3.1	0	0	0	0	0	2.5	0	0	4.7	4.3	2.5	0	0	5.6	2.5	2.5	3.5	5.2	2.5	4.3	2.5	0
E8.25	E825_Hindbrain	Hindbrain	4.65	-1.48	0	0	0	0	0	0	0	0	0	0	2.5	2.5	0	0	0	3.5	2.5	0	0	2.5	2.5	0	0	0	3.1	3.8	3.1	0	2.5	5.6	0	0	3.1	5.2	0	0	0	0
E8.25	E825_Hindbrain	Hindbrain	-5.9	-0.11	2.7	0	0	0	3.6	0	3.9	2.7	0	2.7	0	2.1	0	0	2.1	3.9	0	0	0	3.3	2.1	2.1	0	0	2.7	4.3	3.1	2.1	0	5.6	0	2.1	2.7	4.7	0	0	2.1	2.1
E8.25	E825_Hindbrain	Hindbrain	4.9	-4.86	0	0	0	0	0	0	0	0	0	3.1	0	0	0	0	0	3.1	0	0	0	3.5	0	3.5	0	0	4	4	2.4	3.1	0	5.9	3.1	0	3.1	5.2	0	4	0	0
E8.25	E825_Hindbrain	Hindbrain	-8.41	0.94	2.5	0	0	2.5	2.5	0	0	0	0	3.2	2.5	0	0	0	0	2.5	0	0	0	0	2.5	2.5	0	0	0	3.6	0	0	0	5.5	0	2.5	0	4.1	0	0	0	0
E8.25	E825_Hindbrain	Hindbrain	-1.08	-3.61	0	0	0	0	0	0	0	0	0	3.2	0	0	0	0	2.5	3.8	0	0	0	0	0	3.8	0	0	4.5	4.2	3.8	3.6	0	5.4	2.5	0	3.8	4.9	0	2.5	0	0
E8.25	E825_Hindbrain	Hindbrain	0.26	-1.35	0	0	0	0	0	0	0	0	0	3.2	0	0	0	0	0	3.9	0	0	0	0	0	3.6	0	0	4.7	4.4	2.6	0	0	6.2	0	0	3.2	4.6	0	2.6	0	2.6
E8.25	E825_Hindbrain	Hindbrain	2.3	6.33	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2.6	0	0	0	4.2	0	2.6	0	0	0	4	4.2	0	0	5.8	3.3	2.6	4	4.5	0	3.3	0	0
E8.25	E825_Hindbrain	Hindbrain	7.16	1.55	0	0	0	0	0	0	0	0	0	3.9	0	2.1	0	0	0	2.7	0	0	0	0	2.7	2.7	0	0	4.7	3.8	2.1	0	3.1	5.6	2.1	2.1	3.1	4.5	0	3.8	0	0
E8.25	E825_Hindbrain	Hindbrain	6.24	-4.83	0	1.9	0	0	0	0	0	0	0	2.9	1.9	0	0	0	1.9	2.5	0	0	0	1.9	2.9	0	0	0	5.2	4.4	3.1	1.9	0	5.8	2.9	3.7	1.9	5.2	1.9	4.3	0	0
E8.25	E825_Hindbrain	Hindbrain	5.18	-4.99	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0	0	3.7	0	0	0	2.8	2.8	2.2	0	0	4.9	4.5	2.8	3.2	0	5.6	2.8	3.5	3.2	4.4	2.8	0	0	0
E8.25	E825_Hindbrain	Hindbrain	4.3	-4.07	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0	2.4	0	0	0	2.4	0	2.4	0	0	2.4	4.3	0	3	0	5.7	2.4	2.4	3.9	5.1	0	2.4	0	0
E8.25	E825_Hindbrain	Hindbrain	2.29	-4.27	0	0	0	0	2.2	0	0	0	0	3.7	0	0	0	0	0	2.8	0	0	0	0	2.2	0	0	0	2.2	3.5	3.2	3.2	0	5.6	0	0	2.2	4.9	0	4.1	0	0
E8.25	E825_Hindbrain	Hindbrain	-0.55	-1.66	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	3.1	2.4	0	0	0	3.1	3.7	3.5	2.4	2.4	5.4	0	2.4	3.1	5.3	0	0	0	2.4
E8.25	E825_Hindbrain	Hindbrain	0.2	-2.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	4.8	4.3	0	3.4	0	5.5	0	4.3	0	4.9	2.7	2.7	0	0
E8.25	E825_Hindbrain	Hindbrain	-0.45	-1.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	0	0	0	0	4.4	3	0	0	0	5.6	0	3	3	4.6	0	0	0	3
E8.25	E825_Hindbrain	Hindbrain	-3.54	-0.03	0	0	2.2	0	0	0	0	0	0	2.8	0	0	0	0	0	3.5	0	0	0	3.5	0	0	0	0	3.7	4	3.2	2.2	2.2	5.7	0	3.2	2.8	5.1	0	2.2	0	2.2
E8.25	E825_Hindbrain	Hindbrain	1.33	7.3	2.3	0	0	0	0	0	0	0	0	3	2.3	3	0	0	0	3.6	0	0	0	3.3	2.3	0	0	0	3	4.8	0	0	0	5.8	2.3	3.6	2.3	5.3	0	2.3	0	0
E8.25	E825_Hindbrain	Hindbrain	2.39	-4.35	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	3.3	0	2	0	0	3.9	4.3	0	0	3.8	5.5	0	0	3.8	4.9	0	3.5	2	0
E8.25	E825_Hindbrain	Hindbrain	4.17	-2.24	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	3.2	0	0	0	0	0	2.6	0	0	0	4.5	0	2.6	2.6	5.8	0	3.9	3.9	5.4	0	2.6	0	0
E8.25	E825_Hindbrain	Hindbrain	-0.85	0.6	0	0	0	0	0	0	0	0	0	3.4	0	0	0	2.3	0	3	0	0	0	3.4	3.4	0	0	0	3.4	4.3	3.4	2.3	3.7	5.7	2.3	0	2.3	4.9	0	0	0	0
E8.25	E825_Hindbrain	Hindbrain	-2.67	1.09	0	0	0	0	0	0	0	0	0	3.2	0	2	0	0	0	3.2	0	0	0	0	0	3	0	0	4.5	4.1	2	2	0	5.6	2	3.2	2	4.9	0	2.6	2	0
E8.25	E825_Hindbrain	Hindbrain	-1.39	1.82	0	0	0	2	0	0	0	0	0	3.3	2.6	0	0	0	0	3	2	0	0	2	0	0	0	0	4	4.2	2.6	2	2	5.9	0	2.6	3.5	4.7	0	0	0	0
E8.25	E825_Hindbrain	Hindbrain	-3.2	-2.01	0	0	2.5	2.5	0	0	0	2.5	0	3.1	2.5	0	0	0	0	3.5	0	0	0	2.5	2.5	3.5	0	0	4.9	3.8	2.5	0	2.5	5.8	0	0	3.5	5	0	0	0	2.5
E8.25	E825_Hindbrain	Hindbrain	3.55	-2.11	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3.7	0	0	0	3	2	0	0	2	2	4	2.6	3	0	6.1	2.6	2.6	2.6	5.2	2.6	3.3	0	0
E8.25	E825_Hindbrain	Hindbrain	-8.15	0.16	3.4	0	0	0	0	0	3.4	0	0	2.4	0	0	0	0	0	3.4	0	0	0	2.4	0	2.4	0	0	3.4	3.9	0	0	0	5.3	0	0	0	4.9	0	0	0	0
E8.25	E825_Hindbrain	Hindbrain	-6.94	-2.06	3.7	0	0	0	2	0	3.5	0	0	2	0	0	0	0	0	4.1	0	0	0	3.5	2.6	3.7	0	2	2.6	4.2	0	0	0	5.5	0	2	0	4.9	0	0	0	0
E8.25	E825_Hindbrain	Hindbrain	0.88	-1.43	0	0	2.9	0	0	0	0	0	0	3.3	2.3	0	0	0	0	4.3	0	0	0	0	0	2.3	0	0	4.7	3.6	2.9	2.9	2.3	5.7	0	0	3.6	5.4	0	2.3	2.3	0
E8.25	E825_Hindbrain	Hindbrain	0.55	2.31	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3.4	0	0	0	2	0	0	0	2	3.6	3.2	2.9	0	0	5.2	2	3.6	2.9	4.9	0	4.1	0	0
E8.25	E825_Hindbrain	Hindbrain	1.84	-2.52	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	4.4	0	0	0	2.6	2.6	0	0	0	4.8	3.9	0	0	0	5.8	0	3.6	3.6	5.1	0	0	0	0
E8.25	E825_Hindbrain	Hindbrain	-1.15	-0.46	0	0	0	0	0	0	0	0	0	3.1	0	0	0	0	0	3.6	0	0	0	2.1	0	2.8	0	0	4.8	3.6	3.4	2.8	0	5.6	3.1	3.1	3.4	5.3	2.1	4.1	0	0
E8.25	E825_Hindbrain	Hindbrain	5.83	-0.44	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	2.3	3	3	0	0	4.3	4.3	0	0	3	5.8	0	3	0	4.3	0	3.4	2.3	2.3
E8.25	E825_Hindbrain	Hindbrain	-1.87	-3.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	0	0	0	2.1	2.1	3.2	0	0	4	3.7	0	0	0	5.9	0	3.8	2.8	4.9	0	0	0	0
E8.25	E825_Hindbrain	Hindbrain	-1.43	-0.23	0	0	0	0	0	0	0	0	0	3.4	0	0	0	0	0	3.4	3	0	0	3.4	0	2.3	0	0	4.2	4	3.6	0	2.3	5.7	0	3	0	5.1	0	2.3	0	2.3
E8.25	E825_Hindbrain	Hindbrain	5.42	-5.04	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0	0	2.7	0	0	0	3	0	0	0	0	5.2	3.7	3.3	2.7	0	5.6	0	3	2.7	5	3.3	4.7	2	0
E8.25	E825_Hindbrain	Hindbrain	-7.81	-1.7	2.6	0	2	0	3	0	3.7	0	0	3.3	0	2	0	0	0	4.3	2	2	0	3.5	3.8	2.6	0	2	0	3.3	0	0	0	5.5	0	0	0	4.5	0	0	0	0
E8.25	E825_Hindbrain	Hindbrain	5.7	-3.03	0	0	0	0	0	0	0	0	0	3.8	0	1.9	0	0	0	3.4	0	0	0	3.1	1.9	2.9	0	0	4.9	4.2	0	0	1.9	5.3	3.1	2.5	3.7	4.8	0	3.1	0	1.9
E8.25	E825_Hindbrain	Hindbrain	2.53	-1.39	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3.7	0	3.4	0	0	0	4.4	2.4	2.4	3	5.8	0	0	3.4	5	0	0	0	2.4
E8.25	E825_Hindbrain	Hindbrain	-8.39	0.89	4.1	0	0	0	3.8	0	3.4	0	0	0	0	0	0	0	0	3.4	0	0	0	2.8	0	4.1	0	0	0	0	0	0	0	5.1	0	0	2.8	5	0	2.8	0	0
E8.25	E825_Hindbrain	Hindbrain	0.02	7.15	0	0	0	0	2.1	0	3.6	0	0	3.6	0	0	0	0	2.1	3.8	2.1	0	0	3.1	2.7	3.1	0	0	2.1	3.6	3.6	2.1	2.1	5.7	3.4	2.7	3.1	4.6	0	2.7	2.1	0
E8.25	E825_Hindbrain	Hindbrain	3.11	2.95	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	2.9	0	0	4.4	4.1	2.9	0	2.3	5	2.9	3.3	0	4.5	2.3	2.3	0	0
E8.25	E825_Hindbrain	Hindbrain	-0.19	-2.32	0	0	0	0	0	0	0	0	0	3.4	0	0	0	0	0	3.6	0	0	0	3.2	2.8	0	0	0	5.1	3.2	3.8	3.2	3.2	5.5	2.8	3.4	3.2	4.9	0	3.4	0	0
E8.25	E825_Hindbrain	Hindbrain	4.14	-2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	2.3	0	0	0	3.6	4	2.9	0	2.9	5.6	0	2.9	0	4.9	2.3	3.3	0	0
E8.25	E825_Hindbrain	Hindbrain	1.23	6.93	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	0	3.6	0	0	0	0	3.2	3.2	0	0	4.6	4.3	2.6	2.6	0	5.8	3.2	0	0	5.3	0	3.2	2.6	0
E8.25	E825_Hindbrain	Hindbrain	3.61	-2.11	0	0	0	0	0	0	0	0	0	3.2	0	0	0	0	0	0	0	0	0	2.8	0	2.2	0	0	2.8	4.2	0	2.2	2.2	5.8	0	3.2	2.2	5	0	2.2	2.2	0
E8.25	E825_Hindbrain	Hindbrain	-3.64	0.43	0	0	0	0	0	0	0	0	0	2.9	2.2	0	0	0	0	3.8	0	0	0	2.2	0	3.6	0	0	4.9	3.3	2.9	2.9	2.2	5.5	0	2.9	2.9	4.1	0	3.3	2.2	0
E8.25	E825_Hindbrain	Hindbrain	-0.83	1.86	0	0	0	0	0	0	0	0	0	1.7	1.7	0	0	0	0	3.1	2.3	1.7	0	2.7	0	3.1	0	1.7	3.1	4.5	2.9	3.1	2.3	5.7	0	0	3.1	4.9	0	1.7	1.7	1.7
E8.25	E825_Hindbrain	Hindbrain	-1.3	-2.14	0	0	0	0	2.4	0	0	0	0	2.4	0	0	0	0	0	4.8	0	0	0	3	2.4	2.4	0	0	3.9	4.3	0	3	0	5.6	0	2.4	3	4.9	0	3	0	0
E8.25	E825_Hindbrain	Hindbrain	0.31	1.36	0	0	2.4	0	0	0	0	0	0	2.4	2.4	0	0	0	0	3.5	1.8	1.8	0	3.1	2.4	1.8	0	0	4.1	4.1	3.3	1.8	0	5.7	0	1.8	2.4	4.6	0	0	1.8	0
E8.25	E825_Hindbrain	Hindbrain	3.94	-1.5	0	0	0	0	0	0	0	0	0	3.5	0	2.2	0	0	0	2.9	2.2	0	0	2.2	2.2	0	0	0	3.7	3.9	2.2	0	3.3	5.4	0	2.9	3.3	4.3	0	3.7	0	0
