day	Anno	celltype	UMAP_1	UMAP_2	marker:Pcdh15	marker:Sox6	up:Zfpm2	up:Sox6	up:Myt1	up:Etv1	up:Olig1	up:Sox10	down:Pax3	down:Gli3	down:Setbp1	down:Meis1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.44	2.7	0	0	0	0	0	0	0	0	0	5.3	5.3	6
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	1.11	-0.1	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.26	-1.49	0	5.7	0	5.7	0	0	0	0	5.6	3.8	6.5	3.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	1.82	-2.23	0	5.1	0	5.1	0	0	0	0	5.1	6.2	6.5	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.24	2.62	0	4.7	0	4.7	0	0	0	0	0	0	6.3	4.7
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.14	-2.52	0	5.9	0	5.9	0	0	0	0	6.2	0	5.5	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.4	0.93	0	0	0	0	0	0	0	0	0	5	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.79	2.85	0	5.2	0	5.2	0	0	0	0	0	0	5.2	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.11	4.58	0	5.7	0	5.7	0	0	0	0	0	0	6.1	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.36	3.15	0	5.8	4.7	5.8	0	0	0	0	0	5.1	5.6	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.39	-1.79	0	6.2	0	6.2	0	0	0	0	5.1	5.8	5.8	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.16	-2.91	0	5.6	0	5.6	0	0	0	0	5.6	5.8	6.7	5.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.42	2.54	0	6.2	0	6.2	0	0	0	0	0	5.1	5.1	5.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.53	2.97	0	5.2	0	5.2	0	0	0	0	0	0	7	5.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.93	-2.46	0	0	0	0	0	0	0	0	5.2	5.9	5.6	5.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.44	1.26	0	5.1	0	5.1	0	0	0	0	0	0	5.1	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.36	1.78	0	5.2	0	5.2	0	0	0	0	0	6.3	6.3	5.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.25	1.39	0	6.3	0	6.3	0	0	0	0	0	5	6.3	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-5.49	-0.11	0	4.7	0	4.7	0	0	0	0	5.1	5.6	5.4	4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.33	-0.27	0	5.9	0	5.9	0	0	0	0	0	5.5	6.4	4.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.16	-0.05	0	5.5	0	5.5	0	0	0	0	0	0	0	6
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.43	0.86	0	5.2	0	5.2	0	0	0	0	4.5	5.2	4.5	5.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1	-0.74	0	0	0	0	0	0	0	0	0	0	5.5	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.43	1.96	0	6.9	0	6.9	0	0	0	0	0	0	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.44	5.53	0	6	0	6	0	0	0	0	0	4.9	0	4.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.05	-1.34	0	0	0	0	0	0	0	0	5.4	0	5.4	6.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.28	2.46	0	5.3	0	5.3	0	0	0	0	5.3	5.3	6	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.38	-1.51	0	4.5	0	4.5	0	0	0	0	5.1	0	5.6	4.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.8	0.51	0	0	0	0	0	0	0	0	4.9	4.9	5.6	4.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.39	3.3	0	0	0	0	0	0	0	0	0	0	6	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.72	3.28	0	0	0	0	0	0	0	0	0	5.2	0	5.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.3	3.65	0	5.7	0	5.7	0	0	0	0	0	5	5.7	5.7
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.04	1.69	0	0	0	0	0	0	0	0	0	5	6.4	5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.5	3.57	0	6	3.9	6	0	0	0	0	0	3.9	5	4.6
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.05	-1.99	0	0	0	0	0	0	0	0	5.3	0	4.7	6
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.34	4.09	0	5.3	0	5.3	0	0	0	0	0	0	6	5.3
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.32	2.46	0	5.7	0	5.7	0	0	0	0	0	0	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.24	3.73	0	0	0	0	0	0	0	0	0	0	3.9	5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.88	5.57	0	6.2	0	6.2	0	0	0	0	0	0	5.9	4.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.67	3.67	0	0	0	0	0	0	0	0	0	4.4	6	5.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.25	1.02	0	6	4.6	6	0	0	0	0	0	4.6	6.5	4.6
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.78	-2.17	0	0	0	0	0	0	0	0	6	4.9	4.9	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.21	0.47	0	0	0	0	0	0	0	0	0	4.4	4.4	4.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.05	1.2	0	0	0	0	0	0	0	0	5.1	5.1	5.8	5.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.79	2.08	0	5.2	0	5.2	0	0	0	0	0	4.3	5.6	5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.71	5.47	0	0	0	0	0	0	0	0	0	5.2	6.3	5.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.45	-0.55	0	4.7	0	4.7	0	0	0	0	0	5.4	5.4	5.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	1.27	-1.99	0	0	0	0	0	0	0	0	5.6	5.4	5.9	5.6
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.33	2.23	0	5.2	0	5.2	0	0	0	0	0	0	5.9	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.89	4.67	0	5.1	4	5.1	0	0	0	0	0	5.1	4.7	4.7
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-5.06	1.2	0	0	0	0	0	0	0	0	0	0	5.7	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.86	-2.06	0	0	4.8	0	0	0	0	0	5.5	4.8	5.9	5.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.02	4.22	0	5	4.3	5	0	0	0	0	0	4.3	4.3	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.98	5	0	6.3	4.9	6.3	0	4.9	0	0	0	0	6	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.21	1.49	0	5.5	0	5.5	0	0	0	0	4.8	0	4.8	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.1	0.47	0	5.2	0	5.2	0	0	0	0	0	5.9	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.74	-2.66	0	0	0	0	0	0	0	0	6.3	0	4.5	4.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.23	-1.83	0	4.1	0	4.1	0	0	0	0	4.7	5.6	5.1	4.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	1.21	4.8	5.4	0	5.4	0	0	0	0	0	0	0	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.44	4.79	0	6.3	0	6.3	0	4.9	0	0	0	0	5.6	4.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.76	-1.5	0	4.6	0	4.6	0	0	0	0	5.5	4.9	5.5	3.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.61	3.61	0	5.6	0	5.6	0	0	0	0	4.9	0	0	5.6
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.18	2.4	0	5.7	0	5.7	0	0	0	0	0	5.3	5.7	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.01	4.33	0	4.7	4	4.7	0	0	0	0	0	4	5.1	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.32	0.76	0	0	0	0	0	0	0	0	0	0	0	6.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.72	5.7	0	0	0	0	0	0	0	0	0	0	5	5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	1.31	1.55	0	5.8	0	5.8	0	0	0	0	0	0	5.4	5.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.9	3.62	0	5.1	0	5.1	0	0	0	0	0	4.4	5.1	4.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.3	4.02	0	0	0	0	0	0	0	0	0	0	4.4	5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.63	-0.34	0	0	0	0	0	0	0	0	5.1	0	5.1	5.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.58	3.47	0	5.8	0	5.8	0	0	0	0	0	0	0	6.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.6	-0.22	0	5.5	0	5.5	0	0	0	0	0	0	5.5	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.24	-2.18	0	0	4.5	0	0	0	0	0	4.5	4.5	5.9	6.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.53	3.92	0	5.8	5.8	5.8	0	0	0	0	0	0	5.1	5.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.22	5.86	0	0	5.1	0	0	5.1	0	0	0	0	5.8	5.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.04	1.74	0	5.1	0	5.1	0	0	0	0	0	5.1	5.1	5.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.12	2.21	0	5.7	0	5.7	0	0	0	0	0	0	5.7	4.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.48	3.51	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.81	-0.12	0	0	0	0	0	0	0	0	0	4.3	4.3	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.53	1.78	0	3.8	0	3.8	4.5	0	0	0	0	4.5	5.7	5.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.63	1.15	0	0	0	0	0	0	0	0	0	0	6.1	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.84	6.15	0	4.6	4	4.6	0	0	0	0	0	0	4.6	5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.94	1.69	0	0	0	0	0	0	0	0	0	0	5.1	5.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.29	1.67	0	0	0	0	0	0	0	0	0	5	5	5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.01	1.97	0	5.1	0	5.1	0	0	0	0	0	5.5	5.1	3.7
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.53	-0.96	0	5.8	0	5.8	0	0	0	0	0	0	5.1	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.2	3.61	0	4.9	0	4.9	0	0	0	0	0	5.5	6.2	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.69	-1.82	0	5	0	5	0	0	0	0	5.7	5.7	6.5	4.3
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.19	0.73	0	0	0	0	0	0	0	0	0	0	6.2	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.71	2.56	0	6.8	0	6.8	0	0	0	0	0	0	4.7	5.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.88	2.73	0	5.4	0	5.4	0	0	0	0	0	0	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.53	-0.2	0	0	0	0	0	0	0	0	5.8	5.6	6	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.27	-1.14	0	5	0	5	0	0	0	0	0	5	5.5	5.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.15	5.21	0	5.4	0	5.4	0	4.7	0	0	0	4.7	5.8	5.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.68	2.93	0	0	0	0	0	0	0	0	0	0	6.1	6.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.29	0.15	0	0	0	0	0	0	0	0	0	5.6	6.9	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.12	5.02	0	5.6	0	5.6	0	0	0	0	0	0	5.4	5.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.7	-2.59	0	6	0	6	0	0	0	0	3.8	4.9	6.6	4.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.87	-1.98	0	0	0	0	0	0	0	0	0	0	6	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.18	0.6	0	4.7	0	4.7	0	0	0	0	0	5.4	5.4	4.7
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.69	0.93	0	4.2	0	4.2	0	0	0	0	4.9	4.9	6.1	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.49	-0.51	0	4.9	0	4.9	0	0	0	0	3.8	0	5.2	4.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.52	-2.18	0	5.8	0	5.8	0	0	0	0	4.5	4.5	6.5	5.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.18	1.68	0	5.2	0	5.2	0	0	0	0	0	0	4.6	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.01	-2.24	0	0	0	0	0	0	0	0	6.1	5.4	5.8	5.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.08	4.37	0	0	4.6	0	0	0	0	0	0	4.6	0	5.3
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.06	1.22	0	0	0	0	0	0	0	0	0	0	6.7	5.3
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.57	6.14	0	5.8	0	5.8	0	0	0	0	0	0	4.7	4.7
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.85	0.27	0	0	0	0	0	0	0	0	0	5.2	5.9	5.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.37	-2.12	0	0	4.9	0	0	0	0	0	5.6	4.9	4.9	4.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.01	3.65	0	0	0	0	0	0	0	0	0	6	5.3	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.96	-2.52	0	4.4	0	4.4	0	0	0	0	6.2	5.1	6.6	6
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.73	2.59	0	6	0	6	0	0	0	0	0	5.1	5.8	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.21	0.23	0	4.5	0	4.5	0	0	0	0	0	4.5	5.9	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.01	0.23	0	4.3	4.3	4.3	0	0	0	0	0	0	6.3	5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.92	2.53	0	0	0	0	0	0	0	0	0	0	5.9	4.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.26	2.46	0	6.2	0	6.2	0	0	0	0	0	0	4.8	5.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.84	5.45	0	5.6	0	5.6	0	0	0	0	0	0	0	4.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.89	-3	0	0	0	0	0	0	0	0	5.1	5.1	5.1	5.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.44	1.82	0	0	0	0	0	0	0	0	0	0	5.6	4.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.47	-1.47	0	5.9	0	5.9	0	0	0	0	0	0	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.33	5.36	0	6.3	4.4	6.3	0	0	0	0	0	0	6.2	4.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.54	0.26	0	0	0	0	0	0	0	0	6.3	4.5	6.3	5.6
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.1	5.01	0	4.4	0	4.4	0	0	0	0	0	4.4	6.4	4.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.88	0.06	0	0	0	0	0	0	0	0	0	0	5.6	5.6
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.14	4.19	0	5.8	3.8	5.8	0	3.8	0	0	0	4.5	4.9	4.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.19	2.25	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.43	-1.72	0	4	0	4	0	0	0	0	5.6	5.4	6	4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.32	3.44	0	5.1	0	5.1	0	0	0	0	4	5.1	5.4	4.7
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.37	-1.31	0	0	0	0	0	0	0	0	6.2	5.1	5.6	4.7
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.72	-1.45	0	0	0	0	0	0	0	0	4.4	4.4	4.4	4.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.55	-2.08	0	0	0	0	0	0	0	0	4	5.1	6	4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.36	-2.28	0	5.4	0	5.4	0	0	0	0	5.7	4.7	4.1	5.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.49	0.27	0	0	0	0	0	0	0	0	0	0	6.7	5.3
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.79	1.68	0	5.7	0	5.7	0	0	0	0	0	4.1	6.2	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.99	1.48	0	5.7	0	5.7	0	0	0	0	0	0	5.2	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.41	4.22	0	5.3	5.3	5.3	0	0	0	0	0	0	5.3	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.47	1.39	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-5.44	1.88	0	0	4	0	0	0	0	0	0	4.6	4	5.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.79	4.9	0	5.7	0	5.7	0	0	0	0	0	0	5.5	4.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	1	6.68	0	5.4	0	5.4	0	0	0	0	0	0	4.7	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.37	-0.68	0	0	0	0	0	0	0	0	4.1	5.5	6.3	4.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.81	0.77	0	0	0	0	0	0	0	0	0	4.4	5.5	5.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.68	-0.95	0	0	0	0	0	0	0	0	5.2	5.9	0	5.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.48	0.53	0	6.3	0	6.3	0	0	0	0	4.3	0	6.2	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.95	1.45	0	4.8	0	4.8	0	0	0	0	0	4.8	0	4.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	1.09	1.85	0	0	0	0	0	0	0	0	0	0	5	5.7
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.16	4.39	0	6	0	6	0	0	0	0	0	0	5.1	4.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.48	-0.75	0	0	0	0	0	0	0	0	0	0	5.6	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.86	-0.42	0	4.9	4.9	4.9	0	0	0	0	4.9	0	0	4.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.86	1.26	0	4.5	0	4.5	0	0	0	0	0	4.5	5.6	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.09	4.01	0	0	0	0	0	0	0	0	0	0	4.9	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.2	-0.49	0	0	0	0	0	0	0	0	5.7	5	6.1	5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.12	2.99	0	0	0	0	0	0	0	0	0	0	0	5.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.71	4.35	0	5.8	0	5.8	0	0	0	0	0	5.1	6.2	5.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	1.09	5.78	0	5.5	5.5	5.5	0	0	0	0	0	0	5.5	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.66	-2.18	0	5.3	0	5.3	0	0	0	0	3.9	3.9	5.9	5.7
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.89	5.14	0	5.9	0	5.9	0	4.8	0	0	0	0	4.8	4.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.45	1.33	0	0	0	0	0	0	0	0	4.3	4.9	5.8	5.3
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.9	4.04	0	4.6	0	4.6	0	0	0	0	0	4.6	5.7	4.6
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.38	6.06	0	6	5.6	6	0	0	0	0	0	0	6	6.3
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.39	-2.3	0	0	0	0	0	0	0	0	4.5	5.6	0	5.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.83	-0.32	0	5.4	0	5.4	0	0	0	0	0	0	4.7	4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.37	-1.52	0	4.1	0	4.1	0	0	0	0	5.5	5.2	5.5	4.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.93	1.37	0	6.3	0	6.3	0	0	0	0	0	0	6	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.66	-1.72	0	5.2	0	5.2	0	0	0	0	5.2	5.9	0	5.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	2.05	-1.77	0	0	0	0	0	0	0	0	5.5	6.2	6.2	5.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.17	1.39	0	6.4	0	6.4	0	0	0	0	5.1	5.1	5.8	4.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.34	1.24	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.7	3.8	0	5.7	0	5.7	5	0	0	0	0	0	5	5.7
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.86	-1.99	0	0	0	0	0	0	0	0	5.2	5.2	6.1	4.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.19	-1.49	0	0	0	0	0	0	0	0	5.8	5.5	6	5.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	1.85	2.07	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.92	1.65	0	4.9	0	4.9	0	0	0	0	0	4.5	0	4.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.12	2.88	0	5.3	6.3	5.3	0	0	0	0	0	0	6	4.7
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.13	1.9	0	6.3	0	6.3	0	0	0	0	6.3	5.3	5.7	5.7
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-5.33	1.1	0	0	0	0	0	0	0	0	0	0	5.3	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.72	4.5	0	4.9	4.2	4.9	0	0	0	0	0	0	4.9	4.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.84	5.2	0	6.1	0	6.1	0	4.2	0	0	0	4.2	4.9	5.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.32	6.38	0	0	0	0	0	0	0	0	0	5.3	4.6	4.6
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.65	2.88	0	6.2	0	6.2	0	0	0	0	0	4.8	6.2	5.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.24	-1.67	0	0	4.2	0	0	3.5	0	0	5.4	5.1	6.4	5.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.2	0.94	0	0	0	0	0	0	0	0	0	5.4	5.8	5.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.93	4.02	0	5.3	0	5.3	0	0	0	0	0	4.6	5.3	3.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.24	1.88	0	0	0	0	0	0	0	0	0	0	5.5	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.6	-1.07	0	5.5	4.2	5.5	0	0	0	0	4.8	5.5	5.5	4.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	1.63	2.03	0	4.6	0	4.6	0	0	0	0	0	0	0	6.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.55	-1.96	0	4.8	4.1	4.8	0	0	0	0	6.6	5.2	6.1	4.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.19	-0.87	0	4.9	0	4.9	0	0	0	0	4.9	5.2	5.2	3.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.5	-1.73	0	4.6	0	4.6	0	0	0	0	5.7	5.3	6.3	5.6
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.74	3.2	0	6.4	0	6.4	0	0	0	0	4.4	4.8	5.9	4.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.58	2.59	0	5.2	0	5.2	0	0	0	0	0	4.5	6.1	4.5
