day	Anno	celltype	UMAP_1	UMAP_2	marker:Hlx	marker:Bmp2	marker:Krt8	marker:Col1a1	marker:Nrp1	up:Lrrfip1	up:Klf6	up:Hoxb2	up:Hoxb6	up:Foxf1	up:Hic2	down:Mesp1	down:Eomes	down:Mixl1	down:Pou5f1	down:Id1	down:T	down:Smad1	down:Etv2	down:Evx1	down:Snai1
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.6	3.97	0	0	2	0	0	0	2	2.6	0	3.7	0	3.7	2	2.6	3.5	3	2.6	2	3.5	2.6	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.8	-0.41	0	0	4.6	0	1.5	0	2.8	0	0	1.5	0	1.5	0	0	1.5	0	2.8	0	2.5	1.5	1.5
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.07	1.56	0	0	3.9	0	0	0	2.9	0	0	3.2	2.9	0	0	0	0	2.2	0	2.2	0	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.28	-0.26	0	1.9	4.1	0	1.9	1.9	0	3.1	0	3.1	2.9	0	0	0	2.5	0	0	0	0	1.9	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.68	-2	0	0	3.5	0	0	1.9	2.5	1.9	0	3.7	0	0	3.1	2.5	1.9	3.8	2.5	2.9	0	1.9	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.59	-3.31	0	0	3.1	0	1.5	0	2.1	1.5	0	3.1	0	4.4	2.1	0	3.9	3.5	3.9	2.1	1.5	1.5	1.5
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.45	-2.52	1.9	1.9	2.9	0	0	0	1.9	2.5	0	2.5	0	3.4	0	0	3.7	3.4	0	0	0	1.9	1.9
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	0.81	0.18	0	0	4.1	0	2.4	0	2.4	2.4	0	4.1	0	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.93	-3.11	2.3	0	2.3	0	2.3	0	0	0	0	3.3	0	4.2	2.9	2.9	3.6	3.3	0	2.3	0	2.3	2.3
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.75	3.14	0	0	2.3	0	0	2.3	4	2.3	0	3.6	2.3	0	2.3	0	3.6	3.3	0	2.3	2.9	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.72	1.95	0	2.8	0	0	0	0	0	0	0	0	0	3.4	3.1	0	0	2.8	0	3.1	5.3	0	2.1
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.28	-2.47	0	0	4	0	0	0	0	2	2	2.6	0	2	0	0	3.2	4.8	3	0	0	3	2
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.71	1.29	0	0	4.2	0	0	0	2.1	2.1	0	3.6	2.1	0	0	0	2.7	2.1	2.1	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.34	1.67	0	0	3.8	0	0	0	0	2.1	0	2.8	0	2.8	2.8	0	2.8	0	0	2.8	4.5	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.9	2.14	0	0	3.7	0	2.4	0	3.5	3.1	0	3.5	0	0	3.1	0	2.4	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.1	3.78	0	0	2.8	0	2.2	0	0	0	0	3.9	2.2	0	0	0	3.5	2.2	0	0	2.2	2.2	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.92	2.72	0	2.2	0	0	0	2.2	0	0	0	3.2	0	4.2	3.2	0	3.2	3.2	0	2.2	2.8	2.2	2.8
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.47	1.08	0	0	3.8	0	0	2.2	0	2.8	0	0	0	0	2.2	0	3.4	0	0	2.2	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.63	3.76	0	0	3.3	0	0	0	3	0	0	2.7	0	0	2.7	0	2.7	2	0	0	2	0	2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.81	-2.32	0	0	3.7	0	0	2.2	0	0	0	3.9	0	3.2	0	0	3.7	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.69	4.64	0	0	2.8	0	0	0	2.2	0	0	3.2	0	2.8	2.8	3.4	2.8	2.2	2.2	0	5	2.2	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.61	1.43	0	0	0	0	0	2.5	0	0	0	0	0	4.4	3.2	2.5	4.1	2.5	0	3.2	2.5	0	2.5
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.69	-0.62	0	0	3.8	0	0	0	0	2.7	0	3.8	0	0	2.7	0	3.3	0	0	1.7	2.3	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.51	-2	0	0	2.9	0	0	0	1.9	2.6	1.9	1.9	0	3.6	2.6	2.9	0	2.9	1.9	0	3.2	2.6	1.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	4.15	0.9	0	0	4	2.9	0	0	2.3	0	0	4	2.9	0	2.3	0	0	0	0	0	0	0	2.3
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.12	0.12	0	0	2.5	0	0	0	0	0	0	3.2	0	3.8	1.9	0	1.9	1.9	0	0	3.4	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.15	-2.98	0	0	2.6	0	0	2.6	2.6	0	0	0	0	3.7	0	0	0	3.3	2.6	3.3	0	2.6	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.5	3.12	1.9	0	0	0	0	0	2.9	0	0	0	1.9	2.9	3.2	2.9	3.5	3.2	1.9	2.9	5	1.9	2.5
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.46	-3.35	0	2.1	3.1	0	0	0	0	3.1	0	2.8	0	4.6	0	0	2.8	2.1	3.1	0	0	2.1	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.18	-4.39	0	0	3.5	0	0	0	0	2.4	0	3.7	0	3.7	0	2.4	3.7	3.5	3.7	2.4	0	2.4	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.59	-0.2	0	0	4.3	0	0	0	2.3	2.9	2.9	3.3	0	0	0	0	2.9	0	0	0	2.3	2.3	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.78	-2.69	0	0	2.2	0	0	0	2.5	0	0	2.5	0	5.2	0	2.5	3.9	2.2	3.2	1.6	0	2.5	3.2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.65	-1.32	0	0	3.6	0	0	1.8	0	0	0	3.1	1.8	3.1	1.8	2.4	2.8	2.8	0	0	3.1	1.8	2.4
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.22	0.82	0	0	4.3	2.1	0	0	2.7	3.6	3.1	3.4	2.1	0	0	0	3.4	2.7	2.1	0	0	0	2.1
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.5	-3.99	0	0	0	0	0	2.1	2.1	0	0	0	2.1	5	3.1	2.1	3.6	4.4	2.1	0	4.8	3.4	3.1
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.52	-0.07	0	2	4.3	0	0	3.3	2	2	3	4	2.6	2.6	0	0	0	2	2	0	0	0	2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.35	-4.1	0	0	2.2	0	0	0	2.2	0	0	0	0	3.5	0	0	4.4	3.5	2.9	0	0	2.2	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.26	-1.63	0	0	4.6	0	0	2.2	3.3	0	0	2.2	0	0	0	0	0	2.9	0	2.2	0	2.2	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.96	-1.22	1.6	0	3.6	0	0	0	0	0	0	4.3	0	3.3	1.6	2.9	3.7	2.2	0	1.6	0	2.2	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3	-4.41	2	0	3	0	0	0	3.6	0	0	2.6	0	2.6	0	0	3.6	3.9	3.5	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.75	2.9	0	0	2.5	0	0	1.9	2.5	0	0	1.9	2.5	3.3	2.9	0	1.9	2.9	0	1.9	4.5	1.9	2.5
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.84	0.53	0	0	0	0	0	0	2.6	3	0	2.6	0	4.8	0	0	3	3.3	0	0	0	0	2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.64	-2.63	0	0	3	0	0	0	3.3	0	0	3.5	0	3.5	0	0	3.5	2.6	2.6	2	0	2.6	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.34	3.84	0	0	2.4	0	0	0	0	0	0	0	0	2.4	2.4	0	3	0	2.4	2.4	4.2	0	2.4
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.4	0.13	0	0	4.5	0	0	0	2.6	0	0	3.8	2.6	0	0	2	2	2	0	2	2.6	0	2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.38	0.41	0	0	4	0	0	0	3.6	0	0	2.9	0	2.9	2.9	0	3.4	2.5	0	2.5	1.9	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.07	2.7	0	0	0	0	0	0	2.1	2.7	0	3.4	3.1	0	0	0	3.1	4.3	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.48	1.71	0	0	2.8	0	2.1	0	0	0	0	3.1	0	3.1	2.8	3.4	2.1	2.1	0	2.1	3.8	2.8	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.33	-1.04	0	1.4	3	0	0	2	2	1.4	0	3.1	1.4	3.8	2.8	0	3	2.3	0	2.6	2.3	2.3	1.4
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.64	-1.21	0	1.7	4.2	0	0	0	1.7	1.7	0	3.8	1.7	2.3	0	0	2.3	2.3	2.7	0	1.7	1.7	1.7
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.63	-0.37	0	0	4.7	0	0	2.6	3.3	3	0	3	2.6	0	0	0	0	0	0	2.6	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.01	3.32	0	0	2.9	0	0	0	3.8	2.2	0	4.1	2.2	2.2	2.2	0	3.3	0	0	0	3.8	2.2	2.2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.33	-1.92	0	0	3.2	0	0	0	2.5	0	0	3.4	1.9	2.9	0	0	2.9	1.9	0	1.9	0	1.9	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.53	-4.35	0	0	2.9	0	0	0	0	0	0	0	0	4.4	0	2.3	3.3	2.9	3.8	2.3	2.3	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.48	-2.34	0	0	2	0	0	2	3	2	0	3.3	0	2.6	0	0	3.7	2.6	2	0	0	2	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.76	2.96	0	0	4.2	0	0	2.7	3.4	0	0	2.1	0	0	0	0	3.4	2.7	0	0	2.1	2.1	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.97	2.78	0	0	3.5	0	2.6	0	2.6	2.6	0	3	0	2	0	0	3	3	0	2	2	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.53	-4.84	0	0	2	0	0	2	2	0	0	0	2	4.2	3.5	4.2	3.9	3.6	0	3	4.6	2	2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.64	3.47	0	1.9	1.9	0	0	0	0	0	0	0	0	2.9	1.9	0	1.9	2.9	0	0	4.5	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.24	0.24	0	0	4.1	0	0	2.5	3.4	3.4	0	3.7	1.9	0	1.9	0	2.9	2.5	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.2	-1.43	0	0	2.2	0	2.2	0	0	0	0	4.3	0	3.3	2.9	3.5	2.2	0	0	0	2.2	0	2.2
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.98	0.65	0	2.2	4.5	0	0	0	3.7	2.2	0	2.2	2.2	0	0	0	2.8	2.8	0	2.2	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.54	1.34	0	0	3.4	0	1.9	1.9	2.5	0	0	1.9	0	3.8	1.9	1.9	2.5	1.9	1.9	2.5	1.9	0	1.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.86	-2.03	0	0	2.9	0	0	0	0	2.2	0	3.5	0	0	0	2.2	3.5	2.2	0	0	2.2	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.7	2.96	0	2.6	3	0	0	0	3	2	0	3.2	0	2.6	0	0	2.6	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.71	-4.9	0	0	0	0	0	0	0	0	0	0	0	4.3	0	2.3	4.1	5.2	4.3	0	0	2.3	3.3
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.17	3.58	0	0	3.5	0	2.2	2.8	2.2	0	2.2	3.5	2.8	2.2	2.8	2.2	3.2	3.5	0	2.2	3.2	3.2	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.75	2.23	0	0	2	0	2	0	0	0	0	0	2.7	3.5	3.3	0	2.7	3.5	2.7	2	4	0	2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.4	-1.2	0	0	3.7	0	2	0	2	3.1	0	3.5	0	4.3	2	0	3.1	0	2	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-4.29	0.38	2.4	0	3.1	0	1.8	0	1.8	0	0	1.8	0	0	1.8	0	3.1	0	2.4	2.4	4	1.8	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.07	0.76	0	0	2.8	0	0	2.1	3.1	2.1	0	4.4	2.8	4.5	2.1	0	0	2.1	0	2.1	2.1	0	2.8
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.75	4.54	0	1.7	0	0	0	0	0	1.7	0	0	1.7	3.6	2.3	1.7	1.7	0	2.3	0	3.6	0	1.7
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.82	-3	0	0	3.1	0	0	0	0	2.2	0	3.7	0	3.7	0	0	3.8	3.9	2.2	2.2	1.7	1.7	1.7
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	0.69	-1	0	0	4.7	0	0	2.6	1.9	0	0	2.6	1.9	0	1.9	0	1.9	3.2	0	1.9	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.05	2.55	0	0	4	0	2.9	2.9	0	0	0	2.9	0	2.9	0	0	0	2.9	0	0	2.9	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.96	3.66	0	0	0	0	0	0	2.6	0	0	0	0	4.4	2.6	0	4	4.4	0	0	4.2	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.36	-2.67	0	1.7	3.5	0	0	2.3	0	2.7	1.7	2.9	0	4.6	0	0	3.3	3.6	3.2	1.7	0	2.3	1.7
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.89	-2.97	0	0	3.2	0	0	0	2	0	0	0	0	3.4	0	0	4	3.6	2	2	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.95	2.46	0	1.9	3.2	0	0	0	0	0	0	1.9	0	2.6	3.2	2.6	1.9	1.9	0	0	5.1	0	2.6
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.57	-1.19	0	0	3.4	0	2.5	0	2.9	0	0	0	1.9	3.2	2.5	0	3.2	3.4	0	1.9	2.5	1.9	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.09	1.57	0	2	3	0	0	0	2	0	0	2.6	2	3.3	2.6	0	3.5	2	0	2.6	4.7	2	2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.78	1.5	0	2.3	2.9	0	2.3	0	0	1.7	0	2.3	1.7	4.6	3.1	2.7	1.7	3.8	0	1.7	5.2	0	3.1
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.65	3.19	0	0	3.6	0	0	2.3	2.3	0	0	3.6	0	0	3	2.3	2.3	0	0	0	3.6	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.36	-1.62	0	0	2.7	2.1	0	0	0	0	0	3.1	2.1	0	2.1	0	3.1	3.1	0	2.1	2.1	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.61	-1.46	0	0	4.1	0	0	2.1	2.1	3.2	0	2.1	0	0	2.1	0	2.8	3.4	0	0	0	0	2.1
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.47	-3.67	0	2.3	0	0	0	0	0	0	0	0	0	4	2.3	2.3	3	3	3.6	0	0	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.28	0.25	0	2	4.6	0	2.7	0	2.7	2.7	0	4.1	0	0	0	0	0	2.7	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.43	1.38	0	3.1	0	0	0	0	3.1	0	0	3.1	0	3.5	0	0	3.1	3.1	0	0	0	0	2.5
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.54	-4.46	0	2	3	0	0	2	0	2	0	0	0	5.2	0	3.3	4.7	2.7	4.2	2.7	4.4	3	3
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.96	2.61	0	0	4.1	1.8	0	0	0	2.8	0	3.6	0	2.4	0	0	4	0	1.8	1.8	1.8	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.56	2.67	0	2	2	0	0	0	0	0	0	3	0	4	2	0	3	2	2	2	3	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.59	-3.32	0	2.1	2.1	0	0	0	0	0	0	3.4	0	3.4	2.1	0	3.1	4	3.1	3.4	2.1	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.16	-1.7	0	0	3.9	0	0	0	3	3.4	0	3.7	0	3.4	2.3	2.3	3.4	3.9	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.8	-2.1	0	2	2	0	0	0	0	2	0	3.7	0	4	0	2	3	3.8	0	0	0	0	2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.28	0.23	0	0	3.7	0	0	0	2.2	0	0	3.2	0	2.8	3.2	0	2.8	0	0	2.2	3.2	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.65	0.73	0	2.9	4.7	0	0	0	4	0	0	3.8	2.9	0	0	0	0	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.44	-1.34	2.4	2.4	4	0	0	0	2.4	0	0	3.1	0	2.4	0	0	3.5	0	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.06	3.5	0	0	2.4	0	0	0	0	0	0	0	0	4.2	0	0	3.6	2.4	3.6	2.8	1.8	0	1.8
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.6	-2.53	0	0	3.3	0	0	0	2	2	0	2.7	2	4.5	0	0	3.5	3.5	3.3	0	0	2	2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.04	-3.98	0	0	0	0	0	0	0	2.2	0	2.2	0	5	2.2	2.2	4.1	4.2	0	2.8	3.2	0	2.2
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.23	0.37	2.6	0	4	0	1.9	2.6	3.9	3.2	1.9	3.4	2.6	0	0	0	3.2	2.9	0	0	1.9	0	1.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.24	3.26	0	0	0	0	0	0	2.5	2.5	0	3.1	0	3.1	0	0	2.5	2.5	0	0	4	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.26	-2.69	0	0	3.3	0	0	0	2.3	0	0	3.3	0	2.9	0	2.3	3.3	3.6	2.9	2.9	0	2.9	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4	1.45	0	0	4.2	0	0	0	2.7	2.7	0	4	2.1	0	0	0	3.1	3.1	0	0	2.1	0	2.1
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	0.09	1.67	0	0	0	0	0	2.8	3.4	3.4	0	3.4	0	3.4	3.4	2.8	4.1	3.4	2.8	0	0	2.8	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.44	1.09	0	0	2.9	0	2.6	1.9	0	1.9	0	0	1.9	4.4	1.9	0	1.9	3.4	1.9	2.9	4.9	1.9	2.6
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.18	0.18	0	0	3.9	2.6	0	3.2	2.6	0	3.2	3.6	0	0	2.6	0	2.6	2.6	0	0	2.6	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.3	1.9	0	0	3.8	0	1.8	2.4	2.4	2.8	0	3.7	0	2.8	1.8	0	0	0	0	0	1.8	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-4.19	0.57	0	1.9	1.9	0	1.9	2.5	2.9	0	0	0	1.9	3.2	3.4	3.9	3.6	0	1.9	2.5	3.9	2.5	1.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.61	3.86	0	2.3	3.1	0	0	0	0	1.7	0	0	1.7	2.9	2.6	3.1	3.6	1.7	0	1.7	4.7	0	1.7
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.9	-0.85	1.5	2.1	4.5	0	0	1.5	2.9	0	1.5	3.3	1.5	0	1.5	2.1	3.3	2.7	3.2	1.5	4.9	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.12	1.24	0	0	2.1	0	0	2.1	0	0	0	2.8	0	2.1	3.1	2.1	2.1	4.1	0	0	3.8	0	3.1
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.76	1.26	0	0	3.5	0	0	0	3.9	2.2	0	3.2	2.2	2.8	2.2	0	2.2	0	0	2.8	0	2.8	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.18	0.29	0	0	0	0	0	2.1	2.7	2.7	0	3.1	0	3.8	2.1	0	3.4	2.1	0	0	2.7	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.72	-2.63	0	0	2.6	0	0	0	2.6	0	0	3.9	0	4.7	2	2	2.6	4.4	2	2	0	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-0.97	-0.69	0	0	4	2.2	0	2.2	3.5	2.2	0	3.5	0	0	0	0	2.8	3.2	0	0	3.2	0	2.2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.52	-0.31	0	0	4.5	0	0	0	2.8	1.8	0	3.3	0	4.3	2.8	0	3.1	3.3	0	1.8	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.82	2.72	0	2.2	3.2	0	0	0	0	2.2	0	2.2	0	4.6	2.2	2.2	2.9	2.2	3.2	0	4.8	0	2.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.42	-0.93	0	1.7	2.3	0	1.7	0	3.8	0	0	3.2	0	4.9	3.2	2.7	2.7	3.5	0	1.7	2.7	0	0
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.46	1.18	0	0	4.4	0	2	2.7	0	3.5	0	3.7	0	0	0	0	3.1	0	0	0	2	2	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.17	-0.19	0	1.6	3.6	0	2.6	2.6	1.6	0	0	3.1	0	3.9	2.2	0	3.1	3.1	0	2.6	1.6	0	2.6
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-0.44	4.24	0	0	0	0	3	0	0	0	0	0	2.4	3	3.7	2.4	3	4.1	2.4	2.4	5.7	0	3.4
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.14	-3.82	0	2.1	2.7	0	0	0	0	0	0	2.7	0	4.3	2.1	0	3.6	4.2	2.1	0	2.1	2.1	2.1
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.01	-3.62	0	0	2.8	0	0	0	2.2	2.2	0	2.2	0	4.6	0	2.2	3.9	3.7	3.9	2.2	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.21	-2.4	0	0	3.8	0	0	0	0	0	0	2.3	0	4	0	0	2.3	3.8	2.3	0	0	2.9	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	1.45	3.5	0	0	2.4	0	2.4	0	3.7	2.4	0	3.9	3	2.4	3.4	2.4	3.9	0	0	3	2.4	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.58	-3.5	0	0	0	0	0	0	0	0	0	3.6	0	4.4	2.5	2.5	2.5	4.1	3.2	0	0	0	2.5
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.94	3.63	1.9	2.5	1.9	0	0	1.9	3.1	0	0	0	1.9	1.9	2.5	2.5	1.9	2.9	0	1.9	5.5	2.5	2.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.86	0.3	0	0	3.7	0	0	1.8	3.3	0	0	3.6	0	4	0	0	2.8	1.8	0	1.8	2.4	1.8	1.8
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-1.33	-1.93	0	0	3.2	0	0	0	2.8	0	0	2.8	0	4.3	2.8	0	3.9	2.8	2.8	2.8	3.2	0	2.2
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	4.33	-0.76	0	0	3.7	0	0	1.9	2.5	0	0	3.8	0	3.4	1.9	2.5	3.7	4.4	3.4	1.9	3.4	0	2.5
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.73	-0.06	1.8	0	4.8	0	2.4	1.8	1.8	2.8	0	3.3	1.8	1.8	0	0	1.8	2.4	0	0	0	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.78	2.05	0	0	3.5	0	1.8	0	1.8	0	0	0	2.4	0	1.8	0	1.8	2.4	0	0	4.3	0	2.4
E7.25	E725_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.91	0.23	0	0	4	0	2	0	2	3.5	0	3	0	0	0	2	2	3.3	0	0	2.7	2	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	3.43	-4.59	0	0	0	0	0	0	0	0	0	2.2	0	3.9	0	0	3.9	4.6	2.8	0	0	2.2	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.07	-1.39	0	1.9	2.5	0	0	0	2.9	0	0	3.6	1.9	4.5	3.6	1.9	2.5	2.5	0	0	4.5	0	1.9
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	2.97	-2.8	0	0	3.8	1.8	0	0	0	0	0	3.4	0	3.8	0	0	3.1	4.4	0	1.8	0	0	2.4
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-2.69	-1.34	1.8	0	3.3	0	0	0	2.4	1.8	0	3.4	1.8	2.8	2.4	0	3.7	2.8	0	0	2.8	0	0
E7.25	E725_Mixed_mesoderm	Mixed_mesoderm	-3.7	-0.65	0	0	3.2	0	1.6	1.6	2.2	0	0	2.6	0	3.4	3.4	2.6	2.2	0	2.2	1.6	5.5	0	2.2
