day	Anno	celltype	UMAP_1	UMAP_2	marker:Osr1	marker:Lhx1	marker:Pax2	marker:Pax8	up:Hmga2	up:Foxp1	up:Meis1	up:Foxc2	up:Tcf7l1	up:Twist1	up:Alx1	up:Irx1	up:Pbx1	down:T	down:Mixl1	down:Evx1	down:Nkx1-2
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.89	4.03	0	2.7	0	0	2.1	2.1	0	0	0	0	0	0	2.1	4.2	2.7	2.7	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	4.67	3.84	0	2.6	0	0	2.6	2.6	0	3	2	0	0	0	3.3	2.6	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.67	2.82	0	0	0	0	3	1.6	0	1.6	0	0	0	0	2.2	4.8	1.6	0	2.2
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.86	-0.15	0	0	0	0	0	2.4	0	0	0	0	0	0	0	4.5	3	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.04	3.89	0	2.8	0	0	2.8	0	0	0	0	2.1	0	0	3.1	4.2	3.4	2.8	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.04	1.97	0	0	0	0	3.3	0	0	2.9	0	0	0	2.3	0	3.6	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.06	1.77	0	0	0	0	2.9	0	0	0	0	0	0	0	0	4.3	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	5.84	2.81	0	2.8	0	0	3.7	0	0	2.4	1.8	0	3.2	2.4	2.8	1.8	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.66	0.29	0	0	0	0	3.6	0	0	0	0	0	0	0	2.3	3.3	2.3	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.83	1.25	0	0	0	0	3	0	0	2.4	0	3	0	2.4	0	3	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.76	2.75	0	2.4	0	0	4	0	0	0	2.4	0	0	0	0	3.5	3.1	2.4	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.64	1.51	0	0	0	0	0	0	0	0	2.4	2.4	0	0	3	3.4	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.15	4.82	0	2.3	0	0	2.9	0	0	0	0	0	0	0	0	3.3	3.3	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.02	4.67	0	2.3	0	0	2.7	0	0	0	0	2.3	0	1.7	1.7	2.7	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.2	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	2.7	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.87	-0.89	0	0	0	0	2.1	2.7	0	0	0	0	0	0	2.7	4.7	2.7	2.7	3.1
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.84	-1.19	0	0	0	0	2.2	0	0	0	0	0	0	0	2.8	3.5	0	2.2	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.52	3.85	0	0	0	0	3.1	0	0	0	0	0	0	0	0	2.4	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.29	4.8	0	3.5	0	0	0	0	0	0	0	2.2	0	0	2.2	4.5	4.4	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.13	6.12	0	0	0	0	2.4	0	0	0	0	0	0	0	0	4.9	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.17	1.77	0	0	0	0	3.4	0	0	0	0	0	0	0	0	4.3	0	0	2.1
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.27	4.65	0	3.3	0	0	3.3	3.3	0	0	0	0	0	0	3.3	3.3	2.3	2.3	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.28	-0.43	0	0	0	0	2.6	0	0	0	0	0	0	0	0	4.4	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.72	3.96	0	3.6	0	0	3	3	0	0	0	2.6	0	2	3	2	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.61	2.1	0	0	0	0	3.7	0	1.9	0	0	0	0	0	1.9	2.8	1.9	1.9	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	4.25	-1.03	1.8	0	0	0	2.8	0	2.4	0	0	1.8	0	1.8	1.8	1.8	0	1.8	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.77	4.46	0	3.3	0	0	2.2	0	0	0	0	0	0	0	2.9	2.2	0	2.2	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.43	-0.82	0	0	0	0	3.4	2.4	2.7	0	0	0	1.8	0	1.8	4	1.8	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.31	-3.8	0	0	0	0	0	0	0	0	0	0	0	0	2.7	5.5	3.3	2.7	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-5.77	0.64	0	0	0	0	2.2	0	0	0	0	0	0	0	2.2	4.3	3.9	2.2	3.6
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	4.93	3.48	0	3.5	0	0	3.1	2.4	0	2.8	0	1.8	2.4	1.8	1.8	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.45	1.73	0	0	0	0	2.4	0	0	0	2.4	0	0	0	0	4.5	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.97	5.89	0	0	0	0	2	0	0	0	0	0	0	0	2	4.3	2	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.52	5.98	0	3	0	0	2	2	0	0	0	0	0	0	2	2.6	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.05	2.89	0	2.8	0	0	2.4	1.8	0	2.4	3.3	0	0	2.8	3.3	0	0	0	1.8
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	4.89	2.37	0	2.6	0	0	3.3	2.6	0	3	2	0	2	2	2.6	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	4.24	3.59	0	3.7	0	0	3.5	0	0	2.2	0	0	0	0	3.5	0	2.2	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.09	2.24	0	2.3	0	0	0	0	0	2.3	3	3.4	0	3	2.3	3.6	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.31	1.29	0	0	0	0	0	0	0	0	0	0	0	0	2.3	5.2	0	0	2.3
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.32	6.17	0	0	0	0	2	2	0	0	2	0	0	0	0	4.1	3.3	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.99	1.11	0	0	0	0	3.1	0	0	3.9	0	0	0	0	2.1	2.1	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.37	4.09	0	0	0	0	3.8	0	0	0	0	0	0	0	0	3.4	2.7	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.75	-4.3	0	0	0	0	2.8	0	0	0	0	0	0	0	2.4	4.4	2.4	1.8	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.69	3.24	0	2.9	0	0	3.2	1.9	0	1.9	0	0	0	0	2.6	1.9	1.9	2.6	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-4.63	2.37	0	2.1	0	0	0	2.1	0	0	0	0	0	0	2.1	5.5	3.8	2.1	3.4
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.91	-2.75	0	0	0	0	2.2	0	0	0	0	0	0	0	3.5	3.8	3.5	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.07	-4.32	0	1.6	0	0	0	0	0	0	1.6	0	0	0	0	3.8	2.6	3.1	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	4.18	3.4	0	2.3	0	0	2.9	2.3	0	2.9	2.3	0	2.3	0	2.3	2.3	2.3	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.63	0.28	0	2.1	0	0	3.1	0	2.8	3.1	2.1	0	0	2.1	2.1	2.1	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.52	3.81	0	0	0	0	2.6	0	0	0	2	0	0	0	3	3.5	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.59	4.69	0	1.9	0	0	2.5	0	0	0	0	0	0	0	2.5	4.9	2.9	1.9	1.9
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.41	-3.34	0	2.1	0	0	0	0	0	0	0	0	0	0	2.1	4.1	2.8	2.1	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.77	6.06	0	3.2	0	0	1.6	0	0	0	1.6	0	0	0	2.6	4.3	3.8	1.6	1.6
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.88	4.14	0	1.9	0	0	3.1	0	0	0	1.9	0	0	0	3.3	4.1	3.3	2.8	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.06	4.73	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3	2.2	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.74	3.49	0	0	0	0	2.1	0	0	0	2.1	0	0	0	0	2.1	0	2.1	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.51	5.06	0	2.5	0	0	2.8	1.6	0	1.6	0	0	0	1.6	0	4.8	2.5	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.08	-2.47	0	2.3	0	0	0	0	0	0	0	0	0	0	2.3	4.2	3.6	2.3	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.03	-2.9	0	0	0	0	0	0	0	0	0	0	0	0	2.4	3.4	3	2.4	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.69	1.66	0	0	0	0	2.3	0	0	2.3	2.3	0	0	0	2.3	4.5	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.44	1.91	0	0	0	0	3	0	0	0	0	0	0	0	2.3	3.9	0	0	2.3
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.57	6.3	0	0	0	0	2.4	2.4	0	0	0	0	0	0	3	4.1	3.7	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.14	1.83	0	0	0	0	2.1	0	0	0	0	0	0	0	2.1	5.3	2.7	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.46	-2.37	0	0	0	0	2.3	2.3	0	0	0	2.3	0	0	0	4.1	2.3	3	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.16	4.79	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	3.9	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.36	-1.93	0	0	0	0	2.5	2.5	0	0	2.5	0	0	0	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.99	2.14	0	0	0	0	2.6	0	0	2.6	0	0	0	2	2	3.5	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.35	-4.22	0	2.3	0	0	3.3	0	0	0	0	0	0	0	0	4	4.1	2.9	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	6.17	3.06	0	3.5	0	0	2.5	0	0	2.5	0	0	1.9	0	2.5	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.18	5.63	0	1.9	0	0	2.9	0	0	0	1.9	0	0	0	2.5	3.7	2.5	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-4.54	1.35	0	2.5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.41	2.88	0	3.1	0	0	2.1	0	0	0	0	2.1	0	0	0	2.1	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.39	2.01	0	0	0	0	2.6	0	0	0	0	0	0	0	0	4.1	0	0	2
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.55	0.36	1.8	0	0	0	3.7	0	0	1.8	0	1.8	0	0	2.4	2.4	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.43	4.51	0	2.5	0	0	2.5	0	0	0	0	0	1.8	0	1.8	4.3	3.6	3.1	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.46	2.41	0	2.2	0	0	3.3	2.9	0	2.2	0	0	0	0	2.2	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	5.62	2.47	0	2.5	0	0	4.2	1.9	0	0	0	1.9	0	0	0	4.2	3.8	1.9	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.06	3.12	0	3.1	0	0	3.7	0	0	2.4	2.4	0	0	0	3.1	3.1	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.81	2.5	0	0	0	0	3.1	0	0	3.3	1.8	1.8	0	0	1.8	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2	5.37	0	2.7	0	0	2.9	1.9	0	1.9	1.9	1.4	0	0	1.9	3.2	1.9	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.7	3.82	0	3.7	0	0	0	2.4	0	0	0	0	0	0	2.4	2.4	2.4	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.25	-3.8	0	0	0	0	2.1	0	2.1	0	0	0	0	0	2.7	4.2	3.1	2.1	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.96	4.33	0	3.7	0	0	0	2.1	0	0	0	2.7	0	0	2.1	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.57	2.52	0	0	0	0	0	0	0	0	2.3	0	0	0	0	4.7	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.04	5.61	0	3.9	0	0	2.9	2.6	0	0	0	1.9	0	0	1.9	4.1	2.9	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.39	-6.41	0	0	0	0	0	0	0	0	0	0	0	0	2.3	3.6	2.3	2.3	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-5.28	-0.41	0	0	0	0	2.5	1.9	0	0	0	0	0	0	2.5	4.8	3.4	0	3.2
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.48	4.39	0	3.2	0	0	0	0	0	0	2.2	0	0	0	2.8	2.8	0	2.8	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	4.58	3.66	0	3.2	0	0	0	0	0	0	2.2	0	0	2.2	2.2	2.2	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	4.03	3.99	0	2.9	0	0	2	0	0	2	2.6	0	0	0	2	2	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.14	4.51	0	3.3	0	0	3.6	1.8	0	0	1.8	0	0	1.8	3.3	3.8	2.4	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.3	1.71	0	0	0	0	2.9	0	0	0	0	0	0	0	3.3	4.5	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.16	2.73	0	2.1	0	0	2.7	2.1	2.1	0	2.1	0	0	0	0	4.6	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.83	4.79	0	2.9	0	0	3.4	1.9	0	0	0	0	0	1.9	1.9	3.7	4.2	1.9	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.66	2.37	0	0	0	0	3.5	0	0	0	0	2.2	0	2.2	2.2	2.8	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.68	3.51	0	2.7	0	0	2.7	0	0	0	0	0	0	2.7	2.7	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.94	1.66	0	0	0	0	2.2	2.2	0	2.2	0	2.2	0	0	2.9	3.8	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.54	3.68	0	0	0	0	0	0	0	0	0	0	0	0	2.7	4	2.7	0	2.7
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.88	2.84	0	0	0	0	2.7	0	0	0	2	0	0	2	0	4.4	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.4	6.26	0	1.5	0	0	0	0	0	0	1.5	0	0	0	2.1	4	3.1	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.02	6.47	0	0	0	0	1.9	0	0	0	0	0	0	0	2.5	4.6	3.2	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.08	5.81	0	0	0	0	0	0	0	0	0	0	0	0	2.7	4.3	2.7	3.8	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.67	2.27	0	0	0	0	3	0	0	2.4	0	0	0	0	2.4	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.13	4.79	0	0	0	0	3	0	0	0	0	1.7	0	0	0	3.8	0	2.3	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.5	-3.72	0	0	0	0	2.4	1.8	0	0	0	0	0	0	0	4.6	3.1	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.53	1.77	0	1.9	0	0	3.9	2.5	0	2.5	1.9	1.9	0	0	2.9	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.77	1.92	0	0	0	0	3.3	0	0	0	0	0	0	0	0	4.3	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.96	-2.67	0	0	0	0	2.1	0	0	0	0	0	0	0	0	4.8	3.6	2.8	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.17	2.78	0	2.3	0	0	3.8	2.3	0	2.9	0	2.3	0	0	2.3	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.75	-4.34	0	0	0	0	0	0	0	0	0	0	0	0	2.3	4.7	2.9	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.97	2.14	0	0	0	0	0	0	0	2.3	0	0	0	0	2.3	3	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	5.45	3.53	0	3	0	0	2.7	0	0	2	2	0	0	0	2	0	2	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.42	5.76	0	0	0	0	3	0	0	0	0	0	0	0	0	4	2	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.23	2.91	0	0	0	0	3.1	0	0	0	0	0	0	0	2.7	5.6	3.8	2.1	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.7	0.49	0	2.4	0	0	0	0	0	0	0	0	0	0	3.1	4.9	3.1	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1	5.29	0	2	0	0	2.7	0	0	0	0	0	0	0	0	4.2	2	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.2	4.03	0	3.2	0	0	2	2	0	0	0	0	0	0	2	4.3	0	2	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.53	-0.09	0	0	0	0	3	0	0	0	0	0	0	0	0	4.7	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.43	0.56	2.9	0	0	0	2.9	0	3.6	2.9	0	2.3	0	0	0	4	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.01	5.93	0	0	0	0	2.5	0	0	0	0	0	0	0	1.9	4.7	3.9	1.9	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.35	6.52	0	0	0	0	2.5	0	0	0	0	0	0	0	2.5	4.1	1.9	1.9	1.9
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.11	-0.84	0	0	0	0	0	0	0	0	0	0	0	0	2.3	2.9	0	2.3	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.41	5.7	0	0	0	0	0	0	0	0	0	0	0	0	2.2	4.6	4.1	2.6	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.34	1.13	0	0	0	0	0	0	2.5	0	0	0	0	0	0	5	2.5	0	3.6
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-5.58	-1.37	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1	3.7	2.4	3
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.01	-4.32	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	2.3	2.3	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.25	5.59	0	2.2	0	0	2.2	1.8	0	0	0	1.3	0	0	1.3	4.2	1.3	2.7	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.84	-2.08	3	0	0	0	2.3	0	0	0	0	0	0	0	2.3	0	2.3	2.3	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.05	-3.76	0	0	0	0	2.9	2.9	0	0	0	0	0	0	0	4.3	2.2	2.2	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.43	-3.45	0	0	0	0	3	0	0	0	0	0	0	0	0	4.8	3	3.7	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.98	1.27	0	0	0	0	3.5	0	0	0	2.8	0	0	0	0	5.3	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.16	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	2.3	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.05	3.66	0	0	0	0	2.2	0	0	2.2	2.2	0	0	0	2.2	2.8	3.9	2.8	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	4.36	4.16	0	3.3	0	0	3.3	2	0	2.6	2.6	0	0	0	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	4.5	-1.34	0	0	0	0	4	0	0	0	1.9	0	0	0	2.5	3.4	2.5	1.9	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.65	3.82	0	2.1	0	0	2.1	2.1	0	0	2.8	0	0	0	2.8	2.1	2.1	2.1	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.39	5.07	0	3.1	0	0	2.9	1.5	0	2.1	0	1.5	0	0	2.9	3.1	2.4	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.65	1.77	0	0	0	0	2.3	0	0	0	0	0	0	0	2.3	4.4	3.3	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.22	-0.26	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	4	-1.62	0	2	0	0	3.5	2.6	2	0	2	0	0	0	0	3.3	2.6	2.6	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.77	5.48	0	0	0	0	2.4	0	0	0	2.4	0	0	0	0	4	3.8	3.1	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	4.48	0.54	0	0	0	0	3.3	0	0	2.9	0	0	0	1.7	2.3	1.7	1.7	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.02	4.88	0	3.1	0	0	2.4	0	0	0	0	0	0	0	0	3.5	2.4	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.7	-0.76	0	0	0	0	0	2.9	0	0	0	0	0	0	2.3	4.4	0	2.3	2.3
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.83	4.6	0	1.6	0	0	2.2	0	0	0	1.6	1.6	0	2.2	2.6	4.4	2.8	1.6	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.74	3.3	0	0	0	0	3.3	0	0	0	0	0	0	0	0	3.5	3.5	2	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.26	-3.02	0	0	0	0	3	0	0	0	0	0	0	0	0	3.9	3.4	3	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.81	6.13	0	0	0	0	1.9	1.9	0	0	0	0	0	0	0	4.9	3.7	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.03	1.34	0	0	0	0	3.2	0	0	2.9	0	3.2	0	0	2.2	2.2	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.56	-3.4	0	0	0	0	0	2.7	0	0	0	0	0	0	2.1	4.4	3.1	2.7	2.1
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1	4.93	0	0	0	0	2.1	0	0	0	2.1	0	0	0	2.7	3.6	3.8	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	5.39	1.99	0	0	0	0	2.7	0	0	2.1	0	2.1	0	0	3.6	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-6.25	-1.98	0	0	0	0	2.8	0	0	0	0	0	0	0	2.8	4.6	3.8	0	3.4
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.25	3.22	0	0	0	0	3.2	0	0	2	0	0	0	0	0	5	3.2	2	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.63	4.77	0	2.8	0	0	2.2	0	0	0	0	0	0	0	2.8	4.1	3.4	2.2	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.65	5	0	2.5	0	0	2.9	2.9	0	0	1.9	0	0	0	0	3.1	1.9	1.9	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.07	5.82	0	1.7	0	0	2.6	1.7	0	0	0	1.7	0	1.7	2.3	3.1	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.35	3.29	0	0	0	0	2	0	0	2	2.6	2	0	0	0	5.3	2	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.92	0.46	0	0	0	0	2.1	0	0	0	0	0	0	0	0	3.4	0	2.1	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.7	-1.96	0	0	0	0	2.1	0	0	0	0	0	0	0	1.5	4.6	2.1	2.4	2.4
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.9	0.6	0	0	0	0	2.1	2.8	0	0	0	2.1	0	0	3.4	4.2	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-7.45	-1.38	0	0	0	0	2	0	0	0	0	0	0	0	2	4.4	3.7	2	3.7
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.15	-1.36	0	0	0	0	2.2	0	0	0	0	0	0	0	0	2.8	2.8	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	4.62	-0.61	1.6	1.6	0	0	4.3	0	0	0	2.1	2.1	0	0	1.6	2.5	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	4.67	-3.89	0	1.9	0	0	2.8	1.9	0	0	0	0	0	0	1.9	1.9	1.9	2.5	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.36	5.21	0	0	0	0	2.8	0	0	0	0	0	0	2.1	0	3.4	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.14	3.01	0	0	0	0	2.1	0	0	2.1	0	0	0	2.1	0	4	2.1	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.19	6.21	0	1.7	0	0	2.3	0	0	0	0	0	0	0	1.7	4.5	2.3	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.63	1.21	0	2.4	0	0	4.1	0	0	0	2.4	0	0	0	2.4	0	0	0	0
