node_id	best_path	gene_use
E135_Hepatocytes	E135_Hepatocytes,E125_Hepatocytes,E115_Hepatocytes,E105_Hepatocytes,E95_Hepatocytes,E85_Gut,E825_Gut,E8_Gut,E775_Gut,E75_Def_endoderm,E725_Def_endoderm,E7_Anterior_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Emb,Pkm,Hsp90ab1,Tdgf1,Fgf5,Glud1,Cyp2c68,Fga,Mertk,Itih3,A1cf,Afp,Alb,Apoa2,Afp29,Pik3c2g,Hoga1
E105_Splanchnic_mesoderm	E105_Splanchnic_mesoderm,E95_Splanchnic_mesoderm,E85_Splanchnic_mesoderm,E825_Splanchnic_mesoderm,E8_Splanchnic_mesoderm,E775_Splanchnic_mesoderm,E75_Splanchnic_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Emb,Pou5f1,Car2,Tdgf1,Eomes,Aldh1a2,Tgfb2,Mpped2,Hba-x,Igf2,Tcf21,Isl1,Gata4
E115_Def_erythrocyte	E115_Def_erythrocyte,E105_Def_erythrocyte,E95_Primitive_erythroid,E85_Primitive_erythroid,E825_Primitive_erythroid,E8_Primitive_erythroid,E775_Primitive_erythroid,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Car4,Mycn,Id3,Pou5f1,Tceal8,Cd47,Smap2,Itga4,Hbb-bt,Abcb4,Tspan8,Snca,Hbb-bs,Slc4a1,Kel,HBB-y,Hba-x
E725_Primitive_Streak	E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Dppa5a,T,Eomes,Nanog,Wnt3
E85_Epidermis	E85_Epidermis,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Rbpms2,Tmem238,Klf9,Ina,Bcl11a,Irx2,H2afy,Hoxb2,Hapln1,Stard10,Slc1a3,Trp63,Epcam
E105_Skeletal_muscle_prog	E105_Skeletal_muscle_prog,E95_Skeletal_muscle_prog,E85_Paraxial_mesoderm_A,E825_Paraxial_mesoderm_A,E8_Paraxial_mesoderm_A,E775_Paraxial_mesoderm_A,E75_Paraxial_mesoderm_A,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Tdgf1,Pmaip1,Eomes,Epcam,Clmp,Ebf2,Prrx1,Tgfb2,Ptn,Fap,Sim1
E125_Retina_pigment_cells	E125_Retina_pigment_cells,E115_Retina_pigment_cells,E105_Retina_primordium,E95_Retina_primordium,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Slc16a3,Ldhb,Utf1,Rasgrp2,G3bp2,Ankrd44,Slc24a5,Col8a1,Tyr,Npnt,Oca2,Trpm1
E125_Splanchnic_mesoderm	E125_Splanchnic_mesoderm,E115_Splanchnic_mesoderm,E105_Splanchnic_mesoderm,E95_Splanchnic_mesoderm,E85_Splanchnic_mesoderm,E825_Splanchnic_mesoderm,E8_Splanchnic_mesoderm,E775_Splanchnic_mesoderm,E75_Splanchnic_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Emb,Hnrnpf,Anp32b,1110008F13Rik,Eef1g,Cald1,Nav2,Aldh1a2,Adamtsl1,Gfra1,Tcf21,Isl1,Gata4
E135_Postmitotic_premature_neurons	E135_Postmitotic_premature_neurons,E125_Postmitotic_premature_neurons,E115_Postmitotic_premature_neurons,E105_Postmitotic_premature_neurons,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Car14,Emb,Slc16a3,Cdca8,Anp32b,Nsg2,Celf2,Ephb1,Podxl2,Negr1,Tfap2d,Nkx6-3,Nrn1,Slc17a6,Grem2
E95_Wnt8b_positive_cell_prog	E95_Wnt8b_positive_cell_prog,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Slc7a3,Cldn7,Rbpms2,Mkrn1,Tdgf1,Ptn,Map1b,Chd7,Map2k6,Wls,C130060K24Rik,Slc17a6,Sox1,Olig2,Nkx2-1
E105_Epidermis	E105_Epidermis,E95_Epidermis,E85_Epidermis,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Rbpms2,Dnmt3b,Pim2,Tdgf1,Utf1,Wnt6,Ptn,Pdgfa,Ahnak,Arhgap29,Slc1a3,Trp63,Epcam
E95_Cardiomyocytes	E95_Cardiomyocytes,E85_Cardiomyocytes,E825_Cardiomyocytes,E8_Cardiomyocytes,E775_Cardiomyocytes,E75_Splanchnic_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Vrtn,Car2,Socs2,Emb,Cap2,Tmem108,Rcsd1,Nebl,Popdc2,Tnnt2,Myl4,Myl7
E775_Paraxial_mesoderm_A	E775_Paraxial_mesoderm_A,E75_Paraxial_mesoderm_A,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Tdgf1,Car2,Eomes,Socs2,Tbx1,Prrx2,Col23a1,Greb1l,Arid3a,Pax3
E825_ExE_mesoderm	E825_ExE_mesoderm,E8_ExE_mesoderm,E775_ExE_mesoderm,E75_ExE_mesoderm,E725_Mixed_mesoderm,E7_Mixed_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Car2,Tmem238,Emb,Upp1,Ctsc,Hoxb8,Hoxa7,Hoxc8,Pitx1,Zfp503,Bmp4,Cdx2,Hoxa10
E7_Nascent_mesoderm	E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Chchd10,Tmem54,Epcam,Cldn7,Dppa5a,Hmga2,H2afy2,Fam212a,Cdh2,Rspo3,Mesp2,Lefty2,Mesp1
E135_Wnt8b_positive_cell	E135_Wnt8b_positive_cell,E125_Wnt8b_positive_cell,E115_Wnt8b_positive_cell,E105_Wnt8b_positive_cell_prog,E95_Wnt8b_positive_cell_prog,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Slc16a3,Tomm20,Pou3f1,Hnrnpf,Wfdc2,Efnb1,Gas1,Klhl5,Ptprs,Fgfr3,Fut9,Id4,Pcdh19,Cdon,Emx1
E85_PGC	E85_PGC,E825_PGC,E8_PGC,E775_PGC,E75_PGC,E725_PGC,E7_PGC,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Fst,Car2,Cthrc1,Rbpms2,Tdgf1,Hbb-bh1,Klf2,Dapl1,Dppa3,Gstm1,Dnd1,Ifitm3
E8_Paraxial_mesoderm_B	E8_Paraxial_mesoderm_B,E775_Paraxial_mesoderm_B,E75_Paraxial_mesoderm_B,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Car4,Tdgf1,Pmaip1,Bcl11a,Eomes,Hoxb4,Arg1,Tmem132c,Skap2,Smoc1,Tbx6,Dll1
E105_Otic_epithelium	E105_Otic_epithelium,E95_Otic_epithelium,E85_Placodal_area,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Utf1,Tdgf1,Eomes,Pim2,Dnmt3b,Igdcc3,Rbms1,Meis2,Cdh3,Hba-x,Pax2,Lmx1a
E825_Caudal_lateral_epiblast	E825_Caudal_lateral_epiblast,E8_Caudal_lateral_epiblast,E775_Caudal_lateral_epiblast,E75_Caudal_lateral_epiblast,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Tdgf1,Sgk1,Tmem238,Eomes,Fgf5,Cdx4,Pmp22,H2afy,Tubb2b,Hoxa1,Nkx1-2,Cdx2,Gbx2
E95_Stromal_cells	E95_Stromal_cells,E85_Paraxial_mesoderm_B,E825_Paraxial_mesoderm_B,E8_Paraxial_mesoderm_B,E775_Paraxial_mesoderm_B,E75_Paraxial_mesoderm_B,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pmaip1,Car4,Vrtn,Dppa5a,Epcam,Magi1,Ptn,Mllt3,Lpar1,Greb1l,Rab5a,Il23a,Bmpr1a,Prtg
E135_Inhibitory_interneurons	E135_Inhibitory_interneurons,E125_Inhibitory_interneurons,E115_Inhibitory_interneurons,E105_Inhibitory_interneurons,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Rbpms,Car14,Emb,Slc16a3,Sall4,Nnat,Nsg2,Celf2,Trim2,Ptprs,Dlx6,Dlx1,Dlx2
E115_Keratinized_epithelium	E115_Keratinized_epithelium,E105_Keratinized_epithelium,E95_Keratinized_epithelium,E85_Keratinized_epithelium,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Pim2,Utf1,Tdgf1,Pou5f1,Npm3,Hbb-bh1,Ptprf,Anxa2,Ptn,Hba-x,Wnt6,Tac2,Krt7
E775_Surface_ectoderm	E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Tdgf1,Utf1,Rbpms2,Eomes,Sgk1,Cdx1,Pmp22,Meis2,Rbms1,Wnt6,Foxg1,Trp63,Grhl2,Grhl3
E95_Keratinized_epithelium	E95_Keratinized_epithelium,E85_Keratinized_epithelium,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Utf1,Pim2,Prps1,Slc7a3,Eomes,Hapln1,Rbms1,Dag1,Dlk1,Grb10,Wnt6,Tac2,Krt7
E125_Wnt8b_positive_cell_prog	E125_Wnt8b_positive_cell_prog,E115_Wnt8b_positive_cell_prog,E105_Wnt8b_positive_cell_prog,E95_Wnt8b_positive_cell_prog,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Slc16a3,Wfdc2,Hnrnpf,Anp32b,Eef1g,Ptprs,Notch1,Efnb1,Gnao1,Ednrb,C130060K24Rik,Slc17a6,Sox1,Olig2,Nkx2-1
E105_Cardiomyocytes	E105_Cardiomyocytes,E95_Cardiomyocytes,E85_Cardiomyocytes,E825_Cardiomyocytes,E8_Cardiomyocytes,E775_Cardiomyocytes,E75_Splanchnic_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Eomes,Pmaip1,Dppa5a,Emb,Nexn,Cap2,Tbx5,Hbb-bh1,Popdc2,Tnnt2,Myl4,Myl7
E125_Squamous_epithelium	E125_Squamous_epithelium,E115_Squamous_epithelium,E105_Epidermis,E95_Epidermis,E85_Epidermis,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Car14,Dnmt3b,Sall4,Hnrnpf,Pgk1,Ahnak,Arhgap29,Dsp,Hbb-y,Esrp1,Lmx1b,Notch1
E8_ExE_mesoderm	E8_ExE_mesoderm,E775_ExE_mesoderm,E75_ExE_mesoderm,E725_Mixed_mesoderm,E7_Mixed_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Car2,Tdgf1,Emb,Eomes,Upp1,Pitx1,Hoxb8,Hoxa7,Hoxb5,Hoxc8,Bmp4,Cdx2,Hoxa10
E825_Notochord	E825_Notochord,E8_Notochord,E775_Notochord,E75_Notochord,E725_Notochord,E7_Anterior_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Tdgf1,Fgf5,Car2,Eomes,Epcam,Sparcl1,Gstm1,Odf3b,Fbxo36,Ptch1,T,Noto
E105_Wnt8b_positive_cell_prog	E105_Wnt8b_positive_cell_prog,E95_Wnt8b_positive_cell_prog,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Slc7a3,Rbpms2,Cldn7,Dnmt3b,Efnb1,Map1b,Plpp3,Hba-x,Map2k6,C130060K24Rik,Slc17a6,Sox1,Olig2,Nkx2-1
E825_Intermediate_mesoderm	E825_Intermediate_mesoderm,E8_Intermediate_mesoderm,E775_Intermediate_mesoderm,E75_Nascent_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Car2,Tdgf1,Eomes,Klf9,Pmaip1,Hoxa3,Meis1,Hoxd9,Osr1,Skap2,Lhx1,Pax2,Pax8
E115_Megakaryocytes	E115_Megakaryocytes,E105_Megakaryocytes,E95_Blood_prog,E85_Blood_prog,E825_Blood_prog,E8_Blood_prog,E775_Blood_prog,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Car4,Tdgf1,Phlda2,Emb,Itga2b,Fermt3,Cd47,Ctla2a,F10,Pf4,Itgb3,Ppbp,Cd226
E825_Surface_ectoderm	E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Rbpms2,2010111I01Rik,Tmem238,Pou5f1,Tdgf1,Irx2,Hapln1,H2afy,Pmp22,Hoxb2,Foxg1,Trp63,Grhl2,Grhl3
E115_Olfactory_epithelium	E115_Olfactory_epithelium,E105_Olfactory_epithelium,E95_Olfactory_epithelium,E85_Placodal_area,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Dnmt3b,Utf1,Tdgf1,Rbpms2,Pim2,Parva,Ece1,Rarb,Hba-x,Hmcn1,Pax3,Six3
E125_Osteoblast_prog_A	E125_Osteoblast_prog_A,E115_Osteoblast_prog_A,E105_Osteoblast_prog_A,E95_Osteoblast_prog_A,E85_Neural_crest,E825_Neural_crest,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Ybx1,Slc16a3,Utf1,Pa2g4,Trh,Bmper,Alcam,Fbln2,Nrp2,Il1rapl1,Runx2,Twist2,Prrx1,Pax3
E75_Rostral_neurectoderm	E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Fgf5,Tdgf1,Pla2g10,Arl4a,Dlx5,Pdgfa,Irx3,Nkd1,Irx5,Six3,Hesx1
E775_Paraxial_mesoderm_C	E775_Paraxial_mesoderm_C,E75_Nascent_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Tdgf1,Eomes,Bcl11a,Socs2,Car2,Nkx1-2,Grsf1,Igdcc3,Wnt3a,Cdx2,Cdx1,Hes7
E105_Foregut_Midgut_Hindgut_epithelium	E105_Foregut_Midgut_Hindgut_epithelium,E95_Foregut_Midgut_Hindgut_epithelium,E85_Gut,E825_Gut,E8_Gut,E775_Gut,E75_Def_endoderm,E725_Def_endoderm,E7_Anterior_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Fgf5,Dnmt3b,Prps1,Dppa5a,Igfbp5,Igf2,Hbb-bh1,App,Cpm,Hoxa10,Gata4,Prox1,Foxp2
E85_Blood_prog	E85_Blood_prog,E825_Blood_prog,E8_Blood_prog,E775_Blood_prog,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Car14,Ccnd1,Pou5f1,Upp1,Car4,Itga2b,Sla2,Adgrg1,Samd14,Fermt3,Runx1,Hapln1,Fli1
E105_Myocytes	E105_Myocytes,E95_Skeletal_muscle_prog,E85_Paraxial_mesoderm_A,E825_Paraxial_mesoderm_A,E8_Paraxial_mesoderm_A,E775_Paraxial_mesoderm_A,E75_Paraxial_mesoderm_A,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Pmaip1,Tdgf1,Dnmt3b,Eomes,Clmp,Igfbp5,Tgfb2,Mest,Hba-x,Mylk4,Neb,Myh3,Tpm2,Acta2
E125_Keratinized_epithelium	E125_Keratinized_epithelium,E115_Keratinized_epithelium,E105_Keratinized_epithelium,E95_Keratinized_epithelium,E85_Keratinized_epithelium,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Dnmt3b,Tdgf1,Pou5f1,Npm3,Trh,Tac2,Gabrp,Nebl,Sema3c,Wnt4,Wnt6,Krt7
E85_Endothelium	E85_Endothelium,E825_Endothelium,E8_Endothelium,E775_Endothelium,E75_Haematoendothelial_prog,E725_Haematoendothelial_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Sssca1,Tdgf1,Emb,Tmem238,Ecscr,Cdh5,Lgals1,Tmsb4x,Eva1b,Kdr,Pecam1
E8_PGC	E8_PGC,E775_PGC,E75_PGC,E725_PGC,E7_PGC,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Tdgf1,Car2,Fst,Eomes,Cthrc1,Hoxd9,Sct,Hbb-bh1,Gstm1,Hist1h2bc,Dppa3,Dnd1,Ifitm3
E675_Primitive_Streak	E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	T,Eomes,Nanog,Wnt3
E7_Epiblast	E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Dppa5a,Nanog,Sox2,Pou5f1,Utf1,Esrrb,Fgf4
E7_Primitive_Streak	E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Dppa5a,T,Eomes,Nanog,Wnt3
E125_Megakaryocytes	E125_Megakaryocytes,E115_Megakaryocytes,E105_Megakaryocytes,E95_Blood_prog,E85_Blood_prog,E825_Blood_prog,E8_Blood_prog,E775_Blood_prog,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Emb,Mrc1,Camk2d,Tdgf1,Itga2b,Ctla2a,Fermt3,Nrgn,Gse1,Pf4,Itgb3,Ppbp,Cd226
E115_Cholinergic_neurons	E115_Cholinergic_neurons,E105_Cholinergic_neurons,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Car14,Utf1,Hnrnpf,Cldn7,Cdca8,Rbms1,Plppr1,Sept3,Cdh13,Ablim1,Uts2b,Slit2,Slit3,Chat
E85_Primitive_erythroid	E85_Primitive_erythroid,E825_Primitive_erythroid,E8_Primitive_erythroid,E775_Primitive_erythroid,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Limd2,Rbpms,Wdr45b,Rras2,Wbp5,Samd14,Hbb-bt,Spns2,Cpne7,Sptb,Hba-a1,HBB-y,Hba-x,Hbb-bh1
E105_Olfactory_sensory_neuron	E105_Olfactory_sensory_neuron,E95_Sensory_neuron,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Slc7a3,Rbpms2,Tdgf1,Cldn7,Map1b,Lhx2,Rbms1,Hbb-bh1,Ptn,Fstl5,Dscaml1
E105_Small_sensory_neuron	E105_Small_sensory_neuron,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Stx3,Cldn7,Slc7a3,Rbpms2,Rbms1,Map1b,Grb10,Hba-x,Hbb-y,Dbh,Nfasc,Plxna4
E125_Limb_mesenchyme_prog	E125_Limb_mesenchyme_prog,E115_Limb_mesenchyme_prog,E105_Limb_mesenchyme_prog,E95_Limb_mesenchyme_prog,E85_Intermediate_mesoderm,E825_Intermediate_mesoderm,E8_Intermediate_mesoderm,E775_Intermediate_mesoderm,E75_Nascent_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Emb,Tomm20,Npm1,Fkbp1a,Ybx1,Limch1,Col1a2,Epha5,Gas2,Fstl1,Cpa2,Msx1,Fgf10,Wnt5a,Lmx1b
E125_Endothelium	E125_Endothelium,E115_Endothelium,E105_Endothelium,E95_Endothelium,E85_Endothelium,E825_Endothelium,E8_Endothelium,E775_Endothelium,E75_Haematoendothelial_prog,E725_Haematoendothelial_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Emb,Anp32b,Tomm20,Hnrnpf,Car4,Ushbp1,Sparcl1,Robo4,Reep1,Cav1,Kdr,Pecam1,Cdh5
E135_Cholinergic_neurons	E135_Cholinergic_neurons,E125_Cholinergic_neurons,E115_Cholinergic_neurons,E105_Cholinergic_neurons,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Car14,Sall4,Npm1,Cdca8,G3bp1,Snhg11,Alcam,Ablim1,Opcml,Csmd3,Uts2b,Slit2,Slit3,Chat
E85_Somatic_mesoderm_A	E85_Somatic_mesoderm_A,E825_Somatic_mesoderm_A,E8_Somatic_mesoderm,E775_Somatic_mesoderm,E75_Somatic_mesoderm,E725_Somatic_mesoderm,E7_Mixed_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Car2,Pou5f1,Upp1,Tmem238,Emb,Twist2,Cryab,Tnni1,Popdc2,Tnnt2,Tdo2,Hsd11b2,Pmp22,Hand1
E115_Connective_tissue_prog	E115_Connective_tissue_prog,E105_Chondrocyte_prog,E95_Chondrocyte_prog,E85_Paraxial_mesoderm_A,E825_Paraxial_mesoderm_A,E8_Paraxial_mesoderm_A,E775_Paraxial_mesoderm_A,E75_Paraxial_mesoderm_A,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Tomm20,Emb,Hnrnpf,Pou5f1,Pmaip1,Tgfb2,Ptn,Igfbp5,Col1a1,Ntf3,Col6a6,Il1rapl2,Meox2,Adamts9,Postn,Ror1
E115_Notoplate	E115_Notoplate,E105_Notoplate,E95_Notoplate,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Car4,Utf1,Rbpms2,Cldn7,Trh,Map1b,Hba-x,Notch3,Ptprz1,Wls,Metrnl,Shh,Slit1,Ntn1
E105_Early_chondrocyte	E105_Early_chondrocyte,E95_Chondrocyte_prog,E85_Paraxial_mesoderm_A,E825_Paraxial_mesoderm_A,E8_Paraxial_mesoderm_A,E775_Paraxial_mesoderm_A,E75_Paraxial_mesoderm_A,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Tdgf1,Pmaip1,Emb,Eomes,Prrx1,Sparcl1,Hapln1,Col4a1,Aldh1a2,Itga11,Atp1a2,Lamc3,Epha7
E75_Paraxial_mesoderm_B	E75_Paraxial_mesoderm_B,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Socs2,Car4,Syce2,Dppa5a,Fgf5,Igfbpl1,Gal,Hoxa2,Ripply2,Hoxb1,Tbx6,Dll1
E95_Neural_crest	E95_Neural_crest,E85_Neural_crest,E825_Neural_crest,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	L1td1,Slc7a3,Cldn7,Stx3,Rbpms2,Tfap2a,Prtg,Baz1a,Sox9,Meis2,Sox10,Dlx2,Foxd3
E115_Sensory_neuron	E115_Sensory_neuron,E105_Sensory_neuron,E95_Sensory_neuron,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Epcam,Utf1,Cldn6,Slc7a3,Cldn7,Map1b,Eml1,Ptn,Tmem163,Hip1,Ppp1r1c,Syt13,Shox2,Ptprr,Pcbp3
